#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.10887E+04    0.14958E-05    0.00000E+00    0.33097E-01    0.63320E-07    0.29441E-02   -0.50716E-07
     3    0.10685E+04    0.70916E-05    0.00000E+00    0.74548E-01    0.77011E-07    0.29665E-02   -0.85993E-07
     4    0.10441E+04    0.20470E-04    0.00000E+00    0.12706E+00    0.88829E-07    0.29125E-02   -0.12069E-06
     5    0.10266E+04    0.46256E-04    0.00000E+00    0.18971E+00    0.99128E-07    0.28298E-02   -0.15532E-06
     6    0.10165E+04    0.89946E-04    0.00000E+00    0.26168E+00    0.10814E-06    0.27373E-02   -0.18957E-06
     7    0.10121E+04    0.15783E-03    0.00000E+00    0.34216E+00    0.11611E-06    0.26429E-02   -0.22353E-06
     8    0.10118E+04    0.25689E-03    0.00000E+00    0.43015E+00    0.12319E-06    0.25498E-02   -0.25750E-06
     9    0.10148E+04    0.39491E-03    0.00000E+00    0.52499E+00    0.12952E-06    0.24594E-02   -0.29175E-06
    10    0.10204E+04    0.57990E-03    0.00000E+00    0.62558E+00    0.13519E-06    0.23723E-02   -0.32574E-06
    11    0.10281E+04    0.82107E-03    0.00000E+00    0.73130E+00    0.14030E-06    0.22902E-02   -0.35927E-06
    12    0.10380E+04    0.11276E-02    0.00000E+00    0.84186E+00    0.14487E-06    0.22115E-02   -0.39173E-06
    13    0.10489E+04    0.15092E-02    0.00000E+00    0.95533E+00    0.14903E-06    0.21388E-02   -0.42399E-06
    14    0.10608E+04    0.19754E-02    0.00000E+00    0.10712E+01    0.15276E-06    0.20692E-02   -0.45600E-06
    15    0.10736E+04    0.25375E-02    0.00000E+00    0.11884E+01    0.15615E-06    0.20037E-02   -0.48819E-06
    16    0.10875E+04    0.32068E-02    0.00000E+00    0.13075E+01    0.15922E-06    0.19410E-02   -0.52015E-06
    17    0.11022E+04    0.39946E-02    0.00000E+00    0.14266E+01    0.16197E-06    0.18817E-02   -0.55170E-06
    18    0.11170E+04    0.49101E-02    0.00000E+00    0.15444E+01    0.16448E-06    0.18256E-02   -0.58279E-06
    19    0.11333E+04    0.59704E-02    0.00000E+00    0.16619E+01    0.16674E-06    0.17731E-02   -0.61392E-06
    20    0.11498E+04    0.71811E-02    0.00000E+00    0.17771E+01    0.16877E-06    0.17225E-02   -0.64430E-06
    21    0.11667E+04    0.85560E-02    0.00000E+00    0.18891E+01    0.17059E-06    0.16746E-02   -0.67420E-06
    22    0.11839E+04    0.10107E-01    0.00000E+00    0.19975E+01    0.17224E-06    0.16290E-02   -0.70375E-06
    23    0.12015E+04    0.11847E-01    0.00000E+00    0.21018E+01    0.17372E-06    0.15856E-02   -0.73302E-06
    24    0.12194E+04    0.13787E-01    0.00000E+00    0.21998E+01    0.17502E-06    0.15446E-02   -0.76173E-06
    25    0.12376E+04    0.15939E-01    0.00000E+00    0.22921E+01    0.17619E-06    0.15056E-02   -0.79017E-06
