#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    61    0.24504E+04   -0.36891E+01    0.14253E-04   -0.36891E+01    0.33551E+00   -0.27322E-07    0.14253E-04   -0.27322E-07    0.40773E-10
    62    0.24846E+04   -0.42001E+01    0.13824E-04   -0.42001E+01    0.35206E+00   -0.27119E-07    0.13824E-04   -0.27119E-07    0.39258E-10
    63    0.25191E+04   -0.47320E+01    0.13414E-04   -0.47320E+01    0.36901E+00   -0.26918E-07    0.13414E-04   -0.26918E-07    0.37817E-10
    64    0.25542E+04   -0.52867E+01    0.13022E-04   -0.52867E+01    0.38639E+00   -0.26716E-07    0.13022E-04   -0.26716E-07    0.36446E-10
    65    0.25894E+04   -0.58652E+01    0.12647E-04   -0.58652E+01    0.40421E+00   -0.26515E-07    0.12647E-04   -0.26515E-07    0.35139E-10
    66    0.26250E+04   -0.64660E+01    0.12289E-04   -0.64660E+01    0.42243E+00   -0.26315E-07    0.12289E-04   -0.26315E-07    0.33894E-10
    67    0.26609E+04   -0.70867E+01    0.11945E-04   -0.70867E+01    0.44103E+00   -0.26114E-07    0.11945E-04   -0.26114E-07    0.32706E-10
    68    0.26972E+04   -0.77256E+01    0.11616E-04   -0.77256E+01    0.46003E+00   -0.25913E-07    0.11616E-04   -0.25913E-07    0.31571E-10
    69    0.27338E+04   -0.83798E+01    0.11299E-04   -0.83798E+01    0.47934E+00   -0.25712E-07    0.11299E-04   -0.25712E-07    0.30487E-10
    70    0.27709E+04   -0.90496E+01    0.10995E-04   -0.90496E+01    0.49899E+00   -0.25512E-07    0.10995E-04   -0.25512E-07    0.29450E-10
    71    0.28082E+04   -0.97360E+01    0.10703E-04   -0.97360E+01    0.51893E+00   -0.25311E-07    0.10703E-04   -0.25311E-07    0.28460E-10
    72    0.28459E+04   -0.10440E+02    0.10423E-04   -0.10440E+02    0.53915E+00   -0.25110E-07    0.10423E-04   -0.25110E-07    0.27513E-10
    73    0.28839E+04   -0.11163E+02    0.10153E-04   -0.11163E+02    0.55962E+00   -0.24909E-07    0.10153E-04   -0.24909E-07    0.26606E-10
    74    0.29222E+04   -0.11903E+02    0.98928E-05   -0.11903E+02    0.58035E+00   -0.24708E-07    0.98928E-05   -0.24708E-07    0.25738E-10
    75    0.29609E+04   -0.12660E+02    0.96426E-05   -0.12660E+02    0.60137E+00   -0.24507E-07    0.96426E-05   -0.24507E-07    0.24907E-10
    76    0.29998E+04   -0.13432E+02    0.94015E-05   -0.13432E+02    0.62267E+00   -0.24307E-07    0.94015E-05   -0.24307E-07    0.24109E-10
    77    0.30392E+04   -0.14221E+02    0.91693E-05   -0.14221E+02    0.64425E+00   -0.24106E-07    0.91693E-05   -0.24106E-07    0.23345E-10
    78    0.30790E+04   -0.15027E+02    0.89455E-05   -0.15027E+02    0.66612E+00   -0.23905E-07    0.89455E-05   -0.23905E-07    0.22612E-10
    79    0.31190E+04   -0.15846E+02    0.87297E-05   -0.15846E+02    0.68819E+00   -0.23705E-07    0.87297E-05   -0.23705E-07    0.21909E-10
    80    0.31596E+04   -0.16679E+02    0.85216E-05   -0.16679E+02    0.71047E+00   -0.23505E-07    0.85216E-05   -0.23505E-07    0.21233E-10
    81    0.32004E+04   -0.17526E+02    0.83207E-05   -0.17526E+02    0.73287E+00   -0.23305E-07    0.83207E-05   -0.23305E-07    0.20585E-10
    82    0.32417E+04   -0.18387E+02    0.81268E-05   -0.18387E+02    0.75543E+00   -0.23106E-07    0.81268E-05   -0.23106E-07    0.19962E-10
    83    0.32833E+04   -0.19261E+02    0.79395E-05   -0.19261E+02    0.77812E+00   -0.22906E-07    0.79395E-05   -0.22906E-07    0.19362E-10
    84    0.33253E+04   -0.20147E+02    0.77586E-05   -0.20147E+02    0.80091E+00   -0.22708E-07    0.77586E-05   -0.22708E-07    0.18786E-10
    85    0.33676E+04   -0.21045E+02    0.75837E-05   -0.21045E+02    0.82379E+00   -0.22509E-07    0.75837E-05   -0.22509E-07    0.18232E-10
    86    0.34103E+04   -0.21955E+02    0.74147E-05   -0.21955E+02    0.84675E+00   -0.22311E-07    0.74147E-05   -0.22311E-07    0.17699E-10
    87    0.34535E+04   -0.22874E+02    0.72511E-05   -0.22874E+02    0.86976E+00   -0.22112E-07    0.72511E-05   -0.22112E-07    0.17186E-10
    88    0.34968E+04   -0.23803E+02    0.70929E-05   -0.23803E+02    0.89282E+00   -0.21915E-07    0.70929E-05   -0.21915E-07    0.16693E-10
    89    0.35406E+04   -0.24743E+02    0.69396E-05   -0.24743E+02    0.91592E+00   -0.21717E-07    0.69396E-05   -0.21717E-07    0.16217E-10
    90    0.35848E+04   -0.25690E+02    0.67911E-05   -0.25690E+02    0.93900E+00   -0.21520E-07    0.67911E-05   -0.21520E-07    0.15759E-10
    91    0.36292E+04   -0.26644E+02    0.66471E-05   -0.26644E+02    0.96205E+00   -0.21323E-07    0.66471E-05   -0.21323E-07    0.15317E-10
    92    0.36740E+04   -0.27605E+02    0.65075E-05   -0.27605E+02    0.98504E+00   -0.21126E-07    0.65075E-05   -0.21126E-07    0.14891E-10
    93    0.37192E+04   -0.28572E+02    0.63721E-05   -0.28572E+02    0.10080E+01   -0.20930E-07    0.63721E-05   -0.20930E-07    0.14480E-10
    94    0.37646E+04   -0.29544E+02    0.62408E-05   -0.29544E+02    0.10308E+01   -0.20733E-07    0.62408E-05   -0.20733E-07    0.14084E-10
    95    0.38105E+04   -0.30521E+02    0.61133E-05   -0.30521E+02    0.10535E+01   -0.20538E-07    0.61133E-05   -0.20538E-07    0.13702E-10
    96    0.38564E+04   -0.31503E+02    0.59894E-05   -0.31503E+02    0.10760E+01   -0.20342E-07    0.59894E-05   -0.20342E-07    0.13332E-10
    97    0.39028E+04   -0.32488E+02    0.58691E-05   -0.32488E+02    0.10984E+01   -0.20147E-07    0.58691E-05   -0.20147E-07    0.12976E-10
    98    0.39496E+04   -0.33474E+02    0.57521E-05   -0.33474E+02    0.11207E+01   -0.19952E-07    0.57521E-05   -0.19952E-07    0.12630E-10
    99    0.39965E+04   -0.34463E+02    0.56384E-05   -0.34463E+02    0.11426E+01   -0.19758E-07    0.56384E-05   -0.19758E-07    0.12297E-10
   100    0.40438E+04   -0.35451E+02    0.55278E-05   -0.35451E+02    0.11644E+01   -0.19563E-07    0.55278E-05   -0.19563E-07    0.11974E-10
   101    0.40914E+04   -0.36440E+02    0.54203E-05   -0.36440E+02    0.11860E+01   -0.19370E-07    0.54203E-05   -0.19370E-07    0.11663E-10
   102    0.41396E+04   -0.37429E+02    0.53157E-05   -0.37429E+02    0.12072E+01   -0.19176E-07    0.53157E-05   -0.19176E-07    0.11361E-10
   103    0.41877E+04   -0.38417E+02    0.52141E-05   -0.38417E+02    0.12282E+01   -0.18983E-07    0.52141E-05   -0.18983E-07    0.11070E-10
   104    0.42362E+04   -0.39401E+02    0.51152E-05   -0.39401E+02    0.12489E+01   -0.18791E-07    0.51152E-05   -0.18791E-07    0.10788E-10
   105    0.42849E+04   -0.40383E+02    0.50190E-05   -0.40383E+02    0.12693E+01   -0.18598E-07    0.50190E-05   -0.18598E-07    0.10516E-10
   106    0.43339E+04   -0.41360E+02    0.49254E-05   -0.41360E+02    0.12893E+01   -0.18406E-07    0.49254E-05   -0.18406E-07    0.10253E-10
   107    0.43829E+04   -0.42333E+02    0.48343E-05   -0.42333E+02    0.13089E+01   -0.18215E-07    0.48343E-05   -0.18215E-07    0.99984E-11
   108    0.44324E+04   -0.43300E+02    0.47457E-05   -0.43300E+02    0.13282E+01   -0.18024E-07    0.47457E-05   -0.18024E-07    0.97522E-11
   109    0.44821E+04   -0.44261E+02    0.46594E-05   -0.44261E+02    0.13469E+01   -0.17833E-07    0.46594E-05   -0.17833E-07    0.95139E-11
   110    0.45319E+04   -0.45213E+02    0.45753E-05   -0.45213E+02    0.13652E+01   -0.17643E-07    0.45753E-05   -0.17643E-07    0.92832E-11
   111    0.45819E+04   -0.46158E+02    0.44934E-05   -0.46158E+02    0.13831E+01   -0.17454E-07    0.44934E-05   -0.17454E-07    0.90597E-11
   112    0.46322E+04   -0.47094E+02    0.44135E-05   -0.47094E+02    0.14005E+01   -0.17264E-07    0.44135E-05   -0.17264E-07    0.88432E-11
   113    0.46827E+04   -0.48021E+02    0.43356E-05   -0.48021E+02    0.14174E+01   -0.17076E-07    0.43356E-05   -0.17076E-07    0.86332E-11
   114    0.47334E+04   -0.48936E+02    0.42596E-05   -0.48936E+02    0.14338E+01   -0.16887E-07    0.42596E-05   -0.16887E-07    0.84295E-11
   115    0.47843E+04   -0.49839E+02    0.41853E-05   -0.49839E+02    0.14497E+01   -0.16700E-07    0.41853E-05   -0.16700E-07    0.82316E-11
   116    0.48353E+04   -0.50731E+02    0.41129E-05   -0.50731E+02    0.14649E+01   -0.16512E-07    0.41129E-05   -0.16512E-07    0.80395E-11
   117    0.48867E+04   -0.51608E+02    0.40421E-05   -0.51608E+02    0.14796E+01   -0.16325E-07    0.40421E-05   -0.16325E-07    0.78529E-11
   118    0.49382E+04   -0.52472E+02    0.39729E-05   -0.52472E+02    0.14938E+01   -0.16139E-07    0.39729E-05   -0.16139E-07    0.76717E-11
   119    0.49898E+04   -0.53321E+02    0.39054E-05   -0.53321E+02    0.15074E+01   -0.15953E-07    0.39054E-05   -0.15953E-07    0.74958E-11
   120    0.50415E+04   -0.54154E+02    0.38394E-05   -0.54154E+02    0.15202E+01   -0.15768E-07    0.38394E-05   -0.15768E-07    0.73250E-11
   121    0.50933E+04   -0.54970E+02    0.37750E-05   -0.54970E+02    0.15326E+01   -0.15583E-07    0.37750E-05   -0.15583E-07    0.71591E-11
   122    0.51452E+04   -0.55769E+02    0.37120E-05   -0.55769E+02    0.15443E+01   -0.15399E-07    0.37120E-05   -0.15399E-07    0.69981E-11
   123    0.51972E+04   -0.56549E+02    0.36505E-05   -0.56549E+02    0.15553E+01   -0.15215E-07    0.36505E-05   -0.15215E-07    0.68417E-11
   124    0.52492E+04   -0.57309E+02    0.35904E-05   -0.57309E+02    0.15656E+01   -0.15031E-07    0.35904E-05   -0.15031E-07    0.66898E-11
   125    0.53013E+04   -0.58050E+02    0.35316E-05   -0.58050E+02    0.15753E+01   -0.14849E-07    0.35316E-05   -0.14849E-07    0.65422E-11
   126    0.53534E+04   -0.58770E+02    0.34742E-05   -0.58770E+02    0.15843E+01   -0.14666E-07    0.34742E-05   -0.14666E-07    0.63989E-11
   127    0.54056E+04   -0.59469E+02    0.34180E-05   -0.59469E+02    0.15925E+01   -0.14485E-07    0.34180E-05   -0.14485E-07    0.62596E-11
   128    0.54577E+04   -0.60145E+02    0.33631E-05   -0.60145E+02    0.16002E+01   -0.14304E-07    0.33631E-05   -0.14304E-07    0.61242E-11
   129    0.55098E+04   -0.60798E+02    0.33093E-05   -0.60798E+02    0.16070E+01   -0.14123E-07    0.33093E-05   -0.14123E-07    0.59925E-11
   130    0.55620E+04   -0.61426E+02    0.32566E-05   -0.61426E+02    0.16131E+01   -0.13943E-07    0.32566E-05   -0.13943E-07    0.58644E-11
   131    0.56141E+04   -0.62031E+02    0.32051E-05   -0.62031E+02    0.16185E+01   -0.13764E-07    0.32051E-05   -0.13764E-07    0.57398E-11
   132    0.56663E+04   -0.62609E+02    0.31546E-05   -0.62609E+02    0.16231E+01   -0.13585E-07    0.31546E-05   -0.13585E-07    0.56185E-11
   133    0.57184E+04   -0.63163E+02    0.31052E-05   -0.63163E+02    0.16271E+01   -0.13407E-07    0.31052E-05   -0.13407E-07    0.55004E-11
   134    0.57704E+04   -0.63687E+02    0.30567E-05   -0.63687E+02    0.16303E+01   -0.13229E-07    0.30567E-05   -0.13229E-07    0.53854E-11
   135    0.58224E+04   -0.64184E+02    0.30093E-05   -0.64184E+02    0.16327E+01   -0.13052E-07    0.30093E-05   -0.13052E-07    0.52734E-11
   136    0.58741E+04   -0.64652E+02    0.29628E-05   -0.64652E+02    0.16343E+01   -0.12876E-07    0.29628E-05   -0.12876E-07    0.51645E-11
   137    0.59259E+04   -0.65090E+02    0.29173E-05   -0.65090E+02    0.16353E+01   -0.12700E-07    0.29173E-05   -0.12700E-07    0.50584E-11
   138    0.59775E+04   -0.65499E+02    0.28726E-05   -0.65499E+02    0.16354E+01   -0.12525E-07    0.28726E-05   -0.12525E-07    0.49551E-11
   139    0.60288E+04   -0.65877E+02    0.28289E-05   -0.65877E+02    0.16350E+01   -0.12350E-07    0.28289E-05   -0.12350E-07    0.48545E-11
   140    0.60801E+04   -0.66225E+02    0.27860E-05   -0.66225E+02    0.16337E+01   -0.12177E-07    0.27860E-05   -0.12177E-07    0.47566E-11
   141    0.61312E+04   -0.66539E+02    0.27440E-05   -0.66539E+02    0.16316E+01   -0.12003E-07    0.27440E-05   -0.12003E-07    0.46612E-11
   142    0.61821E+04   -0.66822E+02    0.27029E-05   -0.66822E+02    0.16288E+01   -0.11831E-07    0.27029E-05   -0.11831E-07    0.45683E-11
   143    0.62330E+04   -0.67072E+02    0.26625E-05   -0.67072E+02    0.16253E+01   -0.11659E-07    0.26625E-05   -0.11659E-07    0.44778E-11
   144    0.62835E+04   -0.67289E+02    0.26229E-05   -0.67289E+02    0.16211E+01   -0.11488E-07    0.26229E-05   -0.11488E-07    0.43897E-11
   145    0.63338E+04   -0.67472E+02    0.25841E-05   -0.67472E+02    0.16163E+01   -0.11317E-07    0.25841E-05   -0.11317E-07    0.43037E-11
   146    0.63841E+04   -0.67620E+02    0.25460E-05   -0.67620E+02    0.16106E+01   -0.11147E-07    0.25460E-05   -0.11147E-07    0.42199E-11
   147    0.64339E+04   -0.67733E+02    0.25087E-05   -0.67733E+02    0.16043E+01   -0.10978E-07    0.25087E-05   -0.10978E-07    0.41382E-11
   148    0.64834E+04   -0.67810E+02    0.24720E-05   -0.67810E+02    0.15973E+01   -0.10809E-07    0.24720E-05   -0.10809E-07    0.40585E-11
   149    0.65329E+04   -0.67851E+02    0.24360E-05   -0.67851E+02    0.15896E+01   -0.10642E-07    0.24360E-05   -0.10642E-07    0.39807E-11
   150    0.65819E+04   -0.67854E+02    0.24007E-05   -0.67854E+02    0.15813E+01   -0.10475E-07    0.24007E-05   -0.10475E-07    0.39048E-11
   151    0.66306E+04   -0.67821E+02    0.23660E-05   -0.67821E+02    0.15724E+01   -0.10308E-07    0.23660E-05   -0.10308E-07    0.38307E-11
   152    0.66789E+04   -0.67750E+02    0.23320E-05   -0.67750E+02    0.15627E+01   -0.10143E-07    0.23320E-05   -0.10143E-07    0.37583E-11
   153    0.67269E+04   -0.67639E+02    0.22986E-05   -0.67639E+02    0.15525E+01   -0.99778E-08    0.22986E-05   -0.99778E-08    0.36878E-11
   154    0.67746E+04   -0.67491E+02    0.22658E-05   -0.67491E+02    0.15417E+01   -0.98136E-08    0.22658E-05   -0.98136E-08    0.36189E-11
   155    0.68219E+04   -0.67304E+02    0.22336E-05   -0.67304E+02    0.15304E+01   -0.96502E-08    0.22336E-05   -0.96502E-08    0.35516E-11
   156    0.68687E+04   -0.67078E+02    0.22019E-05   -0.67078E+02    0.15186E+01   -0.94876E-08    0.22019E-05   -0.94876E-08    0.34860E-11
   157    0.69152E+04   -0.66812E+02    0.21708E-05   -0.66812E+02    0.15063E+01   -0.93257E-08    0.21708E-05   -0.93257E-08    0.34219E-11
   158    0.69613E+04   -0.66506E+02    0.21403E-05   -0.66506E+02    0.14935E+01   -0.91646E-08    0.21403E-05   -0.91646E-08    0.33594E-11
   159    0.70069E+04   -0.66160E+02    0.21104E-05   -0.66160E+02    0.14801E+01   -0.90042E-08    0.21104E-05   -0.90042E-08    0.32983E-11
   160    0.70520E+04   -0.65773E+02    0.20809E-05   -0.65773E+02    0.14664E+01   -0.88446E-08    0.20809E-05   -0.88446E-08    0.32386E-11
   161    0.70968E+04   -0.65345E+02    0.20520E-05   -0.65345E+02    0.14523E+01   -0.86858E-08    0.20520E-05   -0.86858E-08    0.31804E-11
   162    0.71410E+04   -0.64878E+02    0.20235E-05   -0.64878E+02    0.14378E+01   -0.85278E-08    0.20235E-05   -0.85278E-08    0.31235E-11
   163    0.71849E+04   -0.64368E+02    0.19956E-05   -0.64368E+02    0.14229E+01   -0.83706E-08    0.19956E-05   -0.83706E-08    0.30679E-11
   164    0.72281E+04   -0.63818E+02    0.19681E-05   -0.63818E+02    0.14077E+01   -0.82142E-08    0.19681E-05   -0.82142E-08    0.30136E-11
   165    0.72709E+04   -0.63225E+02    0.19411E-05   -0.63225E+02    0.13921E+01   -0.80587E-08    0.19411E-05   -0.80587E-08    0.29605E-11
   166    0.73132E+04   -0.62591E+02    0.19146E-05   -0.62591E+02    0.13764E+01   -0.79039E-08    0.19146E-05   -0.79039E-08    0.29085E-11
   167    0.73550E+04   -0.61916E+02    0.18884E-05   -0.61916E+02    0.13602E+01   -0.77499E-08    0.18884E-05   -0.77499E-08    0.28578E-11
   168    0.73961E+04   -0.61198E+02    0.18627E-05   -0.61198E+02    0.13440E+01   -0.75968E-08    0.18627E-05   -0.75968E-08    0.28081E-11
   169    0.74367E+04   -0.60437E+02    0.18375E-05   -0.60437E+02    0.13276E+01   -0.74445E-08    0.18375E-05   -0.74445E-08    0.27595E-11
   170    0.74767E+04   -0.59636E+02    0.18126E-05   -0.59636E+02    0.13111E+01   -0.72930E-08    0.18126E-05   -0.72930E-08    0.27121E-11
   171    0.75160E+04   -0.58791E+02    0.17882E-05   -0.58791E+02    0.12945E+01   -0.71424E-08    0.17882E-05   -0.71424E-08    0.26656E-11
   172    0.75547E+04   -0.57904E+02    0.17641E-05   -0.57904E+02    0.12779E+01   -0.69926E-08    0.17641E-05   -0.69926E-08    0.26202E-11
   173    0.75927E+04   -0.56975E+02    0.17405E-05   -0.56975E+02    0.12612E+01   -0.68436E-08    0.17405E-05   -0.68436E-08    0.25758E-11
   174    0.76301E+04   -0.56005E+02    0.17172E-05   -0.56005E+02    0.12447E+01   -0.66956E-08    0.17172E-05   -0.66956E-08    0.25324E-11
   175    0.76668E+04   -0.54992E+02    0.16943E-05   -0.54992E+02    0.12281E+01   -0.65483E-08    0.16943E-05   -0.65483E-08    0.24899E-11
   176    0.77028E+04   -0.53937E+02    0.16718E-05   -0.53937E+02    0.12118E+01   -0.64019E-08    0.16718E-05   -0.64019E-08    0.24483E-11
   177    0.77381E+04   -0.52842E+02    0.16497E-05   -0.52842E+02    0.11956E+01   -0.62564E-08    0.16497E-05   -0.62564E-08    0.24077E-11
   178    0.77727E+04   -0.51704E+02    0.16279E-05   -0.51704E+02    0.11798E+01   -0.61118E-08    0.16279E-05   -0.61118E-08    0.23679E-11
