# L    TT    EE    TE    PP    TP
2 6.06992E+02 7.25416E-07 1.58377E-02 5.79453E+05 1.71149E+04
3 5.80861E+02 3.42893E-06 3.60915E-02 8.90389E+05 2.01199E+04
4 5.57477E+02 9.87669E-06 6.17026E-02 1.16596E+06 2.14392E+04
5 5.41005E+02 2.22799E-05 9.21620E-02 1.40837E+06 2.18949E+04
6 5.30446E+02 4.32615E-05 1.27067E-01 1.62121E+06 2.18836E+04
7 5.24348E+02 7.58222E-05 1.65997E-01 1.80895E+06 2.16115E+04
8 5.21312E+02 1.23279E-04 2.08452E-01 1.97516E+06 2.11898E+04
9 5.20735E+02 1.89328E-04 2.54091E-01 2.12292E+06 2.06824E+04
10 5.22030E+02 2.77781E-04 3.02381E-01 2.25449E+06 2.01278E+04
11 5.24742E+02 3.92994E-04 3.52989E-01 2.37233E+06 1.95609E+04
12 5.28932E+02 5.39342E-04 4.05775E-01 2.47722E+06 1.89844E+04
13 5.33936E+02 7.21392E-04 4.59778E-01 2.57161E+06 1.84289E+04
14 5.39692E+02 9.43666E-04 5.14743E-01 2.65577E+06 1.78786E+04
15 5.46044E+02 1.21153E-03 5.70189E-01 2.73162E+06 1.73485E+04
16 5.53191E+02 1.53041E-03 6.26317E-01 2.79968E+06 1.68306E+04
17 5.60784E+02 1.90553E-03 6.82165E-01 2.86022E+06 1.63337E+04
18 5.68596E+02 2.34127E-03 7.37112E-01 2.91480E+06 1.58578E+04
19 5.77345E+02 2.84569E-03 7.91684E-01 2.96353E+06 1.54064E+04
20 5.86259E+02 3.42159E-03 8.44934E-01 3.00684E+06 1.49690E+04
21 5.95471E+02 4.07534E-03 8.96338E-01 3.04533E+06 1.45517E+04
22 6.04963E+02 4.81281E-03 9.45765E-01 3.07962E+06 1.41528E+04
23 6.14699E+02 5.63986E-03 9.92743E-01 3.10998E+06 1.37714E+04
24 6.24707E+02 6.56157E-03 1.03648E+00 3.13631E+06 1.34083E+04
25 6.34951E+02 7.58388E-03 1.07725E+00 3.15958E+06 1.30619E+04
