# L    TT    EE    BB    TE
2 7.28663E+02 2.05192E-06 1.18725E-06 1.90938E-02
3 6.99384E+02 6.46170E-06 2.37493E-06 4.34562E-02
4 6.72626E+02 1.57304E-05 3.95896E-06 7.42596E-02
5 6.53695E+02 3.24956E-05 5.93987E-06 1.10896E-01
6 6.41572E+02 5.98862E-05 8.31808E-06 1.52878E-01
7 6.34618E+02 1.01483E-04 1.10948E-05 1.99710E-01
8 6.31232E+02 1.61235E-04 1.42695E-05 2.50785E-01
9 6.30713E+02 2.43572E-04 1.78442E-05 3.05696E-01
10 6.32393E+02 3.53022E-04 2.18190E-05 3.63829E-01
11 6.35727E+02 4.94824E-04 2.61956E-05 4.24759E-01
12 6.40801E+02 6.74158E-04 3.09740E-05 4.88347E-01
13 6.46846E+02 8.96540E-04 3.61552E-05 5.53442E-01
14 6.53756E+02 1.16733E-03 4.17415E-05 6.19723E-01
15 6.61385E+02 1.49293E-03 4.77323E-05 6.86654E-01
16 6.69941E+02 1.87976E-03 5.41301E-05 7.54460E-01
17 6.79016E+02 2.33431E-03 6.09340E-05 8.21997E-01
18 6.88343E+02 2.86160E-03 6.81476E-05 8.88486E-01
19 6.98769E+02 3.47142E-03 7.57699E-05 9.54733E-01
20 7.09386E+02 4.16697E-03 8.38035E-05 1.01933E+00
21 7.20349E+02 4.95595E-03 9.22519E-05 1.08194E+00
22 7.31607E+02 5.84548E-03 1.01102E-04 1.14213E+00
23 7.43159E+02 6.84247E-03 1.10377E-04 1.19963E+00
24 7.55014E+02 7.95299E-03 1.20058E-04 1.25332E+00
25 7.67129E+02 9.18449E-03 1.30155E-04 1.30346E+00
26 7.79495E+02 1.05432E-02 1.40677E-04 1.34996E+00
27 7.92104E+02 1.20361E-02 1.51606E-04 1.39205E+00
28 8.04859E+02 1.36694E-02 1.62958E-04 1.42903E+00
29 8.17927E+02 1.54507E-02 1.74727E-04 1.46037E+00
30 8.31133E+02 1.73844E-02 1.86911E-04 1.48679E+00
31 8.44486E+02 1.94783E-02 1.99520E-04 1.50748E+00
