#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.503219E+06   0.503219E+06   0.670615E+06   0.670596E+06   0.511770E+06   0.503478E+06   0.503219E+06   0.509397E+06  -0.602418E+00   0.501729E+06   0.501729E+06   0.153065E+01
   0.798228E-04   0.503217E+06   0.503216E+06   0.670527E+06   0.670502E+06   0.511750E+06   0.503475E+06   0.503217E+06   0.509393E+06  -0.602413E+00   0.501726E+06   0.501726E+06   0.171051E+01
   0.892035E-04   0.503214E+06   0.503213E+06   0.670416E+06   0.670385E+06   0.511725E+06   0.503472E+06   0.503214E+06   0.509388E+06  -0.602408E+00   0.501723E+06   0.501723E+06   0.191150E+01
   0.996866E-04   0.503210E+06   0.503209E+06   0.670278E+06   0.670239E+06   0.511694E+06   0.503467E+06   0.503210E+06   0.509383E+06  -0.602400E+00   0.501719E+06   0.501719E+06   0.213611E+01
   0.111402E-03   0.503206E+06   0.503204E+06   0.670105E+06   0.670057E+06   0.511654E+06   0.503461E+06   0.503205E+06   0.509375E+06  -0.602391E+00   0.501714E+06   0.501713E+06   0.238710E+01
   0.124493E-03   0.503200E+06   0.503198E+06   0.669889E+06   0.669829E+06   0.511606E+06   0.503454E+06   0.503200E+06   0.509366E+06  -0.602380E+00   0.501707E+06   0.501707E+06   0.266757E+01
   0.139124E-03   0.503193E+06   0.503191E+06   0.669620E+06   0.669545E+06   0.511545E+06   0.503445E+06   0.503192E+06   0.509355E+06  -0.602366E+00   0.501699E+06   0.501699E+06   0.298097E+01
   0.155474E-03   0.503183E+06   0.503181E+06   0.669284E+06   0.669190E+06   0.511468E+06   0.503434E+06   0.503183E+06   0.509341E+06  -0.602349E+00   0.501689E+06   0.501689E+06   0.333117E+01
   0.173745E-03   0.503172E+06   0.503169E+06   0.668864E+06   0.668748E+06   0.511373E+06   0.503420E+06   0.503172E+06   0.509323E+06  -0.602327E+00   0.501677E+06   0.501676E+06   0.372247E+01
   0.194163E-03   0.503158E+06   0.503154E+06   0.668341E+06   0.668195E+06   0.511255E+06   0.503402E+06   0.503157E+06   0.509301E+06  -0.602299E+00   0.501662E+06   0.501661E+06   0.415969E+01
