#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.712235E+07   0.712235E+07   0.941355E+07   0.941322E+07   0.712354E+07   0.712236E+07   0.712235E+07   0.712657E+07  -0.592468E+00   0.685485E+07   0.685485E+07   0.985448E-01
   0.798228E-04   0.712228E+07   0.712228E+07   0.939293E+07   0.939253E+07   0.712323E+07   0.712230E+07   0.712228E+07   0.712649E+07  -0.592461E+00   0.685478E+07   0.685478E+07   0.110112E+00
   0.892035E-04   0.712220E+07   0.712220E+07   0.936725E+07   0.936675E+07   0.712283E+07   0.712221E+07   0.712220E+07   0.712640E+07  -0.592453E+00   0.685470E+07   0.685470E+07   0.123034E+00
   0.996866E-04   0.712210E+07   0.712210E+07   0.933527E+07   0.933464E+07   0.712234E+07   0.712210E+07   0.712210E+07   0.712628E+07  -0.592442E+00   0.685460E+07   0.685460E+07   0.137467E+00
   0.111402E-03   0.712197E+07   0.712197E+07   0.929547E+07   0.929470E+07   0.712172E+07   0.712197E+07   0.712197E+07   0.712612E+07  -0.592429E+00   0.685448E+07   0.685448E+07   0.153586E+00
   0.124493E-03   0.712181E+07   0.712181E+07   0.924599E+07   0.924503E+07   0.712095E+07   0.712180E+07   0.712181E+07   0.712594E+07  -0.592413E+00   0.685432E+07   0.685432E+07   0.171584E+00
   0.139124E-03   0.712162E+07   0.712161E+07   0.918455E+07   0.918336E+07   0.711999E+07   0.712160E+07   0.712162E+07   0.712570E+07  -0.592393E+00   0.685412E+07   0.685412E+07   0.191679E+00
   0.155474E-03   0.712137E+07   0.712137E+07   0.910836E+07   0.910689E+07   0.711879E+07   0.712134E+07   0.712137E+07   0.712541E+07  -0.592368E+00   0.685388E+07   0.685388E+07   0.214107E+00
   0.173745E-03   0.712106E+07   0.712106E+07   0.901404E+07   0.901224E+07   0.711730E+07   0.712102E+07   0.712106E+07   0.712504E+07  -0.592336E+00   0.685358E+07   0.685358E+07   0.239132E+00
   0.194163E-03   0.712068E+07   0.712067E+07   0.889755E+07   0.889534E+07   0.711543E+07   0.712061E+07   0.712067E+07   0.712459E+07  -0.592297E+00   0.685320E+07   0.685320E+07   0.267046E+00
   0.216981E-03   0.712020E+07   0.712019E+07   0.875406E+07   0.875136E+07   0.711310E+07   0.712011E+07   0.712019E+07   0.712402E+07  -0.592248E+00   0.685272E+07   0.685272E+07   0.298166E+00
   0.242480E-03   0.711960E+07   0.711959E+07   0.857794E+07   0.857466E+07   0.711020E+07   0.711948E+07   0.711960E+07   0.712332E+07  -0.592188E+00   0.685213E+07   0.685213E+07   0.332843E+00
   0.270976E-03   0.711885E+07   0.711884E+07   0.836270E+07   0.835873E+07   0.710658E+07   0.711871E+07   0.711885E+07   0.712244E+07  -0.592112E+00   0.685140E+07   0.685140E+07   0.371454E+00
   0.302821E-03   0.711792E+07   0.711792E+07   0.810108E+07   0.809634E+07   0.710208E+07   0.711773E+07   0.711792E+07   0.712136E+07  -0.592018E+00   0.685048E+07   0.685048E+07   0.414411E+00
   0.338408E-03   0.711677E+07   0.711676E+07   0.778528E+07   0.777968E+07   0.709647E+07   0.711653E+07   0.711677E+07   0.712001E+07  -0.591902E+00   0.684934E+07   0.684934E+07   0.462153E+00
   0.378178E-03   0.711534E+07   0.711532E+07   0.740736E+07   0.740083E+07   0.708949E+07   0.711503E+07   0.711533E+07   0.711834E+07  -0.591758E+00   0.684792E+07   0.684792E+07   0.515147E+00
   0.422621E-03   0.711355E+07   0.711354E+07   0.696003E+07   0.695257E+07   0.708081E+07   0.711316E+07   0.711355E+07   0.711627E+07  -0.591580E+00   0.684616E+07   0.684616E+07   0.573882E+00
   0.472287E-03   0.711135E+07   0.711132E+07   0.643784E+07   0.642951E+07   0.707004E+07   0.711085E+07   0.711134E+07   0.711373E+07  -0.591361E+00   0.684398E+07   0.684397E+07   0.638867E+00
   0.527790E-03   0.710861E+07   0.710858E+07   0.583892E+07   0.582993E+07   0.705670E+07   0.710799E+07   0.710861E+07   0.711060E+07  -0.591091E+00   0.684127E+07   0.684126E+07   0.710617E+00
   0.589815E-03   0.710524E+07   0.710520E+07   0.516731E+07   0.515805E+07   0.704020E+07   0.710446E+07   0.710523E+07   0.710677E+07  -0.590761E+00   0.683791E+07   0.683791E+07   0.789652E+00
   0.659130E-03   0.710107E+07   0.710103E+07   0.443575E+07   0.442679E+07   0.701983E+07   0.710010E+07   0.710107E+07   0.710209E+07  -0.590357E+00   0.683378E+07   0.683378E+07   0.876483E+00
   0.736590E-03   0.709596E+07   0.709591E+07   0.366836E+07   0.366048E+07   0.699476E+07   0.709475E+07   0.709595E+07   0.709639E+07  -0.589867E+00   0.682869E+07   0.682868E+07   0.971614E+00
   0.823153E-03   0.708970E+07   0.708963E+07   0.290223E+07   0.289634E+07   0.696401E+07   0.708820E+07   0.708969E+07   0.708949E+07  -0.589273E+00   0.682244E+07   0.682244E+07   0.107554E+01
   0.919889E-03   0.708205E+07   0.708197E+07   0.218621E+07   0.218313E+07   0.692644E+07   0.708020E+07   0.708204E+07   0.708117E+07  -0.588559E+00   0.681481E+07   0.681480E+07   0.118877E+01
   0.102799E-02   0.707277E+07   0.707266E+07   0.157448E+07   0.157461E+07   0.688088E+07   0.707048E+07   0.707275E+07   0.707118E+07  -0.587703E+00   0.680552E+07   0.680552E+07   0.131187E+01
   0.114880E-02   0.706154E+07   0.706141E+07   0.111337E+07   0.111627E+07   0.682592E+07   0.705872E+07   0.706152E+07   0.705922E+07  -0.586683E+00   0.679428E+07   0.679427E+07   0.144549E+01
