#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.427140E+07   0.427140E+07   0.566574E+07   0.566555E+07   0.427269E+07   0.427142E+07   0.427140E+07   0.427560E+07  -0.598506E+00   0.423473E+07   0.423473E+07   0.156454E+00
   0.798228E-04   0.427136E+07   0.427136E+07   0.565839E+07   0.565815E+07   0.427255E+07   0.427138E+07   0.427136E+07   0.427556E+07  -0.598500E+00   0.423469E+07   0.423469E+07   0.174827E+00
   0.892035E-04   0.427132E+07   0.427132E+07   0.564922E+07   0.564892E+07   0.427237E+07   0.427134E+07   0.427132E+07   0.427551E+07  -0.598492E+00   0.423465E+07   0.423465E+07   0.195354E+00
   0.996866E-04   0.427127E+07   0.427127E+07   0.563779E+07   0.563742E+07   0.427215E+07   0.427128E+07   0.427127E+07   0.427544E+07  -0.598483E+00   0.423460E+07   0.423460E+07   0.218286E+00
   0.111402E-03   0.427120E+07   0.427120E+07   0.562354E+07   0.562308E+07   0.427187E+07   0.427122E+07   0.427120E+07   0.427536E+07  -0.598471E+00   0.423453E+07   0.423453E+07   0.243903E+00
   0.124493E-03   0.427112E+07   0.427112E+07   0.560580E+07   0.560523E+07   0.427153E+07   0.427113E+07   0.427112E+07   0.427526E+07  -0.598457E+00   0.423444E+07   0.423444E+07   0.272517E+00
   0.139124E-03   0.427102E+07   0.427102E+07   0.558371E+07   0.558301E+07   0.427110E+07   0.427102E+07   0.427102E+07   0.427514E+07  -0.598439E+00   0.423434E+07   0.423434E+07   0.304473E+00
   0.155474E-03   0.427089E+07   0.427089E+07   0.555624E+07   0.555537E+07   0.427056E+07   0.427089E+07   0.427089E+07   0.427498E+07  -0.598416E+00   0.423421E+07   0.423421E+07   0.340158E+00
   0.173745E-03   0.427073E+07   0.427073E+07   0.552212E+07   0.552104E+07   0.426988E+07   0.427072E+07   0.427073E+07   0.427479E+07  -0.598388E+00   0.423405E+07   0.423405E+07   0.379998E+00
   0.194163E-03   0.427053E+07   0.427053E+07   0.547978E+07   0.547844E+07   0.426904E+07   0.427051E+07   0.427053E+07   0.427455E+07  -0.598353E+00   0.423385E+07   0.423384E+07   0.424467E+00
   0.216981E-03   0.427029E+07   0.427028E+07   0.542733E+07   0.542568E+07   0.426800E+07   0.427025E+07   0.427028E+07   0.427425E+07  -0.598310E+00   0.423359E+07   0.423359E+07   0.474088E+00
   0.242480E-03   0.426998E+07   0.426997E+07   0.536249E+07   0.536046E+07   0.426669E+07   0.426992E+07   0.426998E+07   0.427388E+07  -0.598255E+00   0.423328E+07   0.423328E+07   0.529440E+00
   0.270976E-03   0.426959E+07   0.426958E+07   0.528254E+07   0.528006E+07   0.426506E+07   0.426951E+07   0.426959E+07   0.427341E+07  -0.598188E+00   0.423288E+07   0.423288E+07   0.591154E+00
   0.302821E-03   0.426911E+07   0.426910E+07   0.518427E+07   0.518125E+07   0.426303E+07   0.426900E+07   0.426911E+07   0.427283E+07  -0.598103E+00   0.423239E+07   0.423239E+07   0.659926E+00
   0.338408E-03   0.426851E+07   0.426850E+07   0.506397E+07   0.506031E+07   0.426050E+07   0.426837E+07   0.426851E+07   0.427211E+07  -0.597999E+00   0.423178E+07   0.423178E+07   0.736511E+00
   0.378178E-03   0.426776E+07   0.426775E+07   0.491743E+07   0.491303E+07   0.425734E+07   0.426759E+07   0.426776E+07   0.427121E+07  -0.597869E+00   0.423102E+07   0.423102E+07   0.821724E+00
   0.422621E-03   0.426684E+07   0.426682E+07   0.474006E+07   0.473484E+07   0.425341E+07   0.426661E+07   0.426683E+07   0.427010E+07  -0.597707E+00   0.423007E+07   0.423007E+07   0.916443E+00
   0.472287E-03   0.426568E+07   0.426566E+07   0.452708E+07   0.452095E+07   0.424853E+07   0.426539E+07   0.426568E+07   0.426873E+07  -0.597508E+00   0.422889E+07   0.422889E+07   0.102160E+01
   0.527790E-03   0.426425E+07   0.426422E+07   0.427388E+07   0.426681E+07   0.424246E+07   0.426388E+07   0.426425E+07   0.426703E+07  -0.597261E+00   0.422743E+07   0.422742E+07   0.113817E+01
   0.589815E-03   0.426248E+07   0.426244E+07   0.397669E+07   0.396872E+07   0.423493E+07   0.426200E+07   0.426247E+07   0.426494E+07  -0.596957E+00   0.422561E+07   0.422561E+07   0.126717E+01
   0.659130E-03   0.426028E+07   0.426024E+07   0.363345E+07   0.362472E+07   0.422560E+07   0.425968E+07   0.426027E+07   0.426237E+07  -0.596582E+00   0.422335E+07   0.422335E+07   0.140963E+01
   0.736590E-03   0.425757E+07   0.425751E+07   0.324512E+07   0.323592E+07   0.421406E+07   0.425682E+07   0.425756E+07   0.425921E+07  -0.596124E+00   0.422057E+07   0.422056E+07   0.156658E+01
   0.823153E-03   0.425422E+07   0.425416E+07   0.281727E+07   0.280810E+07   0.419982E+07   0.425329E+07   0.425421E+07   0.425537E+07  -0.595565E+00   0.421713E+07   0.421712E+07   0.173903E+01
   0.919889E-03   0.425011E+07   0.425003E+07   0.236177E+07   0.235332E+07   0.418231E+07   0.424895E+07   0.425010E+07   0.425070E+07  -0.594885E+00   0.421289E+07   0.421289E+07   0.192798E+01
   0.102799E-02   0.424509E+07   0.424498E+07   0.189811E+07   0.189125E+07   0.416082E+07   0.424364E+07   0.424507E+07   0.424504E+07  -0.594064E+00   0.420770E+07   0.420770E+07   0.213436E+01
   0.114880E-02   0.423895E+07   0.423883E+07   0.145344E+07   0.144907E+07   0.413460E+07   0.423717E+07   0.423894E+07   0.423824E+07  -0.593077E+00   0.420136E+07   0.420135E+07   0.235914E+01
   0.128381E-02   0.423151E+07   0.423135E+07   0.106003E+07   0.105877E+07   0.410275E+07   0.422931E+07   0.423149E+07   0.423009E+07  -0.591897E+00   0.419365E+07   0.419364E+07   0.260332E+01
   0.143468E-02   0.422253E+07   0.422233E+07   0.748822E+06   0.750641E+06   0.406460E+07   0.421982E+07   0.422250E+07   0.422037E+07  -0.590496E+00   0.418432E+07   0.418431E+07   0.286808E+01
   0.160328E-02   0.421172E+07   0.421148E+07   0.539002E+06   0.542842E+06   0.401869E+07   0.420842E+07   0.421169E+07   0.420882E+07  -0.588838E+00   0.417310E+07   0.417309E+07   0.315487E+01
   0.179170E-02   0.419882E+07   0.419851E+07   0.426261E+06   0.430062E+06   0.396421E+07   0.419480E+07   0.419878E+07   0.419512E+07  -0.586884E+00   0.415970E+07   0.415968E+07   0.346559E+01
   0.200226E-02   0.418348E+07   0.418310E+07   0.377342E+06   0.378862E+06   0.390026E+07   0.417863E+07   0.418343E+07   0.417891E+07  -0.584587E+00   0.414378E+07   0.414377E+07   0.380253E+01
   0.223756E-02   0.416536E+07   0.416489E+07   0.341112E+06   0.339547E+06   0.382611E+07   0.415955E+07   0.416530E+07   0.415980E+07  -0.581894E+00   0.412501E+07   0.412499E+07   0.416832E+01
   0.250052E-02   0.414406E+07   0.414347E+07   0.279531E+06   0.276775E+06   0.374136E+07   0.413715E+07   0.414398E+07   0.413736E+07  -0.578743E+00   0.410301E+07   0.410298E+07   0.456564E+01
   0.279438E-02   0.411915E+07   0.411842E+07   0.199164E+06   0.198501E+06   0.364600E+07   0.411103E+07   0.411905E+07   0.411118E+07  -0.575072E+00   0.407736E+07   0.407733E+07   0.499698E+01
