#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.10127E+04    0.13784E-05    0.00000E+00    0.30555E-01    0.58559E-07    0.27557E-02   -0.46866E-07
     3    0.99316E+03    0.65336E-05    0.00000E+00    0.68848E-01    0.71246E-07    0.27753E-02   -0.79471E-07
     4    0.96994E+03    0.18857E-04    0.00000E+00    0.11736E+00    0.82203E-07    0.27246E-02   -0.11154E-06
     5    0.95332E+03    0.42608E-04    0.00000E+00    0.17522E+00    0.91759E-07    0.26477E-02   -0.14354E-06
     6    0.94355E+03    0.82845E-04    0.00000E+00    0.24167E+00    0.10013E-06    0.25619E-02   -0.17519E-06
     7    0.93928E+03    0.14537E-03    0.00000E+00    0.31599E+00    0.10753E-06    0.24743E-02   -0.20657E-06
     8    0.93876E+03    0.23659E-03    0.00000E+00    0.39722E+00    0.11412E-06    0.23882E-02   -0.23796E-06
     9    0.94146E+03    0.36368E-03    0.00000E+00    0.48477E+00    0.12002E-06    0.23044E-02   -0.26960E-06
    10    0.94655E+03    0.53403E-03    0.00000E+00    0.57761E+00    0.12529E-06    0.22239E-02   -0.30100E-06
    11    0.95352E+03    0.75610E-03    0.00000E+00    0.67518E+00    0.13007E-06    0.21478E-02   -0.33198E-06
    12    0.96261E+03    0.10383E-02    0.00000E+00    0.77721E+00    0.13434E-06    0.20750E-02   -0.36197E-06
    13    0.97268E+03    0.13897E-02    0.00000E+00    0.88191E+00    0.13822E-06    0.20077E-02   -0.39177E-06
    14    0.98370E+03    0.18190E-02    0.00000E+00    0.98878E+00    0.14171E-06    0.19432E-02   -0.42133E-06
    15    0.99549E+03    0.23365E-02    0.00000E+00    0.10970E+01    0.14489E-06    0.18825E-02   -0.45107E-06
    16    0.10084E+04    0.29528E-02    0.00000E+00    0.12069E+01    0.14778E-06    0.18242E-02   -0.48059E-06
    17    0.10220E+04    0.36782E-02    0.00000E+00    0.13167E+01    0.15036E-06    0.17692E-02   -0.50973E-06
    18    0.10357E+04    0.45211E-02    0.00000E+00    0.14254E+01    0.15272E-06    0.17171E-02   -0.53845E-06
    19    0.10509E+04    0.54974E-02    0.00000E+00    0.15337E+01    0.15485E-06    0.16682E-02   -0.56719E-06
    20    0.10662E+04    0.66123E-02    0.00000E+00    0.16400E+01    0.15677E-06    0.16212E-02   -0.59524E-06
    21    0.10819E+04    0.78782E-02    0.00000E+00    0.17434E+01    0.15850E-06    0.15765E-02   -0.62287E-06
    22    0.10979E+04    0.93066E-02    0.00000E+00    0.18434E+01    0.16006E-06    0.15340E-02   -0.65016E-06
    23    0.11142E+04    0.10909E-01    0.00000E+00    0.19396E+01    0.16146E-06    0.14935E-02   -0.67720E-06
    24    0.11308E+04    0.12695E-01    0.00000E+00    0.20300E+01    0.16270E-06    0.14552E-02   -0.70372E-06
    25    0.11477E+04    0.14676E-01    0.00000E+00    0.21151E+01    0.16382E-06    0.14187E-02   -0.72998E-06
    26    0.11649E+04    0.16864E-01    0.00000E+00    0.21949E+01    0.16481E-06    0.13835E-02   -0.75585E-06
    27    0.11824E+04    0.19269E-01    0.00000E+00    0.22683E+01    0.16568E-06    0.13499E-02   -0.78143E-06
    28    0.12000E+04    0.21901E-01    0.00000E+00    0.23339E+01    0.16644E-06    0.13178E-02   -0.80666E-06
    29    0.12180E+04    0.24772E-01    0.00000E+00    0.23909E+01    0.16710E-06    0.12873E-02   -0.83147E-06
    30    0.12361E+04    0.27890E-01    0.00000E+00    0.24405E+01    0.16767E-06    0.12579E-02   -0.85582E-06
    31    0.12544E+04    0.31268E-01    0.00000E+00    0.24814E+01    0.16814E-06    0.12295E-02   -0.87980E-06
    32    0.12729E+04    0.34914E-01    0.00000E+00    0.25127E+01    0.16854E-06    0.12024E-02   -0.90353E-06
    33    0.12916E+04    0.38838E-01    0.00000E+00    0.25329E+01    0.16886E-06    0.11765E-02   -0.92697E-06
    34    0.13104E+04    0.43048E-01    0.00000E+00    0.25430E+01    0.16911E-06    0.11516E-02   -0.94986E-06
    35    0.13295E+04    0.47554E-01    0.00000E+00    0.25429E+01    0.16929E-06    0.11275E-02   -0.97237E-06
    36    0.13486E+04    0.52366E-01    0.00000E+00    0.25313E+01    0.16941E-06    0.11043E-02   -0.99462E-06
    37    0.13680E+04    0.57491E-01    0.00000E+00    0.25072E+01    0.16947E-06    0.10820E-02   -0.10166E-05
    38    0.13875E+04    0.62939E-01    0.00000E+00    0.24710E+01    0.16948E-06    0.10606E-02   -0.10381E-05
    39    0.14072E+04    0.68711E-01    0.00000E+00    0.24221E+01    0.16943E-06    0.10399E-02   -0.10591E-05
    40    0.14270E+04    0.74817E-01    0.00000E+00    0.23596E+01    0.16934E-06    0.10200E-02   -0.10798E-05
    41    0.14471E+04    0.81267E-01    0.00000E+00    0.22829E+01    0.16920E-06    0.10009E-02   -0.11003E-05
    42    0.14672E+04    0.88066E-01    0.00000E+00    0.21928E+01    0.16903E-06    0.98237E-03   -0.11205E-05
    43    0.14876E+04    0.95219E-01    0.00000E+00    0.20898E+01    0.16881E-06    0.96436E-03   -0.11401E-05
    44    0.15080E+04    0.10272E+00    0.00000E+00    0.19722E+01    0.16856E-06    0.94693E-03   -0.11593E-05
    45    0.15287E+04    0.11059E+00    0.00000E+00    0.18386E+01    0.16827E-06    0.93020E-03   -0.11783E-05
