#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.87559E+03    0.12021E-05    0.00000E+00    0.26785E-01    0.52293E-07    0.23371E-02   -0.40976E-07
     3    0.86125E+03    0.56993E-05    0.00000E+00    0.60266E-01    0.63685E-07    0.23648E-02   -0.69456E-07
     4    0.84287E+03    0.16452E-04    0.00000E+00    0.10268E+00    0.73552E-07    0.23296E-02   -0.97468E-07
     5    0.82967E+03    0.37179E-04    0.00000E+00    0.15329E+00    0.82182E-07    0.22704E-02   -0.12542E-06
     6    0.82204E+03    0.72301E-04    0.00000E+00    0.21143E+00    0.89767E-07    0.22026E-02   -0.15308E-06
     7    0.81896E+03    0.12688E-03    0.00000E+00    0.27646E+00    0.96495E-07    0.21323E-02   -0.18049E-06
     8    0.81896E+03    0.20653E-03    0.00000E+00    0.34756E+00    0.10250E-06    0.20625E-02   -0.20791E-06
     9    0.82165E+03    0.31750E-03    0.00000E+00    0.42421E+00    0.10789E-06    0.19941E-02   -0.23556E-06
    10    0.82632E+03    0.46626E-03    0.00000E+00    0.50553E+00    0.11274E-06    0.19279E-02   -0.26300E-06
    11    0.83256E+03    0.66022E-03    0.00000E+00    0.59101E+00    0.11713E-06    0.18652E-02   -0.29007E-06
    12    0.84061E+03    0.90675E-03    0.00000E+00    0.68044E+00    0.12108E-06    0.18047E-02   -0.31628E-06
    13    0.84946E+03    0.12137E-02    0.00000E+00    0.77225E+00    0.12469E-06    0.17487E-02   -0.34233E-06
    14    0.85911E+03    0.15887E-02    0.00000E+00    0.86601E+00    0.12794E-06    0.16948E-02   -0.36818E-06
    15    0.86939E+03    0.20409E-02    0.00000E+00    0.96099E+00    0.13091E-06    0.16438E-02   -0.39418E-06
    16    0.88065E+03    0.25794E-02    0.00000E+00    0.10575E+01    0.13362E-06    0.15947E-02   -0.41999E-06
    17    0.89242E+03    0.32133E-02    0.00000E+00    0.11541E+01    0.13606E-06    0.15481E-02   -0.44548E-06
    18    0.90430E+03    0.39499E-02    0.00000E+00    0.12497E+01    0.13830E-06    0.15039E-02   -0.47060E-06
    19    0.91742E+03    0.48032E-02    0.00000E+00    0.13451E+01    0.14033E-06    0.14623E-02   -0.49576E-06
    20    0.93065E+03    0.57776E-02    0.00000E+00    0.14388E+01    0.14217E-06    0.14220E-02   -0.52031E-06
    21    0.94417E+03    0.68841E-02    0.00000E+00    0.15299E+01    0.14383E-06    0.13837E-02   -0.54448E-06
    22    0.95796E+03    0.81328E-02    0.00000E+00    0.16183E+01    0.14535E-06    0.13472E-02   -0.56837E-06
    23    0.97201E+03    0.95335E-02    0.00000E+00    0.17034E+01    0.14672E-06    0.13122E-02   -0.59204E-06
    24    0.98630E+03    0.11095E-01    0.00000E+00    0.17836E+01    0.14795E-06    0.12790E-02   -0.61526E-06
    25    0.10008E+04    0.12827E-01    0.00000E+00    0.18593E+01    0.14906E-06    0.12474E-02   -0.63827E-06
    26    0.10156E+04    0.14740E-01    0.00000E+00    0.19304E+01    0.15005E-06    0.12168E-02   -0.66094E-06
    27    0.10306E+04    0.16843E-01    0.00000E+00    0.19960E+01    0.15094E-06    0.11874E-02   -0.68334E-06
    28    0.10457E+04    0.19145E-01    0.00000E+00    0.20548E+01    0.15172E-06    0.11594E-02   -0.70546E-06
    29    0.10610E+04    0.21655E-01    0.00000E+00    0.21064E+01    0.15241E-06    0.11327E-02   -0.72720E-06
    30    0.10765E+04    0.24382E-01    0.00000E+00    0.21515E+01    0.15302E-06    0.11068E-02   -0.74856E-06
    31    0.10921E+04    0.27336E-01    0.00000E+00    0.21891E+01    0.15354E-06    0.10818E-02   -0.76958E-06
    32    0.11079E+04    0.30524E-01    0.00000E+00    0.22185E+01    0.15399E-06    0.10579E-02   -0.79039E-06
    33    0.11238E+04    0.33957E-01    0.00000E+00    0.22383E+01    0.15437E-06    0.10351E-02   -0.81095E-06
    34    0.11399E+04    0.37639E-01    0.00000E+00    0.22494E+01    0.15468E-06    0.10130E-02   -0.83104E-06
    35    0.11561E+04    0.41581E-01    0.00000E+00    0.22516E+01    0.15493E-06    0.99164E-03   -0.85079E-06
    36    0.11723E+04    0.45790E-01    0.00000E+00    0.22439E+01    0.15512E-06    0.97103E-03   -0.87032E-06
    37    0.11888E+04    0.50274E-01    0.00000E+00    0.22255E+01    0.15526E-06    0.95125E-03   -0.88961E-06
    38    0.12054E+04    0.55040E-01    0.00000E+00    0.21966E+01    0.15534E-06    0.93214E-03   -0.90847E-06
    39    0.12222E+04    0.60090E-01    0.00000E+00    0.21566E+01    0.15538E-06    0.91368E-03   -0.92695E-06
    40    0.12389E+04    0.65431E-01    0.00000E+00    0.21050E+01    0.15537E-06    0.89591E-03   -0.94517E-06
    41    0.12560E+04    0.71075E-01    0.00000E+00    0.20409E+01    0.15533E-06    0.87879E-03   -0.96317E-06
    42    0.12731E+04    0.77024E-01    0.00000E+00    0.19653E+01    0.15524E-06    0.86221E-03   -0.98086E-06
    43    0.12904E+04    0.83284E-01    0.00000E+00    0.18787E+01    0.15511E-06    0.84606E-03   -0.99812E-06
    44    0.13076E+04    0.89851E-01    0.00000E+00    0.17793E+01    0.15495E-06    0.83042E-03   -0.10151E-05
    45    0.13251E+04    0.96736E-01    0.00000E+00    0.16660E+01    0.15476E-06    0.81538E-03   -0.10318E-05
    46    0.13428E+04    0.10395E+00    0.00000E+00    0.15395E+01    0.15454E-06    0.80083E-03   -0.10482E-05
    47    0.13606E+04    0.11148E+00    0.00000E+00    0.14008E+01    0.15428E-06    0.78666E-03   -0.10642E-05
    48    0.13785E+04    0.11934E+00    0.00000E+00    0.12486E+01    0.15400E-06    0.77290E-03   -0.10799E-05
    49    0.13965E+04    0.12753E+00    0.00000E+00    0.10821E+01    0.15370E-06    0.75962E-03   -0.10954E-05
    50    0.14148E+04    0.13606E+00    0.00000E+00    0.90169E+00    0.15337E-06    0.74675E-03   -0.11105E-05
    51    0.14331E+04    0.14492E+00    0.00000E+00    0.70805E+00    0.15302E-06    0.73423E-03   -0.11253E-05
    52    0.14517E+04    0.15409E+00    0.00000E+00    0.50037E+00    0.15265E-06    0.72207E-03   -0.11398E-05
    53    0.14705E+04    0.16362E+00    0.00000E+00    0.27773E+00    0.15225E-06    0.71029E-03   -0.11540E-05
    54    0.14893E+04    0.17346E+00    0.00000E+00    0.40828E-01    0.15184E-06    0.69885E-03   -0.11680E-05
    55    0.15083E+04    0.18364E+00    0.00000E+00   -0.20968E+00    0.15141E-06    0.68769E-03   -0.11815E-05
    56    0.15275E+04    0.19415E+00    0.00000E+00   -0.47443E+00    0.15097E-06    0.67685E-03   -0.11948E-05
    57    0.15470E+04    0.20498E+00    0.00000E+00   -0.75420E+00    0.15051E-06    0.66634E-03   -0.12078E-05
