#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.84144E+03    0.99849E-06    0.00000E+00    0.22049E-01    0.40022E-07    0.25343E-02   -0.34527E-07
     3    0.80763E+03    0.47193E-05    0.00000E+00    0.50182E-01    0.48695E-07    0.25082E-02   -0.58676E-07
     4    0.77672E+03    0.13593E-04    0.00000E+00    0.85753E-01    0.56157E-07    0.24367E-02   -0.82404E-07
     5    0.75485E+03    0.30666E-04    0.00000E+00    0.12807E+00    0.62638E-07    0.23505E-02   -0.10605E-06
     6    0.74085E+03    0.59549E-04    0.00000E+00    0.17654E+00    0.68292E-07    0.22614E-02   -0.12941E-06
     7    0.73282E+03    0.10437E-03    0.00000E+00    0.23062E+00    0.73268E-07    0.21738E-02   -0.15256E-06
     8    0.72889E+03    0.16971E-03    0.00000E+00    0.28961E+00    0.77673E-07    0.20897E-02   -0.17568E-06
     9    0.72829E+03    0.26066E-03    0.00000E+00    0.35302E+00    0.81597E-07    0.20094E-02   -0.19894E-06
    10    0.73022E+03    0.38247E-03    0.00000E+00    0.42015E+00    0.85093E-07    0.19330E-02   -0.22200E-06
    11    0.73406E+03    0.54115E-03    0.00000E+00    0.49051E+00    0.88236E-07    0.18615E-02   -0.24473E-06
    12    0.73992E+03    0.74272E-03    0.00000E+00    0.56395E+00    0.91029E-07    0.17935E-02   -0.26676E-06
    13    0.74688E+03    0.99352E-03    0.00000E+00    0.63912E+00    0.93557E-07    0.17306E-02   -0.28861E-06
    14    0.75486E+03    0.12998E-02    0.00000E+00    0.71567E+00    0.95809E-07    0.16707E-02   -0.31021E-06
    15    0.76365E+03    0.16689E-02    0.00000E+00    0.79296E+00    0.97846E-07    0.16145E-02   -0.33190E-06
    16    0.77352E+03    0.21082E-02    0.00000E+00    0.87127E+00    0.99677E-07    0.15608E-02   -0.35347E-06
    17    0.78399E+03    0.26252E-02    0.00000E+00    0.94927E+00    0.10130E-06    0.15102E-02   -0.37478E-06
    18    0.79474E+03    0.32258E-02    0.00000E+00    0.10261E+01    0.10277E-06    0.14623E-02   -0.39575E-06
    19    0.80677E+03    0.39212E-02    0.00000E+00    0.11025E+01    0.10409E-06    0.14173E-02   -0.41665E-06
    20    0.81902E+03    0.47151E-02    0.00000E+00    0.11772E+01    0.10525E-06    0.13742E-02   -0.43702E-06
    21    0.83166E+03    0.56165E-02    0.00000E+00    0.12495E+01    0.10629E-06    0.13332E-02   -0.45707E-06
    22    0.84465E+03    0.66335E-02    0.00000E+00    0.13191E+01    0.10721E-06    0.12944E-02   -0.47692E-06
    23    0.85798E+03    0.77741E-02    0.00000E+00    0.13854E+01    0.10802E-06    0.12573E-02   -0.49659E-06
    24    0.87165E+03    0.90452E-02    0.00000E+00    0.14475E+01    0.10873E-06    0.12222E-02   -0.51583E-06
    25    0.88562E+03    0.10455E-01    0.00000E+00    0.15054E+01    0.10935E-06    0.11888E-02   -0.53484E-06
    26    0.89988E+03    0.12012E-01    0.00000E+00    0.15591E+01    0.10988E-06    0.11567E-02   -0.55356E-06
    27    0.91442E+03    0.13724E-01    0.00000E+00    0.16078E+01    0.11033E-06    0.11260E-02   -0.57205E-06
    28    0.92914E+03    0.15597E-01    0.00000E+00    0.16505E+01    0.11071E-06    0.10968E-02   -0.59028E-06
    29    0.94421E+03    0.17640E-01    0.00000E+00    0.16868E+01    0.11102E-06    0.10689E-02   -0.60818E-06
    30    0.95944E+03    0.19860E-01    0.00000E+00    0.17174E+01    0.11127E-06    0.10421E-02   -0.62576E-06
    31    0.97484E+03    0.22263E-01    0.00000E+00    0.17412E+01    0.11145E-06    0.10163E-02   -0.64307E-06
    32    0.99049E+03    0.24859E-01    0.00000E+00    0.17578E+01    0.11158E-06    0.99158E-03   -0.66018E-06
    33    0.10063E+04    0.27653E-01    0.00000E+00    0.17658E+01    0.11167E-06    0.96808E-03   -0.67707E-06
    34    0.10224E+04    0.30650E-01    0.00000E+00    0.17665E+01    0.11170E-06    0.94538E-03   -0.69353E-06
    35    0.10386E+04    0.33858E-01    0.00000E+00    0.17593E+01    0.11169E-06    0.92348E-03   -0.70971E-06
    36    0.10549E+04    0.37285E-01    0.00000E+00    0.17432E+01    0.11164E-06    0.90245E-03   -0.72570E-06
    37    0.10715E+04    0.40935E-01    0.00000E+00    0.17177E+01    0.11155E-06    0.88231E-03   -0.74149E-06
    38    0.10882E+04    0.44816E-01    0.00000E+00    0.16831E+01    0.11143E-06    0.86287E-03   -0.75692E-06
    39    0.11052E+04    0.48929E-01    0.00000E+00    0.16392E+01    0.11127E-06    0.84412E-03   -0.77202E-06
    40    0.11222E+04    0.53279E-01    0.00000E+00    0.15851E+01    0.11108E-06    0.82609E-03   -0.78687E-06
    41    0.11395E+04    0.57877E-01    0.00000E+00    0.15200E+01    0.11086E-06    0.80879E-03   -0.80152E-06
    42    0.11569E+04    0.62724E-01    0.00000E+00    0.14448E+01    0.11062E-06    0.79208E-03   -0.81592E-06
    43    0.11744E+04    0.67826E-01    0.00000E+00    0.13601E+01    0.11035E-06    0.77582E-03   -0.82999E-06
    44    0.11920E+04    0.73179E-01    0.00000E+00    0.12644E+01    0.11006E-06    0.76011E-03   -0.84378E-06
    45    0.12099E+04    0.78792E-01    0.00000E+00    0.11564E+01    0.10975E-06    0.74505E-03   -0.85737E-06
    46    0.12280E+04    0.84676E-01    0.00000E+00    0.10370E+01    0.10941E-06    0.73052E-03   -0.87067E-06
    47    0.12462E+04    0.90821E-01    0.00000E+00    0.90737E+00    0.10906E-06    0.71636E-03   -0.88365E-06
    48    0.12645E+04    0.97235E-01    0.00000E+00    0.76601E+00    0.10869E-06    0.70264E-03   -0.89638E-06
    49    0.12830E+04    0.10391E+00    0.00000E+00    0.61181E+00    0.10830E-06    0.68946E-03   -0.90891E-06
    50    0.13018E+04    0.11088E+00    0.00000E+00    0.44560E+00    0.10790E-06    0.67670E-03   -0.92120E-06
    51    0.13206E+04    0.11812E+00    0.00000E+00    0.26842E+00    0.10748E-06    0.66428E-03   -0.93315E-06
    52    0.13397E+04    0.12561E+00    0.00000E+00    0.79114E-01    0.10705E-06    0.65224E-03   -0.94485E-06
    53    0.13590E+04    0.13339E+00    0.00000E+00   -0.12361E+00    0.10661E-06    0.64064E-03   -0.95636E-06
    54    0.13784E+04    0.14144E+00    0.00000E+00   -0.33869E+00    0.10616E-06    0.62939E-03   -0.96761E-06
    55    0.13978E+04    0.14976E+00    0.00000E+00   -0.56512E+00    0.10570E-06    0.61841E-03   -0.97852E-06
    56    0.14176E+04    0.15836E+00    0.00000E+00   -0.80389E+00    0.10523E-06    0.60776E-03   -0.98920E-06
    57    0.14376E+04    0.16723E+00    0.00000E+00   -0.10561E+01    0.10475E-06    0.59748E-03   -0.99971E-06
    58    0.14578E+04    0.17637E+00    0.00000E+00   -0.13211E+01    0.10426E-06    0.58751E-03   -0.10100E-05
