#           k/h    P           
    0.10000E-03    0.84677E+01
    0.10202E-03    0.86335E+01
    0.10408E-03    0.88025E+01
    0.10618E-03    0.89749E+01
    0.10833E-03    0.91506E+01
    0.11052E-03    0.93298E+01
    0.11275E-03    0.95125E+01
    0.11503E-03    0.96987E+01
    0.11735E-03    0.98886E+01
    0.11972E-03    0.10082E+02
    0.12214E-03    0.10280E+02
    0.12461E-03    0.10481E+02
    0.12712E-03    0.10686E+02
    0.12969E-03    0.10895E+02
    0.13231E-03    0.11109E+02
    0.13499E-03    0.11326E+02
    0.13771E-03    0.11548E+02
    0.14049E-03    0.11774E+02
    0.14333E-03    0.12004E+02
    0.14623E-03    0.12239E+02
    0.14918E-03    0.12479E+02
    0.15220E-03    0.12723E+02
    0.15527E-03    0.12972E+02
    0.15841E-03    0.13226E+02
    0.16161E-03    0.13485E+02
    0.16487E-03    0.13749E+02
    0.16820E-03    0.14018E+02
    0.17160E-03    0.14292E+02
    0.17507E-03    0.14572E+02
    0.17860E-03    0.14857E+02
    0.18221E-03    0.15147E+02
    0.18589E-03    0.15444E+02
    0.18965E-03    0.15746E+02
    0.19348E-03    0.16054E+02
    0.19739E-03    0.16368E+02
    0.20138E-03    0.16688E+02
    0.20544E-03    0.17014E+02
    0.20959E-03    0.17347E+02
    0.21383E-03    0.17686E+02
    0.21815E-03    0.18032E+02
    0.22255E-03    0.18385E+02
    0.22705E-03    0.18744E+02
    0.23164E-03    0.19111E+02
    0.23632E-03    0.19484E+02
    0.24109E-03    0.19865E+02
    0.24596E-03    0.20253E+02
    0.25093E-03    0.20649E+02
    0.25600E-03    0.21053E+02
    0.26117E-03    0.21464E+02
    0.26645E-03    0.21883E+02
    0.27183E-03    0.22311E+02
    0.27732E-03    0.22746E+02
    0.28292E-03    0.23191E+02
    0.28864E-03    0.23644E+02
    0.29447E-03    0.24105E+02
    0.30042E-03    0.24576E+02
    0.30649E-03    0.25056E+02
    0.31268E-03    0.25545E+02
    0.31899E-03    0.26043E+02
    0.32544E-03    0.26551E+02
    0.33201E-03    0.27069E+02
    0.33872E-03    0.27597E+02
    0.34556E-03    0.28135E+02
    0.35254E-03    0.28684E+02
    0.35966E-03    0.29243E+02
    0.36693E-03    0.29813E+02
    0.37434E-03    0.30394E+02
    0.38190E-03    0.30986E+02
    0.38962E-03    0.31589E+02
    0.39749E-03    0.32205E+02
    0.40552E-03    0.32832E+02
    0.41371E-03    0.33471E+02
    0.42207E-03    0.34122E+02
    0.43060E-03    0.34786E+02
    0.43929E-03    0.35462E+02
    0.44817E-03    0.36152E+02
    0.45722E-03    0.36854E+02
    0.46646E-03    0.37570E+02
    0.47588E-03    0.38300E+02
    0.48550E-03    0.39044E+02
    0.49530E-03    0.39802E+02
    0.50531E-03    0.40574E+02
    0.51552E-03    0.41361E+02
    0.52593E-03    0.42163E+02
    0.53656E-03    0.42980E+02
    0.54739E-03    0.43812E+02
    0.55845E-03    0.44661E+02
    0.56973E-03    0.45525E+02
    0.58124E-03    0.46406E+02
    0.59299E-03    0.47303E+02
    0.60496E-03    0.48217E+02
    0.61719E-03    0.49148E+02
    0.62965E-03    0.50097E+02
    0.64237E-03    0.51063E+02
    0.65535E-03    0.52048E+02
    0.66859E-03    0.53050E+02
    0.68210E-03    0.54072E+02
    0.69588E-03    0.55112E+02
    0.70993E-03    0.56172E+02
    0.72427E-03    0.57251E+02
    0.73891E-03    0.58350E+02
    0.75383E-03    0.59470E+02
    0.76906E-03    0.60610E+02
    0.78460E-03    0.61771E+02
    0.80045E-03    0.62952E+02
    0.81662E-03    0.64156E+02
    0.83311E-03    0.65381E+02
    0.84994E-03    0.66629E+02
    0.86711E-03    0.67899E+02
    0.88463E-03    0.69191E+02
    0.90250E-03    0.70507E+02
    0.92073E-03    0.71847E+02
    0.93933E-03    0.73210E+02
    0.95831E-03    0.74597E+02
    0.97767E-03    0.76009E+02
    0.99742E-03    0.77446E+02
    0.10176E-02    0.78908E+02
    0.10381E-02    0.80395E+02
    0.10591E-02    0.81908E+02
    0.10805E-02    0.83447E+02
    0.11023E-02    0.85013E+02
    0.11246E-02    0.86605E+02
    0.11473E-02    0.88225E+02
    0.11705E-02    0.89872E+02
    0.11941E-02    0.91546E+02
    0.12182E-02    0.93249E+02
    0.12429E-02    0.94980E+02
    0.12680E-02    0.96739E+02
    0.12936E-02    0.98528E+02
    0.13197E-02    0.10035E+03
    0.13464E-02    0.10219E+03
    0.13736E-02    0.10407E+03
    0.14013E-02    0.10598E+03
    0.14296E-02    0.10791E+03
    0.14585E-02    0.10988E+03
    0.14880E-02    0.11188E+03
    0.15180E-02    0.11391E+03
    0.15487E-02    0.11597E+03
    0.15800E-02    0.11806E+03
    0.16119E-02    0.12018E+03
    0.16445E-02    0.12233E+03
    0.16777E-02    0.12452E+03
