# L    TT    EE    TE    PP    TP
2 8.38803E+02 9.58598E-07 2.11364E-02 7.82967E+05 2.39158E+04
3 8.00130E+02 4.52727E-06 4.82377E-02 1.20548E+06 2.81304E+04
4 7.66171E+02 1.30325E-05 8.24856E-02 1.58119E+06 3.00250E+04
5 7.42227E+02 2.93873E-05 1.23195E-01 1.91288E+06 3.07279E+04
6 7.26736E+02 5.70445E-05 1.69797E-01 2.20534E+06 3.07858E+04
7 7.17566E+02 9.99577E-05 2.21756E-01 2.46453E+06 3.04789E+04
8 7.12760E+02 1.62483E-04 2.78391E-01 2.69497E+06 2.99598E+04
9 7.11437E+02 2.49495E-04 3.39235E-01 2.90088E+06 2.93147E+04
10 7.12788E+02 3.66000E-04 4.03616E-01 3.08510E+06 2.85972E+04
11 7.16133E+02 5.17751E-04 4.71048E-01 3.25095E+06 2.78557E+04
12 7.21544E+02 7.10482E-04 5.41374E-01 3.39933E+06 2.70940E+04
13 7.28151E+02 9.50237E-04 6.13317E-01 3.53367E+06 2.63534E+04
14 7.35804E+02 1.24297E-03 6.86528E-01 3.65421E+06 2.56147E+04
15 7.44331E+02 1.59570E-03 7.60392E-01 3.76346E+06 2.48980E+04
16 7.53951E+02 2.01560E-03 8.35165E-01 3.86214E+06 2.41933E+04
17 7.64205E+02 2.50965E-03 9.09561E-01 3.95062E+06 2.35115E+04
18 7.74771E+02 3.08345E-03 9.82763E-01 4.03084E+06 2.28555E+04
19 7.86633E+02 3.74784E-03 1.05553E+00 4.10324E+06 2.22298E+04
20 7.98743E+02 4.50632E-03 1.12647E+00 4.16811E+06 2.16188E+04
21 8.11266E+02 5.36743E-03 1.19510E+00 4.22627E+06 2.10326E+04
22 8.24148E+02 6.33890E-03 1.26098E+00 4.27864E+06 2.04693E+04
23 8.37388E+02 7.42833E-03 1.32373E+00 4.32550E+06 1.99281E+04
24 8.51005E+02 8.64254E-03 1.38226E+00 4.36694E+06 1.94109E+04
25 8.64934E+02 9.98934E-03 1.43684E+00 4.40387E+06 1.89138E+04
26 8.79167E+02 1.14769E-02 1.48719E+00 4.43649E+06 1.84332E+04
27 8.93684E+02 1.31115E-02 1.53258E+00 4.46488E+06 1.79702E+04
28 9.08403E+02 1.49004E-02 1.57218E+00 4.48978E+06 1.75282E+04
29 9.23500E+02 1.68520E-02 1.60544E+00 4.51101E+06 1.71046E+04
30 9.38752E+02 1.89717E-02 1.63328E+00 4.52920E+06 1.66939E+04
31 9.54188E+02 2.12678E-02 1.65451E+00 4.54418E+06 1.62970E+04
32 9.69900E+02 2.37467E-02 1.66857E+00 4.55658E+06 1.59166E+04
33 9.85795E+02 2.64150E-02 1.67435E+00 4.56641E+06 1.55537E+04
34 1.00187E+03 2.92780E-02 1.67307E+00 4.57376E+06 1.52009E+04
35 1.01823E+03 3.23432E-02 1.66406E+00 4.57882E+06 1.48600E+04
36 1.03458E+03 3.56160E-02 1.64642E+00 4.58194E+06 1.45320E+04
37 1.05131E+03 3.91038E-02 1.61950E+00 4.58313E+06 1.42168E+04
38 1.06821E+03 4.28112E-02 1.58394E+00 4.58249E+06 1.39118E+04
39 1.08521E+03 4.67400E-02 1.53929E+00 4.58010E+06 1.36168E+04
40 1.10230E+03 5.08968E-02 1.48471E+00 4.57615E+06 1.33329E+04
41 1.11976E+03 5.52887E-02 1.41948E+00 4.57082E+06 1.30600E+04
42 1.13731E+03 5.99204E-02 1.34450E+00 4.56411E+06 1.27954E+04
43 1.15504E+03 6.47966E-02 1.26024E+00 4.55612E+06 1.25381E+04
44 1.17277E+03 6.99116E-02 1.16524E+00 4.54693E+06 1.22891E+04
45 1.19087E+03 7.52756E-02 1.05838E+00 4.53655E+06 1.20502E+04
46 1.20916E+03 8.09006E-02 9.40498E-01 4.52525E+06 1.18187E+04
47 1.22744E+03 8.67746E-02 8.12663E-01 4.51294E+06 1.15927E+04
48 1.24591E+03 9.29012E-02 6.73472E-01 4.49971E+06 1.13740E+04
49 1.26466E+03 9.92870E-02 5.21748E-01 4.48565E+06 1.11645E+04
50 1.28358E+03 1.05948E-01 3.58383E-01 4.47076E+06 1.09605E+04
51 1.30251E+03 1.12867E-01 1.84489E-01 4.45524E+06 1.07611E+04
52 1.32181E+03 1.20034E-01 -1.17755E-03 4.43906E+06 1.05682E+04
53 1.34138E+03 1.27476E-01 -1.99943E-01 4.42225E+06 1.03826E+04
54 1.36095E+03 1.35176E-01 -4.10700E-01 4.40479E+06 1.02025E+04
55 1.38061E+03 1.43133E-01 -6.32383E-01 4.38678E+06 1.00261E+04
56 1.40055E+03 1.51365E-01 -8.66037E-01 4.36832E+06 9.85519E+03
57 1.42067E+03 1.59846E-01 -1.11287E+00 4.34939E+06 9.68981E+03
58 1.44107E+03 1.68593E-01 -1.37197E+00 4.33000E+06 9.52993E+03
59 1.46156E+03 1.77607E-01 -1.64247E+00 4.31025E+06 9.37282E+03
60 1.48214E+03 1.86841E-01 -1.92326E+00 4.29012E+06 9.21938E+03
61 1.50327E+03 1.96323E-01 -2.21407E+00 4.26973E+06 9.07062E+03
62 1.52431E+03 2.06035E-01 -2.51617E+00 4.24896E+06 8.92627E+03
63 1.54554E+03 2.15976E-01 -2.83096E+00 4.22792E+06 8.78625E+03
64 1.56713E+03 2.26203E-01 -3.16017E+00 4.20660E+06 8.65017E+03
