#           k/h    P           
    0.10000E-03    0.29890E+00
    0.10202E-03    0.30475E+00
    0.10408E-03    0.31072E+00
    0.10618E-03    0.31681E+00
    0.10833E-03    0.32301E+00
    0.11052E-03    0.32934E+00
    0.11275E-03    0.33579E+00
    0.11503E-03    0.34236E+00
    0.11735E-03    0.34907E+00
    0.11972E-03    0.35590E+00
    0.12214E-03    0.36287E+00
    0.12461E-03    0.36998E+00
    0.12712E-03    0.37723E+00
    0.12969E-03    0.38461E+00
    0.13231E-03    0.39215E+00
    0.13499E-03    0.39983E+00
    0.13771E-03    0.40765E+00
    0.14049E-03    0.41564E+00
    0.14333E-03    0.42378E+00
    0.14623E-03    0.43207E+00
    0.14918E-03    0.44054E+00
    0.15220E-03    0.44916E+00
    0.15527E-03    0.45796E+00
    0.15841E-03    0.46692E+00
    0.16161E-03    0.47607E+00
    0.16487E-03    0.48539E+00
    0.16820E-03    0.49489E+00
    0.17160E-03    0.50458E+00
    0.17507E-03    0.51446E+00
    0.17860E-03    0.52453E+00
    0.18221E-03    0.53480E+00
    0.18589E-03    0.54527E+00
    0.18965E-03    0.55594E+00
    0.19348E-03    0.56683E+00
    0.19739E-03    0.57792E+00
    0.20138E-03    0.58924E+00
    0.20544E-03    0.60077E+00
    0.20959E-03    0.61253E+00
    0.21383E-03    0.62452E+00
    0.21815E-03    0.63674E+00
    0.22255E-03    0.64920E+00
    0.22705E-03    0.66191E+00
    0.23164E-03    0.67486E+00
    0.23632E-03    0.68807E+00
    0.24109E-03    0.70153E+00
    0.24596E-03    0.71526E+00
    0.25093E-03    0.72925E+00
    0.25600E-03    0.74352E+00
    0.26117E-03    0.75807E+00
    0.26645E-03    0.77290E+00
    0.27183E-03    0.78802E+00
    0.27732E-03    0.80344E+00
    0.28292E-03    0.81915E+00
    0.28864E-03    0.83517E+00
    0.29447E-03    0.85151E+00
    0.30042E-03    0.86816E+00
    0.30649E-03    0.88514E+00
    0.31268E-03    0.90245E+00
    0.31899E-03    0.92009E+00
    0.32544E-03    0.93808E+00
    0.33201E-03    0.95642E+00
    0.33872E-03    0.97512E+00
    0.34556E-03    0.99418E+00
    0.35254E-03    0.10136E+01
    0.35966E-03    0.10334E+01
    0.36693E-03    0.10536E+01
    0.37434E-03    0.10742E+01
    0.38190E-03    0.10952E+01
    0.38962E-03    0.11166E+01
    0.39749E-03    0.11384E+01
    0.40552E-03    0.11606E+01
    0.41371E-03    0.11833E+01
    0.42207E-03    0.12064E+01
    0.43060E-03    0.12299E+01
    0.43929E-03    0.12539E+01
    0.44817E-03    0.12784E+01
    0.45722E-03    0.13034E+01
    0.46646E-03    0.13288E+01
    0.47588E-03    0.13547E+01
    0.48550E-03    0.13811E+01
    0.49530E-03    0.14081E+01
    0.50531E-03    0.14355E+01
    0.51552E-03    0.14635E+01
    0.52593E-03    0.14920E+01
    0.53656E-03    0.15211E+01
    0.54739E-03    0.15507E+01
    0.55845E-03    0.15810E+01
    0.56973E-03    0.16117E+01
    0.58124E-03    0.16431E+01
    0.59299E-03    0.16751E+01
    0.60496E-03    0.17077E+01
    0.61719E-03    0.17409E+01
    0.62965E-03    0.17748E+01
    0.64237E-03    0.18093E+01
    0.65535E-03    0.18444E+01
    0.66859E-03    0.18803E+01
    0.68210E-03    0.19168E+01
    0.69588E-03    0.19540E+01
    0.70993E-03    0.19919E+01
    0.72427E-03    0.20306E+01
    0.73891E-03    0.20700E+01
    0.75383E-03    0.21101E+01
    0.76906E-03    0.21510E+01
    0.78460E-03    0.21927E+01
    0.80045E-03    0.22351E+01
    0.81662E-03    0.22784E+01
    0.83311E-03    0.23224E+01
