#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.10472E+04    0.13292E-05    0.00000E+00    0.29488E-01    0.55427E-07    0.30252E-02   -0.45674E-07
     3    0.10169E+04    0.62919E-05    0.00000E+00    0.66756E-01    0.67484E-07    0.30225E-02   -0.77529E-07
     4    0.98603E+03    0.18141E-04    0.00000E+00    0.11392E+00    0.77895E-07    0.29545E-02   -0.10884E-06
     5    0.96399E+03    0.40960E-04    0.00000E+00    0.17010E+00    0.86973E-07    0.28634E-02   -0.14006E-06
     6    0.95029E+03    0.79594E-04    0.00000E+00    0.23455E+00    0.94924E-07    0.27654E-02   -0.17093E-06
     7    0.94311E+03    0.13959E-03    0.00000E+00    0.30654E+00    0.10195E-06    0.26670E-02   -0.20152E-06
     8    0.94039E+03    0.22709E-03    0.00000E+00    0.38515E+00    0.10820E-06    0.25710E-02   -0.23211E-06
     9    0.94139E+03    0.34894E-03    0.00000E+00    0.46977E+00    0.11379E-06    0.24783E-02   -0.26291E-06
    10    0.94519E+03    0.51221E-03    0.00000E+00    0.55945E+00    0.11879E-06    0.23894E-02   -0.29344E-06
    11    0.95114E+03    0.72499E-03    0.00000E+00    0.65358E+00    0.12331E-06    0.23057E-02   -0.32356E-06
    12    0.95945E+03    0.99535E-03    0.00000E+00    0.75194E+00    0.12735E-06    0.22256E-02   -0.35277E-06
    13    0.96895E+03    0.13319E-02    0.00000E+00    0.85276E+00    0.13102E-06    0.21513E-02   -0.38175E-06
    14    0.97956E+03    0.17429E-02    0.00000E+00    0.95559E+00    0.13432E-06    0.20801E-02   -0.41043E-06
    15    0.99108E+03    0.22383E-02    0.00000E+00    0.10596E+01    0.13731E-06    0.20132E-02   -0.43923E-06
    16    0.10039E+04    0.28282E-02    0.00000E+00    0.11651E+01    0.14003E-06    0.19490E-02   -0.46788E-06
    17    0.10173E+04    0.35225E-02    0.00000E+00    0.12704E+01    0.14245E-06    0.18882E-02   -0.49621E-06
    18    0.10310E+04    0.43292E-02    0.00000E+00    0.13744E+01    0.14466E-06    0.18306E-02   -0.52413E-06
    19    0.10463E+04    0.52634E-02    0.00000E+00    0.14780E+01    0.14666E-06    0.17764E-02   -0.55196E-06
    20    0.10618E+04    0.63301E-02    0.00000E+00    0.15796E+01    0.14844E-06    0.17242E-02   -0.57908E-06
    21    0.10777E+04    0.75413E-02    0.00000E+00    0.16781E+01    0.15005E-06    0.16747E-02   -0.60577E-06
    22    0.10939E+04    0.89079E-02    0.00000E+00    0.17732E+01    0.15149E-06    0.16275E-02   -0.63222E-06
    23    0.11106E+04    0.10441E-01    0.00000E+00    0.18644E+01    0.15279E-06    0.15824E-02   -0.65846E-06
    24    0.11276E+04    0.12149E-01    0.00000E+00    0.19501E+01    0.15393E-06    0.15397E-02   -0.68416E-06
    25    0.11449E+04    0.14045E-01    0.00000E+00    0.20304E+01    0.15495E-06    0.14989E-02   -0.70957E-06
    26    0.11626E+04    0.16138E-01    0.00000E+00    0.21054E+01    0.15585E-06    0.14597E-02   -0.73456E-06
    27    0.11806E+04    0.18438E-01    0.00000E+00    0.21740E+01    0.15663E-06    0.14221E-02   -0.75923E-06
    28    0.11987E+04    0.20957E-01    0.00000E+00    0.22349E+01    0.15731E-06    0.13863E-02   -0.78359E-06
    29    0.12172E+04    0.23704E-01    0.00000E+00    0.22875E+01    0.15789E-06    0.13522E-02   -0.80755E-06
    30    0.12360E+04    0.26687E-01    0.00000E+00    0.23327E+01    0.15838E-06    0.13192E-02   -0.83110E-06
    31    0.12549E+04    0.29919E-01    0.00000E+00    0.23693E+01    0.15878E-06    0.12875E-02   -0.85429E-06
    32    0.12740E+04    0.33408E-01    0.00000E+00    0.23964E+01    0.15911E-06    0.12571E-02   -0.87721E-06
    33    0.12934E+04    0.37163E-01    0.00000E+00    0.24125E+01    0.15937E-06    0.12281E-02   -0.89983E-06
    34    0.13130E+04    0.41192E-01    0.00000E+00    0.24189E+01    0.15955E-06    0.12001E-02   -0.92189E-06
    35    0.13328E+04    0.45505E-01    0.00000E+00    0.24152E+01    0.15967E-06    0.11731E-02   -0.94359E-06
    36    0.13527E+04    0.50112E-01    0.00000E+00    0.24001E+01    0.15974E-06    0.11470E-02   -0.96505E-06
    37    0.13728E+04    0.55018E-01    0.00000E+00    0.23726E+01    0.15975E-06    0.11221E-02   -0.98624E-06
    38    0.13932E+04    0.60234E-01    0.00000E+00    0.23334E+01    0.15970E-06    0.10980E-02   -0.10070E-05
    39    0.14137E+04    0.65761E-01    0.00000E+00    0.22819E+01    0.15961E-06    0.10748E-02   -0.10272E-05
    40    0.14344E+04    0.71608E-01    0.00000E+00    0.22170E+01    0.15947E-06    0.10524E-02   -0.10472E-05
