#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.11565E+04    0.13759E-05    0.00000E+00    0.30192E-01    0.53805E-07    0.34911E-02   -0.47336E-07
     3    0.11079E+04    0.65033E-05    0.00000E+00    0.68772E-01    0.65371E-07    0.34439E-02   -0.80467E-07
     4    0.10641E+04    0.18731E-04    0.00000E+00    0.11756E+00    0.75284E-07    0.33355E-02   -0.11302E-06
     5    0.10332E+04    0.42254E-04    0.00000E+00    0.17558E+00    0.83859E-07    0.32083E-02   -0.14546E-06
     6    0.10134E+04    0.82046E-04    0.00000E+00    0.24206E+00    0.91306E-07    0.30783E-02   -0.17752E-06
     7    0.10020E+04    0.14380E-03    0.00000E+00    0.31621E+00    0.97832E-07    0.29516E-02   -0.20927E-06
     8    0.99642E+03    0.23380E-03    0.00000E+00    0.39708E+00    0.10358E-06    0.28306E-02   -0.24100E-06
     9    0.99545E+03    0.35907E-03    0.00000E+00    0.48400E+00    0.10868E-06    0.27157E-02   -0.27292E-06
    10    0.99801E+03    0.52682E-03    0.00000E+00    0.57600E+00    0.11320E-06    0.26071E-02   -0.30454E-06
    11    0.10032E+04    0.74536E-03    0.00000E+00    0.67240E+00    0.11724E-06    0.25059E-02   -0.33574E-06
    12    0.10113E+04    0.10229E-02    0.00000E+00    0.77297E+00    0.12081E-06    0.24101E-02   -0.36596E-06
    13    0.10208E+04    0.13683E-02    0.00000E+00    0.87587E+00    0.12403E-06    0.23220E-02   -0.39591E-06
    14    0.10318E+04    0.17899E-02    0.00000E+00    0.98061E+00    0.12688E-06    0.22385E-02   -0.42554E-06
    15    0.10439E+04    0.22981E-02    0.00000E+00    0.10863E+01    0.12944E-06    0.21605E-02   -0.45528E-06
    16    0.10576E+04    0.29029E-02    0.00000E+00    0.11933E+01    0.13172E-06    0.20864E-02   -0.48486E-06
    17    0.10720E+04    0.36146E-02    0.00000E+00    0.12998E+01    0.13373E-06    0.20167E-02   -0.51406E-06
    18    0.10869E+04    0.44412E-02    0.00000E+00    0.14047E+01    0.13554E-06    0.19511E-02   -0.54281E-06
    19    0.11036E+04    0.53983E-02    0.00000E+00    0.15089E+01    0.13714E-06    0.18899E-02   -0.57145E-06
    20    0.11205E+04    0.64910E-02    0.00000E+00    0.16106E+01    0.13855E-06    0.18312E-02   -0.59936E-06
    21    0.11381E+04    0.77314E-02    0.00000E+00    0.17088E+01    0.13978E-06    0.17759E-02   -0.62682E-06
    22    0.11561E+04    0.91309E-02    0.00000E+00    0.18033E+01    0.14087E-06    0.17235E-02   -0.65400E-06
    23    0.11746E+04    0.10700E-01    0.00000E+00    0.18932E+01    0.14182E-06    0.16738E-02   -0.68093E-06
    24    0.11936E+04    0.12449E-01    0.00000E+00    0.19772E+01    0.14262E-06    0.16268E-02   -0.70727E-06
    25    0.12131E+04    0.14389E-01    0.00000E+00    0.20553E+01    0.14331E-06    0.15822E-02   -0.73329E-06
    26    0.12330E+04    0.16531E-01    0.00000E+00    0.21275E+01    0.14389E-06    0.15395E-02   -0.75890E-06
    27    0.12532E+04    0.18886E-01    0.00000E+00    0.21927E+01    0.14437E-06    0.14988E-02   -0.78419E-06
    28    0.12738E+04    0.21463E-01    0.00000E+00    0.22496E+01    0.14475E-06    0.14602E-02   -0.80912E-06
    29    0.12948E+04    0.24273E-01    0.00000E+00    0.22975E+01    0.14505E-06    0.14235E-02   -0.83360E-06
    30    0.13161E+04    0.27325E-01    0.00000E+00    0.23374E+01    0.14526E-06    0.13882E-02   -0.85763E-06
    31    0.13376E+04    0.30631E-01    0.00000E+00    0.23680E+01    0.14540E-06    0.13544E-02   -0.88128E-06
    32    0.13595E+04    0.34200E-01    0.00000E+00    0.23884E+01    0.14547E-06    0.13221E-02   -0.90467E-06
    33    0.13817E+04    0.38041E-01    0.00000E+00    0.23970E+01    0.14547E-06    0.12914E-02   -0.92773E-06
    34    0.14042E+04    0.42162E-01    0.00000E+00    0.23954E+01    0.14542E-06    0.12618E-02   -0.95021E-06
    35    0.14269E+04    0.46574E-01    0.00000E+00    0.23828E+01    0.14531E-06    0.12334E-02   -0.97230E-06
    36    0.14498E+04    0.51285E-01    0.00000E+00    0.23579E+01    0.14515E-06    0.12061E-02   -0.99413E-06
    37    0.14730E+04    0.56303E-01    0.00000E+00    0.23198E+01    0.14494E-06    0.11800E-02   -0.10157E-05
    38    0.14965E+04    0.61637E-01    0.00000E+00    0.22693E+01    0.14469E-06    0.11548E-02   -0.10367E-05
    39    0.15203E+04    0.67290E-01    0.00000E+00    0.22058E+01    0.14439E-06    0.11306E-02   -0.10573E-05
    40    0.15442E+04    0.73270E-01    0.00000E+00    0.21280E+01    0.14406E-06    0.11074E-02   -0.10776E-05
    41    0.15685E+04    0.79588E-01    0.00000E+00    0.20351E+01    0.14369E-06    0.10851E-02   -0.10975E-05
    42    0.15929E+04    0.86249E-01    0.00000E+00    0.19283E+01    0.14329E-06    0.10636E-02   -0.11172E-05
    43    0.16176E+04    0.93258E-01    0.00000E+00    0.18082E+01    0.14286E-06    0.10427E-02   -0.11363E-05
    44    0.16424E+04    0.10061E+00    0.00000E+00    0.16728E+01    0.14240E-06    0.10226E-02   -0.11551E-05
    45    0.16676E+04    0.10833E+00    0.00000E+00    0.15205E+01    0.14191E-06    0.10033E-02   -0.11736E-05
    46    0.16930E+04    0.11641E+00    0.00000E+00    0.13525E+01    0.14140E-06    0.98464E-03   -0.11917E-05
    47    0.17186E+04    0.12485E+00    0.00000E+00    0.11702E+01    0.14087E-06    0.96651E-03   -0.12094E-05
