#           k/h    P           
    0.10000E-03    0.29339E+00
    0.10202E-03    0.29914E+00
    0.10408E-03    0.30500E+00
    0.10618E-03    0.31097E+00
    0.10833E-03    0.31706E+00
    0.11052E-03    0.32327E+00
    0.11275E-03    0.32961E+00
    0.11503E-03    0.33606E+00
    0.11735E-03    0.34264E+00
    0.11972E-03    0.34935E+00
    0.12214E-03    0.35620E+00
    0.12461E-03    0.36317E+00
    0.12712E-03    0.37028E+00
    0.12969E-03    0.37754E+00
    0.13231E-03    0.38493E+00
    0.13499E-03    0.39247E+00
    0.13771E-03    0.40015E+00
    0.14049E-03    0.40799E+00
    0.14333E-03    0.41598E+00
    0.14623E-03    0.42412E+00
    0.14918E-03    0.43243E+00
    0.15220E-03    0.44090E+00
    0.15527E-03    0.44953E+00
    0.15841E-03    0.45833E+00
    0.16161E-03    0.46731E+00
    0.16487E-03    0.47646E+00
    0.16820E-03    0.48579E+00
    0.17160E-03    0.49530E+00
    0.17507E-03    0.50500E+00
    0.17860E-03    0.51488E+00
    0.18221E-03    0.52497E+00
    0.18589E-03    0.53524E+00
    0.18965E-03    0.54572E+00
    0.19348E-03    0.55641E+00
    0.19739E-03    0.56730E+00
    0.20138E-03    0.57840E+00
    0.20544E-03    0.58973E+00
    0.20959E-03    0.60127E+00
    0.21383E-03    0.61304E+00
    0.21815E-03    0.62504E+00
    0.22255E-03    0.63727E+00
    0.22705E-03    0.64975E+00
    0.23164E-03    0.66246E+00
    0.23632E-03    0.67543E+00
    0.24109E-03    0.68865E+00
    0.24596E-03    0.70213E+00
    0.25093E-03    0.71587E+00
    0.25600E-03    0.72987E+00
    0.26117E-03    0.74416E+00
    0.26645E-03    0.75872E+00
    0.27183E-03    0.77356E+00
    0.27732E-03    0.78869E+00
    0.28292E-03    0.80412E+00
    0.28864E-03    0.81986E+00
    0.29447E-03    0.83589E+00
    0.30042E-03    0.85224E+00
    0.30649E-03    0.86891E+00
    0.31268E-03    0.88591E+00
    0.31899E-03    0.90323E+00
    0.32544E-03    0.92089E+00
    0.33201E-03    0.93890E+00
    0.33872E-03    0.95726E+00
    0.34556E-03    0.97597E+00
    0.35254E-03    0.99505E+00
    0.35966E-03    0.10145E+01
    0.36693E-03    0.10343E+01
    0.37434E-03    0.10546E+01
    0.38190E-03    0.10752E+01
    0.38962E-03    0.10962E+01
    0.39749E-03    0.11176E+01
    0.40552E-03    0.11394E+01
    0.41371E-03    0.11617E+01
    0.42207E-03    0.11844E+01
    0.43060E-03    0.12075E+01
    0.43929E-03    0.12311E+01
    0.44817E-03    0.12551E+01
    0.45722E-03    0.12796E+01
    0.46646E-03    0.13046E+01
    0.47588E-03    0.13301E+01
    0.48550E-03    0.13560E+01
    0.49530E-03    0.13825E+01
    0.50531E-03    0.14094E+01
    0.51552E-03    0.14369E+01
    0.52593E-03    0.14649E+01
    0.53656E-03    0.14935E+01
    0.54739E-03    0.15226E+01
    0.55845E-03    0.15523E+01
    0.56973E-03    0.15825E+01
    0.58124E-03    0.16134E+01
    0.59299E-03    0.16448E+01
    0.60496E-03    0.16768E+01
    0.61719E-03    0.17095E+01
    0.62965E-03    0.17427E+01
    0.64237E-03    0.17766E+01
    0.65535E-03    0.18112E+01
    0.66859E-03    0.18464E+01
    0.68210E-03    0.18823E+01
    0.69588E-03    0.19189E+01
    0.70993E-03    0.19562E+01
    0.72427E-03    0.19942E+01
    0.73891E-03    0.20329E+01
    0.75383E-03    0.20723E+01
    0.76906E-03    0.21125E+01
    0.78460E-03    0.21535E+01
    0.80045E-03    0.21953E+01
    0.81662E-03    0.22378E+01
    0.83311E-03    0.22811E+01
    0.84994E-03    0.23253E+01
    0.86711E-03    0.23703E+01
    0.88463E-03    0.24161E+01
    0.90250E-03    0.24628E+01
    0.92073E-03    0.25104E+01
    0.93933E-03    0.25589E+01
    0.95831E-03    0.26083E+01
    0.97767E-03    0.26586E+01
    0.99742E-03    0.27098E+01
    0.10176E-02    0.27620E+01
    0.10381E-02    0.28152E+01
    0.10591E-02    0.28693E+01
    0.10805E-02    0.29245E+01
    0.11023E-02    0.29806E+01
    0.11246E-02    0.30378E+01
    0.11473E-02    0.30961E+01
    0.11705E-02    0.31554E+01
    0.11941E-02    0.32158E+01
    0.12182E-02    0.32773E+01
    0.12429E-02    0.33399E+01
    0.12680E-02    0.34036E+01
    0.12936E-02    0.34685E+01
    0.13197E-02    0.35346E+01
    0.13464E-02    0.36018E+01
    0.13736E-02    0.36703E+01
    0.14013E-02    0.37399E+01
    0.14296E-02    0.38108E+01
    0.14585E-02    0.38829E+01
    0.14880E-02    0.39563E+01
    0.15180E-02    0.40310E+01
    0.15487E-02    0.41070E+01
    0.15800E-02    0.41842E+01
    0.16119E-02    0.42629E+01
    0.16445E-02    0.43428E+01
    0.16777E-02    0.44241E+01
    0.17116E-02    0.45068E+01
    0.17462E-02    0.45909E+01
