# L    TT    EE    TE    PP    TP
2 1.02411E+03 1.15851E-06 2.54620E-02 9.30263E+05 2.93086E+04
3 9.74167E+02 5.46991E-06 5.81799E-02 1.43094E+06 3.43720E+04
4 9.31005E+02 1.57426E-05 9.95238E-02 1.87528E+06 3.65979E+04
5 9.00754E+02 3.54924E-05 1.48655E-01 2.26681E+06 3.73767E+04
6 8.81113E+02 6.88851E-05 2.04886E-01 2.61118E+06 3.73785E+04
7 8.69408E+02 1.20687E-04 2.67550E-01 2.91554E+06 3.69450E+04
8 8.63171E+02 1.96152E-04 3.35849E-01 3.18565E+06 3.62628E+04
9 8.61277E+02 3.01161E-04 4.09197E-01 3.42643E+06 3.54376E+04
10 8.62707E+02 4.41759E-04 4.86768E-01 3.64122E+06 3.45307E+04
11 8.66633E+02 6.24859E-04 5.67997E-01 3.83420E+06 3.36025E+04
12 8.73112E+02 8.57397E-04 6.52669E-01 4.00629E+06 3.26557E+04
13 8.81076E+02 1.14663E-03 7.39244E-01 4.16177E+06 3.17405E+04
14 8.90368E+02 1.49973E-03 8.27304E-01 4.30082E+06 3.08318E+04
15 9.00745E+02 1.92522E-03 9.16098E-01 4.42659E+06 2.99537E+04
16 9.12469E+02 2.43166E-03 1.00591E+00 4.53983E+06 2.90932E+04
17 9.25000E+02 3.02748E-03 1.09521E+00 4.64101E+06 2.82643E+04
18 9.37967E+02 3.71947E-03 1.18302E+00 4.73244E+06 2.74688E+04
19 9.52447E+02 4.52062E-03 1.27027E+00 4.81468E+06 2.67114E+04
20 9.67299E+02 5.43529E-03 1.35529E+00 4.88801E+06 2.59744E+04
21 9.82614E+02 6.47350E-03 1.43726E+00 4.95345E+06 2.52689E+04
22 9.98487E+02 7.64482E-03 1.51606E+00 5.01220E+06 2.45923E+04
23 1.01473E+03 8.95844E-03 1.59088E+00 5.06446E+06 2.39434E+04
24 1.03153E+03 1.04221E-02 1.66059E+00 5.11032E+06 2.33243E+04
25 1.04870E+03 1.20464E-02 1.72528E+00 5.15097E+06 2.27303E+04
26 1.06615E+03 1.38388E-02 1.78497E+00 5.18662E+06 2.21566E+04
27 1.08407E+03 1.58095E-02 1.83853E+00 5.21743E+06 2.16053E+04
28 1.10226E+03 1.79666E-02 1.88503E+00 5.24398E+06 2.10790E+04
29 1.12083E+03 2.03187E-02 1.92383E+00 5.26644E+06 2.05749E+04
30 1.13967E+03 2.28741E-02 1.95595E+00 5.28529E+06 2.00876E+04
31 1.15870E+03 2.56412E-02 1.97999E+00 5.30042E+06 1.96170E+04
32 1.17810E+03 2.86291E-02 1.99530E+00 5.31258E+06 1.91659E+04
33 1.19778E+03 3.18454E-02 2.00059E+00 5.32186E+06 1.87361E+04
34 1.21764E+03 3.52956E-02 1.99725E+00 5.32826E+06 1.83184E+04
35 1.23778E+03 3.89899E-02 1.98454E+00 5.33198E+06 1.79156E+04
36 1.25811E+03 4.29348E-02 1.96133E+00 5.33346E+06 1.75276E+04
37 1.27872E+03 4.71378E-02 1.92680E+00 5.33272E+06 1.71554E+04
38 1.29960E+03 5.16063E-02 1.88178E+00 5.32993E+06 1.67952E+04
39 1.32067E+03 5.63411E-02 1.82562E+00 5.32520E+06 1.64471E+04
40 1.34184E+03 6.13507E-02 1.75749E+00 5.31861E+06 1.61111E+04
41 1.36346E+03 6.66444E-02 1.67637E+00 5.31044E+06 1.57890E+04
42 1.38518E+03 7.22258E-02 1.58345E+00 5.30070E+06 1.54781E+04
43 1.40709E+03 7.81005E-02 1.47921E+00 5.28956E+06 1.51736E+04
44 1.42909E+03 8.42657E-02 1.36189E+00 5.27703E+06 1.48803E+04
45 1.45146E+03 9.07317E-02 1.23017E+00 5.26320E+06 1.45981E+04
46 1.47411E+03 9.75096E-02 1.08518E+00 5.24816E+06 1.43262E+04
47 1.49676E+03 1.04583E-01 9.28026E-01 5.23219E+06 1.40598E+04
48 1.51968E+03 1.11971E-01 7.57112E-01 5.21511E+06 1.38017E+04
49 1.54280E+03 1.19675E-01 5.70948E-01 5.19711E+06 1.35539E+04
50 1.56628E+03 1.27695E-01 3.70685E-01 5.17826E+06 1.33135E+04
51 1.58976E+03 1.36031E-01 1.57658E-01 5.15859E+06 1.30796E+04
52 1.61362E+03 1.44672E-01 -6.96453E-02 5.13816E+06 1.28521E+04
53 1.63775E+03 1.53639E-01 -3.12866E-01 5.11709E+06 1.26331E+04
54 1.66207E+03 1.62912E-01 -5.70633E-01 5.09537E+06 1.24205E+04
55 1.68639E+03 1.72510E-01 -8.41617E-01 5.07300E+06 1.22126E+04
56 1.71108E+03 1.82423E-01 -1.12714E+00 5.05008E+06 1.20102E+04
57 1.73605E+03 1.92643E-01 -1.42862E+00 5.02669E+06 1.18153E+04
58 1.76130E+03 2.03178E-01 -1.74505E+00 5.00283E+06 1.16260E+04
59 1.78664E+03 2.14038E-01 -2.07504E+00 4.97860E+06 1.14403E+04
60 1.81216E+03 2.25177E-01 -2.41792E+00 4.95391E+06 1.12593E+04
61 1.83815E+03 2.36603E-01 -2.77324E+00 4.92885E+06 1.10839E+04
62 1.86424E+03 2.48318E-01 -3.14258E+00 4.90351E+06 1.09131E+04
63 1.89051E+03 2.60310E-01 -3.52724E+00 4.87789E+06 1.07479E+04
64 1.91715E+03 2.72628E-01 -3.92888E+00 4.85199E+06 1.05864E+04
65 1.94397E+03 2.85279E-01 -4.34853E+00 4.82582E+06 1.04295E+04
66 1.97098E+03 2.98219E-01 -4.78498E+00 4.79946E+06 1.02773E+04
67 1.99818E+03 3.11437E-01 -5.23600E+00 4.77291E+06 1.01287E+04
68 2.02584E+03 3.24942E-01 -5.70011E+00 4.74618E+06 9.98394E+03
69 2.05359E+03 3.38680E-01 -6.17452E+00 4.71935E+06 9.84192E+03
70 2.08172E+03 3.52659E-01 -6.65980E+00 4.69234E+06 9.70455E+03
71 2.11012E+03 3.66842E-01 -7.15686E+00 4.66524E+06 9.56902E+03
72 2.13871E+03 3.81229E-01 -7.66701E+00 4.63813E+06 9.43722E+03
73 2.16749E+03 3.95793E-01 -8.19080E+00 4.61084E+06 9.30912E+03
74 2.19654E+03 4.10543E-01 -8.72750E+00 4.58355E+06 9.18289E+03
75 2.22578E+03 4.25506E-01 -9.27608E+00 4.55617E+06 9.05990E+03
76 2.25530E+03 4.40691E-01 -9.83635E+00 4.52879E+06 8.93978E+03
77 2.28509E+03 4.56090E-01 -1.04091E+01 4.50141E+06 8.82227E+03
78 2.31517E+03 4.71722E-01 -1.09938E+01 4.47402E+06 8.70745E+03
79 2.34552E+03 4.87501E-01 -1.15888E+01 4.44655E+06 8.59514E+03
