#           k/h    P           
    0.10000E-03    0.83863E+02
    0.10202E-03    0.85505E+02
    0.10408E-03    0.87179E+02
    0.10618E-03    0.88886E+02
    0.10833E-03    0.90626E+02
    0.11052E-03    0.92401E+02
    0.11275E-03    0.94210E+02
    0.11503E-03    0.96055E+02
    0.11735E-03    0.97935E+02
    0.11972E-03    0.99853E+02
    0.12214E-03    0.10181E+03
    0.12461E-03    0.10380E+03
    0.12712E-03    0.10583E+03
    0.12969E-03    0.10790E+03
    0.13231E-03    0.11002E+03
    0.13499E-03    0.11217E+03
    0.13771E-03    0.11437E+03
    0.14049E-03    0.11660E+03
    0.14333E-03    0.11889E+03
    0.14623E-03    0.12121E+03
    0.14918E-03    0.12359E+03
    0.15220E-03    0.12601E+03
    0.15527E-03    0.12847E+03
    0.15841E-03    0.13099E+03
    0.16161E-03    0.13355E+03
    0.16487E-03    0.13616E+03
    0.16820E-03    0.13883E+03
    0.17160E-03    0.14154E+03
    0.17507E-03    0.14431E+03
    0.17860E-03    0.14714E+03
    0.18221E-03    0.15001E+03
    0.18589E-03    0.15295E+03
    0.18965E-03    0.15594E+03
    0.19348E-03    0.15899E+03
    0.19739E-03    0.16210E+03
    0.20138E-03    0.16527E+03
    0.20544E-03    0.16850E+03
    0.20959E-03    0.17180E+03
    0.21383E-03    0.17516E+03
    0.21815E-03    0.17858E+03
    0.22255E-03    0.18207E+03
    0.22705E-03    0.18563E+03
    0.23164E-03    0.18926E+03
    0.23632E-03    0.19296E+03
    0.24109E-03    0.19673E+03
    0.24596E-03    0.20058E+03
    0.25093E-03    0.20450E+03
    0.25600E-03    0.20849E+03
    0.26117E-03    0.21257E+03
    0.26645E-03    0.21672E+03
    0.27183E-03    0.22095E+03
    0.27732E-03    0.22527E+03
    0.28292E-03    0.22966E+03
    0.28864E-03    0.23415E+03
    0.29447E-03    0.23872E+03
    0.30042E-03    0.24338E+03
    0.30649E-03    0.24813E+03
    0.31268E-03    0.25297E+03
    0.31899E-03    0.25791E+03
    0.32544E-03    0.26294E+03
    0.33201E-03    0.26807E+03
    0.33872E-03    0.27330E+03
    0.34556E-03    0.27862E+03
    0.35254E-03    0.28406E+03
    0.35966E-03    0.28959E+03
    0.36693E-03    0.29524E+03
    0.37434E-03    0.30099E+03
    0.38190E-03    0.30685E+03
    0.38962E-03    0.31283E+03
    0.39749E-03    0.31892E+03
    0.40552E-03    0.32512E+03
    0.41371E-03    0.33145E+03
    0.42207E-03    0.33790E+03
    0.43060E-03    0.34447E+03
    0.43929E-03    0.35117E+03
    0.44817E-03    0.35799E+03
    0.45722E-03    0.36495E+03
    0.46646E-03    0.37204E+03
    0.47588E-03    0.37927E+03
    0.48550E-03    0.38663E+03
    0.49530E-03    0.39413E+03
    0.50531E-03    0.40178E+03
    0.51552E-03    0.40957E+03
    0.52593E-03    0.41751E+03
    0.53656E-03    0.42560E+03
    0.54739E-03    0.43384E+03
    0.55845E-03    0.44224E+03
    0.56973E-03    0.45080E+03
    0.58124E-03    0.45952E+03
    0.59299E-03    0.46840E+03
    0.60496E-03    0.47745E+03
    0.61719E-03    0.48667E+03
    0.62965E-03    0.49606E+03
    0.64237E-03    0.50563E+03
    0.65535E-03    0.51538E+03
    0.66859E-03    0.52531E+03
    0.68210E-03    0.53543E+03
    0.69588E-03    0.54573E+03
    0.70993E-03    0.55623E+03
    0.72427E-03    0.56692E+03
    0.73891E-03    0.57780E+03
    0.75383E-03    0.58889E+03
    0.76906E-03    0.60018E+03
    0.78460E-03    0.61168E+03
    0.80045E-03    0.62339E+03
    0.81662E-03    0.63532E+03
    0.83311E-03    0.64746E+03
    0.84994E-03    0.65982E+03
    0.86711E-03    0.67241E+03
    0.88463E-03    0.68523E+03
    0.90250E-03    0.69827E+03
    0.92073E-03    0.71155E+03
    0.93933E-03    0.72507E+03
    0.95831E-03    0.73884E+03
    0.97767E-03    0.75284E+03
    0.99742E-03    0.76710E+03
    0.10176E-02    0.78161E+03
    0.10381E-02    0.79638E+03
    0.10591E-02    0.81140E+03
    0.10805E-02    0.82669E+03
    0.11023E-02    0.84225E+03
    0.11246E-02    0.85808E+03
    0.11473E-02    0.87418E+03
    0.11705E-02    0.89056E+03
    0.11941E-02    0.90722E+03
    0.12182E-02    0.92417E+03
    0.12429E-02    0.94141E+03
    0.12680E-02    0.95894E+03
    0.12936E-02    0.97677E+03
    0.13197E-02    0.99489E+03
    0.13464E-02    0.10133E+04
    0.13736E-02    0.10321E+04
    0.14013E-02    0.10511E+04
    0.14296E-02    0.10705E+04
    0.14585E-02    0.10902E+04
    0.14880E-02    0.11102E+04
    0.15180E-02    0.11305E+04
    0.15487E-02    0.11511E+04
    0.15800E-02    0.11721E+04
    0.16119E-02    0.11934E+04
    0.16445E-02    0.12151E+04
    0.16777E-02    0.12371E+04
    0.17116E-02    0.12594E+04
    0.17462E-02    0.12821E+04
    0.17814E-02    0.13052E+04
    0.18174E-02    0.13286E+04
    0.18541E-02    0.13523E+04
    0.18916E-02    0.13764E+04
    0.19298E-02    0.14009E+04
    0.19688E-02    0.14257E+04
    0.20086E-02    0.14509E+04
    0.20491E-02    0.14764E+04
    0.20905E-02    0.15024E+04
    0.21328E-02    0.15287E+04
    0.21758E-02    0.15553E+04
    0.22198E-02    0.15824E+04
    0.22646E-02    0.16098E+04
    0.23104E-02    0.16376E+04
    0.23571E-02    0.16658E+04
    0.24047E-02    0.16943E+04
    0.24533E-02    0.17232E+04
    0.25028E-02    0.17525E+04
    0.25534E-02    0.17822E+04
    0.26050E-02    0.18123E+04
    0.26576E-02    0.18428E+04
    0.27113E-02    0.18736E+04
    0.27660E-02    0.19048E+04
    0.28219E-02    0.19364E+04
    0.28789E-02    0.19684E+04
    0.29371E-02    0.20007E+04
    0.29964E-02    0.20334E+04
    0.30569E-02    0.20665E+04
    0.31187E-02    0.21000E+04
    0.31817E-02    0.21338E+04
    0.32460E-02    0.21680E+04
    0.33115E-02    0.22026E+04
    0.33784E-02    0.22375E+04
    0.34467E-02    0.22727E+04
    0.35163E-02    0.23084E+04
    0.35874E-02    0.23443E+04
    0.36598E-02    0.23806E+04
    0.37338E-02    0.24173E+04
    0.38092E-02    0.24543E+04
    0.38861E-02    0.24915E+04
    0.39646E-02    0.25292E+04
    0.40447E-02    0.25671E+04
    0.41264E-02    0.26053E+04
    0.42098E-02    0.26438E+04
    0.42948E-02    0.26826E+04
    0.43816E-02    0.27217E+04
    0.44701E-02    0.27610E+04
    0.45604E-02    0.28006E+04
    0.46525E-02    0.28404E+04
    0.47465E-02    0.28805E+04
    0.48424E-02    0.29208E+04
    0.49402E-02    0.29613E+04
    0.50400E-02    0.30019E+04
    0.51419E-02    0.30428E+04
    0.52457E-02    0.30838E+04
    0.53517E-02    0.31250E+04
    0.54598E-02    0.31663E+04
    0.55701E-02    0.32077E+04
    0.56826E-02    0.32492E+04
    0.57974E-02    0.32908E+04
    0.59145E-02    0.33325E+04
    0.60340E-02    0.33742E+04
    0.61559E-02    0.34159E+04
    0.62803E-02    0.34577E+04
    0.64072E-02    0.34994E+04
    0.65366E-02    0.35410E+04
    0.66686E-02    0.35826E+04
    0.68033E-02    0.36241E+04
    0.69408E-02    0.36655E+04
    0.70810E-02    0.37067E+04
    0.72240E-02    0.37478E+04
    0.73700E-02    0.37887E+04
    0.75189E-02    0.38293E+04
    0.76708E-02    0.38696E+04
    0.78257E-02    0.39097E+04
    0.79838E-02    0.39495E+04
    0.81451E-02    0.39889E+04
    0.83096E-02    0.40279E+04
    0.84775E-02    0.40664E+04
    0.86488E-02    0.41046E+04
    0.88235E-02    0.41422E+04
    0.90017E-02    0.41793E+04
    0.91836E-02    0.42158E+04
    0.93691E-02    0.42517E+04
    0.95583E-02    0.42870E+04
    0.97514E-02    0.43215E+04
    0.99484E-02    0.43553E+04
    0.10149E-01    0.43884E+04
    0.10354E-01    0.44206E+04
    0.10564E-01    0.44519E+04
    0.10777E-01    0.44823E+04
    0.10995E-01    0.45117E+04
    0.11217E-01    0.45402E+04
    0.11443E-01    0.45675E+04
    0.11675E-01    0.45938E+04
    0.11910E-01    0.46189E+04
    0.12151E-01    0.46428E+04
    0.12397E-01    0.46654E+04
    0.12647E-01    0.46867E+04
    0.12902E-01    0.47067E+04
    0.13163E-01    0.47252E+04
    0.13429E-01    0.47422E+04
    0.13700E-01    0.47578E+04
    0.13977E-01    0.47717E+04
    0.14259E-01    0.47841E+04
    0.14547E-01    0.47947E+04
    0.14841E-01    0.48036E+04
    0.15141E-01    0.48108E+04
    0.15447E-01    0.48161E+04
    0.15759E-01    0.48195E+04
    0.16077E-01    0.48210E+04
    0.16402E-01    0.48206E+04
    0.16734E-01    0.48181E+04
    0.17072E-01    0.48136E+04
    0.17416E-01    0.48070E+04
    0.17768E-01    0.47983E+04
    0.18127E-01    0.47874E+04
    0.18493E-01    0.47743E+04
    0.18867E-01    0.47591E+04
    0.19248E-01    0.47415E+04
    0.19637E-01    0.47218E+04
    0.20034E-01    0.46997E+04
    0.20438E-01    0.46754E+04
    0.20851E-01    0.46488E+04
    0.21272E-01    0.46200E+04
    0.21702E-01    0.45888E+04
    0.22141E-01    0.45555E+04
    0.22588E-01    0.45199E+04
