#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.572320E+06   0.572320E+06   0.762654E+06   0.762630E+06   0.586031E+06   0.572717E+06   0.572320E+06   0.580396E+06  -0.602786E+00   0.570380E+06   0.570380E+06   0.175691E+01
   0.798228E-04   0.572317E+06   0.572316E+06   0.762541E+06   0.762511E+06   0.586000E+06   0.572713E+06   0.572317E+06   0.580390E+06  -0.602781E+00   0.570376E+06   0.570376E+06   0.196336E+01
   0.892035E-04   0.572313E+06   0.572312E+06   0.762399E+06   0.762361E+06   0.585961E+06   0.572708E+06   0.572313E+06   0.580384E+06  -0.602773E+00   0.570371E+06   0.570371E+06   0.219406E+01
   0.996866E-04   0.572308E+06   0.572306E+06   0.762221E+06   0.762174E+06   0.585913E+06   0.572701E+06   0.572307E+06   0.580375E+06  -0.602764E+00   0.570366E+06   0.570365E+06   0.245186E+01
   0.111402E-03   0.572301E+06   0.572299E+06   0.762000E+06   0.761941E+06   0.585852E+06   0.572693E+06   0.572301E+06   0.580365E+06  -0.602753E+00   0.570358E+06   0.570358E+06   0.273994E+01
   0.124493E-03   0.572293E+06   0.572291E+06   0.761723E+06   0.761650E+06   0.585777E+06   0.572683E+06   0.572292E+06   0.580352E+06  -0.602738E+00   0.570350E+06   0.570349E+06   0.306185E+01
   0.139124E-03   0.572282E+06   0.572280E+06   0.761378E+06   0.761287E+06   0.585682E+06   0.572670E+06   0.572282E+06   0.580335E+06  -0.602721E+00   0.570338E+06   0.570338E+06   0.342156E+01
   0.155474E-03   0.572270E+06   0.572267E+06   0.760947E+06   0.760833E+06   0.585564E+06   0.572654E+06   0.572269E+06   0.580315E+06  -0.602699E+00   0.570324E+06   0.570324E+06   0.382349E+01
   0.173745E-03   0.572254E+06   0.572250E+06   0.760409E+06   0.760267E+06   0.585417E+06   0.572634E+06   0.572253E+06   0.580290E+06  -0.602671E+00   0.570307E+06   0.570306E+06   0.427259E+01
   0.194163E-03   0.572234E+06   0.572229E+06   0.759737E+06   0.759561E+06   0.585234E+06   0.572609E+06   0.572233E+06   0.580258E+06  -0.602637E+00   0.570285E+06   0.570285E+06   0.477438E+01
   0.216981E-03   0.572209E+06   0.572203E+06   0.758900E+06   0.758679E+06   0.585004E+06   0.572578E+06   0.572208E+06   0.580219E+06  -0.602593E+00   0.570258E+06   0.570257E+06   0.533502E+01
   0.242480E-03   0.572178E+06   0.572171E+06   0.757855E+06   0.757580E+06   0.584718E+06   0.572539E+06   0.572176E+06   0.580169E+06  -0.602540E+00   0.570224E+06   0.570223E+06   0.596136E+01
   0.270976E-03   0.572139E+06   0.572130E+06   0.756552E+06   0.756209E+06   0.584361E+06   0.572491E+06   0.572137E+06   0.580108E+06  -0.602473E+00   0.570182E+06   0.570181E+06   0.666106E+01
   0.302821E-03   0.572090E+06   0.572079E+06   0.754927E+06   0.754500E+06   0.583915E+06   0.572431E+06   0.572088E+06   0.580031E+06  -0.602389E+00   0.570129E+06   0.570128E+06   0.744265E+01
   0.338408E-03   0.572030E+06   0.572016E+06   0.752902E+06   0.752371E+06   0.583359E+06   0.572355E+06   0.572027E+06   0.579936E+06  -0.602284E+00   0.570064E+06   0.570061E+06   0.831561E+01
   0.378178E-03   0.571954E+06   0.571937E+06   0.750380E+06   0.749720E+06   0.582666E+06   0.572261E+06   0.571951E+06   0.579816E+06  -0.602154E+00   0.569981E+06   0.569978E+06   0.929050E+01
   0.422621E-03   0.571860E+06   0.571838E+06   0.747241E+06   0.746420E+06   0.581802E+06   0.572144E+06   0.571856E+06   0.579667E+06  -0.601992E+00   0.569879E+06   0.569875E+06   0.103790E+02
   0.472287E-03   0.571742E+06   0.571715E+06   0.743338E+06   0.742319E+06   0.580725E+06   0.571997E+06   0.571737E+06   0.579481E+06  -0.601789E+00   0.569751E+06   0.569746E+06   0.115942E+02
   0.527790E-03   0.571596E+06   0.571562E+06   0.738489E+06   0.737225E+06   0.579384E+06   0.571815E+06   0.571589E+06   0.579250E+06  -0.601536E+00   0.569591E+06   0.569586E+06   0.129503E+02
   0.589815E-03   0.571413E+06   0.571371E+06   0.732472E+06   0.730909E+06   0.577716E+06   0.571587E+06   0.571405E+06   0.578962E+06  -0.601222E+00   0.569392E+06   0.569385E+06   0.144634E+02
   0.659130E-03   0.571184E+06   0.571132E+06   0.725019E+06   0.723091E+06   0.575641E+06   0.571304E+06   0.571175E+06   0.578604E+06  -0.600830E+00   0.569144E+06   0.569135E+06   0.161507E+02
   0.736590E-03   0.570900E+06   0.570835E+06   0.715807E+06   0.713434E+06   0.573064E+06   0.570951E+06   0.570888E+06   0.578158E+06  -0.600343E+00   0.568835E+06   0.568824E+06   0.180316E+02
   0.823153E-03   0.570546E+06   0.570465E+06   0.704448E+06   0.701540E+06   0.569867E+06   0.570512E+06   0.570531E+06   0.577604E+06  -0.599738E+00   0.568450E+06   0.568436E+06   0.201267E+02
   0.919889E-03   0.570106E+06   0.570004E+06   0.690489E+06   0.686940E+06   0.565909E+06   0.569966E+06   0.570087E+06   0.576918E+06  -0.598987E+00   0.567971E+06   0.567953E+06   0.224589E+02
   0.102799E-02   0.569558E+06   0.569431E+06   0.673402E+06   0.669098E+06   0.561019E+06   0.569288E+06   0.569534E+06   0.576068E+06  -0.598057E+00   0.567374E+06   0.567353E+06   0.250524E+02
   0.114880E-02   0.568878E+06   0.568719E+06   0.652593E+06   0.647413E+06   0.554993E+06   0.568447E+06   0.568848E+06   0.575018E+06  -0.596907E+00   0.566634E+06   0.566607E+06   0.279331E+02
   0.128381E-02   0.568034E+06   0.567836E+06   0.627412E+06   0.621238E+06   0.547596E+06   0.567407E+06   0.567997E+06   0.573724E+06  -0.595489E+00   0.565716E+06   0.565683E+06   0.311283E+02
   0.143468E-02   0.566990E+06   0.566742E+06   0.597186E+06   0.589917E+06   0.538561E+06   0.566122E+06   0.566943E+06   0.572134E+06  -0.593745E+00   0.564582E+06   0.564540E+06   0.346662E+02
   0.160328E-02   0.565699E+06   0.565390E+06   0.561273E+06   0.552848E+06   0.527557E+06   0.564539E+06   0.565641E+06   0.570190E+06  -0.591608E+00   0.563176E+06   0.563124E+06   0.385752E+02
