#           k/h    P           
    0.10000E-03    0.23699E+00
    0.10202E-03    0.24164E+00
    0.10408E-03    0.24637E+00
    0.10618E-03    0.25119E+00
    0.10833E-03    0.25611E+00
    0.11052E-03    0.26113E+00
    0.11275E-03    0.26624E+00
    0.11503E-03    0.27146E+00
    0.11735E-03    0.27677E+00
    0.11972E-03    0.28219E+00
    0.12214E-03    0.28772E+00
    0.12461E-03    0.29335E+00
    0.12712E-03    0.29910E+00
    0.12969E-03    0.30496E+00
    0.13231E-03    0.31093E+00
    0.13499E-03    0.31702E+00
    0.13771E-03    0.32322E+00
    0.14049E-03    0.32955E+00
    0.14333E-03    0.33601E+00
    0.14623E-03    0.34259E+00
    0.14918E-03    0.34929E+00
    0.15220E-03    0.35613E+00
    0.15527E-03    0.36311E+00
    0.15841E-03    0.37022E+00
    0.16161E-03    0.37746E+00
    0.16487E-03    0.38485E+00
    0.16820E-03    0.39239E+00
    0.17160E-03    0.40007E+00
    0.17507E-03    0.40790E+00
    0.17860E-03    0.41589E+00
    0.18221E-03    0.42403E+00
    0.18589E-03    0.43233E+00
    0.18965E-03    0.44079E+00
    0.19348E-03    0.44942E+00
    0.19739E-03    0.45822E+00
    0.20138E-03    0.46719E+00
    0.20544E-03    0.47633E+00
    0.20959E-03    0.48565E+00
    0.21383E-03    0.49516E+00
    0.21815E-03    0.50485E+00
    0.22255E-03    0.51473E+00
    0.22705E-03    0.52480E+00
    0.23164E-03    0.53507E+00
    0.23632E-03    0.54554E+00
    0.24109E-03    0.55622E+00
    0.24596E-03    0.56710E+00
    0.25093E-03    0.57819E+00
    0.25600E-03    0.58950E+00
    0.26117E-03    0.60104E+00
    0.26645E-03    0.61279E+00
    0.27183E-03    0.62478E+00
    0.27732E-03    0.63700E+00
    0.28292E-03    0.64946E+00
    0.28864E-03    0.66216E+00
    0.29447E-03    0.67510E+00
    0.30042E-03    0.68831E+00
    0.30649E-03    0.70176E+00
    0.31268E-03    0.71548E+00
    0.31899E-03    0.72947E+00
    0.32544E-03    0.74373E+00
    0.33201E-03    0.75826E+00
    0.33872E-03    0.77308E+00
    0.34556E-03    0.78819E+00
    0.35254E-03    0.80359E+00
    0.35966E-03    0.81929E+00
    0.36693E-03    0.83530E+00
    0.37434E-03    0.85161E+00
    0.38190E-03    0.86825E+00
    0.38962E-03    0.88520E+00
    0.39749E-03    0.90249E+00
    0.40552E-03    0.92011E+00
    0.41371E-03    0.93807E+00
    0.42207E-03    0.95638E+00
    0.43060E-03    0.97504E+00
    0.43929E-03    0.99407E+00
    0.44817E-03    0.10135E+01
    0.45722E-03    0.10332E+01
    0.46646E-03    0.10534E+01
    0.47588E-03    0.10739E+01
    0.48550E-03    0.10949E+01
    0.49530E-03    0.11162E+01
    0.50531E-03    0.11379E+01
    0.51552E-03    0.11601E+01
    0.52593E-03    0.11827E+01
    0.53656E-03    0.12057E+01
    0.54739E-03    0.12292E+01
    0.55845E-03    0.12531E+01
    0.56973E-03    0.12775E+01
    0.58124E-03    0.13024E+01
    0.59299E-03    0.13277E+01
    0.60496E-03    0.13535E+01
    0.61719E-03    0.13798E+01
    0.62965E-03    0.14067E+01
    0.64237E-03    0.14340E+01
    0.65535E-03    0.14618E+01
    0.66859E-03    0.14902E+01
    0.68210E-03    0.15191E+01
    0.69588E-03    0.15486E+01
    0.70993E-03    0.15786E+01
    0.72427E-03    0.16092E+01
