# L    TT    EE    BB    TE
2 9.02385E+02 3.02474E-06 1.94516E-06 2.39325E-02
3 8.68239E+02 8.99513E-06 3.89086E-06 5.43989E-02
4 8.36365E+02 2.11912E-05 6.48590E-06 9.29224E-02
5 8.13735E+02 4.29111E-05 9.73118E-06 1.38764E-01
6 7.99292E+02 7.80694E-05 1.36269E-05 1.91302E-01
7 7.91088E+02 1.31143E-04 1.81752E-05 2.49935E-01
8 7.87183E+02 2.07083E-04 2.33769E-05 3.13909E-01
9 7.86771E+02 3.11423E-04 2.92321E-05 3.82713E-01
10 7.89015E+02 4.49846E-04 3.57426E-05 4.55573E-01
11 7.93278E+02 6.28878E-04 4.29111E-05 5.31988E-01
12 7.99669E+02 8.55044E-04 5.07375E-05 6.11769E-01
13 8.07219E+02 1.13523E-03 5.92246E-05 6.93471E-01
14 8.15818E+02 1.47615E-03 6.83723E-05 7.76735E-01
15 8.25279E+02 1.88592E-03 7.81843E-05 8.60843E-01
16 8.35871E+02 2.37243E-03 8.86605E-05 9.46099E-01
17 8.47100E+02 2.94377E-03 9.98072E-05 1.03110E+00
18 8.58608E+02 3.60640E-03 1.11611E-04 1.11494E+00
19 8.71471E+02 4.37252E-03 1.24097E-04 1.19833E+00
20 8.84558E+02 5.24618E-03 1.37247E-04 1.27993E+00
21 8.98076E+02 6.23708E-03 1.51071E-04 1.35901E+00
22 9.11900E+02 7.35390E-03 1.65576E-04 1.43513E+00
23 9.26082E+02 8.60547E-03 1.80746E-04 1.50801E+00
24 9.40624E+02 9.99957E-03 1.96598E-04 1.57614E+00
25 9.55525E+02 1.15444E-02 2.13133E-04 1.63997E+00
26 9.70694E+02 1.32499E-02 2.30349E-04 1.69930E+00
27 9.86134E+02 1.51232E-02 2.48239E-04 1.75325E+00
28 1.00184E+03 1.71734E-02 2.66820E-04 1.80073E+00
29 1.01782E+03 1.94076E-02 2.86074E-04 1.84139E+00
30 1.03398E+03 2.18339E-02 3.06019E-04 1.87586E+00
31 1.05031E+03 2.44604E-02 3.26647E-04 1.90324E+00
32 1.06692E+03 2.72960E-02 3.47965E-04 1.92272E+00
33 1.08371E+03 3.03479E-02 3.69966E-04 1.93304E+00
34 1.10076E+03 3.36206E-02 3.92658E-04 1.93555E+00
35 1.11791E+03 3.71232E-02 4.16041E-04 1.92954E+00
36 1.13523E+03 4.08627E-02 4.40107E-04 1.91401E+00
37 1.15273E+03 4.48464E-02 4.64863E-04 1.88834E+00
38 1.17051E+03 4.90805E-02 4.90311E-04 1.85297E+00
39 1.18846E+03 5.35668E-02 5.16450E-04 1.80746E+00
40 1.20641E+03 5.83117E-02 5.43280E-04 1.75091E+00
41 1.22472E+03 6.33249E-02 5.70801E-04 1.68269E+00
42 1.24312E+03 6.86102E-02 5.99005E-04 1.60361E+00
43 1.26171E+03 7.41710E-02 6.27899E-04 1.51430E+00
44 1.28038E+03 8.00064E-02 6.57494E-04 1.41305E+00
45 1.29932E+03 8.61247E-02 6.87771E-04 1.29860E+00
46 1.31844E+03 9.25364E-02 7.18739E-04 1.17203E+00
47 1.33764E+03 9.92327E-02 7.50390E-04 1.03425E+00
48 1.35703E+03 1.06225E-01 7.82740E-04 8.83885E-01
