# L    TT    EE    BB    TE
2 8.16288E+02 4.28232E-06 3.13012E-06 2.57479E-02
3 8.06795E+02 1.17273E-05 6.26101E-06 5.77871E-02
4 7.92362E+02 2.62221E-05 1.04366E-05 9.83911E-02
5 7.81973E+02 5.13441E-05 1.56579E-05 1.46871E-01
6 7.76266E+02 9.13472E-05 2.19259E-05 2.02593E-01
7 7.74472E+02 1.51096E-04 2.92414E-05 2.64954E-01
8 7.75309E+02 2.35985E-04 3.76071E-05 3.33169E-01
9 7.78499E+02 3.52068E-04 4.70237E-05 4.06756E-01
10 7.83413E+02 5.05535E-04 5.74931E-05 4.84843E-01
11 7.89698E+02 7.03533E-04 6.90169E-05 5.66990E-01
12 7.97613E+02 9.53132E-04 8.15969E-05 6.52966E-01
13 8.06209E+02 1.26196E-03 9.52356E-05 7.41287E-01
14 8.15486E+02 1.63735E-03 1.09936E-04 8.31539E-01
15 8.25315E+02 2.08810E-03 1.25696E-04 9.23042E-01
16 8.36031E+02 2.62290E-03 1.42526E-04 1.01607E+00
17 8.47188E+02 3.25073E-03 1.60416E-04 1.10918E+00
18 8.58413E+02 3.97841E-03 1.79375E-04 1.20152E+00
19 8.70794E+02 4.81946E-03 1.99412E-04 1.29369E+00
20 8.83209E+02 5.77819E-03 2.20518E-04 1.38439E+00
21 8.95883E+02 6.86522E-03 2.42702E-04 1.47268E+00
22 9.08816E+02 8.09019E-03 2.65954E-04 1.55838E+00
23 9.22007E+02 9.46234E-03 2.90293E-04 1.64106E+00
24 9.35285E+02 1.09910E-02 3.15702E-04 1.71909E+00
25 9.48821E+02 1.26843E-02 3.42205E-04 1.79289E+00
26 9.62616E+02 1.45526E-02 3.69777E-04 1.86238E+00
27 9.76583E+02 1.66054E-02 3.98444E-04 1.92670E+00
28 9.90550E+02 1.88514E-02 4.28198E-04 1.98472E+00
29 1.00478E+03 2.12982E-02 4.59029E-04 2.03576E+00
30 1.01917E+03 2.39555E-02 4.90955E-04 2.08077E+00
31 1.03366E+03 2.68308E-02 5.23968E-04 2.11862E+00
32 1.04823E+03 2.99346E-02 5.58076E-04 2.14879E+00
33 1.06297E+03 3.32738E-02 5.93269E-04 2.16992E+00
34 1.07780E+03 3.68544E-02 6.29550E-04 2.18259E+00
35 1.09280E+03 4.06859E-02 6.66925E-04 2.18699E+00
36 1.10781E+03 4.47752E-02 7.05395E-04 2.18199E+00
37 1.12298E+03 4.91300E-02 7.44951E-04 2.16690E+00
38 1.13833E+03 5.37573E-02 7.85603E-04 2.14172E+00
39 1.15376E+03 5.86596E-02 8.27341E-04 2.10611E+00
40 1.16919E+03 6.38430E-02 8.70191E-04 2.05939E+00
41 1.18488E+03 6.93178E-02 9.14075E-04 2.00093E+00
42 1.20058E+03 7.50883E-02 9.59081E-04 1.93152E+00
43 1.21653E+03 8.11572E-02 1.00521E-03 1.85152E+00
44 1.23239E+03 8.75277E-02 1.05237E-03 1.75952E+00
45 1.24843E+03 9.42010E-02 1.10065E-03 1.65434E+00
46 1.26472E+03 1.01185E-01 1.15005E-03 1.53665E+00
47 1.28102E+03 1.08487E-01 1.20049E-03 1.40715E+00
48 1.29740E+03 1.16100E-01 1.25205E-03 1.26498E+00
49 1.31395E+03 1.24024E-01 1.30464E-03 1.10927E+00
50 1.33076E+03 1.32283E-01 1.35835E-03 9.40371E-01
51 1.34758E+03 1.40862E-01 1.41319E-03 7.58763E-01
52 1.36465E+03 1.49742E-01 1.46906E-03 5.63826E-01
53 1.38189E+03 1.58950E-01 1.52605E-03 3.54793E-01
54 1.39913E+03 1.68477E-01 1.58407E-03 1.32206E-01
55 1.41646E+03 1.78323E-01 1.64313E-03 -1.03418E-01
56 1.43414E+03 1.88488E-01 1.70331E-03 -3.52560E-01
57 1.45198E+03 1.98964E-01 1.76461E-03 -6.15850E-01
58 1.46992E+03 2.09758E-01 1.82694E-03 -8.93124E-01
59 1.48802E+03 2.20863E-01 1.89031E-03 -1.18394E+00
60 1.50630E+03 2.32252E-01 1.95480E-03 -1.48716E+00
61 1.52501E+03 2.43934E-01 2.02041E-03 -1.80194E+00
62 1.54372E+03 2.55901E-01 2.08697E-03 -2.12939E+00
63 1.56252E+03 2.68144E-01 2.15466E-03 -2.47099E+00
64 1.58166E+03 2.80706E-01 2.22346E-03 -2.82818E+00
65 1.60080E+03 2.93587E-01 2.29329E-03 -3.20211E+00
66 1.62019E+03 3.06752E-01 2.36416E-03 -3.59147E+00
67 1.63968E+03 3.20185E-01 2.43615E-03 -3.99444E+00
68 1.65960E+03 3.33911E-01 2.50918E-03 -4.40958E+00
69 1.67951E+03 3.47852E-01 2.58324E-03 -4.83437E+00
70 1.69986E+03 3.62018E-01 2.65842E-03 -5.26917E+00
71 1.72029E+03 3.76399E-01 2.73464E-03 -5.71508E+00
72 1.74107E+03 3.90961E-01 2.81198E-03 -6.17315E+00
73 1.76185E+03 4.05687E-01 2.89026E-03 -6.64390E+00
74 1.78297E+03 4.20602E-01 2.96975E-03 -7.12672E+00
75 1.80427E+03 4.35707E-01 3.05019E-03 -7.62048E+00
76 1.82574E+03 4.51020E-01 3.13176E-03 -8.12537E+00
77 1.84746E+03 4.66530E-01 3.21444E-03 -8.64155E+00
78 1.86953E+03 4.82239E-01 3.29815E-03 -9.16920E+00
79 1.89169E+03 4.98094E-01 3.38291E-03 -9.70461E+00
80 1.91420E+03 5.14088E-01 3.46878E-03 -1.02504E+01
81 1.93696E+03 5.30167E-01 3.55569E-03 -1.08056E+01
82 1.95989E+03 5.46341E-01 3.64363E-03 -1.13703E+01
83 1.98308E+03 5.62585E-01 3.73278E-03 -1.19437E+01
84 2.00653E+03 5.78914E-01 3.82287E-03 -1.25248E+01
85 2.03016E+03 5.95278E-01 3.91418E-03 -1.31145E+01
86 2.05395E+03 6.11694E-01 4.00652E-03 -1.37111E+01
87 2.07818E+03 6.28144E-01 4.09989E-03 -1.43155E+01
88 2.10249E+03 6.44612E-01 4.19438E-03 -1.49259E+01
89 2.12707E+03 6.61105E-01 4.29000E-03 -1.55432E+01
90 2.15198E+03 6.77564E-01 4.38673E-03 -1.61657E+01
91 2.17699E+03 6.93997E-01 4.48459E-03 -1.67934E+01
92 2.20225E+03 7.10370E-01 4.58348E-03 -1.74254E+01
93 2.22785E+03 7.26691E-01 4.68349E-03 -1.80617E+01
94 2.25355E+03 7.42917E-01 4.78471E-03 -1.87005E+01
95 2.27950E+03 7.59039E-01 4.88697E-03 -1.93437E+01
96 2.30545E+03 7.75050E-01 4.99034E-03 -1.99903E+01
97 2.33183E+03 7.90931E-01 5.09492E-03 -2.06387E+01
98 2.35847E+03 8.06674E-01 5.20054E-03 -2.12870E+01
99 2.38520E+03 8.22237E-01 5.30736E-03 -2.19380E+01
100 2.41219E+03 8.37626E-01 5.41539E-03 -2.25881E+01
101 2.43934E+03 8.52878E-01 5.52446E-03 -2.32399E+01
102 2.46693E+03 8.67863E-01 5.63473E-03 -2.38899E+01
103 2.49452E+03 8.82692E-01 5.74621E-03 -2.45409E+01
104 2.52229E+03 8.97263E-01 5.85881E-03 -2.51884E+01
105 2.55022E+03 9.11575E-01 5.97261E-03 -2.58341E+01
106 2.57833E+03 9.25628E-01 6.08763E-03 -2.64782E+01
107 2.60643E+03 9.39423E-01 6.20376E-03 -2.71179E+01
108 2.63489E+03 9.52873E-01 6.32119E-03 -2.77542E+01
109 2.66342E+03 9.65978E-01 6.43974E-03 -2.83862E+01
110 2.69205E+03 9.78738E-01 6.55958E-03 -2.90121E+01
111 2.72093E+03 9.91240E-01 6.68054E-03 -2.96337E+01
112 2.74981E+03 1.00331E+00 6.80280E-03 -3.02493E+01
113 2.77895E+03 1.01504E+00 6.92635E-03 -3.08580E+01
114 2.80827E+03 1.02633E+00 7.05102E-03 -3.14589E+01
115 2.83767E+03 1.03737E+00 7.17707E-03 -3.20521E+01
116 2.86715E+03 1.04788E+00 7.30424E-03 -3.26375E+01
117 2.89681E+03 1.05789E+00 7.43279E-03 -3.32135E+01
118 2.92673E+03 1.06771E+00 7.56255E-03 -3.37808E+01
119 2.95656E+03 1.07703E+00 7.69368E-03 -3.43369E+01
120 2.98657E+03 1.08573E+00 7.82603E-03 -3.48826E+01
121 3.01657E+03 1.09418E+00 7.95975E-03 -3.54172E+01
122 3.04666E+03 1.10203E+00 8.09468E-03 -3.59397E+01
123 3.07675E+03 1.10936E+00 8.23099E-03 -3.64509E+01
124 3.10692E+03 1.11625E+00 8.36859E-03 -3.69475E+01
125 3.13719E+03 1.12272E+00 8.50757E-03 -3.74312E+01
126 3.16745E+03 1.12867E+00 8.64759E-03 -3.79020E+01
127 3.19771E+03 1.13402E+00 8.78985E-03 -3.83581E+01
128 3.22789E+03 1.13902E+00 8.93211E-03 -3.87995E+01
129 3.25824E+03 1.14333E+00 9.07695E-03 -3.92245E+01
130 3.28850E+03 1.14712E+00 9.22266E-03 -3.96341E+01
131 3.31876E+03 1.15048E+00 9.37009E-03 -4.00272E+01
132 3.34911E+03 1.15324E+00 9.51838E-03 -4.04031E+01
133 3.37937E+03 1.15548E+00 9.66840E-03 -4.07635E+01
134 3.40955E+03 1.15721E+00 9.81928E-03 -4.11032E+01
135 3.43981E+03 1.15841E+00 9.97189E-03 -4.14257E+01
136 3.46990E+03 1.15902E+00 1.01262E-02 -4.17283E+01
137 3.49990E+03 1.15910E+00 1.02823E-02 -4.20111E+01
138 3.52991E+03 1.15859E+00 1.04392E-02 -4.22749E+01
139 3.55965E+03 1.15773E+00 1.05970E-02 -4.25180E+01
140 3.58948E+03 1.15617E+00 1.07573E-02 -4.27413E+01
141 3.61905E+03 1.15410E+00 1.09186E-02 -4.29422E+01
142 3.64871E+03 1.15152E+00 1.10815E-02 -4.31224E+01
143 3.67820E+03 1.14850E+00 1.12453E-02 -4.32811E+01
144 3.70743E+03 1.14488E+00 1.14109E-02 -4.34181E+01
145 3.73657E+03 1.14083E+00 1.15781E-02 -4.35328E+01
146 3.76580E+03 1.13617E+00 1.17471E-02 -4.36251E+01
147 3.79459E+03 1.13108E+00 1.19169E-02 -4.36932E+01
148 3.82330E+03 1.12548E+00 1.20885E-02 -4.37389E+01
149 3.85184E+03 1.11944E+00 1.22618E-02 -4.37604E+01
150 3.88021E+03 1.11289E+00 1.24360E-02 -4.37561E+01
151 3.90831E+03 1.10591E+00 1.26119E-02 -4.37294E+01
152 3.93616E+03 1.09849E+00 1.27895E-02 -4.36777E+01
153 3.96384E+03 1.09056E+00 1.29688E-02 -4.36001E+01
154 3.99125E+03 1.08237E+00 1.31490E-02 -4.34975E+01
155 4.01850E+03 1.07366E+00 1.33309E-02 -4.33699E+01
156 4.04531E+03 1.06470E+00 1.35146E-02 -4.32173E+01
157 4.07204E+03 1.05530E+00 1.36999E-02 -4.30379E+01
158 4.09842E+03 1.04564E+00 1.38861E-02 -4.28336E+01
159 4.12446E+03 1.03556E+00 1.40741E-02 -4.26025E+01
160 4.15024E+03 1.02521E+00 1.42638E-02 -4.23447E+01
161 4.17576E+03 1.01460E+00 1.44552E-02 -4.20611E+01
162 4.20094E+03 1.00374E+00 1.46474E-02 -4.17516E+01
163 4.22594E+03 9.92533E-01 1.48414E-02 -4.14145E+01
164 4.25042E+03 9.81152E-01 1.50371E-02 -4.10523E+01
165 4.27474E+03 9.69513E-01 1.52337E-02 -4.06618E+01
166 4.29862E+03 9.57787E-01 1.54329E-02 -4.02453E+01
167 4.32224E+03 9.45717E-01 1.56329E-02 -3.98031E+01
168 4.34544E+03 9.33733E-01 1.58338E-02 -3.93323E+01
169 4.36820E+03 9.21490E-01 1.60373E-02 -3.88348E+01
170 4.39070E+03 9.09161E-01 1.62416E-02 -3.83106E+01
171 4.41268E+03 8.96832E-01 1.64468E-02 -3.77597E+01
172 4.43424E+03 8.84503E-01 1.66546E-02 -3.71812E+01
173 4.45528E+03 8.72001E-01 1.68632E-02 -3.65759E+01
174 4.47605E+03 8.59793E-01 1.70736E-02 -3.59448E+01
175 4.49632E+03 8.47481E-01 1.72848E-02 -3.52870E+01
176 4.51615E+03 8.35324E-01 1.74978E-02 -3.46024E+01
177 4.53546E+03 8.23245E-01 1.77125E-02 -3.38920E+01
178 4.55434E+03 8.11459E-01 1.79289E-02 -3.31557E+01
179 4.57279E+03 7.99708E-01 1.81461E-02 -3.23918E+01
180 4.59081E+03 7.88198E-01 1.83643E-02 -3.16038E+01
181 4.60831E+03 7.76929E-01 1.85841E-02 -3.07899E+01
182 4.62538E+03 7.65971E-01 1.88057E-02 -2.99501E+01
183 4.64194E+03 7.55280E-01 1.90290E-02 -2.90862E+01
184 4.65806E+03 7.44917E-01 1.92532E-02 -2.81965E+01
185 4.67366E+03 7.35019E-01 1.94782E-02 -2.72834E+01
186 4.68849E+03 7.25466E-01 1.97050E-02 -2.63445E+01
187 4.70306E+03 7.16396E-01 1.99334E-02 -2.53815E+01
