#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.10712E+04    0.12906E-05    0.00000E+00    0.28473E-01    0.51736E-07    0.32039E-02   -0.44501E-07
     3    0.10301E+04    0.61018E-05    0.00000E+00    0.64747E-01    0.62923E-07    0.31729E-02   -0.75614E-07
     4    0.99203E+03    0.17579E-04    0.00000E+00    0.11062E+00    0.72543E-07    0.30828E-02   -0.10619E-06
     5    0.96510E+03    0.39663E-04    0.00000E+00    0.16521E+00    0.80893E-07    0.29736E-02   -0.13666E-06
     6    0.94795E+03    0.77030E-04    0.00000E+00    0.22776E+00    0.88174E-07    0.28606E-02   -0.16677E-06
     7    0.93825E+03    0.13503E-03    0.00000E+00    0.29755E+00    0.94580E-07    0.27496E-02   -0.19660E-06
     8    0.93368E+03    0.21957E-03    0.00000E+00    0.37370E+00    0.10025E-06    0.26429E-02   -0.22641E-06
     9    0.93326E+03    0.33727E-03    0.00000E+00    0.45557E+00    0.10529E-06    0.25412E-02   -0.25641E-06
    10    0.93601E+03    0.49490E-03    0.00000E+00    0.54225E+00    0.10979E-06    0.24445E-02   -0.28613E-06
    11    0.94115E+03    0.70027E-03    0.00000E+00    0.63313E+00    0.11383E-06    0.23542E-02   -0.31545E-06
    12    0.94883E+03    0.96116E-03    0.00000E+00    0.72798E+00    0.11742E-06    0.22683E-02   -0.34386E-06
    13    0.95789E+03    0.12858E-02    0.00000E+00    0.82508E+00    0.12066E-06    0.21890E-02   -0.37203E-06
    14    0.96821E+03    0.16822E-02    0.00000E+00    0.92398E+00    0.12356E-06    0.21135E-02   -0.39989E-06
    15    0.97956E+03    0.21599E-02    0.00000E+00    0.10239E+01    0.12617E-06    0.20428E-02   -0.42787E-06
    16    0.99226E+03    0.27286E-02    0.00000E+00    0.11251E+01    0.12852E-06    0.19753E-02   -0.45569E-06
    17    0.10057E+04    0.33978E-02    0.00000E+00    0.12259E+01    0.13061E-06    0.19117E-02   -0.48317E-06
    18    0.10195E+04    0.41752E-02    0.00000E+00    0.13252E+01    0.13249E-06    0.18516E-02   -0.51024E-06
    19    0.10350E+04    0.50754E-02    0.00000E+00    0.14240E+01    0.13418E-06    0.17952E-02   -0.53720E-06
    20    0.10507E+04    0.61032E-02    0.00000E+00    0.15206E+01    0.13568E-06    0.17411E-02   -0.56348E-06
    21    0.10668E+04    0.72700E-02    0.00000E+00    0.16141E+01    0.13701E-06    0.16899E-02   -0.58934E-06
    22    0.10835E+04    0.85865E-02    0.00000E+00    0.17040E+01    0.13819E-06    0.16412E-02   -0.61495E-06
    23    0.11005E+04    0.10063E-01    0.00000E+00    0.17900E+01    0.13924E-06    0.15949E-02   -0.64033E-06
    24    0.11180E+04    0.11708E-01    0.00000E+00    0.18703E+01    0.14014E-06    0.15510E-02   -0.66516E-06
    25    0.11359E+04    0.13534E-01    0.00000E+00    0.19453E+01    0.14093E-06    0.15093E-02   -0.68970E-06
    26    0.11541E+04    0.15549E-01    0.00000E+00    0.20149E+01    0.14162E-06    0.14691E-02   -0.71385E-06
    27    0.11727E+04    0.17765E-01    0.00000E+00    0.20780E+01    0.14220E-06    0.14308E-02   -0.73770E-06
    28    0.11915E+04    0.20190E-01    0.00000E+00    0.21334E+01    0.14269E-06    0.13943E-02   -0.76123E-06
    29    0.12107E+04    0.22834E-01    0.00000E+00    0.21805E+01    0.14308E-06    0.13596E-02   -0.78433E-06
    30    0.12302E+04    0.25707E-01    0.00000E+00    0.22203E+01    0.14340E-06    0.13261E-02   -0.80701E-06
    31    0.12499E+04    0.28818E-01    0.00000E+00    0.22515E+01    0.14364E-06    0.12938E-02   -0.82936E-06
    32    0.12698E+04    0.32177E-01    0.00000E+00    0.22732E+01    0.14381E-06    0.12630E-02   -0.85145E-06
    33    0.12900E+04    0.35793E-01    0.00000E+00    0.22839E+01    0.14392E-06    0.12337E-02   -0.87324E-06
    34    0.13105E+04    0.39672E-01    0.00000E+00    0.22852E+01    0.14397E-06    0.12054E-02   -0.89448E-06
    35    0.13312E+04    0.43825E-01    0.00000E+00    0.22763E+01    0.14396E-06    0.11781E-02   -0.91537E-06
    36    0.13520E+04    0.48260E-01    0.00000E+00    0.22561E+01    0.14389E-06    0.11519E-02   -0.93601E-06
    37    0.13731E+04    0.52984E-01    0.00000E+00    0.22235E+01    0.14379E-06    0.11267E-02   -0.95638E-06
    38    0.13945E+04    0.58006E-01    0.00000E+00    0.21794E+01    0.14363E-06    0.11025E-02   -0.97630E-06
    39    0.14161E+04    0.63328E-01    0.00000E+00    0.21232E+01    0.14343E-06    0.10791E-02   -0.99579E-06
    40    0.14378E+04    0.68958E-01    0.00000E+00    0.20538E+01    0.14319E-06    0.10566E-02   -0.10150E-05
    41    0.14598E+04    0.74907E-01    0.00000E+00    0.19703E+01    0.14292E-06    0.10350E-02   -0.10339E-05
    42    0.14820E+04    0.81179E-01    0.00000E+00    0.18739E+01    0.14261E-06    0.10142E-02   -0.10525E-05
    43    0.15044E+04    0.87779E-01    0.00000E+00    0.17651E+01    0.14227E-06    0.99389E-03   -0.10706E-05
    44    0.15268E+04    0.94706E-01    0.00000E+00    0.16421E+01    0.14190E-06    0.97429E-03   -0.10884E-05
    45    0.15496E+04    0.10197E+00    0.00000E+00    0.15034E+01    0.14150E-06    0.95549E-03   -0.11060E-05
    46    0.15727E+04    0.10958E+00    0.00000E+00    0.13500E+01    0.14107E-06    0.93733E-03   -0.11231E-05
    47    0.15958E+04    0.11753E+00    0.00000E+00    0.11833E+01    0.14062E-06    0.91965E-03   -0.11399E-05
    48    0.16191E+04    0.12583E+00    0.00000E+00    0.10015E+01    0.14015E-06    0.90251E-03   -0.11563E-05
    49    0.16427E+04    0.13447E+00    0.00000E+00    0.80325E+00    0.13966E-06    0.88603E-03   -0.11725E-05
    50    0.16666E+04    0.14347E+00    0.00000E+00    0.58951E+00    0.13915E-06    0.87009E-03   -0.11884E-05
    51    0.16906E+04    0.15283E+00    0.00000E+00    0.36159E+00    0.13862E-06    0.85456E-03   -0.12038E-05
    52    0.17149E+04    0.16253E+00    0.00000E+00    0.11803E+00    0.13807E-06    0.83950E-03   -0.12189E-05
    53    0.17395E+04    0.17259E+00    0.00000E+00   -0.14274E+00    0.13751E-06    0.82498E-03   -0.12337E-05
    54    0.17642E+04    0.18300E+00    0.00000E+00   -0.41943E+00    0.13694E-06    0.81091E-03   -0.12483E-05
    55    0.17890E+04    0.19376E+00    0.00000E+00   -0.71076E+00    0.13635E-06    0.79716E-03   -0.12623E-05
    56    0.18141E+04    0.20488E+00    0.00000E+00   -0.10180E+01    0.13575E-06    0.78381E-03   -0.12761E-05
    57    0.18396E+04    0.21634E+00    0.00000E+00   -0.13426E+01    0.13513E-06    0.77093E-03   -0.12897E-05
    58    0.18653E+04    0.22816E+00    0.00000E+00   -0.16835E+01    0.13451E-06    0.75843E-03   -0.13029E-05
    59    0.18911E+04    0.24033E+00    0.00000E+00   -0.20395E+01    0.13388E-06    0.74621E-03   -0.13158E-05
    60    0.19171E+04    0.25281E+00    0.00000E+00   -0.24096E+01    0.13324E-06    0.73428E-03   -0.13282E-05
    61    0.19437E+04    0.26561E+00    0.00000E+00   -0.27935E+01    0.13259E-06    0.72271E-03   -0.13403E-05
    62    0.19703E+04    0.27873E+00    0.00000E+00   -0.31925E+01    0.13194E-06    0.71148E-03   -0.13522E-05
    63    0.19971E+04    0.29217E+00    0.00000E+00   -0.36084E+01    0.13128E-06    0.70057E-03   -0.13637E-05
    64    0.20244E+04    0.30597E+00    0.00000E+00   -0.40427E+01    0.13061E-06    0.68997E-03   -0.13750E-05
    65    0.20517E+04    0.32013E+00    0.00000E+00   -0.44967E+01    0.12994E-06    0.67966E-03   -0.13859E-05
