# L    TT    EE    BB    TE
2 7.82517E+02 2.99914E-06 1.97216E-06 2.27890E-02
3 7.63679E+02 8.80904E-06 3.94494E-06 5.14717E-02
4 7.43166E+02 2.06072E-05 6.57596E-06 8.77871E-02
5 7.28513E+02 4.15583E-05 9.86573E-06 1.31078E-01
6 7.19620E+02 7.54174E-05 1.38162E-05 1.80762E-01
7 7.15281E+02 1.26488E-04 1.84264E-05 2.36288E-01
8 7.14066E+02 1.99538E-04 2.36990E-05 2.96953E-01
9 7.15479E+02 2.99869E-04 2.96341E-05 3.62290E-01
10 7.18873E+02 4.32982E-04 3.62326E-05 4.31550E-01
11 7.23787E+02 6.05139E-04 4.34980E-05 5.04295E-01
12 7.30403E+02 8.22625E-04 5.14285E-05 5.80324E-01
13 7.37855E+02 1.09206E-03 6.00288E-05 6.58307E-01
14 7.46091E+02 1.41996E-03 6.92978E-05 7.37873E-01
15 7.54957E+02 1.81401E-03 7.92373E-05 8.18367E-01
16 7.64759E+02 2.28205E-03 8.98510E-05 9.00076E-01
17 7.75038E+02 2.83173E-03 1.01142E-04 9.81713E-01
18 7.85478E+02 3.46916E-03 1.13104E-04 1.06245E+00
19 7.97053E+02 4.20624E-03 1.25741E-04 1.14283E+00
20 8.08763E+02 5.04682E-03 1.39062E-04 1.22167E+00
21 8.20779E+02 6.00018E-03 1.53058E-04 1.29818E+00
22 8.33056E+02 7.07478E-03 1.67738E-04 1.37226E+00
23 8.45603E+02 8.27899E-03 1.83093E-04 1.44336E+00
24 8.58403E+02 9.62001E-03 1.99142E-04 1.51015E+00
25 8.71436E+02 1.11069E-02 2.15874E-04 1.57288E+00
26 8.84703E+02 1.27478E-02 2.33291E-04 1.63166E+00
27 8.98195E+02 1.45497E-02 2.51391E-04 1.68548E+00
28 9.11777E+02 1.65227E-02 2.70185E-04 1.73346E+00
29 9.25638E+02 1.86721E-02 2.89671E-04 1.77504E+00
30 9.39679E+02 2.10060E-02 3.09842E-04 1.81104E+00
31 9.53811E+02 2.35334E-02 3.30706E-04 1.84039E+00
32 9.68122E+02 2.62606E-02 3.52263E-04 1.86262E+00
33 9.82613E+02 2.91949E-02 3.74504E-04 1.87639E+00
34 9.97194E+02 3.23424E-02 3.97447E-04 1.88269E+00
35 1.01196E+03 3.57105E-02 4.21083E-04 1.88125E+00
36 1.02681E+03 3.93063E-02 4.45403E-04 1.87108E+00
37 1.04184E+03 4.31352E-02 4.70425E-04 1.85155E+00
38 1.05696E+03 4.72045E-02 4.96140E-04 1.82301E+00
39 1.07226E+03 5.15159E-02 5.22539E-04 1.78494E+00
40 1.08765E+03 5.60756E-02 5.49640E-04 1.73661E+00
41 1.10322E+03 6.08919E-02 5.77435E-04 1.67756E+00
42 1.11888E+03 6.59693E-02 6.05922E-04 1.60844E+00
43 1.13473E+03 7.13103E-02 6.35103E-04 1.52977E+00
44 1.15057E+03 7.69133E-02 6.64976E-04 1.44012E+00
45 1.16659E+03 8.27863E-02 6.95552E-04 1.33823E+00
46 1.18288E+03 8.89419E-02 7.26811E-04 1.22500E+00
47 1.19917E+03 9.53631E-02 7.58764E-04 1.10124E+00
48 1.21555E+03 1.02069E-01 7.91401E-04 9.65872E-01
49 1.23220E+03 1.09053E-01 8.24740E-04 8.17899E-01
50 1.24904E+03 1.16326E-01 8.58763E-04 6.57893E-01
51 1.26578E+03 1.23886E-01 8.93479E-04 4.86599E-01
52 1.28297E+03 1.31708E-01 9.28879E-04 3.03164E-01
53 1.30025E+03 1.39827E-01 9.64972E-04 1.06623E-01
54 1.31753E+03 1.48225E-01 1.00178E-03 -1.02267E-01
55 1.33499E+03 1.56901E-01 1.03923E-03 -3.22767E-01
56 1.35272E+03 1.65866E-01 1.07739E-03 -5.55617E-01
57 1.37055E+03 1.75110E-01 1.11618E-03 -8.01626E-01
58 1.38864E+03 1.84633E-01 1.15579E-03 -1.06038E+00
59 1.40682E+03 1.94434E-01 1.19593E-03 -1.33121E+00
60 1.42509E+03 2.04479E-01 1.23688E-03 -1.61294E+00
61 1.44390E+03 2.14785E-01 1.27847E-03 -1.90501E+00
62 1.46262E+03 2.25343E-01 1.32068E-03 -2.20870E+00
63 1.48144E+03 2.36144E-01 1.36371E-03 -2.52525E+00
64 1.50070E+03 2.47242E-01 1.40727E-03 -2.85648E+00
65 1.51987E+03 2.58628E-01 1.45164E-03 -3.20337E+00
66 1.53931E+03 2.70266E-01 1.49665E-03 -3.56475E+00
67 1.55884E+03 2.82156E-01 1.54228E-03 -3.93855E+00
68 1.57873E+03 2.94298E-01 1.58863E-03 -4.32325E+00
69 1.59872E+03 3.06629E-01 1.63571E-03 -4.71649E+00
70 1.61906E+03 3.19176E-01 1.68341E-03 -5.11846E+00
71 1.63958E+03 3.31894E-01 1.73184E-03 -5.53034E+00
72 1.66028E+03 3.44783E-01 1.78098E-03 -5.95337E+00
73 1.68107E+03 3.57816E-01 1.83075E-03 -6.38802E+00
74 1.70213E+03 3.71002E-01 1.88116E-03 -6.83374E+00
75 1.72338E+03 3.84377E-01 1.93237E-03 -7.28936E+00
76 1.74480E+03 3.97942E-01 1.98413E-03 -7.75515E+00
77 1.76640E+03 4.11686E-01 2.03669E-03 -8.23084E+00
78 1.78836E+03 4.25619E-01 2.08989E-03 -8.71769E+00
79 1.81050E+03 4.39696E-01 2.14380E-03 -9.21228E+00
80 1.83282E+03 4.53890E-01 2.19835E-03 -9.71452E+00
81 1.85542E+03 4.68166E-01 2.25361E-03 -1.02267E+01
82 1.87828E+03 4.82531E-01 2.30960E-03 -1.07460E+01
83 1.90123E+03 4.96968E-01 2.36630E-03 -1.12753E+01
