#           k/h    P           
    0.10000E-03    0.25118E+00
    0.10202E-03    0.25610E+00
    0.10408E-03    0.26111E+00
    0.10618E-03    0.26623E+00
    0.10833E-03    0.27144E+00
    0.11052E-03    0.27676E+00
    0.11275E-03    0.28218E+00
    0.11503E-03    0.28770E+00
    0.11735E-03    0.29334E+00
    0.11972E-03    0.29908E+00
    0.12214E-03    0.30494E+00
    0.12461E-03    0.31091E+00
    0.12712E-03    0.31700E+00
    0.12969E-03    0.32321E+00
    0.13231E-03    0.32954E+00
    0.13499E-03    0.33599E+00
    0.13771E-03    0.34257E+00
    0.14049E-03    0.34928E+00
    0.14333E-03    0.35612E+00
    0.14623E-03    0.36309E+00
    0.14918E-03    0.37020E+00
    0.15220E-03    0.37745E+00
    0.15527E-03    0.38484E+00
    0.15841E-03    0.39238E+00
    0.16161E-03    0.40006E+00
    0.16487E-03    0.40790E+00
    0.16820E-03    0.41588E+00
    0.17160E-03    0.42402E+00
    0.17507E-03    0.43233E+00
    0.17860E-03    0.44079E+00
    0.18221E-03    0.44942E+00
    0.18589E-03    0.45822E+00
    0.18965E-03    0.46719E+00
    0.19348E-03    0.47634E+00
    0.19739E-03    0.48566E+00
    0.20138E-03    0.49517E+00
    0.20544E-03    0.50486E+00
    0.20959E-03    0.51474E+00
    0.21383E-03    0.52482E+00
    0.21815E-03    0.53509E+00
    0.22255E-03    0.54557E+00
    0.22705E-03    0.55624E+00
    0.23164E-03    0.56713E+00
    0.23632E-03    0.57823E+00
    0.24109E-03    0.58954E+00
    0.24596E-03    0.60108E+00
    0.25093E-03    0.61284E+00
    0.25600E-03    0.62484E+00
    0.26117E-03    0.63706E+00
    0.26645E-03    0.64953E+00
    0.27183E-03    0.66223E+00
    0.27732E-03    0.67519E+00
    0.28292E-03    0.68840E+00
    0.28864E-03    0.70186E+00
    0.29447E-03    0.71559E+00
    0.30042E-03    0.72959E+00
    0.30649E-03    0.74386E+00
    0.31268E-03    0.75841E+00
    0.31899E-03    0.77324E+00
    0.32544E-03    0.78836E+00
    0.33201E-03    0.80377E+00
    0.33872E-03    0.81949E+00
    0.34556E-03    0.83551E+00
    0.35254E-03    0.85184E+00
    0.35966E-03    0.86849E+00
    0.36693E-03    0.88546E+00
    0.37434E-03    0.90277E+00
    0.38190E-03    0.92041E+00
    0.38962E-03    0.93839E+00
    0.39749E-03    0.95672E+00
    0.40552E-03    0.97541E+00
    0.41371E-03    0.99446E+00
    0.42207E-03    0.10139E+01
    0.43060E-03    0.10337E+01
    0.43929E-03    0.10539E+01
    0.44817E-03    0.10744E+01
    0.45722E-03    0.10954E+01
    0.46646E-03    0.11168E+01
    0.47588E-03    0.11386E+01
    0.48550E-03    0.11608E+01
    0.49530E-03    0.11834E+01
    0.50531E-03    0.12065E+01
    0.51552E-03    0.12301E+01
    0.52593E-03    0.12540E+01
    0.53656E-03    0.12785E+01
    0.54739E-03    0.13034E+01
    0.55845E-03    0.13288E+01
    0.56973E-03    0.13547E+01
    0.58124E-03    0.13811E+01
    0.59299E-03    0.14080E+01
    0.60496E-03    0.14354E+01
    0.61719E-03    0.14633E+01
    0.62965E-03    0.14918E+01
    0.64237E-03    0.15208E+01
    0.65535E-03    0.15504E+01
    0.66859E-03    0.15805E+01
    0.68210E-03    0.16112E+01
    0.69588E-03    0.16425E+01
    0.70993E-03    0.16744E+01
    0.72427E-03    0.17069E+01
    0.73891E-03    0.17401E+01
    0.75383E-03    0.17738E+01
    0.76906E-03    0.18082E+01
    0.78460E-03    0.18433E+01
    0.80045E-03    0.18790E+01
    0.81662E-03    0.19154E+01
    0.83311E-03    0.19525E+01
    0.84994E-03    0.19903E+01
    0.86711E-03    0.20288E+01
    0.88463E-03    0.20680E+01
    0.90250E-03    0.21079E+01
    0.92073E-03    0.21487E+01
    0.93933E-03    0.21901E+01
    0.95831E-03    0.22324E+01
    0.97767E-03    0.22754E+01
    0.99742E-03    0.23192E+01
    0.10176E-02    0.23639E+01
    0.10381E-02    0.24093E+01
    0.10591E-02    0.24557E+01
    0.10805E-02    0.25028E+01
    0.11023E-02    0.25509E+01
    0.11246E-02    0.25998E+01
    0.11473E-02    0.26496E+01
    0.11705E-02    0.27003E+01
    0.11941E-02    0.27520E+01
    0.12182E-02    0.28046E+01
    0.12429E-02    0.28581E+01
    0.12680E-02    0.29126E+01
    0.12936E-02    0.29681E+01
    0.13197E-02    0.30246E+01
    0.13464E-02    0.30821E+01
    0.13736E-02    0.31406E+01
    0.14013E-02    0.32001E+01
    0.14296E-02    0.32607E+01
    0.14585E-02    0.33224E+01
    0.14880E-02    0.33851E+01
    0.15180E-02    0.34490E+01
    0.15487E-02    0.35139E+01
    0.15800E-02    0.35800E+01
    0.16119E-02    0.36472E+01
    0.16445E-02    0.37155E+01
    0.16777E-02    0.37850E+01
    0.17116E-02    0.38557E+01
    0.17462E-02    0.39276E+01
    0.17814E-02    0.40006E+01
    0.18174E-02    0.40749E+01
    0.18541E-02    0.41504E+01
    0.18916E-02    0.42271E+01
    0.19298E-02    0.43051E+01
    0.19688E-02    0.43843E+01
    0.20086E-02    0.44648E+01
    0.20491E-02    0.45466E+01
    0.20905E-02    0.46297E+01
    0.21328E-02    0.47140E+01
    0.21758E-02    0.47997E+01
    0.22198E-02    0.48866E+01
    0.22646E-02    0.49749E+01
    0.23104E-02    0.50645E+01
    0.23571E-02    0.51554E+01
    0.24047E-02    0.52477E+01
    0.24533E-02    0.53413E+01
    0.25028E-02    0.54362E+01
    0.25534E-02    0.55325E+01
    0.26050E-02    0.56302E+01
    0.26576E-02    0.57291E+01
    0.27113E-02    0.58295E+01
    0.27660E-02    0.59311E+01
    0.28219E-02    0.60341E+01
    0.28789E-02    0.61385E+01
    0.29371E-02    0.62442E+01
    0.29964E-02    0.63512E+01
    0.30569E-02    0.64595E+01
    0.31187E-02    0.65692E+01
    0.31817E-02    0.66801E+01
    0.32460E-02    0.67924E+01
    0.33115E-02    0.69060E+01
    0.33784E-02    0.70208E+01
    0.34467E-02    0.71369E+01
    0.35163E-02    0.72542E+01
    0.35874E-02    0.73728E+01
    0.36598E-02    0.74926E+01
    0.37338E-02    0.76136E+01
    0.38092E-02    0.77358E+01
    0.38861E-02    0.78591E+01
    0.39646E-02    0.79836E+01
    0.40447E-02    0.81092E+01
    0.41264E-02    0.82359E+01
    0.42098E-02    0.83637E+01
    0.42948E-02    0.84925E+01
    0.43816E-02    0.86223E+01
    0.44701E-02    0.87532E+01
    0.45604E-02    0.88850E+01
    0.46525E-02    0.90177E+01
    0.47465E-02    0.91513E+01
    0.48424E-02    0.92858E+01
    0.49402E-02    0.94211E+01
    0.50400E-02    0.95572E+01
    0.51419E-02    0.96940E+01
    0.52457E-02    0.98315E+01
    0.53517E-02    0.99698E+01
    0.54598E-02    0.10109E+02
    0.55701E-02    0.10248E+02
    0.56826E-02    0.10388E+02
    0.57974E-02    0.10528E+02
    0.59145E-02    0.10669E+02
    0.60340E-02    0.10810E+02
    0.61559E-02    0.10952E+02
    0.62803E-02    0.11094E+02
    0.64072E-02    0.11235E+02
    0.65366E-02    0.11377E+02
    0.66686E-02    0.11519E+02
    0.68033E-02    0.11661E+02
    0.69408E-02    0.11803E+02
    0.70810E-02    0.11945E+02
    0.72240E-02    0.12086E+02
    0.73700E-02    0.12227E+02
    0.75189E-02    0.12367E+02
    0.76708E-02    0.12506E+02
    0.78257E-02    0.12645E+02
    0.79838E-02    0.12783E+02
    0.81451E-02    0.12920E+02
    0.83096E-02    0.13056E+02
    0.84775E-02    0.13191E+02
    0.86488E-02    0.13325E+02
    0.88235E-02    0.13457E+02
    0.90017E-02    0.13587E+02
    0.91836E-02    0.13716E+02
    0.93691E-02    0.13843E+02
    0.95583E-02    0.13968E+02
    0.97514E-02    0.14091E+02
    0.99484E-02    0.14212E+02
    0.10149E-01    0.14331E+02
    0.10354E-01    0.14447E+02
    0.10564E-01    0.14560E+02
    0.10777E-01    0.14671E+02
    0.10995E-01    0.14779E+02
    0.11217E-01    0.14883E+02
    0.11443E-01    0.14985E+02
    0.11675E-01    0.15083E+02
    0.11910E-01    0.15178E+02
    0.12151E-01    0.15269E+02
    0.12397E-01    0.15356E+02
    0.12647E-01    0.15439E+02
    0.12902E-01    0.15518E+02
    0.13163E-01    0.15592E+02
    0.13429E-01    0.15662E+02
    0.13700E-01    0.15727E+02
    0.13977E-01    0.15787E+02
    0.14259E-01    0.15842E+02
    0.14547E-01    0.15891E+02
    0.14841E-01    0.15935E+02
    0.15141E-01    0.15974E+02
    0.15447E-01    0.16006E+02
    0.15759E-01    0.16033E+02
    0.16077E-01    0.16053E+02
    0.16402E-01    0.16067E+02
    0.16734E-01    0.16075E+02
    0.17072E-01    0.16076E+02
    0.17416E-01    0.16070E+02
    0.17768E-01    0.16057E+02
    0.18127E-01    0.16038E+02
    0.18493E-01    0.16011E+02
    0.18867E-01    0.15977E+02
    0.19248E-01    0.15936E+02
    0.19637E-01    0.15887E+02
    0.20034E-01    0.15830E+02
    0.20438E-01    0.15767E+02
    0.20851E-01    0.15695E+02
    0.21272E-01    0.15616E+02
    0.21702E-01    0.15530E+02
    0.22141E-01    0.15435E+02
    0.22588E-01    0.15334E+02
    0.23044E-01    0.15225E+02
    0.23510E-01    0.15108E+02
    0.23985E-01    0.14985E+02
    0.24469E-01    0.14854E+02
    0.24964E-01    0.14716E+02
    0.25468E-01    0.14572E+02
    0.25982E-01    0.14421E+02
    0.26507E-01    0.14263E+02
    0.27043E-01    0.14100E+02
    0.27589E-01    0.13931E+02
    0.28146E-01    0.13757E+02
    0.28715E-01    0.13578E+02
    0.29295E-01    0.13395E+02
    0.29887E-01    0.13207E+02
    0.30490E-01    0.13015E+02
    0.31106E-01    0.12821E+02
    0.31735E-01    0.12623E+02
    0.32376E-01    0.12424E+02
    0.33030E-01    0.12223E+02
    0.33697E-01    0.12020E+02
    0.34378E-01    0.11817E+02
    0.35072E-01    0.11614E+02
    0.35781E-01    0.11412E+02
    0.36504E-01    0.11211E+02
    0.37241E-01    0.11011E+02
    0.37993E-01    0.10813E+02
    0.38761E-01    0.10619E+02
    0.39544E-01    0.10427E+02
    0.40343E-01    0.10239E+02
    0.41158E-01    0.10056E+02
    0.41989E-01    0.98768E+01
    0.42838E-01    0.97026E+01
    0.43703E-01    0.95338E+01
    0.44586E-01    0.93704E+01
    0.45486E-01    0.92128E+01
    0.46405E-01    0.90610E+01
    0.47343E-01    0.89151E+01
    0.48299E-01    0.87751E+01
    0.49275E-01    0.86410E+01
    0.50270E-01    0.85124E+01
    0.51286E-01    0.83892E+01
    0.52322E-01    0.82709E+01
    0.53379E-01    0.81572E+01
    0.54457E-01    0.80476E+01
    0.55557E-01    0.79412E+01
    0.56680E-01    0.78376E+01
    0.57825E-01    0.77357E+01
    0.58993E-01    0.76349E+01
    0.60184E-01    0.75343E+01
    0.61400E-01    0.74327E+01
    0.62641E-01    0.73294E+01
    0.63906E-01    0.72233E+01
    0.65197E-01    0.71136E+01
    0.66514E-01    0.69993E+01
    0.67858E-01    0.68796E+01
    0.69229E-01    0.67540E+01
    0.70627E-01    0.66219E+01
    0.72054E-01    0.64830E+01
    0.73510E-01    0.63373E+01
    0.74994E-01    0.61847E+01
    0.76509E-01    0.60257E+01
    0.78055E-01    0.58610E+01
    0.79632E-01    0.56914E+01
    0.81241E-01    0.55179E+01
    0.82882E-01    0.53420E+01
    0.84556E-01    0.51652E+01
    0.86264E-01    0.49889E+01
    0.88007E-01    0.48150E+01
    0.89785E-01    0.46451E+01
    0.91598E-01    0.44809E+01
    0.93449E-01    0.43239E+01
    0.95337E-01    0.41754E+01
    0.97263E-01    0.40365E+01
    0.99227E-01    0.39082E+01
    0.10123E+00    0.37907E+01
    0.10328E+00    0.36843E+01
    0.10536E+00    0.35887E+01
    0.10749E+00    0.35032E+01
    0.10966E+00    0.34267E+01
    0.11188E+00    0.33578E+01
    0.11414E+00    0.32948E+01
    0.11644E+00    0.32356E+01
    0.11880E+00    0.31781E+01
    0.12120E+00    0.31202E+01
    0.12365E+00    0.30596E+01
    0.12614E+00    0.29946E+01
    0.12869E+00    0.29237E+01
    0.13129E+00    0.28460E+01
    0.13394E+00    0.27613E+01
    0.13665E+00    0.26700E+01
    0.13941E+00    0.25732E+01
    0.14223E+00    0.24727E+01
    0.14510E+00    0.23706E+01
    0.14803E+00    0.22695E+01
    0.15102E+00    0.21718E+01
    0.15407E+00    0.20798E+01
    0.15718E+00    0.19952E+01
    0.16036E+00    0.19194E+01
    0.16360E+00    0.18529E+01
    0.16690E+00    0.17955E+01
    0.17028E+00    0.17461E+01
    0.17371E+00    0.17031E+01
    0.17722E+00    0.16644E+01
    0.18080E+00    0.16275E+01
    0.18446E+00    0.15899E+01
    0.18818E+00    0.15496E+01
    0.19198E+00    0.15051E+01
    0.19586E+00    0.14557E+01
    0.19982E+00    0.14019E+01
    0.20386E+00    0.13448E+01
    0.20797E+00    0.12865E+01
    0.21218E+00    0.12291E+01
    0.21646E+00    0.11748E+01
    0.22083E+00    0.11254E+01
    0.22530E+00    0.10818E+01
    0.22985E+00    0.10441E+01
    0.23449E+00    0.10115E+01
    0.23923E+00    0.98253E+00
    0.24406E+00    0.95525E+00
    0.24899E+00    0.92780E+00
    0.25402E+00    0.89868E+00
    0.25915E+00    0.86718E+00
    0.26439E+00    0.83345E+00
    0.26973E+00    0.79847E+00
    0.27518E+00    0.76371E+00
    0.28074E+00    0.73066E+00
    0.28641E+00    0.70049E+00
    0.29219E+00    0.67366E+00
    0.29810E+00    0.64989E+00
    0.30412E+00    0.62828E+00
    0.31026E+00    0.60760E+00
    0.31653E+00    0.58676E+00
    0.32292E+00    0.56510E+00
    0.32945E+00    0.54263E+00
    0.33610E+00    0.51993E+00
    0.34289E+00    0.49786E+00
    0.34982E+00    0.47719E+00
    0.35689E+00    0.45831E+00
    0.36409E+00    0.44106E+00
    0.37145E+00    0.42492E+00
    0.37895E+00    0.40922E+00
    0.38661E+00    0.39350E+00
    0.39442E+00    0.37765E+00
    0.40239E+00    0.36195E+00
    0.41052E+00    0.34684E+00
    0.41881E+00    0.33263E+00
    0.42727E+00    0.31939E+00
    0.43590E+00    0.30691E+00
    0.44471E+00    0.29487E+00
    0.45369E+00    0.28303E+00
    0.46286E+00    0.27137E+00
    0.47221E+00    0.26005E+00
    0.48174E+00    0.24924E+00
    0.49148E+00    0.23902E+00
    0.50141E+00    0.22931E+00
    0.51153E+00    0.21996E+00
    0.52187E+00    0.21087E+00
    0.53241E+00    0.20205E+00
    0.54317E+00    0.19356E+00
