#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.94046E+03    0.10605E-05    0.00000E+00    0.23165E-01    0.40107E-07    0.28966E-02   -0.36644E-07
     3    0.89219E+03    0.50063E-05    0.00000E+00    0.52993E-01    0.48693E-07    0.28387E-02   -0.62349E-07
     4    0.85108E+03    0.14407E-04    0.00000E+00    0.90681E-01    0.56026E-07    0.27365E-02   -0.87599E-07
     5    0.82227E+03    0.32477E-04    0.00000E+00    0.13546E+00    0.62341E-07    0.26222E-02   -0.11274E-06
     6    0.80356E+03    0.63027E-04    0.00000E+00    0.18671E+00    0.67802E-07    0.25076E-02   -0.13759E-06
     7    0.79234E+03    0.11041E-03    0.00000E+00    0.24382E+00    0.72565E-07    0.23973E-02   -0.16218E-06
     8    0.78627E+03    0.17944E-03    0.00000E+00    0.30604E+00    0.76741E-07    0.22928E-02   -0.18674E-06
     9    0.78428E+03    0.27548E-03    0.00000E+00    0.37284E+00    0.80424E-07    0.21943E-02   -0.21144E-06
    10    0.78541E+03    0.40405E-03    0.00000E+00    0.44349E+00    0.83671E-07    0.21017E-02   -0.23590E-06
    11    0.78887E+03    0.57149E-03    0.00000E+00    0.51743E+00    0.86558E-07    0.20158E-02   -0.26002E-06
    12    0.79472E+03    0.78410E-03    0.00000E+00    0.59449E+00    0.89093E-07    0.19348E-02   -0.28337E-06
    13    0.80195E+03    0.10485E-02    0.00000E+00    0.67324E+00    0.91360E-07    0.18605E-02   -0.30651E-06
    14    0.81042E+03    0.13713E-02    0.00000E+00    0.75331E+00    0.93351E-07    0.17903E-02   -0.32938E-06
    15    0.81991E+03    0.17603E-02    0.00000E+00    0.83399E+00    0.95128E-07    0.17250E-02   -0.35233E-06
    16    0.83066E+03    0.22232E-02    0.00000E+00    0.91558E+00    0.96700E-07    0.16631E-02   -0.37514E-06
    17    0.84217E+03    0.27677E-02    0.00000E+00    0.99661E+00    0.98070E-07    0.16051E-02   -0.39766E-06
    18    0.85406E+03    0.34001E-02    0.00000E+00    0.10762E+01    0.99286E-07    0.15507E-02   -0.41982E-06
    19    0.86742E+03    0.41323E-02    0.00000E+00    0.11552E+01    0.10035E-06    0.14999E-02   -0.44187E-06
    20    0.88110E+03    0.49680E-02    0.00000E+00    0.12321E+01    0.10127E-06    0.14515E-02   -0.46335E-06
    21    0.89528E+03    0.59167E-02    0.00000E+00    0.13062E+01    0.10207E-06    0.14059E-02   -0.48448E-06
    22    0.90991E+03    0.69869E-02    0.00000E+00    0.13773E+01    0.10275E-06    0.13628E-02   -0.50540E-06
    23    0.92496E+03    0.81869E-02    0.00000E+00    0.14446E+01    0.10334E-06    0.13220E-02   -0.52612E-06
    24    0.94046E+03    0.95242E-02    0.00000E+00    0.15072E+01    0.10382E-06    0.12836E-02   -0.54635E-06
    25    0.95636E+03    0.11008E-01    0.00000E+00    0.15652E+01    0.10421E-06    0.12471E-02   -0.56632E-06
    26    0.97261E+03    0.12645E-01    0.00000E+00    0.16184E+01    0.10453E-06    0.12123E-02   -0.58597E-06
    27    0.98923E+03    0.14445E-01    0.00000E+00    0.16660E+01    0.10477E-06    0.11792E-02   -0.60539E-06
    28    0.10061E+04    0.16415E-01    0.00000E+00    0.17070E+01    0.10495E-06    0.11479E-02   -0.62454E-06
    29    0.10234E+04    0.18563E-01    0.00000E+00    0.17410E+01    0.10506E-06    0.11181E-02   -0.64331E-06
    30    0.10409E+04    0.20896E-01    0.00000E+00    0.17686E+01    0.10511E-06    0.10896E-02   -0.66172E-06
    31    0.10587E+04    0.23423E-01    0.00000E+00    0.17889E+01    0.10511E-06    0.10622E-02   -0.67984E-06
    32    0.10768E+04    0.26152E-01    0.00000E+00    0.18011E+01    0.10506E-06    0.10362E-02   -0.69775E-06
    33    0.10951E+04    0.29088E-01    0.00000E+00    0.18039E+01    0.10496E-06    0.10115E-02   -0.71540E-06
    34    0.11137E+04    0.32238E-01    0.00000E+00    0.17989E+01    0.10483E-06    0.98775E-03   -0.73261E-06
    35    0.11325E+04    0.35611E-01    0.00000E+00    0.17851E+01    0.10465E-06    0.96490E-03   -0.74952E-06
