#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.110682E+08   0.110682E+08   0.145543E+08   0.145538E+08   0.110688E+08   0.110682E+08   0.110682E+08   0.110729E+08  -0.573874E+00   0.971200E+07   0.971200E+07   0.731282E-01
   0.798228E-04   0.110681E+08   0.110681E+08   0.145040E+08   0.145033E+08   0.110681E+08   0.110681E+08   0.110681E+08   0.110727E+08  -0.573866E+00   0.971189E+07   0.971189E+07   0.817070E-01
   0.892035E-04   0.110679E+08   0.110679E+08   0.144413E+08   0.144405E+08   0.110673E+08   0.110679E+08   0.110679E+08   0.110725E+08  -0.573857E+00   0.971175E+07   0.971175E+07   0.912880E-01
   0.996866E-04   0.110677E+08   0.110677E+08   0.143635E+08   0.143625E+08   0.110663E+08   0.110677E+08   0.110677E+08   0.110723E+08  -0.573844E+00   0.971157E+07   0.971157E+07   0.101987E+00
   0.111402E-03   0.110675E+08   0.110675E+08   0.142668E+08   0.142655E+08   0.110651E+08   0.110675E+08   0.110675E+08   0.110720E+08  -0.573829E+00   0.971136E+07   0.971135E+07   0.113931E+00
   0.124493E-03   0.110672E+08   0.110672E+08   0.141469E+08   0.141453E+08   0.110636E+08   0.110671E+08   0.110672E+08   0.110717E+08  -0.573810E+00   0.971108E+07   0.971108E+07   0.127263E+00
   0.139124E-03   0.110668E+08   0.110668E+08   0.139985E+08   0.139966E+08   0.110617E+08   0.110668E+08   0.110668E+08   0.110712E+08  -0.573786E+00   0.971074E+07   0.971074E+07   0.142139E+00
   0.155474E-03   0.110663E+08   0.110663E+08   0.138152E+08   0.138129E+08   0.110593E+08   0.110663E+08   0.110663E+08   0.110707E+08  -0.573756E+00   0.971032E+07   0.971032E+07   0.158733E+00
   0.173745E-03   0.110657E+08   0.110657E+08   0.135895E+08   0.135866E+08   0.110563E+08   0.110656E+08   0.110657E+08   0.110700E+08  -0.573719E+00   0.970978E+07   0.970978E+07   0.177234E+00
   0.194163E-03   0.110650E+08   0.110650E+08   0.133125E+08   0.133090E+08   0.110526E+08   0.110649E+08   0.110650E+08   0.110691E+08  -0.573673E+00   0.970912E+07   0.970912E+07   0.197850E+00
   0.216981E-03   0.110641E+08   0.110641E+08   0.129740E+08   0.129698E+08   0.110479E+08   0.110639E+08   0.110641E+08   0.110681E+08  -0.573616E+00   0.970830E+07   0.970830E+07   0.220808E+00
   0.242480E-03   0.110630E+08   0.110629E+08   0.125627E+08   0.125577E+08   0.110421E+08   0.110627E+08   0.110629E+08   0.110667E+08  -0.573545E+00   0.970728E+07   0.970728E+07   0.246351E+00
   0.270976E-03   0.110615E+08   0.110615E+08   0.120665E+08   0.120606E+08   0.110350E+08   0.110613E+08   0.110615E+08   0.110651E+08  -0.573457E+00   0.970600E+07   0.970600E+07   0.274742E+00
   0.302821E-03   0.110598E+08   0.110598E+08   0.114729E+08   0.114660E+08   0.110260E+08   0.110594E+08   0.110598E+08   0.110631E+08  -0.573347E+00   0.970441E+07   0.970441E+07   0.306260E+00
   0.338408E-03   0.110576E+08   0.110576E+08   0.107706E+08   0.107628E+08   0.110149E+08   0.110571E+08   0.110576E+08   0.110606E+08  -0.573212E+00   0.970243E+07   0.970243E+07   0.341199E+00
   0.378178E-03   0.110549E+08   0.110548E+08   0.995138E+07   0.994266E+07   0.110010E+08   0.110543E+08   0.110549E+08   0.110575E+08  -0.573046E+00   0.969998E+07   0.969998E+07   0.379863E+00
   0.422621E-03   0.110515E+08   0.110515E+08   0.901264E+07   0.900326E+07   0.109839E+08   0.110508E+08   0.110515E+08   0.110537E+08  -0.572841E+00   0.969694E+07   0.969694E+07   0.422563E+00
   0.472287E-03   0.110473E+08   0.110473E+08   0.796117E+07   0.795154E+07   0.109627E+08   0.110465E+08   0.110473E+08   0.110490E+08  -0.572589E+00   0.969318E+07   0.969318E+07   0.469610E+00
   0.527790E-03   0.110422E+08   0.110422E+08   0.681751E+07   0.680825E+07   0.109365E+08   0.110411E+08   0.110422E+08   0.110433E+08  -0.572282E+00   0.968854E+07   0.968854E+07   0.521318E+00
   0.589815E-03   0.110359E+08   0.110359E+08   0.562007E+07   0.561202E+07   0.109042E+08   0.110346E+08   0.110359E+08   0.110364E+08  -0.571908E+00   0.968283E+07   0.968282E+07   0.577990E+00
