#           k/h    P           
    0.10000E-03    0.36383E+00
    0.10202E-03    0.37095E+00
    0.10408E-03    0.37822E+00
    0.10618E-03    0.38563E+00
    0.10833E-03    0.39318E+00
    0.11052E-03    0.40088E+00
    0.11275E-03    0.40873E+00
    0.11503E-03    0.41674E+00
    0.11735E-03    0.42490E+00
    0.11972E-03    0.43322E+00
    0.12214E-03    0.44170E+00
    0.12461E-03    0.45035E+00
    0.12712E-03    0.45917E+00
    0.12969E-03    0.46816E+00
    0.13231E-03    0.47733E+00
    0.13499E-03    0.48668E+00
    0.13771E-03    0.49621E+00
    0.14049E-03    0.50593E+00
    0.14333E-03    0.51583E+00
    0.14623E-03    0.52594E+00
    0.14918E-03    0.53623E+00
    0.15220E-03    0.54673E+00
    0.15527E-03    0.55744E+00
    0.15841E-03    0.56835E+00
    0.16161E-03    0.57948E+00
    0.16487E-03    0.59083E+00
    0.16820E-03    0.60240E+00
    0.17160E-03    0.61419E+00
    0.17507E-03    0.62622E+00
    0.17860E-03    0.63848E+00
    0.18221E-03    0.65098E+00
    0.18589E-03    0.66372E+00
    0.18965E-03    0.67671E+00
    0.19348E-03    0.68996E+00
    0.19739E-03    0.70347E+00
    0.20138E-03    0.71724E+00
    0.20544E-03    0.73128E+00
    0.20959E-03    0.74559E+00
    0.21383E-03    0.76018E+00
    0.21815E-03    0.77506E+00
    0.22255E-03    0.79023E+00
    0.22705E-03    0.80570E+00
    0.23164E-03    0.82146E+00
    0.23632E-03    0.83754E+00
    0.24109E-03    0.85393E+00
    0.24596E-03    0.87064E+00
    0.25093E-03    0.88767E+00
    0.25600E-03    0.90504E+00
    0.26117E-03    0.92275E+00
    0.26645E-03    0.94080E+00
    0.27183E-03    0.95921E+00
    0.27732E-03    0.97797E+00
    0.28292E-03    0.99710E+00
    0.28864E-03    0.10166E+01
    0.29447E-03    0.10365E+01
    0.30042E-03    0.10568E+01
    0.30649E-03    0.10774E+01
    0.31268E-03    0.10985E+01
    0.31899E-03    0.11200E+01
    0.32544E-03    0.11419E+01
    0.33201E-03    0.11642E+01
    0.33872E-03    0.11870E+01
    0.34556E-03    0.12102E+01
    0.35254E-03    0.12338E+01
    0.35966E-03    0.12579E+01
    0.36693E-03    0.12825E+01
    0.37434E-03    0.13076E+01
    0.38190E-03    0.13331E+01
    0.38962E-03    0.13591E+01
    0.39749E-03    0.13857E+01
    0.40552E-03    0.14128E+01
    0.41371E-03    0.14403E+01
    0.42207E-03    0.14685E+01
    0.43060E-03    0.14971E+01
    0.43929E-03    0.15264E+01
    0.44817E-03    0.15562E+01
    0.45722E-03    0.15865E+01
    0.46646E-03    0.16175E+01
