#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.11835E+04    0.13601E-05    0.00000E+00    0.29999E-01    0.53708E-07    0.36123E-02   -0.47207E-07
     3    0.11300E+04    0.64240E-05    0.00000E+00    0.68435E-01    0.65336E-07    0.35632E-02   -0.80264E-07
     4    0.10828E+04    0.18494E-04    0.00000E+00    0.11701E+00    0.75327E-07    0.34538E-02   -0.11274E-06
     5    0.10495E+04    0.41707E-04    0.00000E+00    0.17475E+00    0.83990E-07    0.33259E-02   -0.14508E-06
     6    0.10279E+04    0.80963E-04    0.00000E+00    0.24087E+00    0.91536E-07    0.31952E-02   -0.17704E-06
     7    0.10152E+04    0.14187E-03    0.00000E+00    0.31459E+00    0.98167E-07    0.30677E-02   -0.20869E-06
     8    0.10087E+04    0.23063E-03    0.00000E+00    0.39495E+00    0.10403E-06    0.29456E-02   -0.24030E-06
     9    0.10069E+04    0.35415E-03    0.00000E+00    0.48130E+00    0.10924E-06    0.28296E-02   -0.27209E-06
    10    0.10090E+04    0.51954E-03    0.00000E+00    0.57267E+00    0.11387E-06    0.27194E-02   -0.30359E-06
    11    0.10138E+04    0.73498E-03    0.00000E+00    0.66838E+00    0.11803E-06    0.26165E-02   -0.33464E-06
    12    0.10215E+04    0.10086E-02    0.00000E+00    0.76822E+00    0.12172E-06    0.25187E-02   -0.36472E-06
    13    0.10309E+04    0.13490E-02    0.00000E+00    0.87035E+00    0.12505E-06    0.24285E-02   -0.39455E-06
    14    0.10417E+04    0.17646E-02    0.00000E+00    0.97431E+00    0.12801E-06    0.23427E-02   -0.42404E-06
    15    0.10538E+04    0.22655E-02    0.00000E+00    0.10792E+01    0.13068E-06    0.22621E-02   -0.45363E-06
    16    0.10674E+04    0.28616E-02    0.00000E+00    0.11854E+01    0.13307E-06    0.21854E-02   -0.48305E-06
    17    0.10819E+04    0.35631E-02    0.00000E+00    0.12911E+01    0.13519E-06    0.21130E-02   -0.51211E-06
    18    0.10969E+04    0.43778E-02    0.00000E+00    0.13951E+01    0.13710E-06    0.20447E-02   -0.54072E-06
    19    0.11136E+04    0.53212E-02    0.00000E+00    0.14985E+01    0.13880E-06    0.19806E-02   -0.56921E-06
    20    0.11307E+04    0.63982E-02    0.00000E+00    0.15994E+01    0.14030E-06    0.19191E-02   -0.59697E-06
    21    0.11484E+04    0.76209E-02    0.00000E+00    0.16969E+01    0.14163E-06    0.18608E-02   -0.62428E-06
    22    0.11666E+04    0.90003E-02    0.00000E+00    0.17907E+01    0.14280E-06    0.18054E-02   -0.65132E-06
    23    0.11853E+04    0.10547E-01    0.00000E+00    0.18799E+01    0.14383E-06    0.17528E-02   -0.67812E-06
    24    0.12045E+04    0.12271E-01    0.00000E+00    0.19633E+01    0.14472E-06    0.17030E-02   -0.70431E-06
    25    0.12241E+04    0.14184E-01    0.00000E+00    0.20409E+01    0.14549E-06    0.16554E-02   -0.73019E-06
    26    0.12442E+04    0.16296E-01    0.00000E+00    0.21126E+01    0.14614E-06    0.16099E-02   -0.75566E-06
    27    0.12646E+04    0.18617E-01    0.00000E+00    0.21774E+01    0.14669E-06    0.15663E-02   -0.78083E-06
    28    0.12854E+04    0.21158E-01    0.00000E+00    0.22339E+01    0.14714E-06    0.15249E-02   -0.80564E-06
    29    0.13066E+04    0.23929E-01    0.00000E+00    0.22816E+01    0.14750E-06    0.14854E-02   -0.82999E-06
    30    0.13281E+04    0.26939E-01    0.00000E+00    0.23214E+01    0.14778E-06    0.14474E-02   -0.85389E-06
    31    0.13499E+04    0.30199E-01    0.00000E+00    0.23519E+01    0.14797E-06    0.14109E-02   -0.87742E-06
    32    0.13720E+04    0.33719E-01    0.00000E+00    0.23723E+01    0.14809E-06    0.13760E-02   -0.90069E-06
    33    0.13944E+04    0.37508E-01    0.00000E+00    0.23810E+01    0.14815E-06    0.13428E-02   -0.92364E-06
    34    0.14171E+04    0.41573E-01    0.00000E+00    0.23797E+01    0.14815E-06    0.13107E-02   -0.94602E-06
    35    0.14401E+04    0.45925E-01    0.00000E+00    0.23674E+01    0.14808E-06    0.12797E-02   -0.96801E-06
    36    0.14632E+04    0.50573E-01    0.00000E+00    0.23429E+01    0.14797E-06    0.12501E-02   -0.98973E-06
    37    0.14867E+04    0.55525E-01    0.00000E+00    0.23053E+01    0.14780E-06    0.12217E-02   -0.10112E-05
    38    0.15104E+04    0.60789E-01    0.00000E+00    0.22555E+01    0.14759E-06    0.11943E-02   -0.10321E-05
    39    0.15344E+04    0.66369E-01    0.00000E+00    0.21927E+01    0.14733E-06    0.11678E-02   -0.10526E-05
    40    0.15586E+04    0.72271E-01    0.00000E+00    0.21159E+01    0.14703E-06    0.11424E-02   -0.10728E-05
    41    0.15831E+04    0.78508E-01    0.00000E+00    0.20240E+01    0.14669E-06    0.11180E-02   -0.10927E-05
