#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.465169E+06   0.465168E+06   0.619931E+06   0.619914E+06   0.518170E+06   0.465719E+06   0.465169E+06   0.470779E+06  -0.602521E+00   0.463659E+06   0.463659E+06   0.138601E+01
   0.798228E-04   0.465167E+06   0.465166E+06   0.619855E+06   0.619834E+06   0.518123E+06   0.465717E+06   0.465167E+06   0.470776E+06  -0.602517E+00   0.463656E+06   0.463656E+06   0.154887E+01
   0.892035E-04   0.465164E+06   0.465163E+06   0.619761E+06   0.619734E+06   0.518065E+06   0.465714E+06   0.465164E+06   0.470772E+06  -0.602512E+00   0.463654E+06   0.463654E+06   0.173088E+01
   0.996866E-04   0.465161E+06   0.465160E+06   0.619642E+06   0.619609E+06   0.517993E+06   0.465710E+06   0.465161E+06   0.470767E+06  -0.602505E+00   0.463651E+06   0.463650E+06   0.193426E+01
   0.111402E-03   0.465157E+06   0.465156E+06   0.619495E+06   0.619453E+06   0.517903E+06   0.465705E+06   0.465157E+06   0.470761E+06  -0.602497E+00   0.463646E+06   0.463646E+06   0.216154E+01
   0.124493E-03   0.465152E+06   0.465150E+06   0.619310E+06   0.619258E+06   0.517790E+06   0.465698E+06   0.465152E+06   0.470753E+06  -0.602486E+00   0.463641E+06   0.463641E+06   0.241551E+01
   0.139124E-03   0.465146E+06   0.465144E+06   0.619080E+06   0.619015E+06   0.517649E+06   0.465691E+06   0.465145E+06   0.470743E+06  -0.602473E+00   0.463635E+06   0.463634E+06   0.269930E+01
   0.155474E-03   0.465138E+06   0.465136E+06   0.618793E+06   0.618711E+06   0.517474E+06   0.465681E+06   0.465137E+06   0.470731E+06  -0.602457E+00   0.463627E+06   0.463626E+06   0.301642E+01
   0.173745E-03   0.465128E+06   0.465125E+06   0.618434E+06   0.618332E+06   0.517254E+06   0.465669E+06   0.465128E+06   0.470716E+06  -0.602437E+00   0.463617E+06   0.463616E+06   0.337076E+01
   0.194163E-03   0.465116E+06   0.465112E+06   0.617987E+06   0.617859E+06   0.516981E+06   0.465654E+06   0.465115E+06   0.470698E+06  -0.602412E+00   0.463604E+06   0.463604E+06   0.376669E+01
   0.216981E-03   0.465101E+06   0.465096E+06   0.617428E+06   0.617269E+06   0.516639E+06   0.465635E+06   0.465100E+06   0.470675E+06  -0.602380E+00   0.463589E+06   0.463588E+06   0.420908E+01
   0.242480E-03   0.465082E+06   0.465076E+06   0.616731E+06   0.616533E+06   0.516213E+06   0.465612E+06   0.465081E+06   0.470645E+06  -0.602341E+00   0.463569E+06   0.463568E+06   0.470334E+01
   0.270976E-03   0.465058E+06   0.465051E+06   0.615862E+06   0.615614E+06   0.515681E+06   0.465583E+06   0.465057E+06   0.470609E+06  -0.602291E+00   0.463545E+06   0.463544E+06   0.525554E+01
   0.302821E-03   0.465028E+06   0.465020E+06   0.614777E+06   0.614469E+06   0.515017E+06   0.465546E+06   0.465027E+06   0.470564E+06  -0.602230E+00   0.463514E+06   0.463513E+06   0.587241E+01
   0.338408E-03   0.464991E+06   0.464981E+06   0.613426E+06   0.613042E+06   0.514190E+06   0.465501E+06   0.464990E+06   0.470507E+06  -0.602153E+00   0.463476E+06   0.463474E+06   0.656149E+01
   0.378178E-03   0.464945E+06   0.464933E+06   0.611741E+06   0.611264E+06   0.513159E+06   0.465444E+06   0.464943E+06   0.470437E+06  -0.602057E+00   0.463429E+06   0.463427E+06   0.733113E+01
   0.422621E-03   0.464888E+06   0.464872E+06   0.609644E+06   0.609049E+06   0.511874E+06   0.465374E+06   0.464885E+06   0.470349E+06  -0.601938E+00   0.463369E+06   0.463367E+06   0.819065E+01
   0.472287E-03   0.464816E+06   0.464796E+06   0.607033E+06   0.606294E+06   0.510275E+06   0.465285E+06   0.464813E+06   0.470240E+06  -0.601789E+00   0.463295E+06   0.463292E+06   0.915038E+01
   0.527790E-03   0.464726E+06   0.464702E+06   0.603786E+06   0.602870E+06   0.508284E+06   0.465175E+06   0.464723E+06   0.470103E+06  -0.601604E+00   0.463203E+06   0.463199E+06   0.102218E+02
   0.589815E-03   0.464615E+06   0.464584E+06   0.599754E+06   0.598618E+06   0.505811E+06   0.465038E+06   0.464610E+06   0.469933E+06  -0.601373E+00   0.463088E+06   0.463083E+06   0.114176E+02
   0.659130E-03   0.464475E+06   0.464437E+06   0.594751E+06   0.593347E+06   0.502739E+06   0.464867E+06   0.464469E+06   0.469721E+06  -0.601085E+00   0.462945E+06   0.462938E+06   0.127517E+02
   0.736590E-03   0.464302E+06   0.464253E+06   0.588556E+06   0.586824E+06   0.498933E+06   0.464654E+06   0.464294E+06   0.469458E+06  -0.600727E+00   0.462766E+06   0.462758E+06   0.142396E+02
   0.823153E-03   0.464085E+06   0.464025E+06   0.580900E+06   0.578770E+06   0.494221E+06   0.464389E+06   0.464076E+06   0.469130E+06  -0.600282E+00   0.462544E+06   0.462534E+06   0.158983E+02
   0.919889E-03   0.463816E+06   0.463741E+06   0.571464E+06   0.568854E+06   0.488404E+06   0.464060E+06   0.463805E+06   0.468724E+06  -0.599730E+00   0.462266E+06   0.462254E+06   0.177461E+02
   0.102799E-02   0.463481E+06   0.463387E+06   0.559872E+06   0.556689E+06   0.481246E+06   0.463652E+06   0.463467E+06   0.468221E+06  -0.599045E+00   0.461922E+06   0.461906E+06   0.198031E+02
   0.114880E-02   0.463064E+06   0.462948E+06   0.545690E+06   0.541834E+06   0.472463E+06   0.463145E+06   0.463047E+06   0.467598E+06  -0.598197E+00   0.461493E+06   0.461473E+06   0.220909E+02
   0.128381E-02   0.462548E+06   0.462402E+06   0.528431E+06   0.523794E+06   0.461739E+06   0.462518E+06   0.462526E+06   0.466830E+06  -0.597150E+00   0.460960E+06   0.460936E+06   0.246325E+02
   0.143468E-02   0.461907E+06   0.461725E+06   0.507563E+06   0.502043E+06   0.448717E+06   0.461743E+06   0.461880E+06   0.465886E+06  -0.595860E+00   0.460299E+06   0.460269E+06   0.274521E+02
   0.160328E-02   0.461114E+06   0.460887E+06   0.482540E+06   0.476052E+06   0.433018E+06   0.460789E+06   0.461081E+06   0.464727E+06  -0.594277E+00   0.459480E+06   0.459443E+06   0.305747E+02
   0.179170E-02   0.460136E+06   0.459853E+06   0.452848E+06   0.445345E+06   0.414259E+06   0.459618E+06   0.460094E+06   0.463313E+06  -0.592342E+00   0.458469E+06   0.458423E+06   0.340260E+02
   0.200226E-02   0.458931E+06   0.458578E+06   0.418082E+06   0.409586E+06   0.392095E+06   0.458185E+06   0.458879E+06   0.461597E+06  -0.589988E+00   0.457222E+06   0.457165E+06   0.378312E+02
   0.223756E-02   0.457454E+06   0.457013E+06   0.378057E+06   0.368702E+06   0.366278E+06   0.456442E+06   0.457388E+06   0.459527E+06  -0.587143E+00   0.455691E+06   0.455620E+06   0.420143E+02
   0.250052E-02   0.455648E+06   0.455099E+06   0.332971E+06   0.323046E+06   0.336740E+06   0.454332E+06   0.455567E+06   0.457050E+06  -0.583729E+00   0.453817E+06   0.453729E+06   0.465976E+02
   0.279438E-02   0.453453E+06   0.452770E+06   0.283592E+06   0.273589E+06   0.303709E+06   0.451797E+06   0.453352E+06   0.454112E+06  -0.579671E+00   0.451535E+06   0.451425E+06   0.515998E+02
   0.312277E-02   0.450801E+06   0.449950E+06   0.231465E+06   0.222100E+06   0.267828E+06   0.448775E+06   0.450675E+06   0.450664E+06  -0.574896E+00   0.448772E+06   0.448636E+06   0.570361E+02
   0.348976E-02   0.447620E+06   0.446560E+06   0.179060E+06   0.171238E+06   0.230276E+06   0.445206E+06   0.447462E+06   0.446667E+06  -0.569349E+00   0.445450E+06   0.445283E+06   0.629172E+02
   0.389987E-02   0.443835E+06   0.442518E+06   0.129754E+06   0.124433E+06   0.192806E+06   0.441033E+06   0.443639E+06   0.442092E+06  -0.562992E+00   0.441490E+06   0.441285E+06   0.692499E+02
   0.435818E-02   0.439375E+06   0.437739E+06   0.874835E+05   0.853974E+05   0.157647E+06   0.436207E+06   0.439132E+06   0.436921E+06  -0.555816E+00   0.436816E+06   0.436565E+06   0.760395E+02
   0.487035E-02   0.434176E+06   0.432147E+06   0.559070E+05   0.571557E+05   0.127148E+06   0.430688E+06   0.433875E+06   0.431144E+06  -0.547834E+00   0.431364E+06   0.431056E+06   0.832918E+02
   0.492476E-02   0.433614E+06   0.431541E+06   0.534383E+05   0.549887E+05   0.124434E+06   0.430096E+06   0.433305E+06   0.430532E+06  -0.546992E+00   0.430774E+06   0.430460E+06   0.840428E+02
   0.497979E-02   0.433043E+06   0.430925E+06   0.511002E+05   0.529419E+05   0.121787E+06   0.429498E+06   0.432728E+06   0.429915E+06  -0.546143E+00   0.430176E+06   0.429855E+06   0.847986E+02
   0.503543E-02   0.432464E+06   0.430300E+06   0.488930E+05   0.510144E+05   0.119209E+06   0.428891E+06   0.432143E+06   0.429290E+06  -0.545286E+00   0.429569E+06   0.429242E+06   0.855591E+02
   0.509169E-02   0.431878E+06   0.429667E+06   0.468167E+05   0.492050E+05   0.116701E+06   0.428278E+06   0.431549E+06   0.428660E+06  -0.544421E+00   0.428954E+06   0.428620E+06   0.863244E+02
   0.514858E-02   0.431283E+06   0.429024E+06   0.448708E+05   0.475119E+05   0.114262E+06   0.427657E+06   0.430947E+06   0.428023E+06  -0.543549E+00   0.428330E+06   0.427990E+06   0.870945E+02
   0.520610E-02   0.430680E+06   0.428372E+06   0.430547E+05   0.459334E+05   0.111895E+06   0.427028E+06   0.430337E+06   0.427380E+06  -0.542669E+00   0.427698E+06   0.427351E+06   0.878694E+02
   0.526427E-02   0.430069E+06   0.427711E+06   0.413670E+05   0.444670E+05   0.109600E+06   0.426392E+06   0.429718E+06   0.426730E+06  -0.541781E+00   0.427058E+06   0.426703E+06   0.886491E+02
   0.532309E-02   0.429450E+06   0.427041E+06   0.398064E+05   0.431101E+05   0.107376E+06   0.425749E+06   0.429091E+06   0.426074E+06  -0.540885E+00   0.426408E+06   0.426047E+06   0.894336E+02
   0.538256E-02   0.428822E+06   0.426362E+06   0.383707E+05   0.418596E+05   0.105225E+06   0.425098E+06   0.428456E+06   0.425411E+06  -0.539982E+00   0.425751E+06   0.425382E+06   0.902230E+02
   0.544270E-02   0.428186E+06   0.425673E+06   0.370578E+05   0.407121E+05   0.103145E+06   0.424439E+06   0.427812E+06   0.424742E+06  -0.539071E+00   0.425085E+06   0.424708E+06   0.910173E+02
