#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.10153E+04    0.10442E-05    0.00000E+00    0.22854E-01    0.38601E-07    0.31769E-02   -0.36635E-07
     3    0.95057E+03    0.49190E-05    0.00000E+00    0.52590E-01    0.46876E-07    0.30933E-02   -0.62401E-07
     4    0.89846E+03    0.14135E-04    0.00000E+00    0.90113E-01    0.53925E-07    0.29697E-02   -0.87692E-07
     5    0.86218E+03    0.31829E-04    0.00000E+00    0.13461E+00    0.59982E-07    0.28375E-02   -0.11286E-06
     6    0.83831E+03    0.61713E-04    0.00000E+00    0.18546E+00    0.65208E-07    0.27078E-02   -0.13770E-06
     7    0.82343E+03    0.10803E-03    0.00000E+00    0.24202E+00    0.69756E-07    0.25844E-02   -0.16227E-06
     8    0.81476E+03    0.17545E-03    0.00000E+00    0.30356E+00    0.73735E-07    0.24686E-02   -0.18678E-06
     9    0.81091E+03    0.26920E-03    0.00000E+00    0.36952E+00    0.77235E-07    0.23602E-02   -0.21141E-06
    10    0.81076E+03    0.39464E-03    0.00000E+00    0.43920E+00    0.80314E-07    0.22587E-02   -0.23577E-06
    11    0.81335E+03    0.55792E-03    0.00000E+00    0.51199E+00    0.83044E-07    0.21648E-02   -0.25978E-06
    12    0.81866E+03    0.76518E-03    0.00000E+00    0.58775E+00    0.85435E-07    0.20767E-02   -0.28301E-06
    13    0.82566E+03    0.10229E-02    0.00000E+00    0.66505E+00    0.87566E-07    0.19958E-02   -0.30602E-06
    14    0.83414E+03    0.13374E-02    0.00000E+00    0.74353E+00    0.89432E-07    0.19196E-02   -0.32874E-06
    15    0.84382E+03    0.17162E-02    0.00000E+00    0.82248E+00    0.91090E-07    0.18487E-02   -0.35152E-06
    16    0.85493E+03    0.21669E-02    0.00000E+00    0.90219E+00    0.92551E-07    0.17816E-02   -0.37414E-06
    17    0.86692E+03    0.26971E-02    0.00000E+00    0.98117E+00    0.93819E-07    0.17188E-02   -0.39645E-06
    18    0.87942E+03    0.33127E-02    0.00000E+00    0.10586E+01    0.94937E-07    0.16598E-02   -0.41841E-06
    19    0.89355E+03    0.40253E-02    0.00000E+00    0.11352E+01    0.95912E-07    0.16047E-02   -0.44024E-06
    20    0.90807E+03    0.48386E-02    0.00000E+00    0.12097E+01    0.96746E-07    0.15522E-02   -0.46149E-06
    21    0.92319E+03    0.57618E-02    0.00000E+00    0.12813E+01    0.97459E-07    0.15027E-02   -0.48237E-06
    22    0.93882E+03    0.68032E-02    0.00000E+00    0.13496E+01    0.98068E-07    0.14559E-02   -0.50303E-06
    23    0.95496E+03    0.79709E-02    0.00000E+00    0.14141E+01    0.98578E-07    0.14117E-02   -0.52350E-06
    24    0.97163E+03    0.92721E-02    0.00000E+00    0.14738E+01    0.98989E-07    0.13698E-02   -0.54348E-06
    25    0.98876E+03    0.10715E-01    0.00000E+00    0.15288E+01    0.99321E-07    0.13301E-02   -0.56319E-06
    26    0.10063E+04    0.12309E-01    0.00000E+00    0.15789E+01    0.99577E-07    0.12922E-02   -0.58256E-06
    27    0.10242E+04    0.14060E-01    0.00000E+00    0.16233E+01    0.99759E-07    0.12561E-02   -0.60168E-06
    28    0.10425E+04    0.15977E-01    0.00000E+00    0.16609E+01    0.99879E-07    0.12219E-02   -0.62054E-06
    29    0.10612E+04    0.18067E-01    0.00000E+00    0.16915E+01    0.99936E-07    0.11894E-02   -0.63902E-06
    30    0.10802E+04    0.20338E-01    0.00000E+00    0.17157E+01    0.99940E-07    0.11582E-02   -0.65716E-06
    31    0.10995E+04    0.22798E-01    0.00000E+00    0.17324E+01    0.99888E-07    0.11282E-02   -0.67500E-06
    32    0.11191E+04    0.25453E-01    0.00000E+00    0.17409E+01    0.99793E-07    0.10997E-02   -0.69260E-06
    33    0.11391E+04    0.28312E-01    0.00000E+00    0.17399E+01    0.99656E-07    0.10727E-02   -0.70994E-06
    34    0.11593E+04    0.31379E-01    0.00000E+00    0.17312E+01    0.99477E-07    0.10466E-02   -0.72685E-06
    35    0.11797E+04    0.34663E-01    0.00000E+00    0.17136E+01    0.99259E-07    0.10215E-02   -0.74347E-06
    36    0.12004E+04    0.38170E-01    0.00000E+00    0.16862E+01    0.99010E-07    0.99745E-03   -0.75988E-06
    37    0.12215E+04    0.41907E-01    0.00000E+00    0.16481E+01    0.98730E-07    0.97454E-03   -0.77603E-06
    38    0.12427E+04    0.45880E-01    0.00000E+00    0.16004E+01    0.98419E-07    0.95244E-03   -0.79181E-06
    39    0.12642E+04    0.50091E-01    0.00000E+00    0.15426E+01    0.98081E-07    0.93113E-03   -0.80726E-06
    40    0.12859E+04    0.54547E-01    0.00000E+00    0.14736E+01    0.97719E-07    0.91068E-03   -0.82243E-06
    41    0.13079E+04    0.59255E-01    0.00000E+00    0.13926E+01    0.97335E-07    0.89112E-03   -0.83737E-06
    42    0.13301E+04    0.64221E-01    0.00000E+00    0.13005E+01    0.96930E-07    0.87227E-03   -0.85204E-06
    43    0.13525E+04    0.69450E-01    0.00000E+00    0.11980E+01    0.96506E-07    0.85397E-03   -0.86636E-06
    44    0.13750E+04    0.74936E-01    0.00000E+00    0.10834E+01    0.96063E-07    0.83632E-03   -0.88040E-06
    45    0.13980E+04    0.80691E-01    0.00000E+00    0.95542E+00    0.95604E-07    0.81943E-03   -0.89420E-06
    46    0.14212E+04    0.86725E-01    0.00000E+00    0.81518E+00    0.95129E-07    0.80314E-03   -0.90772E-06
    47    0.14444E+04    0.93029E-01    0.00000E+00    0.66385E+00    0.94642E-07    0.78728E-03   -0.92092E-06
    48    0.14678E+04    0.99610E-01    0.00000E+00    0.49970E+00    0.94142E-07    0.77195E-03   -0.93384E-06
    49    0.14916E+04    0.10647E+00    0.00000E+00    0.32132E+00    0.93630E-07    0.75726E-03   -0.94652E-06
    50    0.15157E+04    0.11362E+00    0.00000E+00    0.12992E+00    0.93108E-07    0.74307E-03   -0.95893E-06
    51    0.15397E+04    0.12105E+00    0.00000E+00   -0.73061E-01    0.92577E-07    0.72922E-03   -0.97102E-06
    52    0.15641E+04    0.12875E+00    0.00000E+00   -0.28924E+00    0.92037E-07    0.71582E-03   -0.98285E-06
