#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.531620E+07   0.531620E+07   0.704282E+07   0.704255E+07   0.531750E+07   0.531623E+07   0.531620E+07   0.532271E+07  -0.597923E+00   0.525398E+07   0.525398E+07   0.203180E+00
   0.798228E-04   0.531614E+07   0.531614E+07   0.703147E+07   0.703114E+07   0.531729E+07   0.531617E+07   0.531614E+07   0.532263E+07  -0.597915E+00   0.525392E+07   0.525392E+07   0.227035E+00
   0.892035E-04   0.531606E+07   0.531606E+07   0.701732E+07   0.701691E+07   0.531702E+07   0.531609E+07   0.531606E+07   0.532254E+07  -0.597904E+00   0.525384E+07   0.525384E+07   0.253684E+00
   0.996866E-04   0.531597E+07   0.531597E+07   0.699969E+07   0.699917E+07   0.531669E+07   0.531598E+07   0.531597E+07   0.532242E+07  -0.597890E+00   0.525375E+07   0.525375E+07   0.283453E+00
   0.111402E-03   0.531585E+07   0.531585E+07   0.697773E+07   0.697708E+07   0.531628E+07   0.531586E+07   0.531585E+07   0.532227E+07  -0.597873E+00   0.525363E+07   0.525363E+07   0.316703E+00
   0.124493E-03   0.531570E+07   0.531570E+07   0.695039E+07   0.694959E+07   0.531577E+07   0.531570E+07   0.531570E+07   0.532209E+07  -0.597852E+00   0.525348E+07   0.525348E+07   0.353835E+00
   0.139124E-03   0.531551E+07   0.531551E+07   0.691639E+07   0.691540E+07   0.531513E+07   0.531551E+07   0.531551E+07   0.532186E+07  -0.597825E+00   0.525329E+07   0.525329E+07   0.395298E+00
   0.155474E-03   0.531528E+07   0.531528E+07   0.687415E+07   0.687292E+07   0.531433E+07   0.531526E+07   0.531528E+07   0.532158E+07  -0.597792E+00   0.525305E+07   0.525305E+07   0.441587E+00
   0.173745E-03   0.531499E+07   0.531499E+07   0.682174E+07   0.682022E+07   0.531333E+07   0.531495E+07   0.531499E+07   0.532123E+07  -0.597751E+00   0.525276E+07   0.525276E+07   0.493250E+00
   0.194163E-03   0.531463E+07   0.531463E+07   0.675681E+07   0.675493E+07   0.531209E+07   0.531457E+07   0.531463E+07   0.532079E+07  -0.597699E+00   0.525239E+07   0.525239E+07   0.550894E+00
   0.216981E-03   0.531418E+07   0.531417E+07   0.667654E+07   0.667423E+07   0.531054E+07   0.531410E+07   0.531418E+07   0.532024E+07  -0.597635E+00   0.525193E+07   0.525193E+07   0.615186E+00
   0.242480E-03   0.531362E+07   0.531361E+07   0.657755E+07   0.657473E+07   0.530860E+07   0.531350E+07   0.531362E+07   0.531955E+07  -0.597555E+00   0.525136E+07   0.525136E+07   0.686860E+00
   0.270976E-03   0.531292E+07   0.531291E+07   0.645587E+07   0.645242E+07   0.530619E+07   0.531276E+07   0.531292E+07   0.531870E+07  -0.597456E+00   0.525065E+07   0.525065E+07   0.766715E+00
   0.302821E-03   0.531205E+07   0.531203E+07   0.630688E+07   0.630271E+07   0.530318E+07   0.531184E+07   0.531204E+07   0.531764E+07  -0.597332E+00   0.524976E+07   0.524976E+07   0.855622E+00
   0.338408E-03   0.531096E+07   0.531094E+07   0.612537E+07   0.612036E+07   0.529944E+07   0.531070E+07   0.531096E+07   0.531633E+07  -0.597179E+00   0.524865E+07   0.524865E+07   0.954520E+00
   0.378178E-03   0.530961E+07   0.530959E+07   0.590561E+07   0.589966E+07   0.529477E+07   0.530927E+07   0.530961E+07   0.531470E+07  -0.596989E+00   0.524728E+07   0.524728E+07   0.106441E+01
   0.422621E-03   0.530793E+07   0.530791E+07   0.564166E+07   0.563468E+07   0.528897E+07   0.530750E+07   0.530793E+07   0.531269E+07  -0.596753E+00   0.524557E+07   0.524556E+07   0.118636E+01
   0.472287E-03   0.530585E+07   0.530582E+07   0.532777E+07   0.531971E+07   0.528176E+07   0.530530E+07   0.530584E+07   0.531020E+07  -0.596462E+00   0.524344E+07   0.524344E+07   0.132148E+01
   0.527790E-03   0.530326E+07   0.530323E+07   0.495917E+07   0.495007E+07   0.527280E+07   0.530257E+07   0.530326E+07   0.530713E+07  -0.596104E+00   0.524080E+07   0.524080E+07   0.147090E+01
   0.589815E-03   0.530007E+07   0.530002E+07   0.453322E+07   0.452324E+07   0.526171E+07   0.529920E+07   0.530006E+07   0.530336E+07  -0.595664E+00   0.523753E+07   0.523753E+07   0.163579E+01
   0.659130E-03   0.529612E+07   0.529606E+07   0.405098E+07   0.404045E+07   0.524800E+07   0.529503E+07   0.529611E+07   0.529875E+07  -0.595124E+00   0.523349E+07   0.523349E+07   0.181728E+01
   0.736590E-03   0.529126E+07   0.529119E+07   0.351916E+07   0.350864E+07   0.523106E+07   0.528989E+07   0.529125E+07   0.529313E+07  -0.594467E+00   0.522850E+07   0.522850E+07   0.201646E+01
   0.823153E-03   0.528530E+07   0.528521E+07   0.295231E+07   0.294258E+07   0.521022E+07   0.528359E+07   0.528528E+07   0.528630E+07  -0.593669E+00   0.522237E+07   0.522236E+07   0.223439E+01
   0.919889E-03   0.527800E+07   0.527788E+07   0.237442E+07   0.236648E+07   0.518464E+07   0.527587E+07   0.527798E+07   0.527806E+07  -0.592705E+00   0.521485E+07   0.521484E+07   0.247204E+01
   0.102799E-02   0.526910E+07   0.526896E+07   0.181909E+07   0.181396E+07   0.515339E+07   0.526647E+07   0.526908E+07   0.526814E+07  -0.591548E+00   0.520566E+07   0.520566E+07   0.273039E+01
   0.114880E-02   0.525831E+07   0.525814E+07   0.132646E+07   0.132488E+07   0.511538E+07   0.525506E+07   0.525828E+07   0.525628E+07  -0.590168E+00   0.519450E+07   0.519449E+07   0.301044E+01
   0.128381E-02   0.524530E+07   0.524508E+07   0.935390E+06   0.937353E+06   0.506965E+07   0.524130E+07   0.524526E+07   0.524216E+07  -0.588532E+00   0.518102E+07   0.518101E+07   0.331337E+01
   0.143468E-02   0.522968E+07   0.522941E+07   0.670507E+06   0.674852E+06   0.501474E+07   0.522479E+07   0.522964E+07   0.522541E+07  -0.586599E+00   0.516482E+07   0.516481E+07   0.364074E+01
   0.160328E-02   0.521105E+07   0.521071E+07   0.527550E+06   0.531951E+06   0.494930E+07   0.520509E+07   0.521099E+07   0.520558E+07  -0.584326E+00   0.514549E+07   0.514547E+07   0.399454E+01
   0.179170E-02   0.518894E+07   0.518852E+07   0.466059E+06   0.467926E+06   0.487221E+07   0.518173E+07   0.518887E+07   0.518216E+07  -0.581661E+00   0.512257E+07   0.512255E+07   0.437733E+01
