#           k/h    P           
    0.10000E-03    0.28114E+00
    0.10202E-03    0.28664E+00
    0.10408E-03    0.29226E+00
    0.10618E-03    0.29798E+00
    0.10833E-03    0.30382E+00
    0.11052E-03    0.30977E+00
    0.11275E-03    0.31584E+00
    0.11503E-03    0.32202E+00
    0.11735E-03    0.32833E+00
    0.11972E-03    0.33476E+00
    0.12214E-03    0.34132E+00
    0.12461E-03    0.34800E+00
    0.12712E-03    0.35481E+00
    0.12969E-03    0.36176E+00
    0.13231E-03    0.36885E+00
    0.13499E-03    0.37607E+00
    0.13771E-03    0.38344E+00
    0.14049E-03    0.39095E+00
    0.14333E-03    0.39860E+00
    0.14623E-03    0.40641E+00
    0.14918E-03    0.41436E+00
    0.15220E-03    0.42248E+00
    0.15527E-03    0.43075E+00
    0.15841E-03    0.43919E+00
    0.16161E-03    0.44779E+00
    0.16487E-03    0.45655E+00
    0.16820E-03    0.46549E+00
    0.17160E-03    0.47461E+00
    0.17507E-03    0.48390E+00
    0.17860E-03    0.49337E+00
    0.18221E-03    0.50303E+00
    0.18589E-03    0.51288E+00
    0.18965E-03    0.52292E+00
    0.19348E-03    0.53316E+00
    0.19739E-03    0.54360E+00
    0.20138E-03    0.55424E+00
    0.20544E-03    0.56509E+00
    0.20959E-03    0.57615E+00
    0.21383E-03    0.58743E+00
    0.21815E-03    0.59893E+00
    0.22255E-03    0.61065E+00
    0.22705E-03    0.62260E+00
    0.23164E-03    0.63479E+00
    0.23632E-03    0.64721E+00
    0.24109E-03    0.65988E+00
    0.24596E-03    0.67279E+00
    0.25093E-03    0.68595E+00
    0.25600E-03    0.69938E+00
    0.26117E-03    0.71306E+00
    0.26645E-03    0.72701E+00
    0.27183E-03    0.74124E+00
    0.27732E-03    0.75574E+00
    0.28292E-03    0.77052E+00
    0.28864E-03    0.78560E+00
    0.29447E-03    0.80096E+00
    0.30042E-03    0.81663E+00
    0.30649E-03    0.83260E+00
    0.31268E-03    0.84889E+00
    0.31899E-03    0.86549E+00
    0.32544E-03    0.88241E+00
    0.33201E-03    0.89966E+00
    0.33872E-03    0.91725E+00
    0.34556E-03    0.93519E+00
    0.35254E-03    0.95347E+00
    0.35966E-03    0.97211E+00
    0.36693E-03    0.99111E+00
    0.37434E-03    0.10105E+01
    0.38190E-03    0.10302E+01
    0.38962E-03    0.10504E+01
    0.39749E-03    0.10709E+01
    0.40552E-03    0.10918E+01
    0.41371E-03    0.11131E+01
    0.42207E-03    0.11349E+01
    0.43060E-03    0.11570E+01
    0.43929E-03    0.11796E+01
    0.44817E-03    0.12026E+01
    0.45722E-03    0.12261E+01
    0.46646E-03    0.12501E+01
    0.47588E-03    0.12744E+01
    0.48550E-03    0.12993E+01
    0.49530E-03    0.13247E+01
    0.50531E-03    0.13505E+01
    0.51552E-03    0.13768E+01
    0.52593E-03    0.14037E+01
    0.53656E-03    0.14311E+01
    0.54739E-03    0.14589E+01
    0.55845E-03    0.14874E+01
    0.56973E-03    0.15164E+01
    0.58124E-03    0.15459E+01
    0.59299E-03    0.15760E+01
    0.60496E-03    0.16067E+01
    0.61719E-03    0.16380E+01
    0.62965E-03    0.16698E+01
    0.64237E-03    0.17023E+01
    0.65535E-03    0.17354E+01
    0.66859E-03    0.17692E+01
    0.68210E-03    0.18036E+01
    0.69588E-03    0.18386E+01
    0.70993E-03    0.18743E+01
    0.72427E-03    0.19107E+01
    0.73891E-03    0.19478E+01
    0.75383E-03    0.19856E+01
    0.76906E-03    0.20241E+01
    0.78460E-03    0.20634E+01
    0.80045E-03    0.21033E+01
    0.81662E-03    0.21441E+01
    0.83311E-03    0.21856E+01
    0.84994E-03    0.22279E+01
    0.86711E-03    0.22710E+01
    0.88463E-03    0.23149E+01
    0.90250E-03    0.23597E+01
    0.92073E-03    0.24052E+01
    0.93933E-03    0.24517E+01
    0.95831E-03    0.24990E+01
