# L    TT    EE    BB    TE
2 9.99852E+02 3.23048E-06 2.04086E-06 2.61025E-02
3 9.57835E+02 9.70458E-06 4.08241E-06 5.94568E-02
4 9.19968E+02 2.29988E-05 6.80531E-06 1.01628E-01
5 8.93253E+02 4.67410E-05 1.02103E-05 1.51798E-01
6 8.76222E+02 8.52317E-05 1.42988E-05 2.09273E-01
7 8.66366E+02 1.43394E-04 1.90720E-05 2.73379E-01
8 8.61507E+02 2.26659E-04 2.45299E-05 3.43287E-01
9 8.60677E+02 3.41108E-04 3.06751E-05 4.18434E-01
10 8.62899E+02 4.92975E-04 3.75094E-05 4.97972E-01
11 8.67403E+02 6.89435E-04 4.50327E-05 5.81306E-01
12 8.74406E+02 9.37605E-04 5.32485E-05 6.68245E-01
13 8.82706E+02 1.24513E-03 6.21577E-05 7.57199E-01
14 8.92216E+02 1.61922E-03 7.17620E-05 8.47752E-01
15 9.02677E+02 2.06887E-03 8.20640E-05 9.39074E-01
16 9.14435E+02 2.60273E-03 9.30602E-05 1.03158E+00
17 9.26971E+02 3.22979E-03 1.04766E-04 1.12366E+00
18 9.39852E+02 3.95679E-03 1.17172E-04 1.21435E+00
19 9.54290E+02 4.79739E-03 1.30279E-04 1.30435E+00
20 9.68988E+02 5.75592E-03 1.44095E-04 1.39227E+00
21 9.84204E+02 6.84283E-03 1.58619E-04 1.47717E+00
22 9.99766E+02 8.06798E-03 1.73852E-04 1.55878E+00
23 1.01585E+03 9.44089E-03 1.89795E-04 1.63651E+00
24 1.03227E+03 1.09694E-02 2.06455E-04 1.70904E+00
25 1.04913E+03 1.26639E-02 2.23823E-04 1.77656E+00
26 1.06634E+03 1.45340E-02 2.41910E-04 1.83898E+00
27 1.08389E+03 1.65881E-02 2.60714E-04 1.89527E+00
28 1.10170E+03 1.88360E-02 2.80244E-04 1.94437E+00
29 1.11985E+03 2.12852E-02 3.00483E-04 1.98570E+00
30 1.13835E+03 2.39454E-02 3.21448E-04 2.02011E+00
31 1.15694E+03 2.68244E-02 3.43140E-04 2.04656E+00
32 1.17587E+03 2.99325E-02 3.65549E-04 2.06411E+00
33 1.19515E+03 3.32765E-02 3.88684E-04 2.07138E+00
34 1.21461E+03 3.68627E-02 4.12546E-04 2.06999E+00
35 1.23423E+03 4.07013E-02 4.37134E-04 2.05901E+00
36 1.25403E+03 4.47984E-02 4.62448E-04 2.03740E+00
37 1.27417E+03 4.91626E-02 4.88488E-04 2.00437E+00
38 1.29458E+03 5.38010E-02 5.15246E-04 1.96054E+00
39 1.31515E+03 5.87151E-02 5.42739E-04 1.90547E+00
40 1.33582E+03 6.39127E-02 5.70966E-04 1.83812E+00
41 1.35682E+03 6.94026E-02 5.99911E-04 1.75772E+00
42 1.37801E+03 7.51908E-02 6.29583E-04 1.66521E+00
43 1.39945E+03 8.12807E-02 6.59989E-04 1.56129E+00
44 1.42089E+03 8.76654E-02 6.91121E-04 1.44414E+00
