#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.443704E+06   0.443704E+06   0.591336E+06   0.591320E+06   0.468076E+06   0.444057E+06   0.443704E+06   0.448653E+06  -0.602351E+00   0.442381E+06   0.442381E+06   0.131855E+01
   0.798228E-04   0.443702E+06   0.443702E+06   0.591267E+06   0.591247E+06   0.468046E+06   0.444055E+06   0.443702E+06   0.448650E+06  -0.602347E+00   0.442379E+06   0.442379E+06   0.147350E+01
   0.892035E-04   0.443700E+06   0.443699E+06   0.591181E+06   0.591156E+06   0.468010E+06   0.444052E+06   0.443700E+06   0.448647E+06  -0.602342E+00   0.442377E+06   0.442377E+06   0.164664E+01
   0.996866E-04   0.443697E+06   0.443696E+06   0.591073E+06   0.591041E+06   0.467964E+06   0.444049E+06   0.443697E+06   0.448643E+06  -0.602336E+00   0.442374E+06   0.442374E+06   0.184013E+01
   0.111402E-03   0.443694E+06   0.443693E+06   0.590938E+06   0.590899E+06   0.467906E+06   0.444045E+06   0.443693E+06   0.448637E+06  -0.602329E+00   0.442370E+06   0.442370E+06   0.205635E+01
   0.124493E-03   0.443689E+06   0.443688E+06   0.590770E+06   0.590721E+06   0.467834E+06   0.444039E+06   0.443689E+06   0.448631E+06  -0.602319E+00   0.442366E+06   0.442365E+06   0.229796E+01
   0.139124E-03   0.443684E+06   0.443682E+06   0.590559E+06   0.590498E+06   0.467745E+06   0.444033E+06   0.443684E+06   0.448622E+06  -0.602307E+00   0.442360E+06   0.442360E+06   0.256795E+01
   0.155474E-03   0.443677E+06   0.443675E+06   0.590297E+06   0.590221E+06   0.467633E+06   0.444024E+06   0.443677E+06   0.448612E+06  -0.602292E+00   0.442353E+06   0.442352E+06   0.286964E+01
   0.173745E-03   0.443668E+06   0.443666E+06   0.589969E+06   0.589874E+06   0.467493E+06   0.444014E+06   0.443668E+06   0.448599E+06  -0.602274E+00   0.442344E+06   0.442343E+06   0.320675E+01
   0.194163E-03   0.443658E+06   0.443655E+06   0.589561E+06   0.589442E+06   0.467319E+06   0.444001E+06   0.443657E+06   0.448583E+06  -0.602251E+00   0.442332E+06   0.442332E+06   0.358343E+01
   0.216981E-03   0.443645E+06   0.443641E+06   0.589050E+06   0.588902E+06   0.467101E+06   0.443984E+06   0.443644E+06   0.448562E+06  -0.602222E+00   0.442318E+06   0.442318E+06   0.400430E+01
   0.242480E-03   0.443628E+06   0.443623E+06   0.588414E+06   0.588229E+06   0.466829E+06   0.443964E+06   0.443627E+06   0.448537E+06  -0.602186E+00   0.442301E+06   0.442300E+06   0.447454E+01
   0.270976E-03   0.443607E+06   0.443601E+06   0.587620E+06   0.587389E+06   0.466490E+06   0.443939E+06   0.443607E+06   0.448505E+06  -0.602141E+00   0.442279E+06   0.442278E+06   0.499990E+01
   0.302821E-03   0.443582E+06   0.443574E+06   0.586629E+06   0.586342E+06   0.466068E+06   0.443907E+06   0.443581E+06   0.448466E+06  -0.602085E+00   0.442252E+06   0.442251E+06   0.558681E+01
   0.338408E-03   0.443550E+06   0.443540E+06   0.585394E+06   0.585037E+06   0.465540E+06   0.443867E+06   0.443548E+06   0.448417E+06  -0.602016E+00   0.442218E+06   0.442216E+06   0.624242E+01
   0.378178E-03   0.443509E+06   0.443498E+06   0.583856E+06   0.583410E+06   0.464882E+06   0.443818E+06   0.443508E+06   0.448355E+06  -0.601928E+00   0.442175E+06   0.442173E+06   0.697472E+01
   0.422621E-03   0.443459E+06   0.443444E+06   0.581939E+06   0.581385E+06   0.464062E+06   0.443756E+06   0.443457E+06   0.448279E+06  -0.601820E+00   0.442122E+06   0.442120E+06   0.779255E+01
   0.472287E-03   0.443397E+06   0.443378E+06   0.579553E+06   0.578865E+06   0.463041E+06   0.443679E+06   0.443394E+06   0.448183E+06  -0.601684E+00   0.442056E+06   0.442053E+06   0.870578E+01
   0.527790E-03   0.443319E+06   0.443296E+06   0.576586E+06   0.575731E+06   0.461768E+06   0.443583E+06   0.443315E+06   0.448064E+06  -0.601515E+00   0.441973E+06   0.441970E+06   0.972533E+01
   0.589815E-03   0.443221E+06   0.443192E+06   0.572899E+06   0.571840E+06   0.460186E+06   0.443463E+06   0.443217E+06   0.447916E+06  -0.601304E+00   0.441870E+06   0.441866E+06   0.108633E+02
   0.659130E-03   0.443100E+06   0.443064E+06   0.568325E+06   0.567014E+06   0.458218E+06   0.443314E+06   0.443095E+06   0.447731E+06  -0.601042E+00   0.441742E+06   0.441736E+06   0.121331E+02
   0.736590E-03   0.442949E+06   0.442904E+06   0.562657E+06   0.561039E+06   0.455775E+06   0.443128E+06   0.442942E+06   0.447501E+06  -0.600716E+00   0.441582E+06   0.441574E+06   0.135494E+02
   0.823153E-03   0.442760E+06   0.442704E+06   0.555651E+06   0.553659E+06   0.452746E+06   0.442897E+06   0.442752E+06   0.447216E+06  -0.600309E+00   0.441382E+06   0.441373E+06   0.151283E+02
   0.919889E-03   0.442525E+06   0.442455E+06   0.547010E+06   0.544568E+06   0.448996E+06   0.442609E+06   0.442515E+06   0.446861E+06  -0.599805E+00   0.441134E+06   0.441122E+06   0.168877E+02
   0.102799E-02   0.442233E+06   0.442146E+06   0.536387E+06   0.533407E+06   0.444366E+06   0.442252E+06   0.442221E+06   0.446421E+06  -0.599179E+00   0.440824E+06   0.440810E+06   0.188467E+02
   0.114880E-02   0.441870E+06   0.441761E+06   0.523380E+06   0.519764E+06   0.438670E+06   0.441808E+06   0.441854E+06   0.445876E+06  -0.598404E+00   0.440441E+06   0.440423E+06   0.210260E+02
