#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.11637E+04    0.14457E-05    0.00000E+00    0.32002E-01    0.59313E-07    0.34151E-02   -0.49750E-07
     3    0.11255E+04    0.68400E-05    0.00000E+00    0.72581E-01    0.72183E-07    0.33991E-02   -0.84482E-07
     4    0.10884E+04    0.19715E-04    0.00000E+00    0.12392E+00    0.83279E-07    0.33143E-02   -0.11862E-06
     5    0.10619E+04    0.44501E-04    0.00000E+00    0.18505E+00    0.92936E-07    0.32059E-02   -0.15264E-06
     6    0.10453E+04    0.86455E-04    0.00000E+00    0.25514E+00    0.10138E-06    0.30914E-02   -0.18629E-06
     7    0.10363E+04    0.15159E-03    0.00000E+00    0.33339E+00    0.10883E-06    0.29775E-02   -0.21962E-06
     8    0.10324E+04    0.24657E-03    0.00000E+00    0.41882E+00    0.11544E-06    0.28672E-02   -0.25293E-06
     9    0.10329E+04    0.37882E-03    0.00000E+00    0.51073E+00    0.12134E-06    0.27612E-02   -0.28647E-06
    10    0.10366E+04    0.55599E-03    0.00000E+00    0.60809E+00    0.12662E-06    0.26600E-02   -0.31970E-06
    11    0.10428E+04    0.78686E-03    0.00000E+00    0.71024E+00    0.13137E-06    0.25650E-02   -0.35250E-06
    12    0.10516E+04    0.10802E-02    0.00000E+00    0.81692E+00    0.13562E-06    0.24743E-02   -0.38428E-06
    13    0.10619E+04    0.14452E-02    0.00000E+00    0.92622E+00    0.13946E-06    0.23903E-02   -0.41581E-06
    14    0.10734E+04    0.18910E-02    0.00000E+00    0.10376E+01    0.14291E-06    0.23101E-02   -0.44700E-06
    15    0.10861E+04    0.24284E-02    0.00000E+00    0.11502E+01    0.14603E-06    0.22347E-02   -0.47833E-06
    16    0.11001E+04    0.30681E-02    0.00000E+00    0.12644E+01    0.14885E-06    0.21626E-02   -0.50948E-06
    17    0.11149E+04    0.38210E-02    0.00000E+00    0.13783E+01    0.15137E-06    0.20944E-02   -0.54028E-06
    18    0.11300E+04    0.46957E-02    0.00000E+00    0.14907E+01    0.15366E-06    0.20299E-02   -0.57061E-06
    19    0.11469E+04    0.57086E-02    0.00000E+00    0.16026E+01    0.15572E-06    0.19692E-02   -0.60085E-06
    20    0.11640E+04    0.68652E-02    0.00000E+00    0.17121E+01    0.15755E-06    0.19109E-02   -0.63031E-06
    21    0.11817E+04    0.81783E-02    0.00000E+00    0.18183E+01    0.15919E-06    0.18555E-02   -0.65931E-06
    22    0.11997E+04    0.96600E-02    0.00000E+00    0.19207E+01    0.16066E-06    0.18029E-02   -0.68802E-06
    23    0.12182E+04    0.11322E-01    0.00000E+00    0.20187E+01    0.16198E-06    0.17527E-02   -0.71651E-06
    24    0.12372E+04    0.13174E-01    0.00000E+00    0.21105E+01    0.16313E-06    0.17051E-02   -0.74440E-06
    25    0.12565E+04    0.15229E-01    0.00000E+00    0.21966E+01    0.16415E-06    0.16597E-02   -0.77197E-06
    26    0.12762E+04    0.17497E-01    0.00000E+00    0.22767E+01    0.16504E-06    0.16160E-02   -0.79909E-06
    27    0.12962E+04    0.19991E-01    0.00000E+00    0.23497E+01    0.16581E-06    0.15742E-02   -0.82586E-06
    28    0.13165E+04    0.22721E-01    0.00000E+00    0.24143E+01    0.16647E-06    0.15344E-02   -0.85228E-06
    29    0.13372E+04    0.25698E-01    0.00000E+00    0.24697E+01    0.16703E-06    0.14965E-02   -0.87825E-06
    30    0.13581E+04    0.28933E-01    0.00000E+00    0.25170E+01    0.16749E-06    0.14599E-02   -0.90377E-06
    31    0.13793E+04    0.32435E-01    0.00000E+00    0.25548E+01    0.16786E-06    0.14246E-02   -0.92890E-06
    32    0.14007E+04    0.36217E-01    0.00000E+00    0.25822E+01    0.16815E-06    0.13908E-02   -0.95375E-06
    33    0.14224E+04    0.40288E-01    0.00000E+00    0.25975E+01    0.16837E-06    0.13587E-02   -0.97825E-06
    34    0.14444E+04    0.44655E-01    0.00000E+00    0.26023E+01    0.16851E-06    0.13277E-02   -0.10022E-05
    35    0.14665E+04    0.49330E-01    0.00000E+00    0.25959E+01    0.16859E-06    0.12977E-02   -0.10257E-05
    36    0.14889E+04    0.54323E-01    0.00000E+00    0.25769E+01    0.16860E-06    0.12688E-02   -0.10489E-05
    37    0.15115E+04    0.59641E-01    0.00000E+00    0.25444E+01    0.16856E-06    0.12412E-02   -0.10718E-05
    38    0.15343E+04    0.65294E-01    0.00000E+00    0.24990E+01    0.16846E-06    0.12145E-02   -0.10943E-05
    39    0.15574E+04    0.71286E-01    0.00000E+00    0.24402E+01    0.16831E-06    0.11888E-02   -0.11162E-05
    40    0.15806E+04    0.77624E-01    0.00000E+00    0.23667E+01    0.16811E-06    0.11640E-02   -0.11378E-05
    41    0.16041E+04    0.84321E-01    0.00000E+00    0.22777E+01    0.16787E-06    0.11402E-02   -0.11591E-05
    42    0.16278E+04    0.91381E-01    0.00000E+00    0.21743E+01    0.16759E-06    0.11172E-02   -0.11801E-05
    43    0.16517E+04    0.98810E-01    0.00000E+00    0.20573E+01    0.16727E-06    0.10949E-02   -0.12006E-05
    44    0.16757E+04    0.10661E+00    0.00000E+00    0.19245E+01    0.16691E-06    0.10732E-02   -0.12206E-05
    45    0.17001E+04    0.11478E+00    0.00000E+00    0.17742E+01    0.16652E-06    0.10525E-02   -0.12404E-05
    46    0.17247E+04    0.12335E+00    0.00000E+00    0.16077E+01    0.16610E-06    0.10324E-02   -0.12598E-05
    47    0.17494E+04    0.13230E+00    0.00000E+00    0.14264E+01    0.16565E-06    0.10129E-02   -0.12787E-05
    48    0.17742E+04    0.14163E+00    0.00000E+00    0.12283E+01    0.16517E-06    0.99396E-03   -0.12972E-05
    49    0.17994E+04    0.15136E+00    0.00000E+00    0.10120E+01    0.16466E-06    0.97573E-03   -0.13155E-05
    50    0.18249E+04    0.16149E+00    0.00000E+00    0.77862E+00    0.16414E-06    0.95810E-03   -0.13334E-05
    51    0.18504E+04    0.17202E+00    0.00000E+00    0.52931E+00    0.16359E-06    0.94092E-03   -0.13508E-05
    52    0.18763E+04    0.18293E+00    0.00000E+00    0.26263E+00    0.16302E-06    0.92428E-03   -0.13678E-05
    53    0.19026E+04    0.19426E+00    0.00000E+00   -0.23025E-01    0.16243E-06    0.90821E-03   -0.13846E-05
