#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.190075E+07   0.190074E+07   0.252864E+07   0.252857E+07   0.190256E+07   0.190079E+07   0.190075E+07   0.190480E+07  -0.600251E+00   0.189810E+07   0.189810E+07   0.314342E+00
   0.798228E-04   0.190073E+07   0.190073E+07   0.252722E+07   0.252712E+07   0.190250E+07   0.190077E+07   0.190073E+07   0.190479E+07  -0.600246E+00   0.189809E+07   0.189809E+07   0.351270E+00
   0.892035E-04   0.190072E+07   0.190072E+07   0.252544E+07   0.252531E+07   0.190243E+07   0.190076E+07   0.190072E+07   0.190477E+07  -0.600240E+00   0.189808E+07   0.189808E+07   0.392534E+00
   0.996866E-04   0.190070E+07   0.190070E+07   0.252321E+07   0.252306E+07   0.190235E+07   0.190074E+07   0.190070E+07   0.190474E+07  -0.600233E+00   0.189806E+07   0.189806E+07   0.438641E+00
   0.111402E-03   0.190068E+07   0.190068E+07   0.252044E+07   0.252025E+07   0.190224E+07   0.190071E+07   0.190068E+07   0.190472E+07  -0.600223E+00   0.189804E+07   0.189804E+07   0.490156E+00
   0.124493E-03   0.190065E+07   0.190065E+07   0.251698E+07   0.251674E+07   0.190211E+07   0.190068E+07   0.190065E+07   0.190468E+07  -0.600211E+00   0.189801E+07   0.189801E+07   0.547712E+00
   0.139124E-03   0.190062E+07   0.190061E+07   0.251266E+07   0.251236E+07   0.190194E+07   0.190065E+07   0.190062E+07   0.190463E+07  -0.600197E+00   0.189797E+07   0.189797E+07   0.612014E+00
   0.155474E-03   0.190057E+07   0.190057E+07   0.250728E+07   0.250691E+07   0.190174E+07   0.190060E+07   0.190057E+07   0.190458E+07  -0.600178E+00   0.189792E+07   0.189792E+07   0.683847E+00
   0.173745E-03   0.190052E+07   0.190051E+07   0.250058E+07   0.250012E+07   0.190148E+07   0.190054E+07   0.190052E+07   0.190451E+07  -0.600155E+00   0.189787E+07   0.189787E+07   0.764086E+00
   0.194163E-03   0.190045E+07   0.190045E+07   0.249223E+07   0.249165E+07   0.190116E+07   0.190046E+07   0.190045E+07   0.190442E+07  -0.600127E+00   0.189780E+07   0.189780E+07   0.853705E+00
   0.216981E-03   0.190036E+07   0.190036E+07   0.248184E+07   0.248112E+07   0.190076E+07   0.190037E+07   0.190036E+07   0.190431E+07  -0.600091E+00   0.189771E+07   0.189771E+07   0.953786E+00
   0.242480E-03   0.190026E+07   0.190025E+07   0.246892E+07   0.246803E+07   0.190025E+07   0.190026E+07   0.190026E+07   0.190418E+07  -0.600046E+00   0.189760E+07   0.189760E+07   0.106553E+01
   0.270976E-03   0.190012E+07   0.190012E+07   0.245288E+07   0.245178E+07   0.189963E+07   0.190011E+07   0.190012E+07   0.190401E+07  -0.599991E+00   0.189746E+07   0.189746E+07   0.119028E+01
   0.302821E-03   0.189996E+07   0.189995E+07   0.243297E+07   0.243161E+07   0.189885E+07   0.189993E+07   0.189996E+07   0.190379E+07  -0.599921E+00   0.189728E+07   0.189728E+07   0.132950E+01
   0.338408E-03   0.189975E+07   0.189974E+07   0.240833E+07   0.240665E+07   0.189787E+07   0.189971E+07   0.189975E+07   0.190353E+07  -0.599835E+00   0.189707E+07   0.189707E+07   0.148482E+01
   0.378178E-03   0.189949E+07   0.189948E+07   0.237788E+07   0.237582E+07   0.189666E+07   0.189943E+07   0.189949E+07   0.190320E+07  -0.599728E+00   0.189680E+07   0.189680E+07   0.165803E+01
   0.422621E-03   0.189917E+07   0.189916E+07   0.234035E+07   0.233783E+07   0.189515E+07   0.189908E+07   0.189917E+07   0.190280E+07  -0.599594E+00   0.189646E+07   0.189646E+07   0.185111E+01
   0.472287E-03   0.189877E+07   0.189875E+07   0.229426E+07   0.229119E+07   0.189326E+07   0.189865E+07   0.189877E+07   0.190229E+07  -0.599427E+00   0.189605E+07   0.189604E+07   0.206618E+01
   0.527790E-03   0.189827E+07   0.189825E+07   0.223789E+07   0.223418E+07   0.189091E+07   0.189810E+07   0.189827E+07   0.190166E+07  -0.599220E+00   0.189552E+07   0.189552E+07   0.230559E+01
   0.589815E-03   0.189765E+07   0.189762E+07   0.216931E+07   0.216486E+07   0.188800E+07   0.189743E+07   0.189765E+07   0.190088E+07  -0.598964E+00   0.189488E+07   0.189487E+07   0.257183E+01
   0.659130E-03   0.189688E+07   0.189684E+07   0.208643E+07   0.208114E+07   0.188437E+07   0.189660E+07   0.189688E+07   0.189991E+07  -0.598646E+00   0.189407E+07   0.189407E+07   0.286756E+01
   0.736590E-03   0.189593E+07   0.189588E+07   0.198709E+07   0.198090E+07   0.187987E+07   0.189556E+07   0.189592E+07   0.189871E+07  -0.598253E+00   0.189307E+07   0.189307E+07   0.319562E+01
   0.823153E-03   0.189474E+07   0.189468E+07   0.186929E+07   0.186216E+07   0.187429E+07   0.189427E+07   0.189473E+07   0.189724E+07  -0.597769E+00   0.189183E+07   0.189182E+07   0.355893E+01
