#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.70908E+03    0.91165E-06    0.00000E+00    0.20239E-01    0.38299E-07    0.20276E-02   -0.31285E-07
     3    0.69003E+03    0.43164E-05    0.00000E+00    0.45773E-01    0.46635E-07    0.20297E-02   -0.53093E-07
     4    0.67010E+03    0.12448E-04    0.00000E+00    0.78091E-01    0.53839E-07    0.19865E-02   -0.74532E-07
     5    0.65586E+03    0.28110E-04    0.00000E+00    0.11660E+00    0.60124E-07    0.19270E-02   -0.95910E-07
     6    0.64708E+03    0.54629E-04    0.00000E+00    0.16079E+00    0.65633E-07    0.18625E-02   -0.11705E-06
     7    0.64259E+03    0.95817E-04    0.00000E+00    0.21015E+00    0.70505E-07    0.17974E-02   -0.13800E-06
     8    0.64104E+03    0.15589E-03    0.00000E+00    0.26407E+00    0.74840E-07    0.17338E-02   -0.15895E-06
     9    0.64195E+03    0.23956E-03    0.00000E+00    0.32213E+00    0.78722E-07    0.16721E-02   -0.18005E-06
    10    0.64472E+03    0.35168E-03    0.00000E+00    0.38366E+00    0.82198E-07    0.16130E-02   -0.20097E-06
    11    0.64891E+03    0.49780E-03    0.00000E+00    0.44827E+00    0.85341E-07    0.15572E-02   -0.22161E-06
    12    0.65468E+03    0.68349E-03    0.00000E+00    0.51579E+00    0.88153E-07    0.15036E-02   -0.24162E-06
    13    0.66122E+03    0.91460E-03    0.00000E+00    0.58502E+00    0.90711E-07    0.14540E-02   -0.26148E-06
    14    0.66851E+03    0.11969E-02    0.00000E+00    0.65564E+00    0.93008E-07    0.14065E-02   -0.28114E-06
    15    0.67639E+03    0.15372E-02    0.00000E+00    0.72708E+00    0.95099E-07    0.13617E-02   -0.30089E-06
    16    0.68512E+03    0.19424E-02    0.00000E+00    0.79959E+00    0.96993E-07    0.13187E-02   -0.32053E-06
    17    0.69430E+03    0.24194E-02    0.00000E+00    0.87200E+00    0.98691E-07    0.12780E-02   -0.33995E-06
    18    0.70364E+03    0.29735E-02    0.00000E+00    0.94353E+00    0.10024E-06    0.12394E-02   -0.35909E-06
    19    0.71401E+03    0.36153E-02    0.00000E+00    0.10148E+01    0.10164E-06    0.12031E-02   -0.37817E-06
    20    0.72452E+03    0.43481E-02    0.00000E+00    0.10847E+01    0.10289E-06    0.11681E-02   -0.39677E-06
    21    0.73531E+03    0.51802E-02    0.00000E+00    0.11525E+01    0.10402E-06    0.11348E-02   -0.41509E-06
    22    0.74635E+03    0.61191E-02    0.00000E+00    0.12181E+01    0.10504E-06    0.11032E-02   -0.43323E-06
    23    0.75763E+03    0.71722E-02    0.00000E+00    0.12810E+01    0.10595E-06    0.10729E-02   -0.45123E-06
    24    0.76915E+03    0.83461E-02    0.00000E+00    0.13400E+01    0.10676E-06    0.10442E-02   -0.46886E-06
