#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.699606E+06   0.699605E+06   0.932168E+06   0.932136E+06   0.825578E+06   0.701190E+06   0.699605E+06   0.712757E+06  -0.603611E+00   0.696482E+06   0.696482E+06   0.214732E+01
   0.798228E-04   0.699600E+06   0.699599E+06   0.932001E+06   0.931961E+06   0.825454E+06   0.701183E+06   0.699600E+06   0.712747E+06  -0.603602E+00   0.696476E+06   0.696476E+06   0.239964E+01
   0.892035E-04   0.699592E+06   0.699591E+06   0.931792E+06   0.931742E+06   0.825300E+06   0.701173E+06   0.699592E+06   0.712735E+06  -0.603592E+00   0.696469E+06   0.696468E+06   0.268160E+01
   0.996866E-04   0.699583E+06   0.699582E+06   0.931532E+06   0.931470E+06   0.825107E+06   0.701162E+06   0.699583E+06   0.712720E+06  -0.603579E+00   0.696459E+06   0.696459E+06   0.299667E+01
   0.111402E-03   0.699572E+06   0.699570E+06   0.931207E+06   0.931129E+06   0.824867E+06   0.701147E+06   0.699571E+06   0.712702E+06  -0.603562E+00   0.696448E+06   0.696447E+06   0.334874E+01
   0.124493E-03   0.699557E+06   0.699555E+06   0.930801E+06   0.930704E+06   0.824566E+06   0.701129E+06   0.699557E+06   0.712679E+06  -0.603541E+00   0.696433E+06   0.696433E+06   0.374215E+01
   0.139124E-03   0.699539E+06   0.699536E+06   0.930295E+06   0.930174E+06   0.824192E+06   0.701107E+06   0.699539E+06   0.712650E+06  -0.603515E+00   0.696415E+06   0.696414E+06   0.418174E+01
   0.155474E-03   0.699517E+06   0.699513E+06   0.929662E+06   0.929511E+06   0.823724E+06   0.701078E+06   0.699516E+06   0.712614E+06  -0.603483E+00   0.696392E+06   0.696392E+06   0.467291E+01
   0.173745E-03   0.699489E+06   0.699484E+06   0.928873E+06   0.928685E+06   0.823140E+06   0.701043E+06   0.699488E+06   0.712569E+06  -0.603443E+00   0.696364E+06   0.696363E+06   0.522171E+01
   0.194163E-03   0.699454E+06   0.699448E+06   0.927889E+06   0.927653E+06   0.822412E+06   0.700999E+06   0.699452E+06   0.712513E+06  -0.603392E+00   0.696329E+06   0.696328E+06   0.583486E+01
   0.216981E-03   0.699410E+06   0.699403E+06   0.926660E+06   0.926367E+06   0.821503E+06   0.700944E+06   0.699408E+06   0.712442E+06  -0.603330E+00   0.696285E+06   0.696283E+06   0.651987E+01
   0.242480E-03   0.699356E+06   0.699346E+06   0.925128E+06   0.924763E+06   0.820369E+06   0.700876E+06   0.699354E+06   0.712355E+06  -0.603251E+00   0.696230E+06   0.696228E+06   0.728511E+01
   0.270976E-03   0.699288E+06   0.699276E+06   0.923218E+06   0.922763E+06   0.818955E+06   0.700790E+06   0.699285E+06   0.712246E+06  -0.603153E+00   0.696161E+06   0.696159E+06   0.813990E+01
   0.302821E-03   0.699203E+06   0.699188E+06   0.920838E+06   0.920271E+06   0.817194E+06   0.700684E+06   0.699199E+06   0.712110E+06  -0.603031E+00   0.696075E+06   0.696073E+06   0.909460E+01
