#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.11662E+04    0.12838E-05    0.00000E+00    0.28124E-01    0.48662E-07    0.36086E-02   -0.44616E-07
     3    0.11034E+04    0.60573E-05    0.00000E+00    0.64413E-01    0.59107E-07    0.35333E-02   -0.75928E-07
     4    0.10507E+04    0.17425E-04    0.00000E+00    0.11025E+00    0.68031E-07    0.34052E-02   -0.10668E-06
     5    0.10138E+04    0.39271E-04    0.00000E+00    0.16469E+00    0.75723E-07    0.32632E-02   -0.13729E-06
     6    0.98968E+03    0.76196E-04    0.00000E+00    0.22696E+00    0.82382E-07    0.31215E-02   -0.16754E-06
     7    0.97510E+03    0.13346E-03    0.00000E+00    0.29633E+00    0.88195E-07    0.29854E-02   -0.19747E-06
     8    0.96705E+03    0.21686E-03    0.00000E+00    0.37189E+00    0.93298E-07    0.28567E-02   -0.22735E-06
     9    0.96415E+03    0.33289E-03    0.00000E+00    0.45298E+00    0.97805E-07    0.27356E-02   -0.25739E-06
    10    0.96519E+03    0.48820E-03    0.00000E+00    0.53871E+00    0.10178E-06    0.26216E-02   -0.28714E-06
    11    0.96918E+03    0.69045E-03    0.00000E+00    0.62841E+00    0.10533E-06    0.25160E-02   -0.31646E-06
    12    0.97615E+03    0.94724E-03    0.00000E+00    0.72188E+00    0.10844E-06    0.24164E-02   -0.34485E-06
    13    0.98489E+03    0.12666E-02    0.00000E+00    0.81736E+00    0.11124E-06    0.23250E-02   -0.37298E-06
    14    0.99521E+03    0.16565E-02    0.00000E+00    0.91441E+00    0.11369E-06    0.22386E-02   -0.40078E-06
    15    0.10068E+04    0.21262E-02    0.00000E+00    0.10122E+01    0.11589E-06    0.21580E-02   -0.42866E-06
    16    0.10200E+04    0.26851E-02    0.00000E+00    0.11110E+01    0.11784E-06    0.20817E-02   -0.45637E-06
    17    0.10341E+04    0.33427E-02    0.00000E+00    0.12092E+01    0.11954E-06    0.20101E-02   -0.48372E-06
    18    0.10488E+04    0.41064E-02    0.00000E+00    0.13056E+01    0.12106E-06    0.19429E-02   -0.51064E-06
    19    0.10652E+04    0.49904E-02    0.00000E+00    0.14012E+01    0.12239E-06    0.18800E-02   -0.53742E-06
    20    0.10821E+04    0.59997E-02    0.00000E+00    0.14943E+01    0.12355E-06    0.18200E-02   -0.56351E-06
    21    0.10996E+04    0.71452E-02    0.00000E+00    0.15840E+01    0.12455E-06    0.17634E-02   -0.58916E-06
    22    0.11176E+04    0.84375E-02    0.00000E+00    0.16699E+01    0.12542E-06    0.17098E-02   -0.61455E-06
    23    0.11362E+04    0.98867E-02    0.00000E+00    0.17513E+01    0.12616E-06    0.16591E-02   -0.63971E-06
    24    0.11554E+04    0.11502E-01    0.00000E+00    0.18270E+01    0.12678E-06    0.16112E-02   -0.66427E-06
    25    0.11750E+04    0.13293E-01    0.00000E+00    0.18970E+01    0.12729E-06    0.15657E-02   -0.68851E-06
    26    0.11951E+04    0.15270E-01    0.00000E+00    0.19613E+01    0.12771E-06    0.15222E-02   -0.71237E-06
    27    0.12156E+04    0.17444E-01    0.00000E+00    0.20188E+01    0.12804E-06    0.14808E-02   -0.73593E-06
    28    0.12365E+04    0.19823E-01    0.00000E+00    0.20682E+01    0.12828E-06    0.14414E-02   -0.75917E-06
    29    0.12578E+04    0.22418E-01    0.00000E+00    0.21091E+01    0.12844E-06    0.14041E-02   -0.78195E-06
    30    0.12795E+04    0.25236E-01    0.00000E+00    0.21423E+01    0.12854E-06    0.13682E-02   -0.80430E-06
    31    0.13014E+04    0.28288E-01    0.00000E+00    0.21666E+01    0.12856E-06    0.13338E-02   -0.82629E-06
    32    0.13238E+04    0.31584E-01    0.00000E+00    0.21809E+01    0.12852E-06    0.13010E-02   -0.84802E-06
    33    0.13464E+04    0.35131E-01    0.00000E+00    0.21840E+01    0.12844E-06    0.12698E-02   -0.86944E-06
    34    0.13694E+04    0.38937E-01    0.00000E+00    0.21776E+01    0.12829E-06    0.12398E-02   -0.89033E-06
    35    0.13926E+04    0.43011E-01    0.00000E+00    0.21605E+01    0.12810E-06    0.12108E-02   -0.91085E-06
    36    0.14161E+04    0.47363E-01    0.00000E+00    0.21316E+01    0.12786E-06    0.11832E-02   -0.93111E-06
    37    0.14399E+04    0.51998E-01    0.00000E+00    0.20900E+01    0.12759E-06    0.11567E-02   -0.95108E-06
    38    0.14640E+04    0.56926E-01    0.00000E+00    0.20367E+01    0.12727E-06    0.11312E-02   -0.97060E-06
    39    0.14884E+04    0.62149E-01    0.00000E+00    0.19711E+01    0.12692E-06    0.11067E-02   -0.98970E-06
    40    0.15129E+04    0.67675E-01    0.00000E+00    0.18919E+01    0.12654E-06    0.10831E-02   -0.10085E-05
    41    0.15379E+04    0.73514E-01    0.00000E+00    0.17983E+01    0.12612E-06    0.10605E-02   -0.10270E-05
    42    0.15630E+04    0.79671E-01    0.00000E+00    0.16914E+01    0.12568E-06    0.10387E-02   -0.10451E-05
    43    0.15884E+04    0.86151E-01    0.00000E+00    0.15718E+01    0.12521E-06    0.10176E-02   -0.10629E-05
    44    0.16138E+04    0.92952E-01    0.00000E+00    0.14377E+01    0.12472E-06    0.99716E-03   -0.10803E-05
    45    0.16397E+04    0.10008E+00    0.00000E+00    0.12874E+01    0.12421E-06    0.97763E-03   -0.10974E-05
    46    0.16660E+04    0.10756E+00    0.00000E+00    0.11222E+01    0.12367E-06    0.95879E-03   -0.11141E-05
    47    0.16922E+04    0.11537E+00    0.00000E+00    0.94353E+00    0.12312E-06    0.94044E-03   -0.11305E-05
    48    0.17187E+04    0.12352E+00    0.00000E+00    0.74944E+00    0.12255E-06    0.92270E-03   -0.11465E-05
    49    0.17456E+04    0.13201E+00    0.00000E+00    0.53825E+00    0.12196E-06    0.90568E-03   -0.11622E-05
    50    0.17728E+04    0.14086E+00    0.00000E+00    0.31131E+00    0.12136E-06    0.88923E-03   -0.11776E-05
    51    0.18000E+04    0.15006E+00    0.00000E+00    0.70195E-01    0.12075E-06    0.87319E-03   -0.11926E-05
    52    0.18276E+04    0.15960E+00    0.00000E+00   -0.18688E+00    0.12012E-06    0.85766E-03   -0.12073E-05
    53    0.18556E+04    0.16949E+00    0.00000E+00   -0.46182E+00    0.11949E-06    0.84273E-03   -0.12218E-05
    54    0.18837E+04    0.17973E+00    0.00000E+00   -0.75302E+00    0.11884E-06    0.82826E-03   -0.12359E-05
    55    0.19119E+04    0.19032E+00    0.00000E+00   -0.10589E+01    0.11818E-06    0.81414E-03   -0.12495E-05
    56    0.19405E+04    0.20126E+00    0.00000E+00   -0.13810E+01    0.11752E-06    0.80043E-03   -0.12629E-05
    57    0.19695E+04    0.21254E+00    0.00000E+00   -0.17211E+01    0.11685E-06    0.78724E-03   -0.12760E-05
    58    0.19987E+04    0.22417E+00    0.00000E+00   -0.20778E+01    0.11617E-06    0.77444E-03   -0.12888E-05
    59    0.20280E+04    0.23616E+00    0.00000E+00   -0.24496E+01    0.11548E-06    0.76191E-03   -0.13013E-05
    60    0.20575E+04    0.24845E+00    0.00000E+00   -0.28357E+01    0.11479E-06    0.74969E-03   -0.13133E-05
    61    0.20877E+04    0.26107E+00    0.00000E+00   -0.32359E+01    0.11410E-06    0.73784E-03   -0.13250E-05
    62    0.21178E+04    0.27400E+00    0.00000E+00   -0.36518E+01    0.11340E-06    0.72635E-03   -0.13365E-05
