# L    TT    EE    BB    TE
2 1.01998E+03 4.09956E-06 2.83241E-06 2.80497E-02
3 9.86499E+02 1.16609E-05 5.66551E-06 6.36172E-02
4 9.53981E+02 2.67244E-05 9.44427E-06 1.08616E-01
5 9.30754E+02 5.31745E-05 1.41695E-05 1.62187E-01
6 9.16204E+02 9.56172E-05 1.98422E-05 2.23630E-01
7 9.08316E+02 1.59339E-04 2.64641E-05 2.92216E-01
8 9.04985E+02 2.50153E-04 3.40371E-05 3.67086E-01
9 9.05423E+02 3.74598E-04 4.25619E-05 4.47645E-01
10 9.08666E+02 5.39362E-04 5.20412E-05 5.32973E-01
11 9.14101E+02 7.52159E-04 6.24768E-05 6.22498E-01
12 9.21901E+02 1.02068E-03 7.38704E-05 7.16003E-01
13 9.30929E+02 1.35296E-03 8.62247E-05 8.11796E-01
14 9.41009E+02 1.75703E-03 9.95440E-05 9.09455E-01
15 9.52141E+02 2.24235E-03 1.13822E-04 1.00815E+00
16 9.64412E+02 2.81829E-03 1.29073E-04 1.10816E+00
17 9.77471E+02 3.49443E-03 1.45288E-04 1.20799E+00
18 9.90707E+02 4.27828E-03 1.62477E-04 1.30651E+00
19 1.00552E+03 5.18423E-03 1.80646E-04 1.40450E+00
20 1.02060E+03 6.21709E-03 1.99789E-04 1.50048E+00
21 1.03602E+03 7.38818E-03 2.19905E-04 1.59347E+00
22 1.05189E+03 8.70793E-03 2.41002E-04 1.68323E+00
23 1.06819E+03 1.01867E-02 2.63081E-04 1.76904E+00
24 1.08475E+03 1.18327E-02 2.86151E-04 1.84950E+00
25 1.10176E+03 1.36585E-02 3.10202E-04 1.92488E+00
26 1.11903E+03 1.56709E-02 3.35243E-04 1.99500E+00
27 1.13664E+03 1.78832E-02 3.61275E-04 2.05898E+00
28 1.15444E+03 2.03032E-02 3.88298E-04 2.11552E+00
29 1.17267E+03 2.29406E-02 4.16311E-04 2.16390E+00
30 1.19107E+03 2.58041E-02 4.45323E-04 2.20527E+00
31 1.20957E+03 2.89034E-02 4.75325E-04 2.23840E+00
32 1.22841E+03 3.22490E-02 5.06327E-04 2.26224E+00
33 1.24752E+03 3.58488E-02 5.38328E-04 2.27557E+00
34 1.26680E+03 3.97089E-02 5.71328E-04 2.27969E+00
35 1.28626E+03 4.38407E-02 6.05328E-04 2.27390E+00
36 1.30581E+03 4.82513E-02 6.40326E-04 2.25716E+00
37 1.32570E+03 5.29484E-02 6.76324E-04 2.22850E+00
38 1.34578E+03 5.79392E-02 7.13321E-04 2.18862E+00
39 1.36602E+03 6.32280E-02 7.51317E-04 2.13690E+00
40 1.38636E+03 6.88218E-02 7.90321E-04 2.07239E+00
41 1.40704E+03 7.47303E-02 8.30325E-04 1.99421E+00
42 1.42790E+03 8.09587E-02 8.71327E-04 1.90340E+00
43 1.44885E+03 8.75105E-02 9.13312E-04 1.80068E+00
44 1.46998E+03 9.43902E-02 9.56348E-04 1.68419E+00
45 1.49127E+03 1.01595E-01 1.00035E-03 1.55228E+00
46 1.51292E+03 1.09142E-01 1.04531E-03 1.40625E+00
47 1.53466E+03 1.17030E-01 1.09133E-03 1.24708E+00
48 1.55649E+03 1.25260E-01 1.13840E-03 1.07336E+00
49 1.57857E+03 1.33833E-01 1.18634E-03 8.83686E-01
50 1.60101E+03 1.42755E-01 1.23534E-03 6.78901E-01
51 1.62336E+03 1.52037E-01 1.28539E-03 4.60241E-01
52 1.64615E+03 1.61644E-01 1.33640E-03 2.26356E-01
53 1.66920E+03 1.71618E-01 1.38837E-03 -2.41607E-02
54 1.69226E+03 1.81926E-01 1.44131E-03 -2.90147E-01
55 1.71557E+03 1.92593E-01 1.49531E-03 -5.70478E-01
56 1.73915E+03 2.03602E-01 1.55026E-03 -8.66296E-01
57 1.76299E+03 2.14953E-01 1.60627E-03 -1.17889E+00
58 1.78701E+03 2.26654E-01 1.66324E-03 -1.50731E+00
59 1.81120E+03 2.38697E-01 1.72118E-03 -1.85046E+00
60 1.83556E+03 2.51056E-01 1.78008E-03 -2.20755E+00
61 1.86046E+03 2.63730E-01 1.84003E-03 -2.57831E+00
62 1.88544E+03 2.76719E-01 1.90095E-03 -2.96388E+00
63 1.91050E+03 2.90025E-01 1.96283E-03 -3.36567E+00
64 1.93610E+03 3.03672E-01 2.02576E-03 -3.78516E+00
65 1.96169E+03 3.17678E-01 2.08966E-03 -4.22332E+00
66 1.98755E+03 3.31991E-01 2.15452E-03 -4.67910E+00
67 2.01367E+03 3.46603E-01 2.22035E-03 -5.15022E+00
68 2.04005E+03 3.61529E-01 2.28722E-03 -5.63527E+00
