# L    TT    EE    BB    TE
2 8.99850E+02 3.01103E-06 1.91348E-06 2.42186E-02
3 8.66995E+02 9.01816E-06 3.82749E-06 5.50260E-02
4 8.36097E+02 2.13361E-05 6.38037E-06 9.39891E-02
5 8.14209E+02 4.33220E-05 9.57320E-06 1.40367E-01
6 8.00338E+02 7.89577E-05 1.34057E-05 1.93529E-01
7 7.92606E+02 1.32797E-04 1.78799E-05 2.52857E-01
8 7.89085E+02 2.09885E-04 2.29968E-05 3.17584E-01
9 7.88996E+02 3.15841E-04 2.87571E-05 3.87209E-01
10 7.91525E+02 4.56459E-04 3.51619E-05 4.60927E-01
11 7.96021E+02 6.38368E-04 4.22138E-05 5.38221E-01
12 8.02643E+02 8.68211E-04 4.99136E-05 6.18920E-01
13 8.10384E+02 1.15297E-03 5.82632E-05 7.01549E-01
14 8.19178E+02 1.49948E-03 6.72626E-05 7.85724E-01
15 8.28813E+02 1.91607E-03 7.69154E-05 8.70749E-01
16 8.39583E+02 2.41068E-03 8.72224E-05 9.56873E-01
17 8.50988E+02 2.99155E-03 9.81809E-05 1.04276E+00
18 8.62660E+02 3.66527E-03 1.09809E-04 1.12740E+00
19 8.75683E+02 4.44419E-03 1.22089E-04 1.21160E+00
20 8.88937E+02 5.33243E-03 1.35022E-04 1.29391E+00
21 9.02621E+02 6.33980E-03 1.48625E-04 1.37364E+00
22 9.16653E+02 7.47533E-03 1.62890E-04 1.45041E+00
23 9.30953E+02 8.74780E-03 1.77825E-04 1.52370E+00
24 9.45701E+02 1.01649E-02 1.93421E-04 1.59235E+00
25 9.60716E+02 1.17361E-02 2.09688E-04 1.65643E+00
26 9.76089E+02 1.34692E-02 2.26625E-04 1.71595E+00
27 9.91730E+02 1.53738E-02 2.44232E-04 1.76994E+00
28 1.00755E+03 1.74581E-02 2.62510E-04 1.81749E+00
29 1.02373E+03 1.97291E-02 2.81458E-04 1.85797E+00
30 1.04008E+03 2.21951E-02 3.01076E-04 1.89221E+00
31 1.05662E+03 2.48656E-02 3.21383E-04 1.91920E+00
32 1.07342E+03 2.77472E-02 3.42351E-04 1.93815E+00
33 1.09040E+03 3.08486E-02 3.63998E-04 1.94780E+00
34 1.10756E+03 3.41743E-02 3.86324E-04 1.94950E+00
35 1.12490E+03 3.77333E-02 4.09330E-04 1.94253E+00
36 1.14242E+03 4.15336E-02 4.33015E-04 1.92590E+00
37 1.16021E+03 4.55815E-02 4.57370E-04 1.89891E+00
38 1.17808E+03 4.98832E-02 4.82414E-04 1.86209E+00
39 1.19623E+03 5.44406E-02 5.08128E-04 1.81498E+00
