#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.267263E+07   0.267263E+07   0.355241E+07   0.355228E+07   0.267816E+07   0.267275E+07   0.267263E+07   0.268069E+07  -0.600336E+00   0.266691E+07   0.266691E+07   0.464009E+00
   0.798228E-04   0.267260E+07   0.267260E+07   0.354962E+07   0.354945E+07   0.267799E+07   0.267271E+07   0.267260E+07   0.268065E+07  -0.600327E+00   0.266688E+07   0.266688E+07   0.518511E+00
   0.892035E-04   0.267256E+07   0.267256E+07   0.354613E+07   0.354592E+07   0.267776E+07   0.267267E+07   0.267256E+07   0.268060E+07  -0.600316E+00   0.266684E+07   0.266684E+07   0.579407E+00
   0.996866E-04   0.267252E+07   0.267251E+07   0.354178E+07   0.354151E+07   0.267749E+07   0.267262E+07   0.267252E+07   0.268054E+07  -0.600301E+00   0.266679E+07   0.266679E+07   0.647444E+00
   0.111402E-03   0.267246E+07   0.267246E+07   0.353635E+07   0.353602E+07   0.267714E+07   0.267256E+07   0.267246E+07   0.268046E+07  -0.600283E+00   0.266673E+07   0.266673E+07   0.723455E+00
   0.124493E-03   0.267239E+07   0.267238E+07   0.352958E+07   0.352917E+07   0.267671E+07   0.267248E+07   0.267238E+07   0.268037E+07  -0.600261E+00   0.266665E+07   0.266665E+07   0.808368E+00
   0.139124E-03   0.267230E+07   0.267229E+07   0.352114E+07   0.352064E+07   0.267617E+07   0.267238E+07   0.267229E+07   0.268025E+07  -0.600233E+00   0.266656E+07   0.266656E+07   0.903218E+00
   0.155474E-03   0.267218E+07   0.267218E+07   0.351063E+07   0.351000E+07   0.267549E+07   0.267225E+07   0.267218E+07   0.268010E+07  -0.600199E+00   0.266644E+07   0.266644E+07   0.100916E+01
   0.173745E-03   0.267204E+07   0.267204E+07   0.349755E+07   0.349677E+07   0.267465E+07   0.267210E+07   0.267204E+07   0.267992E+07  -0.600155E+00   0.266629E+07   0.266629E+07   0.112746E+01
   0.194163E-03   0.267186E+07   0.267186E+07   0.348128E+07   0.348030E+07   0.267360E+07   0.267190E+07   0.267186E+07   0.267968E+07  -0.600101E+00   0.266611E+07   0.266611E+07   0.125956E+01
   0.216981E-03   0.267164E+07   0.267164E+07   0.346105E+07   0.345984E+07   0.267229E+07   0.267166E+07   0.267164E+07   0.267940E+07  -0.600034E+00   0.266588E+07   0.266588E+07   0.140702E+01
   0.242480E-03   0.267137E+07   0.267136E+07   0.343594E+07   0.343445E+07   0.267066E+07   0.267135E+07   0.267137E+07   0.267904E+07  -0.599950E+00   0.266559E+07   0.266559E+07   0.157160E+01
   0.270976E-03   0.267103E+07   0.267102E+07   0.340482E+07   0.340298E+07   0.266862E+07   0.267097E+07   0.267103E+07   0.267859E+07  -0.599845E+00   0.266523E+07   0.266523E+07   0.175520E+01
   0.302821E-03   0.267060E+07   0.267059E+07   0.336633E+07   0.336406E+07   0.266609E+07   0.267050E+07   0.267060E+07   0.267803E+07  -0.599715E+00   0.266478E+07   0.266478E+07   0.195997E+01
   0.338408E-03   0.267007E+07   0.267005E+07   0.331882E+07   0.331603E+07   0.266292E+07   0.266991E+07   0.267007E+07   0.267733E+07  -0.599553E+00   0.266422E+07   0.266422E+07   0.218821E+01
   0.378178E-03   0.266941E+07   0.266939E+07   0.326036E+07   0.325696E+07   0.265899E+07   0.266918E+07   0.266940E+07   0.267647E+07  -0.599351E+00   0.266352E+07   0.266352E+07   0.244246E+01
   0.422621E-03   0.266858E+07   0.266856E+07   0.318870E+07   0.318457E+07   0.265409E+07   0.266827E+07   0.266858E+07   0.267540E+07  -0.599100E+00   0.266265E+07   0.266265E+07   0.272546E+01
   0.472287E-03   0.266755E+07   0.266752E+07   0.310127E+07   0.309629E+07   0.264801E+07   0.266713E+07   0.266755E+07   0.267407E+07  -0.598789E+00   0.266157E+07   0.266157E+07   0.304019E+01
   0.527790E-03   0.266628E+07   0.266624E+07   0.299521E+07   0.298928E+07   0.264046E+07   0.266572E+07   0.266627E+07   0.267242E+07  -0.598403E+00   0.266022E+07   0.266022E+07   0.338978E+01
   0.589815E-03   0.266469E+07   0.266464E+07   0.286753E+07   0.286052E+07   0.263110E+07   0.266397E+07   0.266468E+07   0.267038E+07  -0.597927E+00   0.265855E+07   0.265855E+07   0.377755E+01
   0.659130E-03   0.266273E+07   0.266266E+07   0.271523E+07   0.270709E+07   0.261952E+07   0.266179E+07   0.266271E+07   0.266786E+07  -0.597338E+00   0.265648E+07   0.265647E+07   0.420696E+01
   0.736590E-03   0.266029E+07   0.266021E+07   0.253571E+07   0.252644E+07   0.260523E+07   0.265910E+07   0.266028E+07   0.266477E+07  -0.596614E+00   0.265390E+07   0.265390E+07   0.468152E+01
   0.823153E-03   0.265728E+07   0.265718E+07   0.232728E+07   0.231698E+07   0.258764E+07   0.265578E+07   0.265726E+07   0.266098E+07  -0.595727E+00   0.265072E+07   0.265071E+07   0.520471E+01
   0.919889E-03   0.265358E+07   0.265345E+07   0.208986E+07   0.207883E+07   0.256608E+07   0.265168E+07   0.265355E+07   0.265636E+07  -0.594643E+00   0.264679E+07   0.264678E+07   0.577993E+01
   0.102799E-02   0.264902E+07   0.264887E+07   0.182602E+07   0.181473E+07   0.253975E+07   0.264666E+07   0.264899E+07   0.265074E+07  -0.593326E+00   0.264196E+07   0.264195E+07   0.641035E+01
   0.114880E-02   0.264344E+07   0.264325E+07   0.154202E+07   0.153122E+07   0.250792E+07   0.264051E+07   0.264341E+07   0.264396E+07  -0.591735E+00   0.263604E+07   0.263603E+07   0.709886E+01
   0.128381E-02   0.263664E+07   0.263640E+07   0.124877E+07   0.123945E+07   0.246952E+07   0.263303E+07   0.263660E+07   0.263582E+07  -0.589826E+00   0.262881E+07   0.262879E+07   0.784803E+01
   0.143468E-02   0.262839E+07   0.262809E+07   0.962275E+06   0.955533E+06   0.242357E+07   0.262396E+07   0.262833E+07   0.262611E+07  -0.587551E+00   0.262002E+07   0.262000E+07   0.866017E+01
   0.160328E-02   0.261844E+07   0.261807E+07   0.702555E+06   0.699340E+06   0.236923E+07   0.261305E+07   0.261837E+07   0.261462E+07  -0.584862E+00   0.260940E+07   0.260938E+07   0.953759E+01
