#           k/h    P           
    0.10000E-03    0.70427E+02
    0.10202E-03    0.71806E+02
    0.10408E-03    0.73212E+02
    0.10618E-03    0.74646E+02
    0.10833E-03    0.76108E+02
    0.11052E-03    0.77598E+02
    0.11275E-03    0.79117E+02
    0.11503E-03    0.80667E+02
    0.11735E-03    0.82246E+02
    0.11972E-03    0.83856E+02
    0.12214E-03    0.85498E+02
    0.12461E-03    0.87172E+02
    0.12712E-03    0.88879E+02
    0.12969E-03    0.90619E+02
    0.13231E-03    0.92393E+02
    0.13499E-03    0.94201E+02
    0.13771E-03    0.96045E+02
    0.14049E-03    0.97926E+02
    0.14333E-03    0.99842E+02
    0.14623E-03    0.10180E+03
    0.14918E-03    0.10379E+03
    0.15220E-03    0.10582E+03
    0.15527E-03    0.10789E+03
    0.15841E-03    0.11000E+03
    0.16161E-03    0.11216E+03
    0.16487E-03    0.11435E+03
    0.16820E-03    0.11659E+03
    0.17160E-03    0.11887E+03
    0.17507E-03    0.12120E+03
    0.17860E-03    0.12357E+03
    0.18221E-03    0.12599E+03
    0.18589E-03    0.12845E+03
    0.18965E-03    0.13096E+03
    0.19348E-03    0.13353E+03
    0.19739E-03    0.13614E+03
    0.20138E-03    0.13880E+03
    0.20544E-03    0.14152E+03
    0.20959E-03    0.14428E+03
    0.21383E-03    0.14711E+03
    0.21815E-03    0.14998E+03
    0.22255E-03    0.15291E+03
    0.22705E-03    0.15590E+03
    0.23164E-03    0.15895E+03
    0.23632E-03    0.16206E+03
    0.24109E-03    0.16523E+03
    0.24596E-03    0.16846E+03
    0.25093E-03    0.17175E+03
    0.25600E-03    0.17511E+03
    0.26117E-03    0.17853E+03
    0.26645E-03    0.18202E+03
    0.27183E-03    0.18557E+03
    0.27732E-03    0.18920E+03
    0.28292E-03    0.19289E+03
    0.28864E-03    0.19666E+03
    0.29447E-03    0.20050E+03
    0.30042E-03    0.20442E+03
    0.30649E-03    0.20841E+03
    0.31268E-03    0.21248E+03
    0.31899E-03    0.21662E+03
    0.32544E-03    0.22085E+03
    0.33201E-03    0.22516E+03
    0.33872E-03    0.22955E+03
    0.34556E-03    0.23403E+03
    0.35254E-03    0.23860E+03
    0.35966E-03    0.24325E+03
    0.36693E-03    0.24799E+03
    0.37434E-03    0.25282E+03
    0.38190E-03    0.25775E+03
    0.38962E-03    0.26277E+03
    0.39749E-03    0.26789E+03
    0.40552E-03    0.27311E+03
    0.41371E-03    0.27843E+03
    0.42207E-03    0.28385E+03
    0.43060E-03    0.28937E+03
    0.43929E-03    0.29500E+03
    0.44817E-03    0.30074E+03
    0.45722E-03    0.30659E+03
    0.46646E-03    0.31255E+03
    0.47588E-03    0.31862E+03
    0.48550E-03    0.32482E+03
    0.49530E-03    0.33112E+03
