# L    TT    EE    BB    TE
2 6.53768E+02 2.09530E-06 1.25472E-06 1.86600E-02
3 6.36195E+02 6.48946E-06 2.50982E-06 4.22009E-02
4 6.17829E+02 1.56608E-05 4.18377E-06 7.19985E-02
5 6.04700E+02 3.21938E-05 6.27704E-06 1.07503E-01
6 5.96605E+02 5.91571E-05 8.79008E-06 1.48236E-01
7 5.92475E+02 1.00063E-04 1.17239E-05 1.93754E-01
8 5.91055E+02 1.58811E-04 1.50781E-05 2.43468E-01
9 5.91903E+02 2.39724E-04 1.88545E-05 2.96989E-01
10 5.94457E+02 3.47292E-04 2.30532E-05 3.53718E-01
11 5.98329E+02 4.86640E-04 2.76760E-05 4.13287E-01
12 6.03649E+02 6.62886E-04 3.27230E-05 4.75530E-01
13 6.09697E+02 8.81442E-04 3.81949E-05 5.39359E-01
14 6.16418E+02 1.14759E-03 4.40938E-05 6.04470E-01
15 6.23693E+02 1.46770E-03 5.04195E-05 6.70327E-01
16 6.31751E+02 1.84811E-03 5.71730E-05 7.37170E-01
17 6.40233E+02 2.29500E-03 6.43562E-05 8.03922E-01
18 6.48845E+02 2.81352E-03 7.19699E-05 8.69862E-01
19 6.58424E+02 3.41327E-03 8.00142E-05 9.35535E-01
20 6.68123E+02 4.09738E-03 8.84909E-05 9.99981E-01
21 6.78090E+02 4.87341E-03 9.73981E-05 1.06249E+00
22 6.88278E+02 5.74837E-03 1.06747E-04 1.12288E+00
23 6.98696E+02 6.72917E-03 1.16520E-04 1.18087E+00
24 7.09327E+02 7.82163E-03 1.26736E-04 1.23536E+00
25 7.20169E+02 9.03302E-03 1.37384E-04 1.28644E+00
26 7.31205E+02 1.03695E-02 1.48476E-04 1.33420E+00
27 7.42435E+02 1.18382E-02 1.60001E-04 1.37799E+00
28 7.53766E+02 1.34462E-02 1.71968E-04 1.41690E+00
29 7.65337E+02 1.51979E-02 1.84369E-04 1.45055E+00
30 7.77018E+02 1.71009E-02 1.97212E-04 1.47960E+00
31 7.88801E+02 1.91606E-02 2.10498E-04 1.50329E+00
32 8.00750E+02 2.13844E-02 2.24226E-04 1.52090E+00
33 8.12819E+02 2.37779E-02 2.38388E-04 1.53169E+00
34 8.25035E+02 2.63447E-02 2.53001E-04 1.53630E+00
35 8.37353E+02 2.90913E-02 2.68048E-04 1.53455E+00
36 8.49744E+02 3.20241E-02 2.83537E-04 1.52560E+00
37 8.62302E+02 3.51478E-02 2.99469E-04 1.50901E+00
38 8.74988E+02 3.84678E-02 3.15852E-04 1.48485E+00
39 8.87795E+02 4.19861E-02 3.32669E-04 1.45304E+00
40 9.00629E+02 4.57054E-02 3.49929E-04 1.41275E+00
41 9.13675E+02 4.96349E-02 3.67631E-04 1.36352E+00
42 9.26776E+02 5.37783E-02 3.85776E-04 1.30608E+00
43 9.40052E+02 5.81383E-02 4.04372E-04 1.24080E+00
44 9.53329E+02 6.27104E-02 4.23402E-04 1.16649E+00
45 9.66698E+02 6.75038E-02 4.42874E-04 1.08213E+00
46 9.80343E+02 7.25295E-02 4.62789E-04 9.88364E-01
47 9.93988E+02 7.77756E-02 4.83146E-04 8.86015E-01
48 1.00773E+03 8.32494E-02 5.03937E-04 7.74068E-01
49 1.02165E+03 8.89482E-02 5.25179E-04 6.51740E-01
50 1.03575E+03 9.48903E-02 5.46855E-04 5.19500E-01
51 1.04977E+03 1.01058E-01 5.68973E-04 3.78040E-01
52 1.06415E+03 1.07448E-01 5.91534E-04 2.26595E-01
53 1.07872E+03 1.14086E-01 6.14538E-04 6.43027E-02
54 1.09319E+03 1.20946E-01 6.37974E-04 -1.08158E-01
55 1.10776E+03 1.28036E-01 6.61854E-04 -2.90120E-01
56 1.12260E+03 1.35356E-01 6.86166E-04 -4.82242E-01
57 1.13763E+03 1.42907E-01 7.10922E-04 -6.85226E-01
58 1.15275E+03 1.50689E-01 7.36110E-04 -8.98785E-01
59 1.16797E+03 1.58701E-01 7.61741E-04 -1.12224E+00
60 1.18327E+03 1.66906E-01 7.87806E-04 -1.35448E+00
61 1.19913E+03 1.75324E-01 8.14303E-04 -1.59475E+00
62 1.21480E+03 1.83954E-01 8.41244E-04 -1.84433E+00
63 1.23057E+03 1.92777E-01 8.68627E-04 -2.10470E+00
64 1.24670E+03 2.01840E-01 8.96434E-04 -2.37751E+00
65 1.26275E+03 2.11161E-01 9.24655E-04 -2.66407E+00
66 1.27907E+03 2.20686E-01 9.53329E-04 -2.96297E+00
67 1.29538E+03 2.30422E-01 9.82464E-04 -3.27230E+00
68 1.31207E+03 2.40370E-01 1.01206E-03 -3.59047E+00
69 1.32876E+03 2.50466E-01 1.04202E-03 -3.91501E+00
70 1.34582E+03 2.60736E-01 1.07245E-03 -4.24628E+00
71 1.36297E+03 2.71146E-01 1.10334E-03 -4.58557E+00
72 1.38030E+03 2.81693E-01 1.13459E-03 -4.93398E+00
73 1.39782E+03 2.92342E-01 1.16640E-03 -5.29227E+00
74 1.41533E+03 3.03129E-01 1.19858E-03 -5.65977E+00
75 1.43313E+03 3.14055E-01 1.23112E-03 -6.03538E+00
76 1.45111E+03 3.25155E-01 1.26422E-03 -6.41948E+00
77 1.46918E+03 3.36403E-01 1.29769E-03 -6.81178E+00
78 1.48753E+03 3.47827E-01 1.33162E-03 -7.21358E+00
79 1.50606E+03 3.59361E-01 1.36601E-03 -7.62119E+00
80 1.52477E+03 3.71005E-01 1.40077E-03 -8.03572E+00
81 1.54367E+03 3.82705E-01 1.43599E-03 -8.45761E+00
82 1.56276E+03 3.94479E-01 1.47176E-03 -8.88661E+00
83 1.58203E+03 4.06308E-01 1.50781E-03 -9.32216E+00
84 1.60148E+03 4.18202E-01 1.54441E-03 -9.76379E+00
85 1.62103E+03 4.30123E-01 1.58148E-03 -1.02128E+01
86 1.64076E+03 4.42099E-01 1.61891E-03 -1.06664E+01
87 1.66086E+03 4.54094E-01 1.65689E-03 -1.11256E+01
88 1.68096E+03 4.66126E-01 1.69525E-03 -1.15893E+01
89 1.70133E+03 4.78186E-01 1.73406E-03 -1.20595E+01
90 1.72189E+03 4.90227E-01 1.77334E-03 -1.25325E+01
91 1.74245E+03 5.02249E-01 1.81308E-03 -1.30101E+01
92 1.76338E+03 5.14244E-01 1.85328E-03 -1.34904E+01
93 1.78450E+03 5.26203E-01 1.89393E-03 -1.39745E+01
94 1.80561E+03 5.38105E-01 1.93506E-03 -1.44604E+01
95 1.82700E+03 5.49934E-01 1.97664E-03 -1.49499E+01
96 1.84839E+03 5.61690E-01 2.01868E-03 -1.54413E+01
