# L    TT    EE    TE    PP    TP
2 6.70176E+02 7.76781E-07 1.70407E-02 6.24573E+05 1.90473E+04
3 6.39398E+02 3.66932E-06 3.88857E-02 9.60427E+05 2.23656E+04
4 6.12390E+02 1.05644E-05 6.64979E-02 1.25834E+06 2.38270E+04
5 5.93381E+02 2.38235E-05 9.93284E-02 1.52076E+06 2.43379E+04
6 5.81128E+02 4.62481E-05 1.36916E-01 1.75155E+06 2.43388E+04
7 5.73931E+02 8.10386E-05 1.78828E-01 1.95538E+06 2.40525E+04
8 5.70213E+02 1.31736E-04 2.24511E-01 2.13614E+06 2.36042E+04
9 5.69271E+02 2.02286E-04 2.73602E-01 2.29726E+06 2.30606E+04
10 5.70460E+02 2.96752E-04 3.25530E-01 2.44084E+06 2.24652E+04
11 5.73235E+02 4.19803E-04 3.79916E-01 2.56980E+06 2.18556E+04
12 5.77657E+02 5.76071E-04 4.36636E-01 2.68476E+06 2.12337E+04
13 5.83030E+02 7.70465E-04 4.94642E-01 2.78852E+06 2.06338E+04
14 5.89241E+02 1.00782E-03 5.53662E-01 2.88137E+06 2.00392E+04
15 5.96147E+02 1.29384E-03 6.13183E-01 2.96514E+06 1.94649E+04
16 6.03925E+02 1.63421E-03 6.73427E-01 3.04063E+06 1.89029E+04
17 6.12214E+02 2.03466E-03 7.33335E-01 3.10793E+06 1.83620E+04
18 6.20759E+02 2.49986E-03 7.92267E-01 3.16880E+06 1.78432E+04
19 6.30343E+02 3.03843E-03 8.50775E-01 3.22350E+06 1.73508E+04
20 6.40129E+02 3.65329E-03 9.07838E-01 3.27222E+06 1.68724E+04
21 6.50242E+02 4.35121E-03 9.62982E-01 3.31573E+06 1.64144E+04
22 6.60663E+02 5.13863E-03 1.01592E+00 3.35467E+06 1.59757E+04
23 6.71374E+02 6.02163E-03 1.06622E+00 3.38929E+06 1.55555E+04
24 6.82376E+02 7.00575E-03 1.11308E+00 3.41968E+06 1.51547E+04
25 6.93652E+02 8.09734E-03 1.15669E+00 3.44663E+06 1.47715E+04
26 7.05165E+02 9.30213E-03 1.19686E+00 3.47015E+06 1.44016E+04
27 7.16925E+02 1.06270E-02 1.23306E+00 3.49041E+06 1.40466E+04
28 7.28843E+02 1.20769E-02 1.26442E+00 3.50794E+06 1.37065E+04
29 7.41061E+02 1.36581E-02 1.29076E+00 3.52274E+06 1.33833E+04
30 7.53420E+02 1.53758E-02 1.31260E+00 3.53507E+06 1.30697E+04
31 7.65937E+02 1.72354E-02 1.32908E+00 3.54503E+06 1.27675E+04
32 7.78657E+02 1.92438E-02 1.33965E+00 3.55296E+06 1.24786E+04
33 7.91562E+02 2.14055E-02 1.34361E+00 3.55886E+06 1.22029E+04
34 8.04634E+02 2.37240E-02 1.34176E+00 3.56300E+06 1.19360E+04
35 8.17839E+02 2.62063E-02 1.33366E+00 3.56529E+06 1.16779E+04
36 8.31175E+02 2.88569E-02 1.31851E+00 3.56617E+06 1.14295E+04
37 8.44714E+02 3.16810E-02 1.29587E+00 3.56555E+06 1.11916E+04
38 8.58403E+02 3.46839E-02 1.26618E+00 3.56353E+06 1.09617E+04
39 8.72242E+02 3.78657E-02 1.22910E+00 3.56018E+06 1.07397E+04
40 8.86169E+02 4.12297E-02 1.18391E+00 3.55569E+06 1.05257E+04
41 9.00263E+02 4.47859E-02 1.13017E+00 3.55005E+06 1.03204E+04
42 9.14533E+02 4.85358E-02 1.06851E+00 3.54353E+06 1.01214E+04
43 9.28980E+02 5.24822E-02 9.99274E-01 3.53595E+06 9.92844E+03
44 9.43338E+02 5.66223E-02 9.21404E-01 3.52750E+06 9.74081E+03
45 9.58049E+02 6.09633E-02 8.33818E-01 3.51816E+06 9.56111E+03
46 9.72848E+02 6.55148E-02 7.37361E-01 3.50812E+06 9.38846E+03
47 9.87823E+02 7.02681E-02 6.32835E-01 3.49728E+06 9.21844E+03
48 1.00280E+03 7.52283E-02 5.19078E-01 3.48592E+06 9.05460E+03
49 1.01795E+03 8.03938E-02 3.95208E-01 3.47376E+06 8.89692E+03
50 1.03336E+03 8.57804E-02 2.61904E-01 3.46117E+06 8.74444E+03
51 1.04878E+03 9.13828E-02 1.20038E-01 3.44804E+06 8.59548E+03
52 1.06446E+03 9.71702E-02 -3.13506E-02 3.43439E+06 8.45093E+03
53 1.08032E+03 1.03195E-01 -1.93310E-01 3.42029E+06 8.31166E+03
54 1.09617E+03 1.09415E-01 -3.64976E-01 3.40567E+06 8.17654E+03
55 1.11220E+03 1.15854E-01 -5.45496E-01 3.39078E+06 8.04440E+03
56 1.12841E+03 1.22504E-01 -7.35696E-01 3.37546E+06 7.91597E+03
57 1.14480E+03 1.29358E-01 -9.36467E-01 3.35987E+06 7.79221E+03
58 1.16136E+03 1.36431E-01 -1.14735E+00 3.34392E+06 7.67188E+03
59 1.17801E+03 1.43716E-01 -1.36731E+00 3.32771E+06 7.55410E+03
60 1.19474E+03 1.51177E-01 -1.59563E+00 3.31133E+06 7.43906E+03
61 1.21192E+03 1.58832E-01 -1.83153E+00 3.29459E+06 7.32736E+03
62 1.22901E+03 1.66672E-01 -2.07642E+00 3.27768E+06 7.21893E+03
63 1.24627E+03 1.74697E-01 -2.33161E+00 3.26059E+06 7.11366E+03
64 1.26380E+03 1.82951E-01 -2.59878E+00 3.24332E+06 7.01122E+03
65 1.28133E+03 1.91442E-01 -2.87899E+00 3.22588E+06 6.91168E+03
66 1.29913E+03 2.00119E-01 -3.17118E+00 3.20835E+06 6.81469E+03
67 1.31692E+03 2.08990E-01 -3.47315E+00 3.19065E+06 6.72008E+03
68 1.33507E+03 2.18063E-01 -3.78357E+00 3.17285E+06 6.62777E+03
69 1.35330E+03 2.27277E-01 -4.09998E+00 3.15497E+06 6.53765E+03
70 1.37180E+03 2.36641E-01 -4.42292E+00 3.13709E+06 6.44965E+03
71 1.39039E+03 2.46145E-01 -4.75333E+00 3.11903E+06 6.36368E+03
72 1.40924E+03 2.55764E-01 -5.09256E+00 3.10097E+06 6.27973E+03
73 1.42818E+03 2.65498E-01 -5.44113E+00 3.08283E+06 6.19763E+03
74 1.44720E+03 2.75347E-01 -5.79850E+00 3.06459E+06 6.11738E+03
75 1.46641E+03 2.85327E-01 -6.16363E+00 3.04645E+06 6.03898E+03
76 1.48579E+03 2.95475E-01 -6.53668E+00 3.02821E+06 5.96226E+03
77 1.50534E+03 3.05772E-01 -6.91775E+00 3.00998E+06 5.88721E+03
78 1.52516E+03 3.16228E-01 -7.30781E+00 2.99174E+06 5.81383E+03
79 1.54507E+03 3.26799E-01 -7.70333E+00 2.97351E+06 5.74204E+03
80 1.56524E+03 3.37466E-01 -8.10554E+00 2.95528E+06 5.67192E+03
81 1.58550E+03 3.48187E-01 -8.51480E+00 2.93713E+06 5.60321E+03
82 1.60603E+03 3.58986E-01 -8.93040E+00 2.91898E+06 5.53609E+03
83 1.62673E+03 3.69848E-01 -9.35322E+00 2.90084E+06 5.47037E+03
84 1.64760E+03 3.80762E-01 -9.78133E+00 2.88278E+06 5.40616E+03
85 1.66857E+03 3.91720E-01 -1.02156E+01 2.86472E+06 5.34317E+03
86 1.68971E+03 4.02731E-01 -1.06560E+01 2.84675E+06 5.28151E+03
