# L    TT    EE    BB    TE
2 9.61116E+02 1.39819E-06 5.58737E-07 1.83684E-02
3 8.78167E+02 5.05626E-06 1.11768E-06 4.27369E-02
4 8.15941E+02 1.31489E-05 1.86344E-06 7.34099E-02
5 7.73228E+02 2.81531E-05 2.79612E-06 1.09666E-01
6 7.44776E+02 5.29909E-05 3.91625E-06 1.50940E-01
7 7.26389E+02 9.10003E-05 5.22425E-06 1.96733E-01
8 7.14954E+02 1.45846E-04 6.72057E-06 2.46406E-01
9 7.08761E+02 2.21626E-04 8.40591E-06 2.99473E-01
10 7.06624E+02 3.22535E-04 1.02810E-05 3.55401E-01
11 7.07444E+02 4.53397E-04 1.23456E-05 4.13631E-01
12 7.11072E+02 6.19017E-04 1.46012E-05 4.74077E-01
13 7.16611E+02 8.24437E-04 1.70487E-05 5.35544E-01
14 7.23746E+02 1.07459E-03 1.96881E-05 5.97769E-01
15 7.32207E+02 1.37552E-03 2.25211E-05 6.60143E-01
16 7.42098E+02 1.73296E-03 2.55469E-05 7.22891E-01
17 7.52957E+02 2.15294E-03 2.87681E-05 7.84759E-01
18 7.64436E+02 2.64008E-03 3.21837E-05 8.45056E-01
19 7.77519E+02 3.20337E-03 3.57957E-05 9.04595E-01
20 7.91056E+02 3.84603E-03 3.96047E-05 9.62076E-01
21 8.05239E+02 4.57487E-03 4.36109E-05 1.01694E+00
22 8.19980E+02 5.39661E-03 4.78159E-05 1.06892E+00
23 8.35279E+02 6.31760E-03 5.22190E-05 1.11742E+00
24 8.51162E+02 7.34344E-03 5.68218E-05 1.16190E+00
25 8.67517E+02 8.48092E-03 6.16252E-05 1.20238E+00
26 8.84272E+02 9.73589E-03 6.66292E-05 1.23849E+00
27 9.01542E+02 1.11158E-02 7.18347E-05 1.26963E+00
28 9.19162E+02 1.26256E-02 7.72425E-05 1.29501E+00
29 9.37217E+02 1.42715E-02 8.28528E-05 1.31455E+00
30 9.55534E+02 1.60605E-02 8.86627E-05 1.32859E+00
31 9.74200E+02 1.79968E-02 9.46811E-05 1.33626E+00
32 9.93302E+02 2.00885E-02 1.00900E-04 1.33688E+00
33 1.01267E+03 2.23388E-02 1.07329E-04 1.32964E+00
34 1.03229E+03 2.47540E-02 1.13958E-04 1.31594E+00
35 1.05218E+03 2.73411E-02 1.20796E-04 1.29475E+00
36 1.07241E+03 3.01035E-02 1.27835E-04 1.26509E+00
37 1.09300E+03 3.30473E-02 1.35083E-04 1.22645E+00
38 1.11376E+03 3.61786E-02 1.42532E-04 1.17987E+00
39 1.13469E+03 3.94974E-02 1.50190E-04 1.12492E+00
40 1.15589E+03 4.30091E-02 1.58058E-04 1.06064E+00
41 1.17743E+03 4.67222E-02 1.66135E-04 9.86237E-01
42 1.19915E+03 5.06385E-02 1.74412E-04 9.02589E-01
43 1.22113E+03 5.47642E-02 1.82890E-04 8.09975E-01
44 1.24311E+03 5.90939E-02 1.91586E-04 7.07261E-01
