#           k/h    P           
    0.10000E-03    0.14727E+00
    0.10202E-03    0.15015E+00
    0.10408E-03    0.15309E+00
    0.10618E-03    0.15609E+00
    0.10833E-03    0.15915E+00
    0.11052E-03    0.16226E+00
    0.11275E-03    0.16544E+00
    0.11503E-03    0.16868E+00
    0.11735E-03    0.17199E+00
    0.11972E-03    0.17535E+00
    0.12214E-03    0.17879E+00
    0.12461E-03    0.18229E+00
    0.12712E-03    0.18586E+00
    0.12969E-03    0.18950E+00
    0.13231E-03    0.19321E+00
    0.13499E-03    0.19699E+00
    0.13771E-03    0.20085E+00
    0.14049E-03    0.20479E+00
    0.14333E-03    0.20880E+00
    0.14623E-03    0.21289E+00
    0.14918E-03    0.21705E+00
    0.15220E-03    0.22131E+00
    0.15527E-03    0.22564E+00
    0.15841E-03    0.23006E+00
    0.16161E-03    0.23456E+00
    0.16487E-03    0.23916E+00
    0.16820E-03    0.24384E+00
    0.17160E-03    0.24861E+00
    0.17507E-03    0.25348E+00
    0.17860E-03    0.25844E+00
    0.18221E-03    0.26351E+00
    0.18589E-03    0.26866E+00
    0.18965E-03    0.27392E+00
    0.19348E-03    0.27929E+00
    0.19739E-03    0.28476E+00
    0.20138E-03    0.29033E+00
    0.20544E-03    0.29601E+00
    0.20959E-03    0.30181E+00
    0.21383E-03    0.30772E+00
    0.21815E-03    0.31374E+00
    0.22255E-03    0.31988E+00
    0.22705E-03    0.32615E+00
    0.23164E-03    0.33253E+00
    0.23632E-03    0.33904E+00
    0.24109E-03    0.34568E+00
    0.24596E-03    0.35244E+00
    0.25093E-03    0.35934E+00
    0.25600E-03    0.36637E+00
    0.26117E-03    0.37354E+00
    0.26645E-03    0.38085E+00
    0.27183E-03    0.38830E+00
    0.27732E-03    0.39590E+00
    0.28292E-03    0.40365E+00
    0.28864E-03    0.41155E+00
    0.29447E-03    0.41960E+00
    0.30042E-03    0.42781E+00
    0.30649E-03    0.43618E+00
    0.31268E-03    0.44471E+00
    0.31899E-03    0.45341E+00
    0.32544E-03    0.46228E+00
