#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    71    0.22146E+04   -0.75087E+01    0.81596E-05   -0.75087E+01    0.36986E+00   -0.18228E-07    0.81596E-05   -0.18228E-07    0.19014E-10
    72    0.22451E+04   -0.80342E+01    0.79346E-05   -0.80342E+01    0.38439E+00   -0.18082E-07    0.79346E-05   -0.18082E-07    0.18369E-10
    73    0.22758E+04   -0.85737E+01    0.77184E-05   -0.85737E+01    0.39910E+00   -0.17936E-07    0.77184E-05   -0.17936E-07    0.17752E-10
    74    0.23068E+04   -0.91266E+01    0.75105E-05   -0.91266E+01    0.41400E+00   -0.17790E-07    0.75105E-05   -0.17790E-07    0.17162E-10
    75    0.23380E+04   -0.96916E+01    0.73104E-05   -0.96916E+01    0.42912E+00   -0.17644E-07    0.73104E-05   -0.17644E-07    0.16596E-10
    76    0.23695E+04   -0.10269E+02    0.71178E-05   -0.10269E+02    0.44447E+00   -0.17499E-07    0.71178E-05   -0.17499E-07    0.16054E-10
    77    0.24012E+04   -0.10858E+02    0.69325E-05   -0.10858E+02    0.46004E+00   -0.17353E-07    0.69325E-05   -0.17353E-07    0.15535E-10
    78    0.24333E+04   -0.11461E+02    0.67540E-05   -0.11461E+02    0.47584E+00   -0.17208E-07    0.67540E-05   -0.17208E-07    0.15037E-10
    79    0.24656E+04   -0.12073E+02    0.65820E-05   -0.12073E+02    0.49182E+00   -0.17063E-07    0.65820E-05   -0.17063E-07    0.14560E-10
    80    0.24982E+04   -0.12695E+02    0.64163E-05   -0.12695E+02    0.50795E+00   -0.16918E-07    0.64163E-05   -0.16918E-07    0.14102E-10
    81    0.25311E+04   -0.13328E+02    0.62566E-05   -0.13328E+02    0.52419E+00   -0.16773E-07    0.62566E-05   -0.16773E-07    0.13662E-10
    82    0.25643E+04   -0.13972E+02    0.61025E-05   -0.13972E+02    0.54055E+00   -0.16629E-07    0.61025E-05   -0.16629E-07    0.13240E-10
    83    0.25978E+04   -0.14626E+02    0.59538E-05   -0.14626E+02    0.55700E+00   -0.16485E-07    0.59538E-05   -0.16485E-07    0.12834E-10
    84    0.26315E+04   -0.15289E+02    0.58102E-05   -0.15289E+02    0.57356E+00   -0.16341E-07    0.58102E-05   -0.16341E-07    0.12444E-10
    85    0.26655E+04   -0.15961E+02    0.56716E-05   -0.15961E+02    0.59019E+00   -0.16197E-07    0.56716E-05   -0.16197E-07    0.12068E-10
    86    0.26997E+04   -0.16642E+02    0.55378E-05   -0.16642E+02    0.60690E+00   -0.16054E-07    0.55378E-05   -0.16054E-07    0.11708E-10
    87    0.27343E+04   -0.17330E+02    0.54085E-05   -0.17330E+02    0.62367E+00   -0.15911E-07    0.54085E-05   -0.15911E-07    0.11361E-10
    88    0.27690E+04   -0.18026E+02    0.52834E-05   -0.18026E+02    0.64049E+00   -0.15768E-07    0.52834E-05   -0.15768E-07    0.11027E-10
    89    0.28041E+04   -0.18731E+02    0.51624E-05   -0.18731E+02    0.65737E+00   -0.15626E-07    0.51624E-05   -0.15626E-07    0.10706E-10
    90    0.28394E+04   -0.19441E+02    0.50453E-05   -0.19441E+02    0.67425E+00   -0.15483E-07    0.50453E-05   -0.15483E-07    0.10397E-10
    91    0.28749E+04   -0.20156E+02    0.49319E-05   -0.20156E+02    0.69112E+00   -0.15341E-07    0.49319E-05   -0.15341E-07    0.10099E-10
    92    0.29108E+04   -0.20878E+02    0.48221E-05   -0.20878E+02    0.70798E+00   -0.15199E-07    0.48221E-05   -0.15199E-07    0.98113E-11
    93    0.29469E+04   -0.21604E+02    0.47156E-05   -0.21604E+02    0.72482E+00   -0.15058E-07    0.47156E-05   -0.15058E-07    0.95343E-11
    94    0.29832E+04   -0.22334E+02    0.46125E-05   -0.22334E+02    0.74159E+00   -0.14917E-07    0.46125E-05   -0.14917E-07    0.92672E-11
    95    0.30197E+04   -0.23069E+02    0.45125E-05   -0.23069E+02    0.75830E+00   -0.14776E-07    0.45125E-05   -0.14776E-07    0.90095E-11
    96    0.30563E+04   -0.23808E+02    0.44154E-05   -0.23808E+02    0.77493E+00   -0.14635E-07    0.44154E-05   -0.14635E-07    0.87608E-11
    97    0.30934E+04   -0.24549E+02    0.43213E-05   -0.24549E+02    0.79147E+00   -0.14494E-07    0.43213E-05   -0.14494E-07    0.85206E-11
    98    0.31307E+04   -0.25291E+02    0.42298E-05   -0.25291E+02    0.80790E+00   -0.14354E-07    0.42298E-05   -0.14354E-07    0.82885E-11
    99    0.31680E+04   -0.26037E+02    0.41410E-05   -0.26037E+02    0.82420E+00   -0.14214E-07    0.41410E-05   -0.14214E-07    0.80642E-11
   100    0.32057E+04   -0.26782E+02    0.40548E-05   -0.26782E+02    0.84035E+00   -0.14075E-07    0.40548E-05   -0.14075E-07    0.78475E-11
   101    0.32436E+04   -0.27529E+02    0.39711E-05   -0.27529E+02    0.85641E+00   -0.13936E-07    0.39711E-05   -0.13936E-07    0.76381E-11
   102    0.32820E+04   -0.28276E+02    0.38897E-05   -0.28276E+02    0.87224E+00   -0.13797E-07    0.38897E-05   -0.13797E-07    0.74358E-11
   103    0.33203E+04   -0.29024E+02    0.38107E-05   -0.29024E+02    0.88791E+00   -0.13658E-07    0.38107E-05   -0.13658E-07    0.72403E-11
   104    0.33589E+04   -0.29769E+02    0.37340E-05   -0.29769E+02    0.90342E+00   -0.13520E-07    0.37340E-05   -0.13520E-07    0.70515E-11
   105    0.33977E+04   -0.30512E+02    0.36594E-05   -0.30512E+02    0.91868E+00   -0.13382E-07    0.36594E-05   -0.13382E-07    0.68690E-11
   106    0.34366E+04   -0.31254E+02    0.35869E-05   -0.31254E+02    0.93378E+00   -0.13244E-07    0.35869E-05   -0.13244E-07    0.66926E-11
   107    0.34756E+04   -0.31992E+02    0.35165E-05   -0.31992E+02    0.94856E+00   -0.13107E-07    0.35165E-05   -0.13107E-07    0.65222E-11
   108    0.35149E+04   -0.32728E+02    0.34481E-05   -0.32728E+02    0.96309E+00   -0.12970E-07    0.34481E-05   -0.12970E-07    0.63573E-11
   109    0.35543E+04   -0.33459E+02    0.33815E-05   -0.33459E+02    0.97730E+00   -0.12833E-07    0.33815E-05   -0.12833E-07    0.61979E-11
   110    0.35939E+04   -0.34184E+02    0.33167E-05   -0.34184E+02    0.99119E+00   -0.12697E-07    0.33167E-05   -0.12697E-07    0.60437E-11
   111    0.36336E+04   -0.34905E+02    0.32537E-05   -0.34905E+02    0.10048E+01   -0.12561E-07    0.32537E-05   -0.12561E-07    0.58944E-11
   112    0.36735E+04   -0.35620E+02    0.31923E-05   -0.35620E+02    0.10181E+01   -0.12425E-07    0.31923E-05   -0.12425E-07    0.57498E-11
   113    0.37137E+04   -0.36329E+02    0.31325E-05   -0.36329E+02    0.10311E+01   -0.12290E-07    0.31325E-05   -0.12290E-07    0.56097E-11
   114    0.37539E+04   -0.37029E+02    0.30742E-05   -0.37029E+02    0.10437E+01   -0.12155E-07    0.30742E-05   -0.12155E-07    0.54737E-11
   115    0.37944E+04   -0.37723E+02    0.30173E-05   -0.37723E+02    0.10560E+01   -0.12020E-07    0.30173E-05   -0.12020E-07    0.53418E-11
   116    0.38349E+04   -0.38407E+02    0.29619E-05   -0.38407E+02    0.10679E+01   -0.11886E-07    0.29619E-05   -0.11886E-07    0.52137E-11
   117    0.38756E+04   -0.39083E+02    0.29078E-05   -0.39083E+02    0.10793E+01   -0.11752E-07    0.29078E-05   -0.11752E-07    0.50894E-11
   118    0.39166E+04   -0.39749E+02    0.28550E-05   -0.39749E+02    0.10905E+01   -0.11619E-07    0.28550E-05   -0.11619E-07    0.49688E-11
   119    0.39576E+04   -0.40405E+02    0.28035E-05   -0.40405E+02    0.11012E+01   -0.11486E-07    0.28035E-05   -0.11486E-07    0.48517E-11
   120    0.39987E+04   -0.41049E+02    0.27533E-05   -0.41049E+02    0.11114E+01   -0.11353E-07    0.27533E-05   -0.11353E-07    0.47381E-11
   121    0.40398E+04   -0.41682E+02    0.27042E-05   -0.41682E+02    0.11214E+01   -0.11221E-07    0.27042E-05   -0.11221E-07    0.46278E-11
   122    0.40810E+04   -0.42303E+02    0.26564E-05   -0.42303E+02    0.11308E+01   -0.11089E-07    0.26564E-05   -0.11089E-07    0.45208E-11
   123    0.41223E+04   -0.42911E+02    0.26097E-05   -0.42911E+02    0.11397E+01   -0.10957E-07    0.26097E-05   -0.10957E-07    0.44170E-11
   124    0.41636E+04   -0.43504E+02    0.25642E-05   -0.43504E+02    0.11481E+01   -0.10826E-07    0.25642E-05   -0.10826E-07    0.43162E-11
   125    0.42050E+04   -0.44084E+02    0.25197E-05   -0.44084E+02    0.11561E+01   -0.10695E-07    0.25197E-05   -0.10695E-07    0.42183E-11
   126    0.42464E+04   -0.44649E+02    0.24762E-05   -0.44649E+02    0.11637E+01   -0.10565E-07    0.24762E-05   -0.10565E-07    0.41232E-11
   127    0.42879E+04   -0.45200E+02    0.24338E-05   -0.45200E+02    0.11708E+01   -0.10435E-07    0.24338E-05   -0.10435E-07    0.40309E-11
   128    0.43293E+04   -0.45735E+02    0.23923E-05   -0.45735E+02    0.11774E+01   -0.10306E-07    0.23923E-05   -0.10306E-07    0.39413E-11
   129    0.43708E+04   -0.46253E+02    0.23518E-05   -0.46253E+02    0.11834E+01   -0.10177E-07    0.23518E-05   -0.10177E-07    0.38541E-11
   130    0.44123E+04   -0.46753E+02    0.23122E-05   -0.46753E+02    0.11889E+01   -0.10048E-07    0.23122E-05   -0.10048E-07    0.37694E-11
   131    0.44538E+04   -0.47238E+02    0.22735E-05   -0.47238E+02    0.11939E+01   -0.99198E-08    0.22735E-05   -0.99198E-08    0.36870E-11
   132    0.44953E+04   -0.47703E+02    0.22356E-05   -0.47703E+02    0.11984E+01   -0.97920E-08    0.22356E-05   -0.97920E-08    0.36068E-11
   133    0.45368E+04   -0.48151E+02    0.21985E-05   -0.48151E+02    0.12024E+01   -0.96647E-08    0.21985E-05   -0.96647E-08    0.35288E-11
   134    0.45782E+04   -0.48577E+02    0.21622E-05   -0.48577E+02    0.12059E+01   -0.95378E-08    0.21622E-05   -0.95378E-08    0.34529E-11
   135    0.46197E+04   -0.48985E+02    0.21267E-05   -0.48985E+02    0.12089E+01   -0.94114E-08    0.21267E-05   -0.94114E-08    0.33790E-11
   136    0.46609E+04   -0.49371E+02    0.20919E-05   -0.49371E+02    0.12112E+01   -0.92854E-08    0.20919E-05   -0.92854E-08    0.33071E-11
   137    0.47022E+04   -0.49736E+02    0.20579E-05   -0.49736E+02    0.12131E+01   -0.91599E-08    0.20579E-05   -0.91599E-08    0.32372E-11
   138    0.47434E+04   -0.50080E+02    0.20246E-05   -0.50080E+02    0.12144E+01   -0.90349E-08    0.20246E-05   -0.90349E-08    0.31692E-11
   139    0.47843E+04   -0.50401E+02    0.19920E-05   -0.50401E+02    0.12153E+01   -0.89103E-08    0.19920E-05   -0.89103E-08    0.31030E-11
   140    0.48254E+04   -0.50700E+02    0.19601E-05   -0.50700E+02    0.12155E+01   -0.87862E-08    0.19601E-05   -0.87862E-08    0.30385E-11
   141    0.48661E+04   -0.50976E+02    0.19289E-05   -0.50976E+02    0.12152E+01   -0.86625E-08    0.19289E-05   -0.86625E-08    0.29758E-11
   142    0.49069E+04   -0.51228E+02    0.18983E-05   -0.51228E+02    0.12144E+01   -0.85394E-08    0.18983E-05   -0.85394E-08    0.29148E-11
   143    0.49476E+04   -0.51457E+02    0.18684E-05   -0.51457E+02    0.12131E+01   -0.84167E-08    0.18684E-05   -0.84167E-08    0.28553E-11
   144    0.49881E+04   -0.51662E+02    0.18390E-05   -0.51662E+02    0.12112E+01   -0.82945E-08    0.18390E-05   -0.82945E-08    0.27974E-11
   145    0.50284E+04   -0.51842E+02    0.18103E-05   -0.51842E+02    0.12089E+01   -0.81729E-08    0.18103E-05   -0.81729E-08    0.27410E-11
   146    0.50687E+04   -0.51997E+02    0.17822E-05   -0.51997E+02    0.12060E+01   -0.80517E-08    0.17822E-05   -0.80517E-08    0.26861E-11
   147    0.51087E+04   -0.52125E+02    0.17546E-05   -0.52125E+02    0.12026E+01   -0.79310E-08    0.17546E-05   -0.79310E-08    0.26325E-11
   148    0.51485E+04   -0.52229E+02    0.17275E-05   -0.52229E+02    0.11987E+01   -0.78109E-08    0.17275E-05   -0.78109E-08    0.25803E-11
   149    0.51882E+04   -0.52306E+02    0.17010E-05   -0.52306E+02    0.11943E+01   -0.76912E-08    0.17010E-05   -0.76912E-08    0.25294E-11
   150    0.52276E+04   -0.52355E+02    0.16749E-05   -0.52355E+02    0.11894E+01   -0.75721E-08    0.16749E-05   -0.75721E-08    0.24797E-11
   151    0.52669E+04   -0.52377E+02    0.16494E-05   -0.52377E+02    0.11841E+01   -0.74535E-08    0.16494E-05   -0.74535E-08    0.24312E-11
   152    0.53058E+04   -0.52372E+02    0.16244E-05   -0.52372E+02    0.11782E+01   -0.73354E-08    0.16244E-05   -0.73354E-08    0.23839E-11
   153    0.53445E+04   -0.52338E+02    0.15998E-05   -0.52338E+02    0.11719E+01   -0.72179E-08    0.15998E-05   -0.72179E-08    0.23378E-11
   154    0.53830E+04   -0.52275E+02    0.15758E-05   -0.52275E+02    0.11652E+01   -0.71009E-08    0.15758E-05   -0.71009E-08    0.22928E-11
   155    0.54213E+04   -0.52185E+02    0.15521E-05   -0.52185E+02    0.11581E+01   -0.69844E-08    0.15521E-05   -0.69844E-08    0.22489E-11
   156    0.54591E+04   -0.52066E+02    0.15290E-05   -0.52066E+02    0.11506E+01   -0.68685E-08    0.15290E-05   -0.68685E-08    0.22061E-11
   157    0.54968E+04   -0.51916E+02    0.15062E-05   -0.51916E+02    0.11426E+01   -0.67532E-08    0.15062E-05   -0.67532E-08    0.21643E-11
   158    0.55341E+04   -0.51738E+02    0.14839E-05   -0.51738E+02    0.11344E+01   -0.66384E-08    0.14839E-05   -0.66384E-08    0.21236E-11
   159    0.55711E+04   -0.51529E+02    0.14620E-05   -0.51529E+02    0.11257E+01   -0.65241E-08    0.14620E-05   -0.65241E-08    0.20838E-11
   160    0.56078E+04   -0.51290E+02    0.14405E-05   -0.51290E+02    0.11166E+01   -0.64104E-08    0.14405E-05   -0.64104E-08    0.20450E-11
   161    0.56443E+04   -0.51021E+02    0.14194E-05   -0.51021E+02    0.11074E+01   -0.62973E-08    0.14194E-05   -0.62973E-08    0.20071E-11
   162    0.56803E+04   -0.50723E+02    0.13987E-05   -0.50723E+02    0.10977E+01   -0.61848E-08    0.13987E-05   -0.61848E-08    0.19701E-11
   163    0.57162E+04   -0.50393E+02    0.13784E-05   -0.50393E+02    0.10877E+01   -0.60728E-08    0.13784E-05   -0.60728E-08    0.19340E-11
   164    0.57515E+04   -0.50033E+02    0.13584E-05   -0.50033E+02    0.10775E+01   -0.59614E-08    0.13584E-05   -0.59614E-08    0.18987E-11
   165    0.57866E+04   -0.49641E+02    0.13388E-05   -0.49641E+02    0.10670E+01   -0.58506E-08    0.13388E-05   -0.58506E-08    0.18642E-11
   166    0.58213E+04   -0.49218E+02    0.13196E-05   -0.49218E+02    0.10563E+01   -0.57404E-08    0.13196E-05   -0.57404E-08    0.18306E-11
   167    0.58557E+04   -0.48765E+02    0.13006E-05   -0.48765E+02    0.10452E+01   -0.56308E-08    0.13006E-05   -0.56308E-08    0.17976E-11
   168    0.58895E+04   -0.48280E+02    0.12820E-05   -0.48280E+02    0.10342E+01   -0.55217E-08    0.12820E-05   -0.55217E-08    0.17654E-11
   169    0.59230E+04   -0.47763E+02    0.12638E-05   -0.47763E+02    0.10228E+01   -0.54133E-08    0.12638E-05   -0.54133E-08    0.17340E-11
   170    0.59561E+04   -0.47214E+02    0.12458E-05   -0.47214E+02    0.10114E+01   -0.53055E-08    0.12458E-05   -0.53055E-08    0.17033E-11
   171    0.59887E+04   -0.46633E+02    0.12282E-05   -0.46633E+02    0.99987E+00   -0.51983E-08    0.12282E-05   -0.51983E-08    0.16732E-11
   172    0.60208E+04   -0.46020E+02    0.12108E-05   -0.46020E+02    0.98824E+00   -0.50916E-08    0.12108E-05   -0.50916E-08    0.16439E-11
   173    0.60524E+04   -0.45376E+02    0.11938E-05   -0.45376E+02    0.97647E+00   -0.49856E-08    0.11938E-05   -0.49856E-08    0.16152E-11
   174    0.60835E+04   -0.44700E+02    0.11770E-05   -0.44700E+02    0.96487E+00   -0.48802E-08    0.11770E-05   -0.48802E-08    0.15871E-11
   175    0.61143E+04   -0.43992E+02    0.11606E-05   -0.43992E+02    0.95315E+00   -0.47754E-08    0.11606E-05   -0.47754E-08    0.15597E-11
   176    0.61444E+04   -0.43251E+02    0.11444E-05   -0.43251E+02    0.94152E+00   -0.46712E-08    0.11444E-05   -0.46712E-08    0.15328E-11
   177    0.61740E+04   -0.42480E+02    0.11285E-05   -0.42480E+02    0.92992E+00   -0.45677E-08    0.11285E-05   -0.45677E-08    0.15066E-11
   178    0.62032E+04   -0.41676E+02    0.11128E-05   -0.41676E+02    0.91857E+00   -0.44648E-08    0.11128E-05   -0.44648E-08    0.14810E-11
