# L    TT    EE    TE    PP    TP
2 9.57269E+02 1.15333E-06 2.54447E-02 9.59057E+05 2.66886E+04
3 9.20541E+02 5.45282E-06 5.78606E-02 1.47630E+06 3.15375E+04
4 8.86520E+02 1.57093E-05 9.88547E-02 1.93643E+06 3.37573E+04
5 8.62454E+02 3.54445E-05 1.47639E-01 2.34304E+06 3.46179E+04
6 8.47128E+02 6.88372E-05 2.03536E-01 2.70202E+06 3.47394E+04
7 8.38460E+02 1.20668E-04 2.65903E-01 3.02033E+06 3.44410E+04
8 8.34376E+02 1.96217E-04 3.33954E-01 3.30371E+06 3.38958E+04
9 8.34000E+02 3.01399E-04 4.07116E-01 3.55732E+06 3.32042E+04
10 8.36458E+02 4.42263E-04 4.84577E-01 3.78448E+06 3.24267E+04
11 8.41051E+02 6.25791E-04 5.65792E-01 3.98940E+06 3.16188E+04
12 8.47914E+02 8.58933E-04 6.50554E-01 4.17295E+06 3.07851E+04
13 8.56011E+02 1.14904E-03 7.37326E-01 4.33953E+06 2.99754E+04
14 8.65233E+02 1.50328E-03 8.25707E-01 4.48921E+06 2.91649E+04
15 8.75376E+02 1.93018E-03 9.15000E-01 4.62531E+06 2.83776E+04
16 8.86725E+02 2.43839E-03 1.00544E+00 4.74846E+06 2.76019E+04
17 8.98736E+02 3.03642E-03 1.09552E+00 4.85918E+06 2.68522E+04
18 9.11068E+02 3.73113E-03 1.18425E+00 4.95989E+06 2.61283E+04
19 9.24919E+02 4.53559E-03 1.27255E+00 5.05104E+06 2.54384E+04
20 9.38950E+02 5.45408E-03 1.35887E+00 5.13299E+06 2.47646E+04
21 9.53337E+02 6.49678E-03 1.44243E+00 5.20681E+06 2.41176E+04
22 9.68261E+02 7.67326E-03 1.52277E+00 5.27356E+06 2.34965E+04
23 9.83453E+02 8.99272E-03 1.59962E+00 5.33361E+06 2.28978E+04
24 9.99092E+02 1.04628E-02 1.67138E+00 5.38696E+06 2.23268E+04
25 1.01509E+03 1.20946E-02 1.73840E+00 5.43477E+06 2.17772E+04
26 1.03135E+03 1.38952E-02 1.80060E+00 5.47740E+06 2.12454E+04
27 1.04797E+03 1.58756E-02 1.85699E+00 5.51493E+06 2.07334E+04
28 1.06477E+03 1.80426E-02 1.90650E+00 5.54800E+06 2.02437E+04
29 1.08193E+03 2.04054E-02 1.94859E+00 5.57668E+06 1.97745E+04
30 1.09936E+03 2.29729E-02 1.98415E+00 5.60162E+06 1.93196E+04
31 1.11696E+03 2.57530E-02 2.01204E+00 5.62253E+06 1.88791E+04
32 1.13475E+03 2.87547E-02 2.03143E+00 5.64031E+06 1.84573E+04
33 1.15280E+03 3.19861E-02 2.04099E+00 5.65497E+06 1.80534E+04
34 1.17112E+03 3.54526E-02 2.04215E+00 5.66658E+06 1.76619E+04
35 1.18962E+03 3.91639E-02 2.03420E+00 5.67543E+06 1.72830E+04
36 1.20820E+03 4.31272E-02 2.01615E+00 5.68178E+06 1.69175E+04
37 1.22706E+03 4.73487E-02 1.98701E+00 5.68571E+06 1.65672E+04
38 1.24618E+03 5.18366E-02 1.94760E+00 5.68741E+06 1.62276E+04
39 1.26549E+03 5.65926E-02 1.89738E+00 5.68696E+06 1.58988E+04
40 1.28488E+03 6.16238E-02 1.83536E+00 5.68464E+06 1.55824E+04
41 1.30454E+03 6.69400E-02 1.76074E+00 5.68052E+06 1.52777E+04
42 1.32438E+03 7.25450E-02 1.67460E+00 5.67463E+06 1.49819E+04
43 1.34440E+03 7.84430E-02 1.57737E+00 5.66721E+06 1.46942E+04
44 1.36441E+03 8.46333E-02 1.46745E+00 5.65827E+06 1.44153E+04
45 1.38479E+03 9.11247E-02 1.34350E+00 5.64791E+06 1.41481E+04
46 1.40543E+03 9.79253E-02 1.20642E+00 5.63629E+06 1.38890E+04
47 1.42607E+03 1.05030E-01 1.05745E+00 5.62342E+06 1.36361E+04
48 1.44690E+03 1.12447E-01 8.94982E-01 5.60948E+06 1.33912E+04
49 1.46799E+03 1.20168E-01 7.17818E-01 5.59447E+06 1.31544E+04
50 1.48934E+03 1.28211E-01 5.26811E-01 5.57838E+06 1.29256E+04
51 1.51079E+03 1.36575E-01 3.23132E-01 5.56149E+06 1.27022E+04
52 1.53251E+03 1.45244E-01 1.05477E-01 5.54371E+06 1.24851E+04
53 1.55449E+03 1.54234E-01 -1.27558E-01 5.52512E+06 1.22760E+04
54 1.57656E+03 1.63536E-01 -3.74820E-01 5.50573E+06 1.20731E+04
55 1.59873E+03 1.73152E-01 -6.35165E-01 5.48571E+06 1.18738E+04
56 1.62116E+03 1.83089E-01 -9.09728E-01 5.46498E+06 1.16808E+04
57 1.64394E+03 1.93331E-01 -1.19980E+00 5.44371E+06 1.14940E+04
58 1.66691E+03 2.03893E-01 -1.50445E+00 5.42190E+06 1.13126E+04
59 1.68997E+03 2.14769E-01 -1.82258E+00 5.39956E+06 1.11357E+04
60 1.71320E+03 2.25922E-01 -2.15332E+00 5.37669E+06 1.09623E+04
61 1.73697E+03 2.37360E-01 -2.49639E+00 5.35345E+06 1.07934E+04
62 1.76074E+03 2.49085E-01 -2.85295E+00 5.32977E+06 1.06299E+04
63 1.78469E+03 2.61095E-01 -3.22462E+00 5.30573E+06 1.04708E+04
64 1.80909E+03 2.73428E-01 -3.61273E+00 5.28134E+06 1.03162E+04
65 1.83349E+03 2.86082E-01 -4.01844E+00 5.25658E+06 1.01661E+04
66 1.85815E+03 2.99022E-01 -4.44042E+00 5.23156E+06 1.00186E+04
67 1.88299E+03 3.12230E-01 -4.87669E+00 5.20636E+06 9.87564E+03
68 1.90819E+03 3.25733E-01 -5.32575E+00 5.18089E+06 9.73623E+03
69 1.93357E+03 3.39459E-01 -5.78499E+00 5.15515E+06 9.60040E+03
70 1.95931E+03 3.53426E-01 -6.25478E+00 5.12933E+06 9.46724E+03
71 1.98523E+03 3.67600E-01 -6.73618E+00 5.10323E+06 9.33677E+03
72 2.01141E+03 3.81960E-01 -7.23028E+00 5.07705E+06 9.20987E+03
73 2.03777E+03 3.96500E-01 -7.73778E+00 5.05069E+06 9.08655E+03
74 2.06431E+03 4.11227E-01 -8.25779E+00 5.02423E+06 8.96502E+03
75 2.09112E+03 4.26160E-01 -8.78942E+00 4.99769E+06 8.84625E+03
76 2.11811E+03 4.41307E-01 -9.33230E+00 4.97097E+06 8.73035E+03
77 2.14546E+03 4.56660E-01 -9.88726E+00 4.94425E+06 8.61694E+03
78 2.17307E+03 4.72227E-01 -1.04547E+01 4.91753E+06 8.50604E+03
79 2.20086E+03 4.87955E-01 -1.10311E+01 4.89072E+06 8.39773E+03
80 2.22901E+03 5.03835E-01 -1.16173E+01 4.86383E+06 8.29175E+03
81 2.25743E+03 5.19805E-01 -1.22134E+01 4.83702E+06 8.18808E+03
82 2.28612E+03 5.35890E-01 -1.28202E+01 4.81012E+06 8.08675E+03
83 2.31498E+03 5.52056E-01 -1.34359E+01 4.78322E+06 7.98764E+03
84 2.34420E+03 5.68312E-01 -1.40597E+01 4.75641E+06 7.89068E+03
85 2.37360E+03 5.84630E-01 -1.46933E+01 4.72960E+06 7.79578E+03
86 2.40318E+03 6.01019E-01 -1.53349E+01 4.70279E+06 7.70284E+03
87 2.43330E+03 6.17444E-01 -1.59837E+01 4.67607E+06 7.61186E+03
88 2.46341E+03 6.33923E-01 -1.66396E+01 4.64935E+06 7.52268E+03
89 2.49389E+03 6.50428E-01 -1.73027E+01 4.62272E+06 7.43528E+03
90 2.52454E+03 6.66934E-01 -1.79711E+01 4.59618E+06 7.34958E+03
91 2.55546E+03 6.83413E-01 -1.86458E+01 4.56964E+06 7.26558E+03
92 2.58665E+03 6.99874E-01 -1.93250E+01 4.54328E+06 7.18309E+03
93 2.61819E+03 7.16281E-01 -2.00086E+01 4.51691E+06 7.10213E+03
94 2.64974E+03 7.32626E-01 -2.06959E+01 4.49064E+06 7.02269E+03
95 2.68164E+03 7.48890E-01 -2.13875E+01 4.46455E+06 6.94476E+03
96 2.71363E+03 7.65056E-01 -2.20819E+01 4.43845E+06 6.86818E+03
97 2.74598E+03 7.81115E-01 -2.27798E+01 4.41254E+06 6.79302E+03
98 2.77860E+03 7.97057E-01 -2.34778E+01 4.38671E+06 6.71912E+03
99 2.81122E+03 8.12848E-01 -2.41793E+01 4.36097E+06 6.64655E+03
100 2.84419E+03 8.28478E-01 -2.48790E+01 4.33541E+06 6.57533E+03
101 2.87735E+03 8.44009E-01 -2.55814E+01 4.30995E+06 6.50527E+03
102 2.91104E+03 8.59290E-01 -2.62829E+01 4.28457E+06 6.43637E+03
103 2.94464E+03 8.74402E-01 -2.69844E+01 4.25937E+06 6.36872E+03
104 2.97851E+03 8.89326E-01 -2.76832E+01 4.23425E+06 6.30223E+03
105 3.01247E+03 9.04008E-01 -2.83812E+01 4.20923E+06 6.23691E+03
106 3.04669E+03 9.18485E-01 -2.90764E+01 4.18439E+06 6.17265E+03
107 3.08083E+03 9.32605E-01 -2.97681E+01 4.15972E+06 6.10947E+03
108 3.11541E+03 9.46546E-01 -3.04571E+01 4.13515E+06 6.04736E+03
109 3.15009E+03 9.60129E-01 -3.11416E+01 4.11075E+06 5.98624E+03
110 3.18485E+03 9.73355E-01 -3.18199E+01 4.08645E+06 5.92619E+03
111 3.21988E+03 9.86313E-01 -3.24937E+01 4.06232E+06 5.86703E+03
112 3.25491E+03 9.99002E-01 -3.31622E+01 4.03837E+06 5.80885E+03
113 3.29030E+03 1.01125E+00 -3.38244E+01 4.01451E+06 5.75157E+03
114 3.32569E+03 1.02313E+00 -3.44785E+01 3.99083E+06 5.69518E+03
115 3.36135E+03 1.03475E+00 -3.51246E+01 3.96723E+06 5.63969E+03
116 3.39700E+03 1.04583E+00 -3.57627E+01 3.94391E+06 5.58499E+03
117 3.43302E+03 1.05655E+00 -3.63918E+01 3.92068E+06 5.53111E+03
118 3.46912E+03 1.06692E+00 -3.70111E+01 3.89762E+06 5.47803E+03
119 3.50522E+03 1.07693E+00 -3.76205E+01 3.87465E+06 5.42584E+03
120 3.54150E+03 1.08640E+00 -3.82184E+01 3.85195E+06 5.37427E+03
121 3.57779E+03 1.09561E+00 -3.88055E+01 3.82935E+06 5.32360E+03
122 3.61416E+03 1.10418E+00 -3.93810E+01 3.80683E+06 5.27356E+03
123 3.65053E+03 1.11232E+00 -3.99440E+01 3.78457E+06 5.22432E+03
124 3.68708E+03 1.12000E+00 -4.04918E+01 3.76241E+06 5.17571E+03
125 3.72354E+03 1.12715E+00 -4.10271E+01 3.74043E+06 5.12781E+03
126 3.76018E+03 1.13394E+00 -4.15481E+01 3.71862E+06 5.08053E+03
127 3.79673E+03 1.14020E+00 -4.20548E+01 3.69691E+06 5.03397E+03
128 3.83328E+03 1.14592E+00 -4.25463E+01 3.67546E+06 4.98804E+03
129 3.86992E+03 1.15119E+00 -4.30208E+01 3.65410E+06 4.94264E+03
130 3.90656E+03 1.15584E+00 -4.34793E+01 3.63283E+06 4.89787E+03
131 3.94320E+03 1.16004E+00 -4.39216E+01 3.61183E+06 4.85364E+03
132 3.97983E+03 1.16370E+00 -4.43452E+01 3.59092E+06 4.81003E+03
133 4.01647E+03 1.16683E+00 -4.47518E+01 3.57019E+06 4.76695E+03
134 4.05302E+03 1.16951E+00 -4.51379E+01 3.54964E+06 4.72433E+03
135 4.08957E+03 1.17156E+00 -4.55060E+01 3.52917E+06 4.68233E+03
136 4.12603E+03 1.17317E+00 -4.58528E+01 3.50897E+06 4.64086E+03
137 4.16241E+03 1.17416E+00 -4.61798E+01 3.48878E+06 4.59984E+03
138 4.19869E+03 1.17469E+00 -4.64864E+01 3.46885E+06 4.55927E+03
139 4.23479E+03 1.17469E+00 -4.67714E+01 3.44901E+06 4.51933E+03
140 4.27098E+03 1.17416E+00 -4.70351E+01 3.42944E+06 4.47974E+03
141 4.30691E+03 1.17299E+00 -4.72755E+01 3.40987E+06 4.44069E+03
142 4.34283E+03 1.17139E+00 -4.74944E+01 3.39057E+06 4.40217E+03
143 4.37867E+03 1.16924E+00 -4.76901E+01 3.37135E+06 4.36401E+03
144 4.41432E+03 1.16656E+00 -4.78635E+01 3.35232E+06 4.32630E+03
145 4.44980E+03 1.16352E+00 -4.80127E+01 3.33337E+06 4.28912E+03
146 4.48528E+03 1.15977E+00 -4.81378E+01 3.31461E+06 4.25231E+03
147 4.52040E+03 1.15566E+00 -4.82379E+01 3.29602E+06 4.21593E+03
148 4.55543E+03 1.15092E+00 -4.83148E+01 3.27752E+06 4.17992E+03
149 4.59037E+03 1.14583E+00 -4.83657E+01 3.25920E+06 4.14435E+03
150 4.62495E+03 1.14020E+00 -4.83889E+01 3.24106E+06 4.10923E+03
151 4.65945E+03 1.13412E+00 -4.83880E+01 3.22301E+06 4.07447E+03
152 4.69359E+03 1.12751E+00 -4.83603E+01 3.20514E+06 4.04007E+03
153 4.72755E+03 1.12054E+00 -4.83049E+01 3.18744E+06 4.00602E+03
154 4.76124E+03 1.11312E+00 -4.82236E+01 3.16984E+06 3.97242E+03
155 4.79475E+03 1.10535E+00 -4.81146E+01 3.15232E+06 3.93908E+03
156 4.82781E+03 1.09721E+00 -4.79787E+01 3.13499E+06 3.90620E+03
157 4.86079E+03 1.08863E+00 -4.78152E+01 3.11783E+06 3.87358E+03
158 4.89341E+03 1.07979E+00 -4.76231E+01 3.10076E+06 3.84141E+03
159 4.92575E+03 1.07040E+00 -4.74032E+01 3.08387E+06 3.80951E+03
160 4.95775E+03 1.06084E+00 -4.71539E+01 3.06716E+06 3.77796E+03
161 4.98947E+03 1.05101E+00 -4.68769E+01 3.05045E+06 3.74677E+03
162 5.02093E+03 1.04074E+00 -4.65713E+01 3.03400E+06 3.71585E+03
163 5.05203E+03 1.03028E+00 -4.62370E+01 3.01765E+06 3.68520E+03
164 5.08277E+03 1.01956E+00 -4.58742E+01 3.00139E+06 3.65500E+03
165 5.11315E+03 1.00856E+00 -4.54810E+01 2.98530E+06 3.62497E+03
166 5.14327E+03 9.97394E-01 -4.50583E+01 2.96930E+06 3.59530E+03
167 5.17303E+03 9.85955E-01 -4.46079E+01 2.95349E+06 3.56581E+03
168 5.20225E+03 9.74427E-01 -4.41271E+01 2.93776E+06 3.53677E+03
169 5.23120E+03 9.62721E-01 -4.36169E+01 2.92212E+06 3.50790E+03
170 5.25971E+03 9.50924E-01 -4.30771E+01 2.90666E+06 3.47931E+03
171 5.28777E+03 9.39128E-01 -4.25061E+01 2.89129E+06 3.45098E+03
172 5.31529E+03 9.27154E-01 -4.19064E+01 2.87610E+06 3.42301E+03
173 5.34237E+03 9.15089E-01 -4.12773E+01 2.86099E+06 3.39521E+03
174 5.36909E+03 9.03204E-01 -4.06187E+01 2.84607E+06 3.36769E+03
175 5.39536E+03 8.91274E-01 -3.99297E+01 2.83115E+06 3.34043E+03
176 5.42110E+03 8.79424E-01 -3.92112E+01 2.81640E+06 3.31345E+03
177 5.44630E+03 8.67637E-01 -3.84641E+01 2.80184E+06 3.28673E+03
178 5.47106E+03 8.56118E-01 -3.76867E+01 2.78727E+06 3.26018E+03
179 5.49527E+03 8.44590E-01 -3.68797E+01 2.77288E+06 3.23391E+03
180 5.51913E+03 8.33277E-01 -3.60442E+01 2.75867E+06 3.20782E+03
181 5.54237E+03 8.22177E-01 -3.51809E+01 2.74446E+06 3.18199E+03
182 5.56516E+03 8.11364E-01 -3.42873E+01 2.73043E+06 3.15643E+03
183 5.58741E+03 8.00784E-01 -3.33659E+01 2.71649E+06 3.13105E+03
184 5.60912E+03 7.90498E-01 -3.24151E+01 2.70264E+06 3.10594E+03
185 5.63039E+03 7.80650E-01 -3.14374E+01 2.68897E+06 3.08101E+03
186 5.65077E+03 7.71133E-01 -3.04303E+01 2.67530E+06 3.05626E+03
187 5.67087E+03 7.62071E-01 -2.93955E+01 2.66180E+06 3.03177E+03
188 5.69044E+03 7.53456E-01 -2.83338E+01 2.64840E+06 3.00746E+03
189 5.70930E+03 7.45333E-01 -2.72445E+01 2.63517E+06 2.98342E+03
190 5.72798E+03 7.37764E-01 -2.61292E+01 2.62195E+06 2.95956E+03
191 5.74567E+03 7.30767E-01 -2.49853E+01 2.60890E+06 2.93588E+03
192 5.76301E+03 7.24377E-01 -2.38156E+01 2.59585E+06 2.91238E+03
193 5.77954E+03 7.18631E-01 -2.26217E+01 2.58298E+06 2.88914E+03
194 5.79572E+03 7.13573E-01 -2.14000E+01 2.57020E+06 2.86600E+03
195 5.81126E+03 7.09239E-01 -2.01543E+01 2.55751E+06 2.84312E+03
196 5.82610E+03 7.05664E-01 -1.88835E+01 2.54500E+06 2.82042E+03
