#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.714286E-04   0.423947E+06   0.423947E+06   0.565015E+06   0.565000E+06   0.428678E+06   0.424096E+06   0.423947E+06   0.428283E+06  -0.601999E+00   0.422900E+06   0.422900E+06   0.126693E+01
   0.798228E-04   0.423946E+06   0.423945E+06   0.564952E+06   0.564933E+06   0.428667E+06   0.424094E+06   0.423946E+06   0.428281E+06  -0.601996E+00   0.422898E+06   0.422898E+06   0.141581E+01
   0.892035E-04   0.423944E+06   0.423943E+06   0.564872E+06   0.564849E+06   0.428653E+06   0.424092E+06   0.423944E+06   0.428278E+06  -0.601991E+00   0.422896E+06   0.422896E+06   0.158218E+01
   0.996866E-04   0.423941E+06   0.423941E+06   0.564773E+06   0.564744E+06   0.428635E+06   0.424089E+06   0.423941E+06   0.428274E+06  -0.601986E+00   0.422893E+06   0.422893E+06   0.176810E+01
   0.111402E-03   0.423938E+06   0.423937E+06   0.564649E+06   0.564612E+06   0.428613E+06   0.424086E+06   0.423938E+06   0.428270E+06  -0.601980E+00   0.422890E+06   0.422890E+06   0.197585E+01
   0.124493E-03   0.423935E+06   0.423933E+06   0.564495E+06   0.564449E+06   0.428585E+06   0.424081E+06   0.423934E+06   0.428264E+06  -0.601971E+00   0.422886E+06   0.422886E+06   0.220801E+01
   0.139124E-03   0.423930E+06   0.423928E+06   0.564302E+06   0.564244E+06   0.428551E+06   0.424076E+06   0.423930E+06   0.428257E+06  -0.601961E+00   0.422881E+06   0.422881E+06   0.246743E+01
   0.155474E-03   0.423924E+06   0.423922E+06   0.564061E+06   0.563989E+06   0.428508E+06   0.424069E+06   0.423924E+06   0.428248E+06  -0.601948E+00   0.422875E+06   0.422874E+06   0.275732E+01
   0.173745E-03   0.423917E+06   0.423915E+06   0.563760E+06   0.563670E+06   0.428454E+06   0.424060E+06   0.423917E+06   0.428237E+06  -0.601932E+00   0.422867E+06   0.422866E+06   0.308124E+01
   0.194163E-03   0.423908E+06   0.423905E+06   0.563384E+06   0.563273E+06   0.428387E+06   0.424049E+06   0.423908E+06   0.428224E+06  -0.601912E+00   0.422857E+06   0.422857E+06   0.344318E+01
   0.216981E-03   0.423897E+06   0.423893E+06   0.562916E+06   0.562776E+06   0.428303E+06   0.424035E+06   0.423896E+06   0.428207E+06  -0.601887E+00   0.422845E+06   0.422844E+06   0.384760E+01
   0.242480E-03   0.423883E+06   0.423878E+06   0.562331E+06   0.562157E+06   0.428198E+06   0.424018E+06   0.423882E+06   0.428185E+06  -0.601855E+00   0.422829E+06   0.422829E+06   0.429945E+01
   0.270976E-03   0.423865E+06   0.423860E+06   0.561601E+06   0.561385E+06   0.428067E+06   0.423997E+06   0.423865E+06   0.428159E+06  -0.601816E+00   0.422810E+06   0.422809E+06   0.480428E+01
   0.302821E-03   0.423844E+06   0.423836E+06   0.560692E+06   0.560421E+06   0.427904E+06   0.423971E+06   0.423842E+06   0.428125E+06  -0.601767E+00   0.422786E+06   0.422785E+06   0.536826E+01
   0.338408E-03   0.423816E+06   0.423807E+06   0.559557E+06   0.559220E+06   0.427701E+06   0.423937E+06   0.423815E+06   0.428084E+06  -0.601706E+00   0.422757E+06   0.422755E+06   0.599828E+01
   0.378178E-03   0.423782E+06   0.423771E+06   0.558143E+06   0.557724E+06   0.427447E+06   0.423896E+06   0.423781E+06   0.428032E+06  -0.601630E+00   0.422719E+06   0.422718E+06   0.670200E+01
   0.422621E-03   0.423740E+06   0.423726E+06   0.556382E+06   0.555860E+06   0.427130E+06   0.423845E+06   0.423738E+06   0.427968E+06  -0.601535E+00   0.422673E+06   0.422671E+06   0.748795E+01
   0.472287E-03   0.423687E+06   0.423669E+06   0.554190E+06   0.553541E+06   0.426734E+06   0.423780E+06   0.423684E+06   0.427887E+06  -0.601416E+00   0.422615E+06   0.422612E+06   0.836561E+01
   0.527790E-03   0.423620E+06   0.423598E+06   0.551462E+06   0.550657E+06   0.426241E+06   0.423700E+06   0.423617E+06   0.427786E+06  -0.601268E+00   0.422542E+06   0.422539E+06   0.934550E+01
   0.589815E-03   0.423538E+06   0.423510E+06   0.548073E+06   0.547074E+06   0.425627E+06   0.423600E+06   0.423534E+06   0.427661E+06  -0.601084E+00   0.422452E+06   0.422448E+06   0.104393E+02
   0.659130E-03   0.423435E+06   0.423400E+06   0.543867E+06   0.542630E+06   0.424862E+06   0.423475E+06   0.423430E+06   0.427505E+06  -0.600854E+00   0.422340E+06   0.422334E+06   0.116598E+02
   0.736590E-03   0.423306E+06   0.423263E+06   0.538654E+06   0.537127E+06   0.423909E+06   0.423319E+06   0.423300E+06   0.427311E+06  -0.600568E+00   0.422199E+06   0.422192E+06   0.130214E+02
   0.823153E-03   0.423146E+06   0.423093E+06   0.532206E+06   0.530326E+06   0.422724E+06   0.423126E+06   0.423139E+06   0.427069E+06  -0.600212E+00   0.422024E+06   0.422015E+06   0.145395E+02
   0.919889E-03   0.422946E+06   0.422880E+06   0.524251E+06   0.521944E+06   0.421252E+06   0.422884E+06   0.422937E+06   0.426769E+06  -0.599770E+00   0.421806E+06   0.421795E+06   0.162313E+02
   0.102799E-02   0.422698E+06   0.422615E+06   0.514465E+06   0.511647E+06   0.419424E+06   0.422584E+06   0.422686E+06   0.426396E+06  -0.599220E+00   0.421534E+06   0.421520E+06   0.181155E+02
   0.114880E-02   0.422389E+06   0.422285E+06   0.502474E+06   0.499050E+06   0.417159E+06   0.422210E+06   0.422375E+06   0.425934E+06  -0.598538E+00   0.421196E+06   0.421179E+06   0.202120E+02
   0.128381E-02   0.422005E+06   0.421875E+06   0.487850E+06   0.483721E+06   0.414358E+06   0.421746E+06   0.421987E+06   0.425361E+06  -0.597694E+00   0.420775E+06   0.420754E+06   0.225425E+02
   0.143468E-02   0.421528E+06   0.421366E+06   0.470122E+06   0.465187E+06   0.410901E+06   0.421171E+06   0.421505E+06   0.424655E+06  -0.596650E+00   0.420253E+06   0.420227E+06   0.251297E+02
   0.160328E-02   0.420936E+06   0.420734E+06   0.448794E+06   0.442963E+06   0.406648E+06   0.420459E+06   0.420908E+06   0.423784E+06  -0.595364E+00   0.419605E+06   0.419572E+06   0.279977E+02
   0.179170E-02   0.420204E+06   0.419952E+06   0.423380E+06   0.416593E+06   0.401436E+06   0.419579E+06   0.420169E+06   0.422716E+06  -0.593783E+00   0.418803E+06   0.418762E+06   0.311709E+02
   0.200226E-02   0.419300E+06   0.418986E+06   0.393464E+06   0.385713E+06   0.395098E+06   0.418495E+06   0.419257E+06   0.421411E+06  -0.591849E+00   0.417814E+06   0.417764E+06   0.346741E+02
   0.223756E-02   0.418187E+06   0.417795E+06   0.358790E+06   0.350156E+06   0.387397E+06   0.417164E+06   0.418133E+06   0.419822E+06  -0.589492E+00   0.416593E+06   0.416531E+06   0.385312E+02
   0.250052E-02   0.416820E+06   0.416331E+06   0.319389E+06   0.310088E+06   0.378124E+06   0.415534E+06   0.416752E+06   0.417901E+06  -0.586636E+00   0.415093E+06   0.415016E+06   0.427648E+02
   0.279438E-02   0.415148E+06   0.414539E+06   0.275746E+06   0.266170E+06   0.367064E+06   0.413551E+06   0.415064E+06   0.415594E+06  -0.583202E+00   0.413257E+06   0.413162E+06   0.473950E+02
   0.312277E-02   0.413113E+06   0.412355E+06   0.228985E+06   0.219736E+06   0.354016E+06   0.411149E+06   0.413009E+06   0.412846E+06  -0.579103E+00   0.411022E+06   0.410903E+06   0.524386E+02
   0.348976E-02   0.410651E+06   0.409707E+06   0.181036E+06   0.172918E+06   0.338837E+06   0.408261E+06   0.410521E+06   0.409603E+06  -0.574260E+00   0.408316E+06   0.408169E+06   0.579085E+02
   0.389987E-02   0.407692E+06   0.406518E+06   0.134686E+06   0.128617E+06   0.321479E+06   0.404817E+06   0.407530E+06   0.405815E+06  -0.568601E+00   0.405063E+06   0.404883E+06   0.638135E+02
   0.435818E-02   0.404164E+06   0.402705E+06   0.933955E+05   0.901940E+05   0.302042E+06   0.400749E+06   0.403962E+06   0.401441E+06  -0.562068E+00   0.401186E+06   0.400965E+06   0.701600E+02
   0.487035E-02   0.399994E+06   0.398184E+06   0.607122E+05   0.607505E+05   0.280828E+06   0.395995E+06   0.399744E+06   0.396445E+06  -0.554625E+00   0.396614E+06   0.396342E+06   0.769533E+02
