# L    TT    EE    TE    PP    TP
2 9.01489E+02 1.01826E-06 2.23540E-02 8.13994E+05 2.58196E+04
3 8.56978E+02 4.80717E-06 5.10944E-02 1.25189E+06 3.02605E+04
4 8.18691E+02 1.38343E-05 8.74078E-02 1.64031E+06 3.22022E+04
5 7.91808E+02 3.11897E-05 1.30561E-01 1.98232E+06 3.28710E+04
6 7.74365E+02 6.05331E-05 1.79946E-01 2.28302E+06 3.28553E+04
7 7.63962E+02 1.06050E-04 2.34990E-01 2.54861E+06 3.24588E+04
8 7.58403E+02 1.72359E-04 2.94963E-01 2.78409E+06 3.18456E+04
9 7.56680E+02 2.64625E-04 3.59373E-01 2.99391E+06 3.11082E+04
10 7.57894E+02 3.88155E-04 4.27498E-01 3.18094E+06 3.03004E+04
11 7.61321E+02 5.49036E-04 4.98809E-01 3.34880E+06 2.94759E+04
12 7.67000E+02 7.53336E-04 5.73150E-01 3.49841E+06 2.86357E+04
13 7.73994E+02 1.00742E-03 6.49148E-01 3.63347E+06 2.78251E+04
14 7.82155E+02 1.31766E-03 7.26444E-01 3.75418E+06 2.70211E+04
15 7.91280E+02 1.69154E-03 8.04370E-01 3.86312E+06 2.62448E+04
16 8.01600E+02 2.13638E-03 8.83203E-01 3.96122E+06 2.54851E+04
17 8.12633E+02 2.65986E-03 9.61564E-01 4.04876E+06 2.47543E+04
18 8.24018E+02 3.26774E-03 1.03854E+00 4.12778E+06 2.40530E+04
19 8.36811E+02 3.97159E-03 1.11506E+00 4.19874E+06 2.33869E+04
20 8.49891E+02 4.77503E-03 1.18954E+00 4.26191E+06 2.27385E+04
21 8.63434E+02 5.68712E-03 1.26152E+00 4.31833E+06 2.21178E+04
22 8.77385E+02 6.71603E-03 1.33044E+00 4.36882E+06 2.15240E+04
23 8.91735E+02 7.87000E-03 1.39603E+00 4.41365E+06 2.09543E+04
24 9.06510E+02 9.15589E-03 1.45698E+00 4.45293E+06 2.04105E+04
25 9.21638E+02 1.05828E-02 1.51368E+00 4.48758E+06 1.98899E+04
26 9.37108E+02 1.21567E-02 1.56583E+00 4.51796E+06 1.93878E+04
27 9.52856E+02 1.38880E-02 1.61261E+00 4.54408E+06 1.89052E+04
28 9.68882E+02 1.57824E-02 1.65319E+00 4.56650E+06 1.84448E+04
29 9.85371E+02 1.78491E-02 1.68700E+00 4.58540E+06 1.80038E+04
30 1.00195E+03 2.00937E-02 1.71479E+00 4.60115E+06 1.75777E+04
31 1.01881E+03 2.25236E-02 1.73563E+00 4.61365E+06 1.71664E+04
32 1.03595E+03 2.51489E-02 1.74869E+00 4.62357E+06 1.67727E+04
33 1.05327E+03 2.79734E-02 1.75296E+00 4.63098E+06 1.63975E+04
34 1.07087E+03 3.10044E-02 1.74962E+00 4.63598E+06 1.60335E+04
35 1.08866E+03 3.42485E-02 1.73804E+00 4.63857E+06 1.56815E+04
36 1.10663E+03 3.77141E-02 1.71720E+00 4.63931E+06 1.53433E+04
37 1.12479E+03 4.14056E-02 1.68635E+00 4.63802E+06 1.50182E+04
38 1.14322E+03 4.53297E-02 1.64624E+00 4.63496E+06 1.47051E+04
39 1.16184E+03 4.94890E-02 1.59649E+00 4.63024E+06 1.44012E+04
40 1.18065E+03 5.38883E-02 1.53609E+00 4.62403E+06 1.41094E+04
41 1.19973E+03 5.85378E-02 1.46430E+00 4.61634E+06 1.38287E+04
42 1.21891E+03 6.34401E-02 1.38204E+00 4.60735E+06 1.35573E+04
43 1.23827E+03 6.86008E-02 1.28987E+00 4.59707E+06 1.32933E+04
44 1.25772E+03 7.40145E-02 1.18621E+00 4.58559E+06 1.30376E+04
45 1.27745E+03 7.96931E-02 1.06986E+00 4.57308E+06 1.27921E+04
46 1.29746E+03 8.56450E-02 9.41832E-01 4.55955E+06 1.25550E+04
47 1.31756E+03 9.18618E-02 8.03119E-01 4.54510E+06 1.23234E+04
