#           k/h    P           
    0.10000E-03    0.16596E+00
    0.10202E-03    0.16921E+00
    0.10408E-03    0.17252E+00
    0.10618E-03    0.17590E+00
    0.10833E-03    0.17935E+00
    0.11052E-03    0.18286E+00
    0.11275E-03    0.18644E+00
    0.11503E-03    0.19009E+00
    0.11735E-03    0.19381E+00
    0.11972E-03    0.19761E+00
    0.12214E-03    0.20148E+00
    0.12461E-03    0.20543E+00
    0.12712E-03    0.20945E+00
    0.12969E-03    0.21355E+00
    0.13231E-03    0.21773E+00
    0.13499E-03    0.22200E+00
    0.13771E-03    0.22634E+00
    0.14049E-03    0.23078E+00
    0.14333E-03    0.23530E+00
    0.14623E-03    0.23990E+00
    0.14918E-03    0.24460E+00
    0.15220E-03    0.24939E+00
    0.15527E-03    0.25428E+00
    0.15841E-03    0.25926E+00
    0.16161E-03    0.26433E+00
    0.16487E-03    0.26951E+00
    0.16820E-03    0.27478E+00
    0.17160E-03    0.28017E+00
    0.17507E-03    0.28565E+00
    0.17860E-03    0.29124E+00
    0.18221E-03    0.29695E+00
    0.18589E-03    0.30276E+00
    0.18965E-03    0.30869E+00
    0.19348E-03    0.31473E+00
    0.19739E-03    0.32089E+00
    0.20138E-03    0.32718E+00
    0.20544E-03    0.33358E+00
    0.20959E-03    0.34011E+00
    0.21383E-03    0.34677E+00
    0.21815E-03    0.35356E+00
    0.22255E-03    0.36048E+00
    0.22705E-03    0.36753E+00
    0.23164E-03    0.37473E+00
    0.23632E-03    0.38206E+00
    0.24109E-03    0.38954E+00
    0.24596E-03    0.39716E+00
    0.25093E-03    0.40494E+00
    0.25600E-03    0.41286E+00
    0.26117E-03    0.42094E+00
    0.26645E-03    0.42918E+00
    0.27183E-03    0.43757E+00
    0.27732E-03    0.44614E+00
    0.28292E-03    0.45487E+00
    0.28864E-03    0.46376E+00
    0.29447E-03    0.47284E+00
    0.30042E-03    0.48209E+00
    0.30649E-03    0.49152E+00
    0.31268E-03    0.50113E+00
    0.31899E-03    0.51093E+00
    0.32544E-03    0.52093E+00
    0.33201E-03    0.53111E+00
    0.33872E-03    0.54150E+00
    0.34556E-03    0.55209E+00
    0.35254E-03    0.56288E+00
    0.35966E-03    0.57389E+00
    0.36693E-03    0.58511E+00
    0.37434E-03    0.59654E+00
    0.38190E-03    0.60820E+00
    0.38962E-03    0.62009E+00
