# L    TT    EE    BB    TE
2 8.47770E+02 2.63048E-06 1.52926E-06 2.39961E-02
3 8.21146E+02 8.27339E-06 3.05908E-06 5.43898E-02
4 7.94829E+02 2.01369E-05 5.09952E-06 9.28574E-02
5 7.76148E+02 4.16058E-05 7.65123E-06 1.38698E-01
6 7.64521E+02 7.66993E-05 1.07150E-05 1.91278E-01
7 7.58374E+02 1.30015E-04 1.42920E-05 2.50014E-01
8 7.55967E+02 2.06645E-04 1.83817E-05 3.14156E-01
9 7.56662E+02 3.12259E-04 2.29880E-05 3.83195E-01
10 7.59680E+02 4.52716E-04 2.81090E-05 4.56345E-01
11 7.64484E+02 6.34719E-04 3.37484E-05 5.33113E-01
12 7.71232E+02 8.64941E-04 3.99053E-05 6.13289E-01
13 7.78953E+02 1.15047E-03 4.65833E-05 6.95445E-01
14 7.87590E+02 1.49825E-03 5.37816E-05 7.79166E-01
15 7.96976E+02 1.91639E-03 6.15029E-05 8.63775E-01
16 8.07400E+02 2.41331E-03 6.97491E-05 9.49588E-01
17 8.18397E+02 2.99715E-03 7.85201E-05 1.03512E+00
18 8.29617E+02 3.67449E-03 8.78179E-05 1.11945E+00
19 8.42077E+02 4.45782E-03 9.76433E-05 1.20342E+00
20 8.54731E+02 5.35131E-03 1.08002E-04 1.28553E+00
21 8.67756E+02 6.36478E-03 1.18888E-04 1.36504E+00
22 8.81095E+02 7.50728E-03 1.30302E-04 1.44160E+00
23 8.94758E+02 8.78762E-03 1.42262E-04 1.51492E+00
24 9.08737E+02 1.02133E-02 1.54750E-04 1.58333E+00
25 9.23011E+02 1.17944E-02 1.67765E-04 1.64729E+00
26 9.37554E+02 1.35394E-02 1.81327E-04 1.70672E+00
27 9.52365E+02 1.54556E-02 1.95426E-04 1.76078E+00
28 9.67361E+02 1.75523E-02 2.10061E-04 1.80827E+00
29 9.82728E+02 1.98379E-02 2.25242E-04 1.84872E+00
30 9.98280E+02 2.23197E-02 2.40961E-04 1.88298E+00
31 1.01392E+03 2.50051E-02 2.57216E-04 1.90991E+00
32 1.02994E+03 2.79044E-02 2.74018E-04 1.92889E+00
33 1.04605E+03 3.10231E-02 2.91356E-04 1.93870E+00
34 1.06243E+03 3.43677E-02 3.09241E-04 1.94028E+00
35 1.07891E+03 3.79465E-02 3.27672E-04 1.93324E+00
36 1.09557E+03 4.17669E-02 3.46639E-04 1.91667E+00
37 1.11251E+03 4.58353E-02 3.66153E-04 1.88992E+00
38 1.12964E+03 5.01584E-02 3.86213E-04 1.85308E+00
39 1.14695E+03 5.47369E-02 4.06810E-04 1.80596E+00
40 1.16435E+03 5.95793E-02 4.27963E-04 1.74764E+00
41 1.18203E+03 6.46929E-02 4.49652E-04 1.67747E+00
42 1.19981E+03 7.00833E-02 4.71887E-04 1.59638E+00
43 1.21786E+03 7.57523E-02 4.94660E-04 1.50473E+00
44 1.23591E+03 8.16990E-02 5.17987E-04 1.40115E+00
45 1.25433E+03 8.79318E-02 5.41852E-04 1.28423E+00
46 1.27284E+03 9.44589E-02 5.66254E-04 1.15491E+00
47 1.29164E+03 1.01281E-01 5.91201E-04 1.01420E+00
48 1.31043E+03 1.08391E-01 6.16695E-04 8.60683E-01
49 1.32950E+03 1.15787E-01 6.42726E-04 6.93501E-01
50 1.34884E+03 1.23498E-01 6.69303E-04 5.13220E-01
51 1.36828E+03 1.31515E-01 6.96417E-04 3.20673E-01
52 1.38800E+03 1.39809E-01 7.24077E-04 1.14917E-01
53 1.40800E+03 1.48409E-01 7.52265E-04 -1.05095E-01
54 1.42799E+03 1.57305E-01 7.80999E-04 -3.38521E-01
