#           k/h    P           
    0.10000E-03    0.30919E+00
    0.10202E-03    0.31524E+00
    0.10408E-03    0.32142E+00
    0.10618E-03    0.32771E+00
    0.10833E-03    0.33413E+00
    0.11052E-03    0.34068E+00
    0.11275E-03    0.34735E+00
    0.11503E-03    0.35415E+00
    0.11735E-03    0.36109E+00
    0.11972E-03    0.36816E+00
    0.12214E-03    0.37537E+00
    0.12461E-03    0.38272E+00
    0.12712E-03    0.39021E+00
    0.12969E-03    0.39786E+00
    0.13231E-03    0.40565E+00
    0.13499E-03    0.41359E+00
    0.13771E-03    0.42169E+00
    0.14049E-03    0.42995E+00
    0.14333E-03    0.43837E+00
    0.14623E-03    0.44695E+00
    0.14918E-03    0.45570E+00
    0.15220E-03    0.46463E+00
    0.15527E-03    0.47373E+00
    0.15841E-03    0.48300E+00
    0.16161E-03    0.49246E+00
    0.16487E-03    0.50210E+00
    0.16820E-03    0.51193E+00
    0.17160E-03    0.52196E+00
    0.17507E-03    0.53218E+00
    0.17860E-03    0.54259E+00
    0.18221E-03    0.55322E+00
    0.18589E-03    0.56405E+00
    0.18965E-03    0.57509E+00
    0.19348E-03    0.58635E+00
    0.19739E-03    0.59783E+00
    0.20138E-03    0.60953E+00
    0.20544E-03    0.62146E+00
    0.20959E-03    0.63363E+00
    0.21383E-03    0.64603E+00
    0.21815E-03    0.65867E+00
    0.22255E-03    0.67157E+00
    0.22705E-03    0.68471E+00
    0.23164E-03    0.69811E+00
    0.23632E-03    0.71177E+00
    0.24109E-03    0.72570E+00
    0.24596E-03    0.73990E+00
    0.25093E-03    0.75438E+00
    0.25600E-03    0.76914E+00
    0.26117E-03    0.78419E+00
    0.26645E-03    0.79953E+00
    0.27183E-03    0.81517E+00
    0.27732E-03    0.83112E+00
    0.28292E-03    0.84738E+00
    0.28864E-03    0.86396E+00
    0.29447E-03    0.88085E+00
    0.30042E-03    0.89808E+00
    0.30649E-03    0.91565E+00
    0.31268E-03    0.93355E+00
    0.31899E-03    0.95181E+00
    0.32544E-03    0.97042E+00
    0.33201E-03    0.98939E+00
    0.33872E-03    0.10087E+01
    0.34556E-03    0.10285E+01
    0.35254E-03    0.10486E+01
    0.35966E-03    0.10691E+01
    0.36693E-03    0.10899E+01
    0.37434E-03    0.11112E+01
    0.38190E-03    0.11330E+01
    0.38962E-03    0.11551E+01
    0.39749E-03    0.11777E+01
    0.40552E-03    0.12007E+01
    0.41371E-03    0.12241E+01
    0.42207E-03    0.12480E+01
    0.43060E-03    0.12724E+01
    0.43929E-03    0.12972E+01
    0.44817E-03    0.13226E+01
    0.45722E-03    0.13484E+01
    0.46646E-03    0.13747E+01
    0.47588E-03    0.14015E+01
    0.48550E-03    0.14288E+01
    0.49530E-03    0.14567E+01
    0.50531E-03    0.14851E+01
    0.51552E-03    0.15141E+01
    0.52593E-03    0.15436E+01
    0.53656E-03    0.15737E+01
    0.54739E-03    0.16044E+01
    0.55845E-03    0.16356E+01
    0.56973E-03    0.16675E+01
    0.58124E-03    0.16999E+01
    0.59299E-03    0.17330E+01
    0.60496E-03    0.17668E+01
    0.61719E-03    0.18012E+01
    0.62965E-03    0.18362E+01
    0.64237E-03    0.18719E+01
    0.65535E-03    0.19083E+01
    0.66859E-03    0.19454E+01
    0.68210E-03    0.19832E+01
    0.69588E-03    0.20217E+01
    0.70993E-03    0.20610E+01
    0.72427E-03    0.21010E+01
    0.73891E-03    0.21418E+01
    0.75383E-03    0.21833E+01
    0.76906E-03    0.22256E+01
    0.78460E-03    0.22688E+01
    0.80045E-03    0.23127E+01
    0.81662E-03    0.23575E+01
    0.83311E-03    0.24031E+01
    0.84994E-03    0.24496E+01
    0.86711E-03    0.24970E+01
    0.88463E-03    0.25453E+01
    0.90250E-03    0.25944E+01
    0.92073E-03    0.26445E+01
    0.93933E-03    0.26955E+01
    0.95831E-03    0.27475E+01
    0.97767E-03    0.28004E+01
    0.99742E-03    0.28544E+01
    0.10176E-02    0.29093E+01
    0.10381E-02    0.29652E+01
    0.10591E-02    0.30222E+01
    0.10805E-02    0.30802E+01
    0.11023E-02    0.31393E+01
    0.11246E-02    0.31995E+01
    0.11473E-02    0.32608E+01
    0.11705E-02    0.33232E+01
    0.11941E-02    0.33867E+01
    0.12182E-02    0.34514E+01
    0.12429E-02    0.35172E+01
    0.12680E-02    0.35843E+01
    0.12936E-02    0.36525E+01
    0.13197E-02    0.37220E+01
    0.13464E-02    0.37927E+01
    0.13736E-02    0.38646E+01
    0.14013E-02    0.39378E+01
    0.14296E-02    0.40123E+01
    0.14585E-02    0.40882E+01
    0.14880E-02    0.41653E+01
    0.15180E-02    0.42438E+01
    0.15487E-02    0.43236E+01
    0.15800E-02    0.44048E+01
    0.16119E-02    0.44874E+01
    0.16445E-02    0.45714E+01
    0.16777E-02    0.46569E+01
    0.17116E-02    0.47437E+01
    0.17462E-02    0.48320E+01
    0.17814E-02    0.49218E+01
    0.18174E-02    0.50131E+01
    0.18541E-02    0.51058E+01
    0.18916E-02    0.52001E+01
    0.19298E-02    0.52959E+01
    0.19688E-02    0.53932E+01
    0.20086E-02    0.54921E+01
    0.20491E-02    0.55925E+01
    0.20905E-02    0.56945E+01
    0.21328E-02    0.57981E+01
    0.21758E-02    0.59032E+01
    0.22198E-02    0.60100E+01
    0.22646E-02    0.61184E+01
    0.23104E-02    0.62283E+01
    0.23571E-02    0.63399E+01
    0.24047E-02    0.64531E+01
    0.24533E-02    0.65680E+01
    0.25028E-02    0.66844E+01
    0.25534E-02    0.68025E+01
    0.26050E-02    0.69223E+01
    0.26576E-02    0.70436E+01
    0.27113E-02    0.71666E+01
    0.27660E-02    0.72913E+01
    0.28219E-02    0.74175E+01
    0.28789E-02    0.75454E+01
    0.29371E-02    0.76749E+01
    0.29964E-02    0.78060E+01
    0.30569E-02    0.79387E+01
    0.31187E-02    0.80729E+01
    0.31817E-02    0.82088E+01
    0.32460E-02    0.83462E+01
    0.33115E-02    0.84852E+01
    0.33784E-02    0.86257E+01
    0.34467E-02    0.87677E+01
    0.35163E-02    0.89112E+01
    0.35874E-02    0.90561E+01
    0.36598E-02    0.92026E+01
    0.37338E-02    0.93504E+01
    0.38092E-02    0.94997E+01
    0.38861E-02    0.96503E+01
    0.39646E-02    0.98023E+01
    0.40447E-02    0.99557E+01
    0.41264E-02    0.10110E+02
    0.42098E-02    0.10266E+02
    0.42948E-02    0.10423E+02
    0.43816E-02    0.10582E+02
    0.44701E-02    0.10741E+02
    0.45604E-02    0.10902E+02
    0.46525E-02    0.11063E+02
    0.47465E-02    0.11226E+02
    0.48424E-02    0.11389E+02
    0.49402E-02    0.11554E+02
    0.50400E-02    0.11720E+02
    0.51419E-02    0.11886E+02
    0.52457E-02    0.12053E+02
    0.53517E-02    0.12221E+02
    0.54598E-02    0.12390E+02
    0.55701E-02    0.12559E+02
    0.56826E-02    0.12729E+02
    0.57974E-02    0.12899E+02
    0.59145E-02    0.13070E+02
    0.60340E-02    0.13241E+02
    0.61559E-02    0.13412E+02
    0.62803E-02    0.13584E+02
    0.64072E-02    0.13755E+02
    0.65366E-02    0.13927E+02
    0.66686E-02    0.14099E+02
    0.68033E-02    0.14270E+02
    0.69408E-02    0.14442E+02
    0.70810E-02    0.14613E+02
    0.72240E-02    0.14783E+02
    0.73700E-02    0.14953E+02
    0.75189E-02    0.15122E+02
    0.76708E-02    0.15290E+02
    0.78257E-02    0.15457E+02
    0.79838E-02    0.15624E+02
    0.81451E-02    0.15788E+02
