# L    TT    EE    BB    TE
2 6.70176E+02 1.58101E-06 8.04185E-07 1.70407E-02
3 6.39407E+02 5.27799E-06 1.60867E-06 3.88857E-02
4 6.12390E+02 1.32458E-05 2.68159E-06 6.64979E-02
5 5.93389E+02 2.78474E-05 4.02352E-06 9.93284E-02
6 5.81145E+02 5.18832E-05 5.63466E-06 1.36916E-01
7 5.73948E+02 8.85552E-05 7.51552E-06 1.78828E-01
8 5.70231E+02 1.41399E-04 9.66681E-06 2.24511E-01
9 5.69297E+02 2.14381E-04 1.20884E-05 2.73594E-01
10 5.70487E+02 3.11533E-04 1.47821E-05 3.25522E-01
11 5.73270E+02 4.37552E-04 1.77472E-05 3.79916E-01
12 5.77701E+02 5.97054E-04 2.09862E-05 4.36627E-01
13 5.83074E+02 7.94962E-04 2.44974E-05 4.94634E-01
14 5.89293E+02 1.03610E-03 2.82843E-05 5.53644E-01
15 5.96200E+02 1.32617E-03 3.23452E-05 6.13165E-01
16 6.03987E+02 1.67086E-03 3.66826E-05 6.73400E-01
17 6.12293E+02 2.07598E-03 4.12958E-05 7.33300E-01
18 6.20847E+02 2.54602E-03 4.61865E-05 7.92222E-01
19 6.30439E+02 3.08979E-03 5.13555E-05 8.50722E-01
20 6.40226E+02 3.71010E-03 5.68038E-05 9.07838E-01
21 6.50356E+02 4.41375E-03 6.25313E-05 9.62894E-01
22 6.60786E+02 5.20717E-03 6.85389E-05 1.01583E+00
23 6.71497E+02 6.09651E-03 7.48284E-05 1.06613E+00
24 6.82517E+02 7.08715E-03 8.13989E-05 1.11300E+00
25 6.93801E+02 8.18561E-03 8.82557E-05 1.15651E+00
26 7.05323E+02 9.39726E-03 9.53909E-05 1.19668E+00
27 7.17092E+02 1.07300E-02 1.02808E-04 1.23288E+00
28 7.29028E+02 1.21870E-02 1.10516E-04 1.26424E+00
29 7.41255E+02 1.37761E-02 1.18496E-04 1.29049E+00
30 7.53631E+02 1.55018E-02 1.26777E-04 1.31225E+00
31 7.66148E+02 1.73701E-02 1.35330E-04 1.32872E+00
32 7.78886E+02 1.93874E-02 1.44174E-04 1.33930E+00
33 7.91800E+02 2.15579E-02 1.53309E-04 1.34317E+00
34 8.04881E+02 2.38860E-02 1.62726E-04 1.34132E+00
35 8.18112E+02 2.63781E-02 1.72433E-04 1.33322E+00
36 8.31448E+02 2.90392E-02 1.82422E-04 1.31807E+00
37 8.45005E+02 3.18730E-02 1.92702E-04 1.29534E+00
38 8.58712E+02 3.48856E-02 2.03273E-04 1.26557E+00
39 8.72559E+02 3.80779E-02 2.14125E-04 1.22848E+00
40 8.86433E+02 4.14535E-02 2.25268E-04 1.18329E+00
41 9.00615E+02 4.50211E-02 2.36702E-04 1.12947E+00
42 9.14886E+02 4.87816E-02 2.48418E-04 1.06772E+00
43 9.29332E+02 5.27403E-02 2.60424E-04 9.98481E-01
44 9.43778E+02 5.68919E-02 2.72722E-04 9.20523E-01
45 9.58401E+02 6.12452E-02 2.85301E-04 8.32902E-01
46 9.73288E+02 6.58090E-02 2.98170E-04 7.36383E-01
47 9.88263E+02 7.05746E-02 3.11331E-04 6.31805E-01
48 1.00324E+03 7.55481E-02 3.24773E-04 5.17995E-01
49 1.01839E+03 8.07268E-02 3.38515E-04 3.94072E-01
50 1.03389E+03 8.61257E-02 3.52530E-04 2.60715E-01
51 1.04922E+03 9.17352E-02 3.66835E-04 1.18796E-01
52 1.06499E+03 9.75490E-02 3.81431E-04 -3.26341E-02
53 1.08084E+03 1.03583E-01 3.96318E-04 -1.94640E-01
54 1.09670E+03 1.09820E-01 4.11487E-04 -3.66351E-01
55 1.11273E+03 1.16268E-01 4.26938E-04 -5.46914E-01
56 1.12894E+03 1.22936E-01 4.42679E-04 -7.37158E-01
57 1.14541E+03 1.29807E-01 4.58702E-04 -9.37965E-01
58 1.16197E+03 1.36889E-01 4.75016E-04 -1.14885E+00
59 1.17862E+03 1.44183E-01 4.91612E-04 -1.36889E+00
60 1.19536E+03 1.51662E-01 5.08499E-04 -1.59722E+00
61 1.21254E+03 1.59334E-01 5.25667E-04 -1.83312E+00
62 1.22971E+03 1.67192E-01 5.43126E-04 -2.07800E+00
63 1.24689E+03 1.75234E-01 5.60867E-04 -2.33328E+00
64 1.26451E+03 1.83497E-01 5.78890E-04 -2.60046E+00
65 1.28204E+03 1.92006E-01 5.97204E-04 -2.88066E+00
66 1.29983E+03 2.00700E-01 6.15799E-04 -3.17277E+00
67 1.31763E+03 2.09589E-01 6.34676E-04 -3.47464E+00
68 1.33577E+03 2.18670E-01 6.53845E-04 -3.78507E+00
69 1.35401E+03 2.27902E-01 6.73303E-04 -4.10148E+00
70 1.37259E+03 2.37284E-01 6.93035E-04 -4.42433E+00
71 1.39118E+03 2.46806E-01 7.13058E-04 -4.75474E+00
72 1.41003E+03 2.56443E-01 7.33371E-04 -5.09388E+00
73 1.42897E+03 2.66185E-01 7.53966E-04 -5.44236E+00
74 1.44800E+03 2.76051E-01 7.74851E-04 -5.79965E+00
75 1.46729E+03 2.86049E-01 7.96019E-04 -6.16469E+00
76 1.48667E+03 2.96215E-01 8.17477E-04 -6.53765E+00
77 1.50622E+03 3.06521E-01 8.39218E-04 -6.91855E+00
78 1.52604E+03 3.17004E-01 8.61257E-04 -7.30843E+00
79 1.54604E+03 3.27583E-01 8.83614E-04 -7.70385E+00
80 1.56612E+03 3.38268E-01 9.06165E-04 -8.10580E+00
81 1.58647E+03 3.49006E-01 9.29068E-04 -8.51488E+00
82 1.60700E+03 3.59823E-01 9.52323E-04 -8.93040E+00
83 1.62770E+03 3.70702E-01 9.75755E-04 -9.35322E+00
84 1.64857E+03 3.81634E-01 9.99538E-04 -9.78133E+00
85 1.66963E+03 3.92601E-01 1.02367E-03 -1.02156E+01
86 1.69077E+03 4.03630E-01 1.04799E-03 -1.06552E+01
87 1.71226E+03 4.14676E-01 1.07265E-03 -1.10991E+01
88 1.73367E+03 4.25766E-01 1.09767E-03 -1.15484E+01
89 1.75542E+03 4.36883E-01 1.12286E-03 -1.20038E+01
90 1.77736E+03 4.48000E-01 1.14850E-03 -1.24619E+01
91 1.79938E+03 4.59108E-01 1.17431E-03 -1.29234E+01
92 1.82167E+03 4.70189E-01 1.20047E-03 -1.33885E+01
93 1.84413E+03 4.81253E-01 1.22698E-03 -1.38572E+01
94 1.86659E+03 4.92264E-01 1.25376E-03 -1.43276E+01
95 1.88932E+03 5.03231E-01 1.28080E-03 -1.48015E+01
96 1.91205E+03 5.14128E-01 1.30820E-03 -1.52772E+01
97 1.93504E+03 5.24962E-01 1.33595E-03 -1.57546E+01
98 1.95820E+03 5.35718E-01 1.36396E-03 -1.62320E+01
99 1.98146E+03 5.46368E-01 1.39232E-03 -1.67130E+01
100 2.00489E+03 5.56921E-01 1.42095E-03 -1.71913E+01
101 2.02841E+03 5.67421E-01 1.44993E-03 -1.76723E+01
102 2.05237E+03 5.77745E-01 1.47927E-03 -1.81524E+01
103 2.07624E+03 5.87963E-01 1.50887E-03 -1.86324E+01
104 2.10029E+03 5.98067E-01 1.53882E-03 -1.91108E+01
105 2.12443E+03 6.07995E-01 1.56912E-03 -1.95882E+01
106 2.14865E+03 6.17825E-01 1.59968E-03 -2.00639E+01
107 2.17288E+03 6.27418E-01 1.63060E-03 -2.05378E+01
108 2.19736E+03 6.36852E-01 1.66187E-03 -2.10091E+01
109 2.22194E+03 6.46049E-01 1.69350E-03 -2.14777E+01
110 2.24661E+03 6.55016E-01 1.72547E-03 -2.19419E+01
111 2.27136E+03 6.63825E-01 1.75780E-03 -2.24035E+01
112 2.29620E+03 6.72405E-01 1.79048E-03 -2.28607E+01
113 2.32122E+03 6.80764E-01 1.82343E-03 -2.33143E+01
114 2.34623E+03 6.88842E-01 1.85681E-03 -2.37618E+01
115 2.37143E+03 6.96761E-01 1.89046E-03 -2.42040E+01
116 2.39671E+03 7.04337E-01 1.92455E-03 -2.46410E+01
117 2.42208E+03 7.11630E-01 1.95900E-03 -2.50708E+01
118 2.44771E+03 7.18774E-01 1.99379E-03 -2.54954E+01
119 2.47326E+03 7.25637E-01 2.02894E-03 -2.59129E+01
120 2.49889E+03 7.32102E-01 2.06444E-03 -2.63217E+01
121 2.52452E+03 7.38418E-01 2.10038E-03 -2.67234E+01
122 2.55016E+03 7.44329E-01 2.13667E-03 -2.71171E+01
123 2.57597E+03 7.49905E-01 2.17332E-03 -2.75029E+01
124 2.60169E+03 7.55217E-01 2.21031E-03 -2.78773E+01
125 2.62750E+03 7.60194E-01 2.24775E-03 -2.82429E+01
126 2.65331E+03 7.64906E-01 2.28554E-03 -2.85996E+01
127 2.67912E+03 7.69223E-01 2.32377E-03 -2.89467E+01
128 2.70493E+03 7.73275E-01 2.36235E-03 -2.92832E+01
129 2.73074E+03 7.76939E-01 2.40138E-03 -2.96083E+01
130 2.75664E+03 7.80216E-01 2.44075E-03 -2.99218E+01
131 2.78245E+03 7.83237E-01 2.48057E-03 -3.02249E+01
132 2.80834E+03 7.85871E-01 2.52074E-03 -3.05147E+01
