#           k/h    P           
    0.10000E-03    0.36457E+01
    0.10202E-03    0.37171E+01
    0.10408E-03    0.37899E+01
    0.10618E-03    0.38642E+01
    0.10833E-03    0.39398E+01
    0.11052E-03    0.40170E+01
    0.11275E-03    0.40957E+01
    0.11503E-03    0.41759E+01
    0.11735E-03    0.42577E+01
    0.11972E-03    0.43410E+01
    0.12214E-03    0.44261E+01
    0.12461E-03    0.45127E+01
    0.12712E-03    0.46011E+01
    0.12969E-03    0.46912E+01
    0.13231E-03    0.47831E+01
    0.13499E-03    0.48768E+01
    0.13771E-03    0.49723E+01
    0.14049E-03    0.50696E+01
    0.14333E-03    0.51689E+01
    0.14623E-03    0.52701E+01
    0.14918E-03    0.53733E+01
    0.15220E-03    0.54785E+01
    0.15527E-03    0.55858E+01
    0.15841E-03    0.56952E+01
    0.16161E-03    0.58067E+01
    0.16487E-03    0.59204E+01
    0.16820E-03    0.60363E+01
    0.17160E-03    0.61545E+01
    0.17507E-03    0.62749E+01
    0.17860E-03    0.63978E+01
    0.18221E-03    0.65230E+01
    0.18589E-03    0.66507E+01
    0.18965E-03    0.67809E+01
    0.19348E-03    0.69137E+01
    0.19739E-03    0.70490E+01
    0.20138E-03    0.71870E+01
    0.20544E-03    0.73277E+01
    0.20959E-03    0.74711E+01
    0.21383E-03    0.76173E+01
    0.21815E-03    0.77664E+01
    0.22255E-03    0.79184E+01
    0.22705E-03    0.80734E+01
    0.23164E-03    0.82314E+01
    0.23632E-03    0.83924E+01
    0.24109E-03    0.85567E+01
    0.24596E-03    0.87241E+01
    0.25093E-03    0.88948E+01
    0.25600E-03    0.90688E+01
    0.26117E-03    0.92462E+01
    0.26645E-03    0.94271E+01
    0.27183E-03    0.96115E+01
    0.27732E-03    0.97995E+01
    0.28292E-03    0.99912E+01
    0.28864E-03    0.10187E+02
    0.29447E-03    0.10386E+02
    0.30042E-03    0.10589E+02
    0.30649E-03    0.10796E+02
    0.31268E-03    0.11007E+02
    0.31899E-03    0.11222E+02
    0.32544E-03    0.11442E+02
    0.33201E-03    0.11665E+02
    0.33872E-03    0.11893E+02
    0.34556E-03    0.12126E+02
    0.35254E-03    0.12363E+02
    0.35966E-03    0.12604E+02
    0.36693E-03    0.12851E+02
    0.37434E-03    0.13102E+02
    0.38190E-03    0.13358E+02
    0.38962E-03    0.13619E+02
    0.39749E-03    0.13885E+02
    0.40552E-03    0.14156E+02
    0.41371E-03    0.14432E+02
    0.42207E-03    0.14714E+02
    0.43060E-03    0.15001E+02
    0.43929E-03    0.15294E+02
    0.44817E-03    0.15593E+02
    0.45722E-03    0.15897E+02
    0.46646E-03    0.16207E+02
    0.47588E-03    0.16523E+02
    0.48550E-03    0.16845E+02
    0.49530E-03    0.17174E+02
    0.50531E-03    0.17509E+02
    0.51552E-03    0.17850E+02
    0.52593E-03    0.18198E+02
    0.53656E-03    0.18552E+02
    0.54739E-03    0.18914E+02
    0.55845E-03    0.19282E+02
    0.56973E-03    0.19658E+02
    0.58124E-03    0.20040E+02
    0.59299E-03    0.20430E+02
    0.60496E-03    0.20828E+02
    0.61719E-03    0.21233E+02
