# L    TT    EE    BB    TE
2 9.32481E+02 2.91085E-06 1.78855E-06 2.46801E-02
3 8.95514E+02 8.88344E-06 3.57775E-06 5.61546E-02
4 8.61638E+02 2.12482E-05 5.96400E-06 9.59611E-02
5 8.37719E+02 4.34330E-05 8.94822E-06 1.43319E-01
6 8.22475E+02 7.95003E-05 1.25315E-05 1.97588E-01
7 8.13819E+02 1.34100E-04 1.67136E-05 2.58132E-01
8 8.09685E+02 2.12371E-04 2.14964E-05 3.24177E-01
9 8.09214E+02 3.20061E-04 2.68818E-05 3.95185E-01
10 8.11530E+02 4.63057E-04 3.28708E-05 4.70356E-01
11 8.15960E+02 6.48141E-04 3.94632E-05 5.49144E-01
12 8.22604E+02 8.82078E-04 4.66628E-05 6.31365E-01
13 8.30475E+02 1.17195E-03 5.44687E-05 7.15514E-01
14 8.39454E+02 1.52482E-03 6.28845E-05 8.01195E-01
15 8.49337E+02 1.94903E-03 7.19104E-05 8.87688E-01
16 8.60411E+02 2.45287E-03 8.15489E-05 9.75298E-01
17 8.72158E+02 3.04457E-03 9.18011E-05 1.06250E+00
18 8.84219E+02 3.73085E-03 1.02670E-04 1.14851E+00
19 8.97692E+02 4.52445E-03 1.14149E-04 1.23386E+00
20 9.11413E+02 5.42943E-03 1.26256E-04 1.31728E+00
21 9.25560E+02 6.45585E-03 1.38982E-04 1.39794E+00
22 9.40140E+02 7.61285E-03 1.52325E-04 1.47564E+00
23 9.55089E+02 8.90946E-03 1.66287E-04 1.54964E+00
24 9.70408E+02 1.03537E-02 1.80886E-04 1.61876E+00
25 9.86095E+02 1.19548E-02 1.96102E-04 1.68317E+00
26 1.00206E+03 1.37210E-02 2.11947E-04 1.74288E+00
27 1.01839E+03 1.56616E-02 2.28419E-04 1.79686E+00
28 1.03491E+03 1.77850E-02 2.45518E-04 1.84411E+00
29 1.05180E+03 2.00993E-02 2.63245E-04 1.88416E+00
30 1.06887E+03 2.26121E-02 2.81608E-04 1.91765E+00
31 1.08613E+03 2.53334E-02 3.00609E-04 1.94368E+00
32 1.10375E+03 2.82697E-02 3.20236E-04 1.96139E+00
33 1.12147E+03 3.14303E-02 3.40492E-04 1.96961E+00
34 1.13956E+03 3.48197E-02 3.61393E-04 1.96942E+00
35 1.15773E+03 3.84472E-02 3.82922E-04 1.96047E+00
36 1.17610E+03 4.23192E-02 4.05087E-04 1.94146E+00
37 1.19474E+03 4.64441E-02 4.27889E-04 1.91184E+00
38 1.21356E+03 5.08274E-02 4.51328E-04 1.87207E+00
39 1.23257E+03 5.54718E-02 4.75394E-04 1.82168E+00
40 1.25167E+03 6.03838E-02 5.00107E-04 1.75976E+00
41 1.27105E+03 6.55736E-02 5.25456E-04 1.68557E+00
42 1.29062E+03 7.10439E-02 5.51442E-04 1.60012E+00
43 1.31036E+03 7.68002E-02 5.78055E-04 1.50397E+00
44 1.33020E+03 8.28390E-02 6.05314E-04 1.39526E+00
45 1.35032E+03 8.91703E-02 6.33210E-04 1.27290E+00
46 1.37071E+03 9.58042E-02 6.61734E-04 1.13780E+00
47 1.39111E+03 1.02734E-01 6.90894E-04 9.90986E-01
48 1.41169E+03 1.09960E-01 7.20700E-04 8.31121E-01
49 1.43254E+03 1.17490E-01 7.51134E-04 6.56843E-01
50 1.45367E+03 1.25334E-01 7.82204E-04 4.69092E-01
51 1.47471E+03 1.33491E-01 8.13902E-04 2.68984E-01
52 1.49621E+03 1.41935E-01 8.46246E-04 5.52586E-02
53 1.51790E+03 1.50701E-01 8.79217E-04 -1.73457E-01
54 1.53977E+03 1.59763E-01 9.12816E-04 -4.16041E-01
55 1.56164E+03 1.69129E-01 9.47061E-04 -6.71368E-01
56 1.58388E+03 1.78809E-01 9.81942E-04 -9.40601E-01
57 1.60630E+03 1.88785E-01 1.01747E-03 -1.22482E+00
58 1.62910E+03 1.99074E-01 1.05355E-03 -1.52334E+00
59 1.65180E+03 2.09667E-01 1.09028E-03 -1.83488E+00
60 1.67477E+03 2.20529E-01 1.12774E-03 -2.15878E+00
61 1.69831E+03 2.31667E-01 1.16576E-03 -2.49440E+00
62 1.72174E+03 2.43082E-01 1.20443E-03 -2.84321E+00
63 1.74537E+03 2.54773E-01 1.24365E-03 -3.20661E+00
