#           k/h    P           
    0.10000E-03    0.28469E+00
    0.10202E-03    0.29027E+00
    0.10408E-03    0.29595E+00
    0.10618E-03    0.30175E+00
    0.10833E-03    0.30766E+00
    0.11052E-03    0.31369E+00
    0.11275E-03    0.31983E+00
    0.11503E-03    0.32609E+00
    0.11735E-03    0.33248E+00
    0.11972E-03    0.33899E+00
    0.12214E-03    0.34563E+00
    0.12461E-03    0.35240E+00
    0.12712E-03    0.35930E+00
    0.12969E-03    0.36633E+00
    0.13231E-03    0.37351E+00
    0.13499E-03    0.38082E+00
    0.13771E-03    0.38828E+00
    0.14049E-03    0.39588E+00
    0.14333E-03    0.40363E+00
    0.14623E-03    0.41154E+00
    0.14918E-03    0.41959E+00
    0.15220E-03    0.42781E+00
    0.15527E-03    0.43619E+00
    0.15841E-03    0.44473E+00
    0.16161E-03    0.45343E+00
    0.16487E-03    0.46231E+00
    0.16820E-03    0.47136E+00
    0.17160E-03    0.48059E+00
    0.17507E-03    0.49000E+00
    0.17860E-03    0.49959E+00
    0.18221E-03    0.50937E+00
    0.18589E-03    0.51934E+00
    0.18965E-03    0.52951E+00
    0.19348E-03    0.53987E+00
    0.19739E-03    0.55044E+00
    0.20138E-03    0.56121E+00
    0.20544E-03    0.57220E+00
    0.20959E-03    0.58340E+00
    0.21383E-03    0.59481E+00
    0.21815E-03    0.60645E+00
    0.22255E-03    0.61832E+00
    0.22705E-03    0.63042E+00
    0.23164E-03    0.64276E+00
    0.23632E-03    0.65533E+00
    0.24109E-03    0.66816E+00
    0.24596E-03    0.68123E+00
    0.25093E-03    0.69455E+00
    0.25600E-03    0.70814E+00
    0.26117E-03    0.72199E+00
    0.26645E-03    0.73612E+00
    0.27183E-03    0.75051E+00
    0.27732E-03    0.76519E+00
    0.28292E-03    0.78016E+00
    0.28864E-03    0.79541E+00
    0.29447E-03    0.81097E+00
    0.30042E-03    0.82682E+00
    0.30649E-03    0.84299E+00
    0.31268E-03    0.85947E+00
    0.31899E-03    0.87627E+00
    0.32544E-03    0.89340E+00
    0.33201E-03    0.91086E+00
    0.33872E-03    0.92866E+00
    0.34556E-03    0.94680E+00
    0.35254E-03    0.96530E+00
    0.35966E-03    0.98416E+00
    0.36693E-03    0.10034E+01
    0.37434E-03    0.10230E+01
    0.38190E-03    0.10430E+01
    0.38962E-03    0.10633E+01
    0.39749E-03    0.10841E+01
    0.40552E-03    0.11053E+01
    0.41371E-03    0.11268E+01
    0.42207E-03    0.11488E+01
    0.43060E-03    0.11712E+01
    0.43929E-03    0.11941E+01
    0.44817E-03    0.12174E+01
    0.45722E-03    0.12411E+01
    0.46646E-03    0.12653E+01
    0.47588E-03    0.12900E+01
    0.48550E-03    0.13151E+01
