#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.10798E+04    0.14440E-05    0.00000E+00    0.32124E-01    0.61883E-07    0.29731E-02   -0.49352E-07
     3    0.10576E+04    0.68425E-05    0.00000E+00    0.72431E-01    0.75357E-07    0.29938E-02   -0.83693E-07
     4    0.10318E+04    0.19744E-04    0.00000E+00    0.12348E+00    0.87014E-07    0.29408E-02   -0.11746E-06
     5    0.10133E+04    0.44607E-04    0.00000E+00    0.18435E+00    0.97199E-07    0.28602E-02   -0.15115E-06
     6    0.10023E+04    0.86722E-04    0.00000E+00    0.25424E+00    0.10614E-06    0.27703E-02   -0.18448E-06
     7    0.99723E+03    0.15215E-03    0.00000E+00    0.33239E+00    0.11406E-06    0.26782E-02   -0.21750E-06
     8    0.99627E+03    0.24762E-03    0.00000E+00    0.41779E+00    0.12112E-06    0.25876E-02   -0.25053E-06
     9    0.99880E+03    0.38062E-03    0.00000E+00    0.50981E+00    0.12746E-06    0.24992E-02   -0.28383E-06
    10    0.10039E+04    0.55887E-03    0.00000E+00    0.60739E+00    0.13314E-06    0.24140E-02   -0.31687E-06
    11    0.10111E+04    0.79124E-03    0.00000E+00    0.70993E+00    0.13829E-06    0.23333E-02   -0.34945E-06
    12    0.10205E+04    0.10866E-02    0.00000E+00    0.81715E+00    0.14291E-06    0.22559E-02   -0.38100E-06
    13    0.10311E+04    0.14542E-02    0.00000E+00    0.92717E+00    0.14712E-06    0.21841E-02   -0.41233E-06
    14    0.10426E+04    0.19033E-02    0.00000E+00    0.10395E+01    0.15091E-06    0.21151E-02   -0.44342E-06
    15    0.10550E+04    0.24449E-02    0.00000E+00    0.11532E+01    0.15438E-06    0.20500E-02   -0.47470E-06
    16    0.10687E+04    0.30897E-02    0.00000E+00    0.12687E+01    0.15752E-06    0.19874E-02   -0.50575E-06
    17    0.10830E+04    0.38487E-02    0.00000E+00    0.13841E+01    0.16035E-06    0.19280E-02   -0.53639E-06
    18    0.10975E+04    0.47307E-02    0.00000E+00    0.14983E+01    0.16294E-06    0.18717E-02   -0.56658E-06
    19    0.11135E+04    0.57523E-02    0.00000E+00    0.16122E+01    0.16529E-06    0.18187E-02   -0.59679E-06
    20    0.11297E+04    0.69188E-02    0.00000E+00    0.17240E+01    0.16740E-06    0.17675E-02   -0.62629E-06
    21    0.11463E+04    0.82435E-02    0.00000E+00    0.18326E+01    0.16932E-06    0.17188E-02   -0.65535E-06
    22    0.11632E+04    0.97383E-02    0.00000E+00    0.19379E+01    0.17105E-06    0.16724E-02   -0.68405E-06
    23    0.11805E+04    0.11415E-01    0.00000E+00    0.20390E+01    0.17262E-06    0.16280E-02   -0.71248E-06
    24    0.11981E+04    0.13284E-01    0.00000E+00    0.21342E+01    0.17401E-06    0.15859E-02   -0.74034E-06
    25    0.12160E+04    0.15358E-01    0.00000E+00    0.22239E+01    0.17526E-06    0.15457E-02   -0.76795E-06
    26    0.12342E+04    0.17647E-01    0.00000E+00    0.23079E+01    0.17638E-06    0.15070E-02   -0.79516E-06
    27    0.12527E+04    0.20164E-01    0.00000E+00    0.23853E+01    0.17737E-06    0.14698E-02   -0.82205E-06
    28    0.12713E+04    0.22919E-01    0.00000E+00    0.24544E+01    0.17825E-06    0.14343E-02   -0.84859E-06
