#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.93790E+03    0.11191E-05    0.00000E+00    0.24587E-01    0.44013E-07    0.28255E-02   -0.38521E-07
     3    0.89924E+03    0.52900E-05    0.00000E+00    0.55984E-01    0.53486E-07    0.27896E-02   -0.65475E-07
     4    0.86422E+03    0.15237E-04    0.00000E+00    0.95684E-01    0.61612E-07    0.27036E-02   -0.91961E-07
     5    0.83951E+03    0.34374E-04    0.00000E+00    0.14291E+00    0.68647E-07    0.26021E-02   -0.11835E-06
     6    0.82370E+03    0.66748E-04    0.00000E+00    0.19702E+00    0.74762E-07    0.24981E-02   -0.14444E-06
     7    0.81464E+03    0.11699E-03    0.00000E+00    0.25738E+00    0.80125E-07    0.23965E-02   -0.17027E-06
     8    0.81022E+03    0.19022E-03    0.00000E+00    0.32321E+00    0.84856E-07    0.22994E-02   -0.19609E-06
     9    0.80953E+03    0.29215E-03    0.00000E+00    0.39398E+00    0.89054E-07    0.22072E-02   -0.22206E-06
    10    0.81168E+03    0.42865E-03    0.00000E+00    0.46888E+00    0.92779E-07    0.21199E-02   -0.24780E-06
    11    0.81599E+03    0.60647E-03    0.00000E+00    0.54738E+00    0.96114E-07    0.20385E-02   -0.27318E-06
    12    0.82254E+03    0.83235E-03    0.00000E+00    0.62928E+00    0.99067E-07    0.19615E-02   -0.29777E-06
    13    0.83035E+03    0.11134E-02    0.00000E+00    0.71308E+00    0.10173E-06    0.18905E-02   -0.32215E-06
    14    0.83929E+03    0.14565E-02    0.00000E+00    0.79840E+00    0.10408E-06    0.18232E-02   -0.34626E-06
    15    0.84915E+03    0.18700E-02    0.00000E+00    0.88451E+00    0.10621E-06    0.17603E-02   -0.37047E-06
    16    0.86022E+03    0.23622E-02    0.00000E+00    0.97171E+00    0.10811E-06    0.17005E-02   -0.39454E-06
    17    0.87197E+03    0.29414E-02    0.00000E+00    0.10585E+01    0.10978E-06    0.16442E-02   -0.41832E-06
    18    0.88405E+03    0.36142E-02    0.00000E+00    0.11440E+01    0.11129E-06    0.15912E-02   -0.44171E-06
    19    0.89756E+03    0.43931E-02    0.00000E+00    0.12289E+01    0.11263E-06    0.15417E-02   -0.46503E-06
    20    0.91132E+03    0.52824E-02    0.00000E+00    0.13118E+01    0.11381E-06    0.14942E-02   -0.48774E-06
    21    0.92554E+03    0.62920E-02    0.00000E+00    0.13920E+01    0.11484E-06    0.14494E-02   -0.51010E-06
    22    0.94016E+03    0.74310E-02    0.00000E+00    0.14691E+01    0.11576E-06    0.14070E-02   -0.53223E-06
    23    0.95516E+03    0.87083E-02    0.00000E+00    0.15426E+01    0.11656E-06    0.13667E-02   -0.55416E-06
    24    0.97056E+03    0.10132E-01    0.00000E+00    0.16111E+01    0.11724E-06    0.13286E-02   -0.57560E-06
    25    0.98632E+03    0.11711E-01    0.00000E+00    0.16750E+01    0.11783E-06    0.12924E-02   -0.59679E-06
    26    0.10024E+04    0.13454E-01    0.00000E+00    0.17341E+01    0.11833E-06    0.12577E-02   -0.61764E-06
    27    0.10188E+04    0.15371E-01    0.00000E+00    0.17875E+01    0.11874E-06    0.12246E-02   -0.63824E-06
    28    0.10354E+04    0.17468E-01    0.00000E+00    0.18341E+01    0.11908E-06    0.11932E-02   -0.65855E-06
    29    0.10524E+04    0.19756E-01    0.00000E+00    0.18735E+01    0.11934E-06    0.11634E-02   -0.67848E-06
    30    0.10697E+04    0.22240E-01    0.00000E+00    0.19064E+01    0.11954E-06    0.11346E-02   -0.69805E-06
    31    0.10871E+04    0.24931E-01    0.00000E+00    0.19317E+01    0.11967E-06    0.11070E-02   -0.71732E-06
    32    0.11048E+04    0.27836E-01    0.00000E+00    0.19488E+01    0.11975E-06    0.10807E-02   -0.73637E-06
    33    0.11227E+04    0.30963E-01    0.00000E+00    0.19563E+01    0.11977E-06    0.10557E-02   -0.75516E-06
    34    0.11409E+04    0.34317E-01    0.00000E+00    0.19555E+01    0.11975E-06    0.10316E-02   -0.77347E-06
    35    0.11592E+04    0.37908E-01    0.00000E+00    0.19458E+01    0.11967E-06    0.10083E-02   -0.79147E-06
