# L    TT    EE    TE    PP    TP
2 1.19152E+03 1.27860E-06 2.79720E-02 9.91842E+05 3.45490E+04
3 1.12252E+03 6.02949E-06 6.41896E-02 1.52425E+06 4.02587E+04
4 1.06552E+03 1.73380E-05 1.09922E-01 1.99533E+06 4.26604E+04
5 1.02581E+03 3.90622E-05 1.64195E-01 2.40871E+06 4.33945E+04
6 9.99783E+02 7.57686E-05 2.26268E-01 2.77109E+06 4.32428E+04
7 9.83813E+02 1.32678E-04 2.95364E-01 3.08997E+06 4.26048E+04
8 9.74813E+02 2.15556E-04 3.70602E-01 3.37161E+06 4.16969E+04
9 9.71195E+02 3.30826E-04 4.51301E-01 3.62158E+06 4.06399E+04
10 9.71813E+02 4.85095E-04 5.36588E-01 3.84349E+06 3.95025E+04
11 9.75431E+02 6.85951E-04 6.25776E-01 4.04193E+06 3.83528E+04
12 9.82225E+02 9.40931E-04 7.18651E-01 4.21787E+06 3.71925E+04
13 9.90872E+02 1.25805E-03 8.13485E-01 4.37598E+06 3.60790E+04
14 1.00111E+03 1.64513E-03 9.09872E-01 4.51645E+06 3.49823E+04
15 1.01284E+03 2.11136E-03 1.00684E+00 4.64271E+06 3.39270E+04
16 1.02608E+03 2.66618E-03 1.10487E+00 4.75574E+06 3.28999E+04
17 1.04037E+03 3.31893E-03 1.20210E+00 4.85580E+06 3.19161E+04
18 1.05528E+03 4.07687E-03 1.29749E+00 4.94562E+06 3.09755E+04
19 1.07205E+03 4.95418E-03 1.39198E+00 5.02574E+06 3.00835E+04
20 1.08916E+03 5.95573E-03 1.48401E+00 5.09633E+06 2.92188E+04
21 1.10699E+03 7.09254E-03 1.57251E+00 5.15880E+06 2.83929E+04
22 1.12543E+03 8.37485E-03 1.65713E+00 5.21412E+06 2.76050E+04
23 1.14440E+03 9.81254E-03 1.73725E+00 5.26274E+06 2.68515E+04
24 1.16408E+03 1.14149E-02 1.81145E+00 5.30465E+06 2.61341E+04
25 1.18419E+03 1.31928E-02 1.88010E+00 5.34109E+06 2.54485E+04
26 1.20475E+03 1.51542E-02 1.94283E+00 5.37232E+06 2.47877E+04
27 1.22575E+03 1.73116E-02 1.99868E+00 5.39862E+06 2.41550E+04
28 1.24719E+03 1.96718E-02 2.04642E+00 5.42050E+06 2.35515E+04
29 1.26916E+03 2.22465E-02 2.08560E+00 5.43815E+06 2.29762E+04
30 1.29140E+03 2.50427E-02 2.11709E+00 5.45218E+06 2.24203E+04
31 1.31390E+03 2.80709E-02 2.13951E+00 5.46232E+06 2.18848E+04
32 1.33693E+03 3.13408E-02 2.15195E+00 5.46947E+06 2.13730E+04
33 1.36022E+03 3.48605E-02 2.15301E+00 5.47362E+06 2.08851E+04
34 1.38387E+03 3.86361E-02 2.14462E+00 5.47494E+06 2.04130E+04
35 1.40778E+03 4.26789E-02 2.12557E+00 5.47362E+06 1.99568E+04
36 1.43196E+03 4.69971E-02 2.09451E+00 5.47000E+06 1.95192E+04
37 1.45648E+03 5.15968E-02 2.05065E+00 5.46418E+06 1.91010E+04
38 1.48137E+03 5.64867E-02 1.99515E+00 5.45623E+06 1.86960E+04
39 1.50642E+03 6.16696E-02 1.92721E+00 5.44635E+06 1.83051E+04
40 1.53175E+03 6.71534E-02 1.84577E+00 5.43471E+06 1.79292E+04
41 1.55742E+03 7.29477E-02 1.74978E+00 5.42147E+06 1.75683E+04
42 1.58337E+03 7.90580E-02 1.64036E+00 5.40674E+06 1.72198E+04
43 1.60948E+03 8.54894E-02 1.51834E+00 5.39059E+06 1.68810E+04
44 1.63578E+03 9.22402E-02 1.38166E+00 5.37303E+06 1.65528E+04
