# L    TT    EE    BB    TE
2 1.32339E+03 3.16472E-06 1.74173E-06 3.07498E-02
3 1.24189E+03 1.01941E-05 3.48418E-06 7.06814E-02
4 1.17552E+03 2.51022E-05 5.80850E-06 1.21101E-01
5 1.12934E+03 5.21811E-05 8.71560E-06 1.80937E-01
6 1.09900E+03 9.65080E-05 1.22070E-05 2.49347E-01
7 1.08026E+03 1.63895E-04 1.62827E-05 3.25499E-01
8 1.06957E+03 2.60738E-04 2.09451E-05 4.08389E-01
9 1.06496E+03 3.94191E-04 2.61961E-05 4.97291E-01
10 1.06523E+03 5.71596E-04 3.20365E-05 5.91218E-01
11 1.06894E+03 8.01357E-04 3.84683E-05 6.89401E-01
12 1.07628E+03 1.09194E-03 4.54940E-05 7.91605E-01
13 1.08569E+03 1.45206E-03 5.31147E-05 8.95909E-01
14 1.09701E+03 1.89050E-03 6.13321E-05 1.00184E+00
15 1.10987E+03 2.41750E-03 7.01499E-05 1.10833E+00
16 1.12454E+03 3.04356E-03 7.95679E-05 1.21590E+00
17 1.14038E+03 3.77873E-03 8.95909E-05 1.32248E+00
18 1.15686E+03 4.63153E-03 1.00221E-04 1.42697E+00
19 1.17552E+03 5.61744E-03 1.11458E-04 1.53029E+00
20 1.19462E+03 6.74171E-03 1.23302E-04 1.63071E+00
21 1.21454E+03 8.01674E-03 1.35752E-04 1.72706E+00
22 1.23510E+03 9.45340E-03 1.48828E-04 1.81906E+00
23 1.25638E+03 1.10643E-02 1.62510E-04 1.90580E+00
24 1.27829E+03 1.28572E-02 1.76817E-04 1.98594E+00
25 1.30084E+03 1.48456E-02 1.91730E-04 2.05965E+00
26 1.32402E+03 1.70388E-02 2.07278E-04 2.12665E+00
27 1.34765E+03 1.94483E-02 2.23441E-04 2.18578E+00
28 1.37183E+03 2.20851E-02 2.40229E-04 2.23577E+00
29 1.39655E+03 2.49582E-02 2.57641E-04 2.27597E+00
30 1.42172E+03 2.80786E-02 2.75679E-04 2.30748E+00
31 1.44726E+03 3.14570E-02 2.94341E-04 2.32867E+00
32 1.47334E+03 3.51025E-02 3.13637E-04 2.33872E+00
33 1.49978E+03 3.90261E-02 3.33558E-04 2.33582E+00
34 1.52667E+03 4.32330E-02 3.54113E-04 2.32224E+00
35 1.55393E+03 4.77370E-02 3.75302E-04 2.29643E+00
36 1.58145E+03 5.25452E-02 3.97115E-04 2.25732E+00
37 1.60952E+03 5.76657E-02 4.19572E-04 2.20371E+00
38 1.63796E+03 6.31078E-02 4.42653E-04 2.13689E+00
39 1.66666E+03 6.88740E-02 4.66368E-04 2.05611E+00
40 1.69573E+03 7.49743E-02 4.90717E-04 1.96004E+00
41 1.72525E+03 8.14179E-02 5.15699E-04 1.84767E+00
42 1.75513E+03 8.82109E-02 5.41316E-04 1.72017E+00
43 1.78519E+03 9.53580E-02 5.67566E-04 1.57837E+00
44 1.81552E+03 1.02865E-01 5.94451E-04 1.42009E+00
45 1.84631E+03 1.10724E-01 6.21960E-04 1.24361E+00
