#           k/h    P           
    0.10000E-03    0.35720E+03
    0.10202E-03    0.36420E+03
    0.10408E-03    0.37133E+03
    0.10618E-03    0.37860E+03
    0.10833E-03    0.38601E+03
    0.11052E-03    0.39357E+03
    0.11275E-03    0.40128E+03
    0.11503E-03    0.40914E+03
    0.11735E-03    0.41715E+03
    0.11972E-03    0.42532E+03
    0.12214E-03    0.43364E+03
    0.12461E-03    0.44213E+03
    0.12712E-03    0.45079E+03
    0.12969E-03    0.45961E+03
    0.13231E-03    0.46861E+03
    0.13499E-03    0.47779E+03
    0.13771E-03    0.48714E+03
    0.14049E-03    0.49668E+03
    0.14333E-03    0.50640E+03
    0.14623E-03    0.51631E+03
    0.14918E-03    0.52642E+03
    0.15220E-03    0.53672E+03
    0.15527E-03    0.54723E+03
    0.15841E-03    0.55794E+03
    0.16161E-03    0.56886E+03
    0.16487E-03    0.57999E+03
    0.16820E-03    0.59134E+03
    0.17160E-03    0.60291E+03
    0.17507E-03    0.61471E+03
    0.17860E-03    0.62674E+03
    0.18221E-03    0.63900E+03
    0.18589E-03    0.65151E+03
    0.18965E-03    0.66425E+03
    0.19348E-03    0.67725E+03
    0.19739E-03    0.69050E+03
    0.20138E-03    0.70401E+03
    0.20544E-03    0.71778E+03
    0.20959E-03    0.73182E+03
    0.21383E-03    0.74613E+03
    0.21815E-03    0.76072E+03
    0.22255E-03    0.77560E+03
    0.22705E-03    0.79077E+03
    0.23164E-03    0.80623E+03
    0.23632E-03    0.82199E+03
    0.24109E-03    0.83806E+03
    0.24596E-03    0.85445E+03
    0.25093E-03    0.87115E+03
    0.25600E-03    0.88818E+03
    0.26117E-03    0.90553E+03
    0.26645E-03    0.92323E+03
    0.27183E-03    0.94127E+03
    0.27732E-03    0.95966E+03
    0.28292E-03    0.97841E+03
    0.28864E-03    0.99752E+03
    0.29447E-03    0.10170E+04
    0.30042E-03    0.10369E+04
    0.30649E-03    0.10571E+04
    0.31268E-03    0.10778E+04
    0.31899E-03    0.10988E+04
    0.32544E-03    0.11202E+04
    0.33201E-03    0.11421E+04
    0.33872E-03    0.11644E+04
    0.34556E-03    0.11871E+04
    0.35254E-03    0.12103E+04
    0.35966E-03    0.12339E+04
    0.36693E-03    0.12579E+04
    0.37434E-03    0.12825E+04
    0.38190E-03    0.13075E+04
    0.38962E-03    0.13330E+04
    0.39749E-03    0.13589E+04
    0.40552E-03    0.13854E+04
    0.41371E-03    0.14124E+04
    0.42207E-03    0.14399E+04
    0.43060E-03    0.14679E+04
    0.43929E-03    0.14965E+04
    0.44817E-03    0.15256E+04
    0.45722E-03    0.15553E+04
    0.46646E-03    0.15856E+04
    0.47588E-03    0.16164E+04
    0.48550E-03    0.16478E+04
    0.49530E-03    0.16799E+04
    0.50531E-03    0.17125E+04
    0.51552E-03    0.17458E+04
    0.52593E-03    0.17797E+04
    0.53656E-03    0.18142E+04
    0.54739E-03    0.18494E+04
    0.55845E-03    0.18853E+04
    0.56973E-03    0.19219E+04
    0.58124E-03    0.19591E+04
    0.59299E-03    0.19971E+04
    0.60496E-03    0.20358E+04
    0.61719E-03    0.20752E+04
    0.62965E-03    0.21153E+04
    0.64237E-03    0.21562E+04
    0.65535E-03    0.21979E+04
    0.66859E-03    0.22404E+04
    0.68210E-03    0.22837E+04
    0.69588E-03    0.23278E+04
    0.70993E-03    0.23727E+04
    0.72427E-03    0.24185E+04
    0.73891E-03    0.24651E+04
    0.75383E-03    0.25126E+04
